"mp_code","mp_formal_name","Health_Canada_identifier","Health_Canada_product_name","Health_Canada_description"
"02309912","PMS-OXYCODONE CR (oxycodone hydrochloride 80 mg prolonged-release oral tablet) PHARMASCIENCE INC","02309912","PMS-OXYCODONE CR",""
"02319977","PMS-OXYCODONE (oxycodone hydrochloride 5 mg oral tablet) PHARMASCIENCE INC","02319977","PMS-OXYCODONE",""
"02319985","PMS-OXYCODONE (oxycodone hydrochloride 10 mg oral tablet) PHARMASCIENCE INC","02319985","PMS-OXYCODONE",""
"02319993","PMS-OXYCODONE (oxycodone hydrochloride 20 mg oral tablet) PHARMASCIENCE INC","02319993","PMS-OXYCODONE",""
"02325950","OXYCODONE (oxycodone hydrochloride 5 mg oral tablet) PRO DOC LIMITEE","02325950","OXYCODONE",""
"02325969","OXYCODONE (oxycodone hydrochloride 10 mg oral tablet) PRO DOC LIMITEE","02325969","OXYCODONE",""
"02325977","OXYCODONE (oxycodone hydrochloride 20 mg oral tablet) PRO DOC LIMITEE","02325977","OXYCODONE",""
"02366746","APO-OXYCODONE CR (oxycodone hydrochloride 5 mg prolonged-release oral tablet) APOTEX INC","02366746","APO-OXYCODONE CR",""
"02366762","APO-OXYCODONE CR (oxycodone hydrochloride 20 mg prolonged-release oral tablet) APOTEX INC","02366762","APO-OXYCODONE CR",""
"02366789","APO-OXYCODONE CR (oxycodone hydrochloride 80 mg prolonged-release oral tablet) APOTEX INC","02366789","APO-OXYCODONE CR",""
"02372525","OXYNEO (oxycodone hydrochloride 10 mg prolonged-release oral tablet) PURDUE PHARMA","02372525","OXYNEO",""
"02372533","OXYNEO (oxycodone hydrochloride 15 mg prolonged-release oral tablet) PURDUE PHARMA","02372533","OXYNEO",""
"02372541","OXYNEO (oxycodone hydrochloride 30 mg prolonged-release oral tablet) PURDUE PHARMA","02372541","OXYNEO",""
"02372568","OXYNEO (oxycodone hydrochloride 40 mg prolonged-release oral tablet) PURDUE PHARMA","02372568","OXYNEO",""
"02372576","OXYNEO (oxycodone hydrochloride 60 mg prolonged-release oral tablet) PURDUE PHARMA","02372576","OXYNEO",""
"02372584","OXYNEO (oxycodone hydrochloride 80 mg prolonged-release oral tablet) PURDUE PHARMA","02372584","OXYNEO",""
"02372797","OXYNEO (oxycodone hydrochloride 20 mg prolonged-release oral tablet) PURDUE PHARMA","02372797","OXYNEO",""
"02394170","ACT OXYCODONE CR (oxycodone hydrochloride 5 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY","02394170","ACT OXYCODONE CR",""
"02394189","ACT OXYCODONE CR (oxycodone hydrochloride 10 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY","02394189","ACT OXYCODONE CR",""
"02394197","ACT OXYCODONE CR (oxycodone hydrochloride 20 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY","02394197","ACT OXYCODONE CR",""
"02394200","ACT OXYCODONE CR (oxycodone hydrochloride 40 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY","02394200","ACT OXYCODONE CR",""
"02394219","ACT OXYCODONE CR (oxycodone hydrochloride 80 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY","02394219","ACT OXYCODONE CR",""
"02394766","APO-OXYCODONE CR (oxycodone hydrochloride 15 mg prolonged-release oral tablet) APOTEX INC","02394766","APO-OXYCODONE CR",""
"02394782","APO-OXYCODONE CR (oxycodone hydrochloride 60 mg prolonged-release oral tablet) APOTEX INC","02394782","APO-OXYCODONE CR",""
"02366754","APO-OXYCODONE CR (oxycodone hydrochloride 10 mg prolonged-release oral tablet) APOTEX INC","02366754","APO-OXYCODONE CR",""
"02394774","APO-OXYCODONE CR (oxycodone hydrochloride 30 mg prolonged-release oral tablet) APOTEX INC","02394774","APO-OXYCODONE CR",""
"00402818","ZYLOPRIM (allopurinol 100 mg oral tablet) AA PHARMA INC","00402818","ZYLOPRIM",""
"00402796","ZYLOPRIM (allopurinol 300 mg oral tablet) AA PHARMA INC","00402796","ZYLOPRIM",""
"00479799","ZYLOPRIM (allopurinol 200 mg oral tablet) AA PHARMA INC","00479799","ZYLOPRIM",""
"00555681","ALLOPURINOL-100 (allopurinol 100 mg oral tablet) PRO DOC LIMITEE","00555681","ALLOPURINOL-100",""
"00555703","ALLOPURINOL-300 (allopurinol 300 mg oral tablet) PRO DOC LIMITEE","00555703","ALLOPURINOL-300",""
"02130157","ALLOPURINOL-200 (allopurinol 200 mg oral tablet) PRO DOC LIMITEE","02130157","ALLOPURINOL-200",""
"02396327","MAR-ALLOPURINOL (allopurinol 100 mg oral tablet) MARCAN PHARMACEUTICALS INC","02396327","MAR-ALLOPURINOL",""
"02396335","MAR-ALLOPURINOL (allopurinol 200 mg oral tablet) MARCAN PHARMACEUTICALS INC","02396335","MAR-ALLOPURINOL",""
"02396343","MAR-ALLOPURINOL (allopurinol 300 mg oral tablet) MARCAN PHARMACEUTICALS INC","02396343","MAR-ALLOPURINOL",""
"02402769","APO-ALLOPURINOL (allopurinol 100 mg oral tablet) APOTEX INC","02402769","APO-ALLOPURINOL",""
"02402777","APO-ALLOPURINOL (allopurinol 200 mg oral tablet) APOTEX INC","02402777","APO-ALLOPURINOL",""
"02402785","APO-ALLOPURINOL (allopurinol 300 mg oral tablet) APOTEX INC","02402785","APO-ALLOPURINOL",""
"02421593","JAMP-ALLOPURINOL (allopurinol 100 mg oral tablet) JAMP PHARMA CORPORATION","02421593","JAMP-ALLOPURINOL",""
"02421607","JAMP-ALLOPURINOL (allopurinol 200 mg oral tablet) JAMP PHARMA CORPORATION","02421607","JAMP-ALLOPURINOL",""
"02421615","JAMP-ALLOPURINOL (allopurinol 300 mg oral tablet) JAMP PHARMA CORPORATION","02421615","JAMP-ALLOPURINOL",""
"00294322","ALLOPURINOL (allopurinol 300 mg oral tablet) APOTEX INC","00294322","ALLOPURINOL",""
"00287873","SANDOZ COLCHICINE (colchicine 0.6 mg oral tablet) SANDOZ CANADA INCORPORATED","00287873","SANDOZ COLCHICINE",""
"00572349","COLCHICINE TAB 0.6MG (colchicine 0.6 mg oral tablet) ODAN LABORATORIES LTD","00572349","COLCHICINE TAB 0.6MG",""
"02373823","JAMP-COLCHICINE (colchicine 0.6 mg oral tablet) JAMP PHARMA CORPORATION","02373823","JAMP-COLCHICINE",""
"02402181","PMS-COLCHICINE (colchicine 0.6 mg oral tablet) PHARMASCIENCE INC","02402181","PMS-COLCHICINE",""
"00362158","APO DIAZEPAM TAB 5MG (diazepam 5 mg oral tablet) APOTEX INC","00362158","APO DIAZEPAM TAB 5MG",""
"00013285","VALIUM 5 TAB (diazepam 5 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","00013285","VALIUM 5 TAB",""
"00405329","APO DIAZEPAM TAB 2MG (diazepam 2 mg oral tablet) APOTEX INC","00405329","APO DIAZEPAM TAB 2MG",""
"00405337","APO DIAZEPAM TAB 10MG (diazepam 10 mg oral tablet) APOTEX INC","00405337","APO DIAZEPAM TAB 10MG",""
"00399728","DIAZEPAM INJECTION USP (diazepam 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","00399728","DIAZEPAM INJECTION USP",""
"00891797","PMS-DIAZEPAM SOLUTION 1MG/ML (diazepam 1 mg per mL oral solution) PHARMASCIENCE INC","00891797","PMS-DIAZEPAM SOLUTION 1MG/ML",""
"700067","DIASTAT (diazepam 2.5 mg per 0.5 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC","02238162","DIASTAT",""
"700068","DIASTAT (diazepam 5 mg per 1 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC","02238162","DIASTAT",""
"700069","DIASTAT (diazepam 7.5 mg per 1.5 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC","02238162","DIASTAT",""
"700070","DIASTAT (diazepam 15 mg per 3 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC","02238162","DIASTAT",""
"700071","DIASTAT (diazepam 20 mg per 4 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC","02238162","DIASTAT",""
"02247490","PMS-DIAZEPAM (diazepam 2 mg oral tablet) PHARMASCIENCE INC","02247490","PMS-DIAZEPAM",""
"02247491","PMS-DIAZEPAM (diazepam 5 mg oral tablet) PHARMASCIENCE INC","02247491","PMS-DIAZEPAM",""
"02247492","PMS-DIAZEPAM (diazepam 10 mg oral tablet) PHARMASCIENCE INC","02247492","PMS-DIAZEPAM",""
"02385392","DIAZEPAM INJECTION USP (diazepam 10 mg per 2 mL solution for injection ampoule) TELIGENT OU","02385392","DIAZEPAM INJECTION USP","2ML AMPOULES"
"00434388","DIAZEPAM 10TAB 10MG (diazepam 10 mg oral tablet) PRO DOC LIMITEE","00434388","DIAZEPAM 10TAB 10MG",""
"02243240","DIAZEPAM AUTOINJECTOR (diazepam 20 mg per 2 mL solution for injection ampoule) MERIDIAN MEDICAL TECHNOLOGIES INC.","02243240","DIAZEPAM AUTOINJECTOR",""
"02247173","BIO-DIAZEPAM (diazepam 2 mg oral tablet) BIOMED PHARMA","02247173","BIO-DIAZEPAM",""
"02247174","BIO-DIAZEPAM (diazepam 5 mg oral tablet) BIOMED PHARMA","02247174","BIO-DIAZEPAM",""
"02247176","BIO-DIAZEPAM (diazepam 10 mg oral tablet) BIOMED PHARMA","02247176","BIO-DIAZEPAM",""
"02386143","DIAZEPAM INJECTION SDZ (diazepam 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","02386143","DIAZEPAM INJECTION SDZ","2ML AMPOULES"
"00297143","LOESTRIN 1.5/30 (ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet) WARNER CHILCOTT CANADA CO","00297143","LOESTRIN 1.5/30","21 DAY PACK"
"00343838","MINESTRIN 1/20 (ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet with lactose oral tablet) WARNER CHILCOTT CANADA CO","00343838","MINESTRIN 1/20","28 DAY PACK"
"00315966","MINESTRIN 1/20 (ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet) WARNER CHILCOTT CANADA CO","00315966","MINESTRIN 1/20","21 DAY PACK"
"00353027","LOESTRIN 1.5/30 (ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet with lactose oral tablet) WARNER CHILCOTT CANADA CO","00353027","LOESTRIN 1.5/30","28 DAY PACK"
"02187086","BREVICON 0.5/35 TABLETS (21-DAY PACK) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet) PFIZER CANADA INC","02187086","BREVICON 0.5/35 TABLETS (21-DAY PACK)",""
"02187094","BREVICON 0.5/35 TABLETS (28-DAY PACK) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with lactose oral tablet) PFIZER CANADA INC","02187094","BREVICON 0.5/35 TABLETS (28-DAY PACK)",""
"02187108","SYNPHASIC 21 TABLETS (ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet) PFIZER CANADA INC","02187108","SYNPHASIC 21 TABLETS",""
"02187116","SYNPHASIC 28 TABLETS (ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with lactose oral tablet) PFIZER CANADA INC","02187116","SYNPHASIC 28 TABLETS",""
"02189054","BREVICON 1/35 TABLETS (21-DAY PACK) (ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet) PFIZER CANADA INC","02189054","BREVICON 1/35 TABLETS (21-DAY PACK)",""
"02189062","BREVICON 1/35 TABLETS (28-DAY PACK) (ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet) PFIZER CANADA INC","02189062","BREVICON 1/35 TABLETS (28-DAY PACK)",""
"02197502","SELECT 1/35 (21-DAY) (ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet) PFIZER CANADA INC","02197502","SELECT 1/35 (21-DAY)",""
"02199297","SELECT 1/35 (28-DAY) (ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet) PFIZER CANADA INC","02199297","SELECT 1/35 (28-DAY)",""
"02417456","LOLO (ethinyl estradiol 10 mcg and norethindrone acetate 1 mg oral tablet with ethinyl estradiol 10 mcg oral tablet with lactose oral tablet) WARNER CHILCOTT CANADA CO","02417456","LOLO",""
"00372846","ORTHO 1/35 TABLETS (21 DAY) (ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet) JANSSEN INC","00372846","ORTHO 1/35 TABLETS (21 DAY)",""
"00317047","ORTHO 0.5/35 TABLETS (21 DAY) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet) JANSSEN INC","00317047","ORTHO 0.5/35 TABLETS (21 DAY)",""
"00372838","ORTHO 1/35 TABLETS (28 DAY) ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet) JANSSEN INC","00372838","ORTHO 1/35 TABLETS (28 DAY)",""
"00340731","ORTHO 0.5/35 TABLETS (28 DAY) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with lactose oral tablet) JANSSEN INC","00340731","ORTHO 0.5/35 TABLETS (28 DAY)",""
"00602957","ORTHO 7/7/7 TABLETS (21 DAY) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablett) JANSSEN INC","00602957","ORTHO 7/7/7 TABLETS (21 DAY)",""
"00602965","ORTHO 7/7/7 TABLETS (28 DAY) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone  0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet) JANSSEN INC","00602965","ORTHO 7/7/7 TABLETS (28 DAY)",""
"00312738","NITROFURANTOIN (nitrofurantoin 100 mg oral tablet) AA PHARMA INC","00312738","NITROFURANTOIN",""
"00319511","NITROFURANTOIN (nitrofurantoin 50 mg oral tablet) AA PHARMA INC","00319511","NITROFURANTOIN",""
"02063662","MACROBID (nitrofurantoin 100 mg oral capsule) ALLERGAN PHARMA CO.","02063662","MACROBID",""
"02231015","TEVA-NITROFURANTOIN (nitrofurantoin 50 mg oral capsule) TEVA CANADA LIMITED","02231015","TEVA-NITROFURANTOIN",""
"02231016","TEVA-NITROFURANTOIN (nitrofurantoin 100 mg oral capsule) TEVA CANADA LIMITED","02231016","TEVA-NITROFURANTOIN",""
"00299405","PRED MILD 0.12% (prednisolone acetate 0.12 % ophthalmic drops) ALLERGAN INC","00299405","PRED MILD 0.12%",""
"00301175","PRED FORTE (prednisolone acetate 1 % ophthalmic drops) ALLERGAN INC","00301175","PRED FORTE","DROPS"
"00700401","RATIO-PREDNISOLONE (prednisolone acetate 1 % ophthalmic drops) TEVA CANADA LIMITED","00700401","RATIO-PREDNISOLONE",""
"01916203","SANDOZ PREDNISOLONE (prednisolone acetate 1 % ophthalmic drops) SANDOZ CANADA INCORPORATED","01916203","SANDOZ PREDNISOLONE",""
"02148498","MINIMS PREDNISOLONE SODIUM PHOSPHATE 0.5% (prednisolone sodium phosphate 0.5 % ophthalmic drops) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02148498","MINIMS PREDNISOLONE SODIUM PHOSPHATE 0.5%",""
"02230619","PEDIAPRED (prednisolone (prednisolone sodium phosphate) 5 mg per 5 mL oral solution) SANOFI-AVENTIS CANADA INC","02230619","PEDIAPRED",""
"02245532","PMS-PREDNISOLONE (prednisolone (prednisolone sodium phosphate) 5 mg per 5 mL oral solution) PHARMASCIENCE INC","02245532","PMS-PREDNISOLONE",""
"01916181","SANDOZ PREDNISOLONE (prednisolone acetate 0.12 % ophthalmic drops) SANDOZ CANADA INCORPORATED","01916181","SANDOZ PREDNISOLONE",""
"01954237","PMS-PREDNISOLONE SODIUM PHOSPHATE OPHTHALMIC SOLUTION FORTE (prednisolone sodium phosphate 1 % ophthalmic drops) PHARMASCIENCE INC","01954237","PMS-PREDNISOLONE SODIUM PHOSPHATE OPHTHALMIC SOLUTION FORTE","DROPS"
"02023768","DIOPRED SUSPENSION  1% (prednisolone acetate 1 % ophthalmic drops) SANDOZ CANADA INCORPORATED","02023768","DIOPRED SUSPENSION  1%",""
"02060884","BETNESOL RETENTION ENEMA 5MG/100ML (betamethasone (betamethasone sodium phosphate) 5 mg per 100 mL rectal liquid) PALADIN LABS INC","02060884","BETNESOL RETENTION ENEMA 5MG/100ML",""
"00328219","SINEMET 250/25 (carbidopa 25 mg and levodopa 250 mg oral tablet) MERCK CANADA INC","00328219","SINEMET 250/25",""
"00513997","SINEMET 100/25 (carbidopa 25 mg and levodopa 100 mg oral tablet) MERCK CANADA INC","00513997","SINEMET 100/25",""
"00870935","SINEMET CR 200/50 (carbidopa 50 mg and levodopa 200 mg prolonged-release oral tablet) MERCK CANADA INC","00870935","SINEMET CR 200/50",""
"02028786","SINEMET CR 100/25 (carbidopa 25 mg and levodopa 100 mg prolonged-release oral tablet) MERCK CANADA INC","02028786","SINEMET CR 100/25",""
"02195933","APO-LEVOCARB - TAB 10MG/100MG (carbidopa 10 mg and levodopa 100 mg oral tablet) APOTEX INC","02195933","APO-LEVOCARB - TAB 10MG/100MG",""
"02195968","APO-LEVOCARB - TAB 25MG/250MG (carbidopa 25 mg and levodopa 250 mg oral tablet) APOTEX INC","02195968","APO-LEVOCARB - TAB 25MG/250MG",""
"02195941","APO-LEVOCARB-TAB 25MG/100MG (carbidopa 25 mg and levodopa 100 mg oral tablet) APOTEX INC","02195941","APO-LEVOCARB-TAB 25MG/100MG",""
"02244494","TEVA-LEVOCARBIDOPA (carbidopa 10 mg and levodopa 100 mg oral tablet) TEVA CANADA LIMITED","02244494","TEVA-LEVOCARBIDOPA",""
"02244495","TEVA-LEVOCARBIDOPA (carbidopa 25 mg and levodopa 100 mg oral tablet) TEVA CANADA LIMITED","02244495","TEVA-LEVOCARBIDOPA",""
"02244496","TEVA-LEVOCARBIDOPA (carbidopa 25 mg and levodopa 250 mg oral tablet) TEVA CANADA LIMITED","02244496","TEVA-LEVOCARBIDOPA",""
"02245211","APO-LEVOCARB CR (carbidopa 50 mg and levodopa 200 mg prolonged-release oral tablet) APOTEX INC","02245211","APO-LEVOCARB CR",""
"02272873","APO-LEVOCARB CR (carbidopa 25 mg and levodopa 100 mg prolonged-release oral tablet) APOTEX INC","02272873","APO-LEVOCARB CR",""
"02292165","DUODOPA (carbidopa (carbidopa monohydrate) 5 mg per mL and levodopa 20 mg per mL intestinal gel) ABBVIE CORPORATION","02292165","DUODOPA",""
"02311178","PRO-LEVOCARB - 100/25 (carbidopa 25 mg and levodopa 100 mg oral tablet) PRO DOC LIMITEE","02311178","PRO-LEVOCARB - 100/25",""
"02421488","PMS-LEVOCARB CR (carbidopa 25 mg and levodopa 100 mg prolonged-release oral tablet) PHARMASCIENCE INC","02421488","PMS-LEVOCARB CR",""
"02421496","PMS-LEVOCARB CR (carbidopa 50 mg and levodopa 200 mg prolonged-release oral tablet) PHARMASCIENCE INC","02421496","PMS-LEVOCARB CR",""
"02457954","MINT-LEVOCARB (carbidopa 10 mg and levodopa 100 mg oral tablet) MINT PHARMACEUTICALS INC","02457954","MINT-LEVOCARB",""
"02457962","MINT-LEVOCARB (carbidopa 25 mg and levodopa 100 mg oral tablet) MINT PHARMACEUTICALS INC","02457962","MINT-LEVOCARB",""
"02457970","MINT-LEVOCARB (carbidopa 25 mg and levodopa 250 mg oral tablet) MINT PHARMACEUTICALS INC","02457970","MINT-LEVOCARB",""
"02247606","DOM-LEVO-CARBIDOPA (carbidopa 25 mg and levodopa 100 mg oral tablet) DOMINION PHARMACAL","02247606","DOM-LEVO-CARBIDOPA",""
"00337730","TEVA-FUROSEMIDE (furosemide 20 mg oral tablet) TEVA CANADA LIMITED","00337730","TEVA-FUROSEMIDE",""
"00337749","TEVA-FUROSEMIDE (furosemide 40 mg oral tablet) TEVA CANADA LIMITED","00337749","TEVA-FUROSEMIDE",""
"00362166","APO FUROSEMIDE TAB 40MG (furosemide 40 mg oral tablet) APOTEX INC","00362166","APO FUROSEMIDE TAB 40MG",""
"00396788","APO FUROSEMIDE TAB 20MG (furosemide 20 mg oral tablet) APOTEX INC","00396788","APO FUROSEMIDE TAB 20MG",""
"00397792","FUROSEMIDE 40MG (furosemide 40 mg oral tablet) PRO DOC LIMITEE","00397792","FUROSEMIDE 40MG",""
"00496723","FUROSEMIDE 20 TAB (furosemide 20 mg oral tablet) PRO DOC LIMITEE","00496723","FUROSEMIDE 20 TAB",""
"700284","FUROSEMIDE INJ USP (furosemide 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","00527033","FUROSEMIDE INJ USP",""
"700285","FUROSEMIDE INJ USP (furosemide 40 mg per 4 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","00527033","FUROSEMIDE INJ USP",""
"00707570","APO FUROSEMIDE TAB 80MG (furosemide 80 mg oral tablet) APOTEX INC","00707570","APO FUROSEMIDE TAB 80MG",""
"00765953","TEVA-FUROSEMIDE (furosemide 80 mg oral tablet) TEVA CANADA LIMITED","00765953","TEVA-FUROSEMIDE",""
"00401633","FUROSEMIDE SPECIAL (furosemide 250 mg per 25 mL solution for injection 25 mL vial) SANDOZ CANADA INCORPORATED","00401633","FUROSEMIDE SPECIAL",""
"00667080","FUROSEMIDE-80 TAB 80MG (furosemide 80 mg oral tablet) PRO DOC LIMITEE","00667080","FUROSEMIDE-80 TAB 80MG",""
"02224720","LASIX ORAL SOLUTION 10MG/ML (furosemide 10 mg per mL oral solution) SANOFI-AVENTIS CANADA INC","02224720","LASIX ORAL SOLUTION 10MG/ML",""
"02224755","LASIX SPECIAL (furosemide 500 mg oral tablet) SANOFI-AVENTIS CANADA INC","02224755","LASIX SPECIAL",""
"02247371","BIO-FUROSEMIDE (furosemide 20 mg oral tablet) BIOMED PHARMA","02247371","BIO-FUROSEMIDE",""
"02247493","PMS-FUROSEMIDE (furosemide 20 mg oral tablet) PHARMASCIENCE INC","02247493","PMS-FUROSEMIDE",""
"02247494","PMS-FUROSEMIDE (furosemide 40 mg oral tablet) PHARMASCIENCE INC","02247494","PMS-FUROSEMIDE",""
"02351420","FUROSEMIDE (furosemide 20 mg oral tablet) SANIS HEALTH INC","02351420","FUROSEMIDE",""
"02351439","FUROSEMIDE (furosemide 40 mg oral tablet) SANIS HEALTH INC","02351439","FUROSEMIDE",""
"02351447","FUROSEMIDE (furosemide 80 mg oral tablet) SANIS HEALTH INC","02351447","FUROSEMIDE",""
"700276","FUROSEMIDE INJECTION (furosemide 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD","02360365","FUROSEMIDE INJECTION","SINGLE USE VIALS. 20MG/2ML AND 40MG/4ML VIALS. PRESERVATIVE-FREE."
"700277","FUROSEMIDE INJECTION (furosemide 40 mg per 4 mL solution for injection vial) OMEGA LABORATORIES LTD","02360365","FUROSEMIDE INJECTION","SINGLE USE VIALS. 20MG/2ML AND 40MG/4ML VIALS. PRESERVATIVE-FREE."
"02360446","FUROSEMIDE SPECIAL INJECTION (furosemide 250 mg per 25 mL solution for injection 25 mL vial) OMEGA LABORATORIES LTD","02360446","FUROSEMIDE SPECIAL INJECTION","SINGLE USE VIAL, PRESERVATIVE FREE"
"700278","FUROSEMIDE INJECTION SDZ (furosemide 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","02382539","FUROSEMIDE INJECTION SDZ","SINGLE USE 2ML AND 4ML AMPOULES"
"700279","FUROSEMIDE INJECTION SDZ (furosemide 40 mg per 4 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","02382539","FUROSEMIDE INJECTION SDZ","SINGLE USE 2ML AND 4ML AMPOULES"
"02384094","FUROSEMIDE INJECTION USP (furosemide 40 mg per 2 mL solution for injection ampoule) TELIGENT OU","02384094","FUROSEMIDE INJECTION USP",""
"700280","FUROSEMIDE INJECTION USP (furosemide 20 mg per 2 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","00565040","FUROSEMIDE INJECTION USP",""
"700282","FUROSEMIDE INJECTION USP (furosemide 40 mg per 4 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","00565040","FUROSEMIDE INJECTION USP",""
"700281","FUROSEMIDE INJECTION USP (furosemide 20 mg per 2 mL solution for injection syringe) HOSPIRA HEALTHCARE CORPORATION","00565040","FUROSEMIDE INJECTION USP",""
"700283","FUROSEMIDE INJECTION USP (furosemide 40 mg per 4 mL solution for injection syringe) HOSPIRA HEALTHCARE CORPORATION","00565040","FUROSEMIDE INJECTION USP",""
"02247372","BIO-FUROSEMIDE (furosemide 40 mg oral tablet) BIOMED PHARMA","02247372","BIO-FUROSEMIDE",""
"00608165","TEVA-OXYCOCET (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) TEVA CANADA LIMITED","00608165","TEVA-OXYCOCET",""
"02242468","RIVACOCET (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) LABORATOIRE RIVA INC","02242468","RIVACOCET",""
"02245758","PMS-OXYCODONE - ACETAMINOPHEN (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) PHARMASCIENCE INC","02245758","PMS-OXYCODONE - ACETAMINOPHEN",""
"02307898","SANDOZ OXYCODONE/ACETAMINOPHEN (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) SANDOZ CANADA INCORPORATED","02307898","SANDOZ OXYCODONE/ACETAMINOPHEN",""
"02324628","APO-OXYCODONE/ACET (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) APOTEX INC","02324628","APO-OXYCODONE/ACET",""
"02327171","OXYCODONE-ACET (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) PRO DOC LIMITEE","02327171","OXYCODONE-ACET",""
"02361361","OXYCODONE/ACET (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) SANIS HEALTH INC","02361361","OXYCODONE/ACET",""
"01916491","PERCOCET-DEMI (acetaminophen 325 mg and oxycodone hydrochloride 2.5 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA","01916491","PERCOCET-DEMI",""
"01916475","PERCOCET (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA","01916475","PERCOCET",""
"01916548","ENDOCET (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA","01916548","ENDOCET",""
"00382825","RIVOTRIL 0.5TAB (clonazepam 0.5 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","00382825","RIVOTRIL 0.5TAB",""
"00382841","RIVOTRIL 2TAB (clonazepam 2 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","00382841","RIVOTRIL 2TAB",""
"02048728","PMS-CLONAZEPAM TAB 1.0MG (clonazepam 1 mg oral tablet) PHARMASCIENCE INC","02048728","PMS-CLONAZEPAM TAB 1.0MG",""
"02048701","PMS-CLONAZEPAM TAB 0.5MG (clonazepam 0.5 mg oral tablet) PHARMASCIENCE INC","02048701","PMS-CLONAZEPAM TAB 0.5MG",""
"02048736","PMS-CLONAZEPAM TAB 2MG (clonazepam 2 mg oral tablet) PHARMASCIENCE INC","02048736","PMS-CLONAZEPAM TAB 2MG",""
"02177897","APO-CLONAZEPAM - TAB 2MG (clonazepam 2 mg oral tablet) APOTEX INC","02177897","APO-CLONAZEPAM - TAB 2MG",""
"02177889","APO-CLONAZEPAM - TAB 0.5MG (clonazepam 0.5 mg oral tablet) APOTEX INC","02177889","APO-CLONAZEPAM - TAB 0.5MG",""
