mp_code,mp_formal_name,mp_en_description,mp_fr_description,mp_status,mp_status_effective_time,mp_type,Health_Canada_identifier,Health_Canada_product_name
"02425718","CISATRACURIUM BESYLATE INJECTION (cisatracurium (cisatracurium besylate) 20 mg per 10 mL solution for injection vial) PFIZER CANADA ULC","NA","CISATRACURIUM BESYLATE INJECTION (cisatracurium (bésilate de cisatracurium) 20 mg par 10 mL solution injectable fiole) PFIZER CANADA ULC","Inactive","20190328","DIN","02425718","CISATRACURIUM BESYLATE INJECTION"
"77700962","FLUOROURACIL INJECTION (fluorouracil 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","FLUOROURACIL INJECTION (fluorouracile 500 mg par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","Active","19891231","CCDD","00012882","FLUOROURACIL INJECTION"
"77700963","FLUOROURACIL INJECTION (fluorouracil 50 mg per mL solution for injection 100 mL vial) SANDOZ CANADA INCORPORATED","NA","FLUOROURACIL INJECTION (fluorouracile 50 mg par mL solution injectable 100 mL fiole) SANDOZ CANADA INCORPORATED","Active","19891231","CCDD","00012882","FLUOROURACIL INJECTION"
"02182742","FLUOROURACIL INJECTION USP (fluorouracil 50 mg per mL solution for injection 100 mL vial) PFIZER CANADA ULC","NA","FLUOROURACIL INJECTION USP (fluorouracile 50 mg par mL solution injectable 100 mL fiole) PFIZER CANADA ULC","Inactive","20201127","DIN","02182742","FLUOROURACIL INJECTION USP"
"02413450","FLUOROURACIL INJECTION USP (fluorouracil 50 mg per mL solution for injection 100 mL vial) ACCORD HEALTHCARE INC","NA","FLUOROURACIL INJECTION USP (fluorouracile 50 mg par mL solution injectable 100 mL fiole) ACCORD HEALTHCARE INC","Active","20141001","DIN","02413450","FLUOROURACIL INJECTION USP"
"77700984","TARO-OXALIPLATIN (oxaliplatin 50 mg per 10 mL solution for injection vial) TARO PHARMACEUTICALS INC","NA","TARO-OXALIPLATIN (oxaliplatine 50 mg par 10 mL solution injectable fiole) TARO PHARMACEUTICALS INC","Active","20170215","CCDD","02449692","TARO-OXALIPLATIN"
"77700982","TARO-OXALIPLATIN (oxaliplatin 100 mg per 20 mL solution for injection vial) TARO PHARMACEUTICALS INC","NA","TARO-OXALIPLATIN (oxaliplatine 100 mg par 20 mL solution injectable fiole) TARO PHARMACEUTICALS INC","Active","20170215","CCDD","02449692","TARO-OXALIPLATIN"
"77700983","TARO-OXALIPLATIN (oxaliplatin 200 mg per 40 mL solution for injection vial) TARO PHARMACEUTICALS INC","NA","TARO-OXALIPLATIN (oxaliplatine 200 mg par 40 mL solution injectable fiole) TARO PHARMACEUTICALS INC","Active","20170215","CCDD","02449692","TARO-OXALIPLATIN"
"77700981","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (ropivacaine hydrochloride 20 mg per 10 mL solution for injection ampoule) FRESENIUS KABI CANADA LTD","NA","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (chlorhydrate de ropivacaïne 20 mg par 10 mL solution injectable ampoule) FRESENIUS KABI CANADA LTD","Active","20180928","CCDD","02439379","ROPIVACAINE HYDROCHLORIDE INJECTION, USP"
"77700979","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (ropivacaine hydrochloride 40 mg per 20 mL solution for injection ampoule) FRESENIUS KABI CANADA LTD","NA","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (chlorhydrate de ropivacaïne 40 mg par 20 mL solution injectable ampoule) FRESENIUS KABI CANADA LTD","Active","20180928","CCDD","02439379","ROPIVACAINE HYDROCHLORIDE INJECTION, USP"
"77700980","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (ropivacaine hydrochloride 200 mg per 100 mL solution for injection bag) FRESENIUS KABI CANADA LTD","NA","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (chlorhydrate de ropivacaïne 200 mg par 100 mL solution injectable sac) FRESENIUS KABI CANADA LTD","Active","20180928","CCDD","02439379","ROPIVACAINE HYDROCHLORIDE INJECTION, USP"
"77700978","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (ropivacaine hydrochloride 400 mg per 200 mL solution for injection bag) FRESENIUS KABI CANADA LTD","NA","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (chlorhydrate de ropivacaïne 400 mg par 200 mL solution injectable sac) FRESENIUS KABI CANADA LTD","Active","20180928","CCDD","02439379","ROPIVACAINE HYDROCHLORIDE INJECTION, USP"
"77700969","METHYLENE BLUE INJECTION USP (methylene blue 10 mg per 1 mL solution for injection vial) OMEGA LABORATORIES LIMITED","NA","METHYLENE BLUE INJECTION USP (bleu de méthylène 10 mg par 1 mL solution injectable fiole) OMEGA LABORATORIES LIMITED","Active","20010311","CCDD","02230770","METHYLENE BLUE INJECTION USP"
"77700970","METHYLENE BLUE INJECTION USP (methylene blue 50 mg per 5 mL solution for injection vial) OMEGA LABORATORIES LIMITED","NA","METHYLENE BLUE INJECTION USP (bleu de méthylène 50 mg par 5 mL solution injectable fiole) OMEGA LABORATORIES LIMITED","Active","20010311","CCDD","02230770","METHYLENE BLUE INJECTION USP"
"02431548","METHYLENE BLUE INJECTION USP (methylene blue 50 mg per 5 mL solution for injection ampoule) TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","NA","METHYLENE BLUE INJECTION USP (bleu de méthylène 50 mg par 5 mL solution injectable ampoule) TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","Active","20160219","DIN","02431548","METHYLENE BLUE INJECTION USP"
"77700971","BLES (phospholipid 81 mg per 3 mL and surfactant-associated proteins sp-b and sp-c 1500 mcg per 3 mL endotracheopulmonary instillation vial) BLES BIOCHEMICALS INC","NA","BLES (phospholipide 81 mg par 3 mL et protéines sp-b et sp-c associées au surfactant 1500 mcg par 3 mL instillation endotrachéobronchique fiole) BLES BIOCHEMICALS INC","Active","20020205","CCDD","02245464","BLES"
"77700973","BLES (phospholipid 108 mg per 4 mL and surfactant-associated proteins sp-b and sp-c 2000 mcg per 4 mL endotracheopulmonary instillation vial) BLES BIOCHEMICALS INC","NA","BLES (phospholipide 108 mg par 4 mL et protéines sp-b et sp-c associées au surfactant 2000 mcg par 4 mL instillation endotrachéobronchique fiole) BLES BIOCHEMICALS INC","Active","20020205","CCDD","02245464","BLES"
"77700972","BLES (phospholipid 135 mg per 5 mL and surfactant-associated proteins sp-b and sp-c 2500 mcg per 5 mL endotracheopulmonary instillation vial) BLES BIOCHEMICALS INC","NA","BLES (phospholipide 135 mg par 5 mL et protéines sp-b et sp-c associées au surfactant 2500 mcg par 5 mL instillation endotrachéobronchique fiole) BLES BIOCHEMICALS INC","Active","20020205","CCDD","02245464","BLES"
"77700968","DIPRIVAN 1% (propofol 200 mg per 20 mL emulsion for injection vial) ASPEN PHARMACARE CANADA INC.","NA","DIPRIVAN 1% (propofol 200 mg par 20 mL émulsion injectable fiole) ASPEN PHARMACARE CANADA INC.","Active","19931231","CCDD","02018950","DIPRIVAN 1%"
"77700967","DIPRIVAN 1% (propofol 500 mg per 50 mL emulsion for injection vial) ASPEN PHARMACARE CANADA INC.","NA","DIPRIVAN 1% (propofol 500 mg par 50 mL émulsion injectable fiole) ASPEN PHARMACARE CANADA INC.","Active","19931231","CCDD","02018950","DIPRIVAN 1%"
"77700966","DIPRIVAN 1% (propofol 1000 mg per 100 mL emulsion for injection vial) ASPEN PHARMACARE CANADA INC.","NA","DIPRIVAN 1% (propofol 1000 mg par 100 mL émulsion injectable fiole) ASPEN PHARMACARE CANADA INC.","Active","19931231","CCDD","02018950","DIPRIVAN 1%"
"02386666","SEACALPHYX (sodium thiosulfate 25000 mg per 100 mL solution for injection vial) SEAFORD PHARMACEUTICALS INC","NA","SEACALPHYX (thiosulfate de sodium 25000 mg par 100 mL solution injectable fiole) SEAFORD PHARMACEUTICALS INC","Active","20130108","DIN","02386666","SEACALPHYX"
"02428393","SODIUM THIOSULFATE INJECTION USP (sodium thiosulfate 12500 mg per 50 mL solution for injection vial) HOPE PHARMACEUTICALS LTD","NA","SODIUM THIOSULFATE INJECTION USP (thiosulfate de sodium 12500 mg par 50 mL solution injectable fiole) HOPE PHARMACEUTICALS LTD","Active","20151123","DIN","02428393","SODIUM THIOSULFATE INJECTION USP"
"77700960","VITAMIN B12 (cyanocobalamin 1000 mcg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","VITAMIN B12 (cyanocobalamine 1000 mcg par 1 mL solution injectable ampoule) SANDOZ CANADA INCORPORATED","Active","19781231","CCDD","00521515","VITAMIN B12"
"77700961","VITAMIN B12 (cyanocobalamin 10000 mcg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","VITAMIN B12 (cyanocobalamine 10000 mcg par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","Active","19781231","CCDD","00521515","VITAMIN B12"
"77700959","VITAMIN B12 (cyanocobalamin 30000 mcg per 30 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","VITAMIN B12 (cyanocobalamine 30000 mcg par 30 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","Active","19781231","CCDD","00521515","VITAMIN B12"
"77700964","CYANOCOBALAMIN INJECTION USP (cyanocobalamin 10000 mcg per 10 mL solution for injection vial) STERIMAX INC","NA","CYANOCOBALAMIN INJECTION USP (cyanocobalamine 10000 mcg par 10 mL solution injectable fiole) STERIMAX INC","Active","19921231","CCDD","01987003","CYANOCOBALAMIN INJECTION USP"
"77700965","CYANOCOBALAMIN INJECTION USP (cyanocobalamin 30000 mcg per 30 mL solution for injection vial) STERIMAX INC","NA","CYANOCOBALAMIN INJECTION USP (cyanocobalamine 30000 mcg par 30 mL solution injectable fiole) STERIMAX INC","Active","19921231","CCDD","01987003","CYANOCOBALAMIN INJECTION USP"
"02241500","VITAMIN B12 (cyanocobalamin 100 mcg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","NA","VITAMIN B12 (cyanocobalamine 100 mcg par 1 mL solution injectable ampoule) SANDOZ CANADA INCORPORATED","Inactive","20210325","DIN","02241500","VITAMIN B12"
"77700975","CYANOCOBALAMIN INJECTION, USP (cyanocobalamin 10000 mcg per 10 mL solution for injection vial) STRIDES PHARMA CANADA INC","NA","CYANOCOBALAMIN INJECTION, USP (cyanocobalamine 10000 mcg par 10 mL solution injectable fiole) STRIDES PHARMA CANADA INC","Inactive","20210601","CCDD","02413795","CYANOCOBALAMIN INJECTION, USP"
"77700974","CYANOCOBALAMIN INJECTION, USP (cyanocobalamin 30000 mcg per 30 mL solution for injection vial) STRIDES PHARMA CANADA INC","NA","CYANOCOBALAMIN INJECTION, USP (cyanocobalamine 30000 mcg par 30 mL solution injectable fiole) STRIDES PHARMA CANADA INC","Inactive","20210601","CCDD","02413795","CYANOCOBALAMIN INJECTION, USP"
"77700976","JAMP-CYANOCOBALAMIN (cyanocobalamin 10000 mcg per 10 mL solution for injection vial) JAMP PHARMA CORPORATION","NA","JAMP-CYANOCOBALAMIN (cyanocobalamine 10000 mcg par 10 mL solution injectable fiole) JAMP PHARMA CORPORATION","Inactive","20190805","CCDD","02420147","JAMP-CYANOCOBALAMIN"
"77700977","JAMP-CYANOCOBALAMIN (cyanocobalamin 30000 mcg per 30 mL solution for injection vial) JAMP PHARMA CORPORATION","NA","JAMP-CYANOCOBALAMIN (cyanocobalamine 30000 mcg par 30 mL solution injectable fiole) JAMP PHARMA CORPORATION","Inactive","20190805","CCDD","02420147","JAMP-CYANOCOBALAMIN"
"02463393","CYANOCOBALAMIN INJECTION USP (cyanocobalamin 1000 mcg per 1 mL solution for injection ampoule) TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","NA","CYANOCOBALAMIN INJECTION USP (cyanocobalamine 1000 mcg par 1 mL solution injectable ampoule) TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC.","Active","20180116","DIN","02463393","CYANOCOBALAMIN INJECTION USP"
"02325063","OMNITROPE (somatropin 5 mg per 1.5 mL solution for injection cartridge) SANDOZ CANADA INCORPORATED","NA","OMNITROPE (somatropine 5 mg par 1,5 mL solution injectable cartouche) SANDOZ CANADA INCORPORATED","Active","20090420","DIN","02325063","OMNITROPE"
"02325071","OMNITROPE (somatropin 10 mg per 1.5 mL solution for injection cartridge) SANDOZ CANADA INCORPORATED","NA","OMNITROPE (somatropine 10 mg par 1,5 mL solution injectable cartouche) SANDOZ CANADA INCORPORATED","Active","20090420","DIN","02325071","OMNITROPE"
"02334852","NORDITROPIN NORDIFLEX (somatropin 5 mg per 1.5 mL solution for injection pen) NOVO NORDISK CANADA INC","NA","NORDITROPIN NORDIFLEX (somatropine 5 mg par 1,5 mL solution injectable stylo) NOVO NORDISK CANADA INC","Active","20140815","DIN","02334852","NORDITROPIN NORDIFLEX"
"02334860","NORDITROPIN NORDIFLEX (somatropin 10 mg per 1.5 mL solution for injection pen) NOVO NORDISK CANADA INC","NA","NORDITROPIN NORDIFLEX (somatropine 10 mg par 1,5 mL solution injectable stylo) NOVO NORDISK CANADA INC","Active","20140815","DIN","02334860","NORDITROPIN NORDIFLEX"
"02334879","NORDITROPIN NORDIFLEX (somatropin 15 mg per 1.5 mL solution for injection pen) NOVO NORDISK CANADA INC","NA","NORDITROPIN NORDIFLEX (somatropine 15 mg par 1,5 mL solution injectable stylo) NOVO NORDISK CANADA INC","Active","20140815","DIN","02334879","NORDITROPIN NORDIFLEX"
"02376393","NUTROPIN AQ NUSPIN 10 (somatropin 10 mg per 2 mL solution for injection pen) HOFFMANN-LA ROCHE LIMITED","NA","NUTROPIN AQ NUSPIN 10 (somatropine 10 mg par 2 mL solution injectable stylo) HOFFMANN-LA ROCHE LIMITED","Active","20120518","DIN","02376393","NUTROPIN AQ NUSPIN 10"
"02399083","NUTROPIN AQ NUSPIN 20 (somatropin 20 mg per 2 mL solution for injection pen) HOFFMANN-LA ROCHE LIMITED","NA","NUTROPIN AQ NUSPIN 20 (somatropine 20 mg par 2 mL solution injectable stylo) HOFFMANN-LA ROCHE LIMITED","Active","20130909","DIN","02399083","NUTROPIN AQ NUSPIN 20"
"02399091","NUTROPIN AQ NUSPIN 5 (somatropin 5 mg per 2 mL solution for injection pen) HOFFMANN-LA ROCHE LIMITED","NA","NUTROPIN AQ NUSPIN 5 (somatropine 5 mg par 2 mL solution injectable stylo) HOFFMANN-LA ROCHE LIMITED","Active","20130909","DIN","02399091","NUTROPIN AQ NUSPIN 5"
"02459647","OMNITROPE (somatropin 15 mg per 1.5 mL solution for injection cartridge) SANDOZ CANADA INCORPORATED","NA","OMNITROPE (somatropine 15 mg par 1,5 mL solution injectable cartouche) SANDOZ CANADA INCORPORATED","Active","20170814","DIN","02459647","OMNITROPE"
"02479613","AIMOVIG (erenumab 70 mg per 1 mL solution for injection syringe) NOVARTIS PHARMACEUTICALS CANADA INC","NA","AIMOVIG (érénumab 70 mg par 1 mL solution injectable seringue) NOVARTIS PHARMACEUTICALS CANADA INC","Active","20181204","DIN","02479613","AIMOVIG"
"77700989","MONOFERRIC (iron (ferric derisomaltose) 100 mg per 1 mL solution for injection vial) PHARMACOSMOS A/S","NA","MONOFERRIC (fer (dérisomaltose ferrique) 100 mg par 1 mL solution injectable fiole) PHARMACOSMOS A/S","Active","20181017","CCDD","02477777","MONOFERRIC"
"77700988","MONOFERRIC (iron (ferric derisomaltose) 500 mg per 5 mL solution for injection vial) PHARMACOSMOS A/S","NA","MONOFERRIC (fer (dérisomaltose ferrique) 500 mg par 5 mL solution injectable fiole) PHARMACOSMOS A/S","Active","20181017","CCDD","02477777","MONOFERRIC"
"77700987","MONOFERRIC (iron (ferric derisomaltose) 1000 mg per 10 mL solution for injection vial) PHARMACOSMOS A/S","NA","MONOFERRIC (fer (dérisomaltose ferrique) 1000 mg par 10 mL solution injectable fiole) PHARMACOSMOS A/S","Active","20181017","CCDD","02477777","MONOFERRIC"
"00038016","MANNITOL INJECTION USP (mannitol 20 % solution for injection 500 mL bag) ICU MEDICAL CANADA INC","NA","MANNITOL INJECTION USP (mannitol 20 % solution injectable 500 mL sac) ICU MEDICAL CANADA INC","Active","19631231","DIN","00038016","MANNITOL INJECTION USP"
"00060437","OSMITROL INJECTION 20% (mannitol 20 % solution for injection 500 mL bag) BAXTER CORPORATION","NA","OSMITROL INJECTION 20% (mannitol 20 % solution injectable 500 mL sac) BAXTER CORPORATION","Active","19891231","DIN","00060437","OSMITROL INJECTION 20%"
"01963953","RESECTISOL (5% MANNITOL IRRIGATION) (mannitol 5 % irrigation solution 2000 mL bottle) B. BRAUN MEDICAL INC","NA","RESECTISOL (5% MANNITOL IRRIGATION) (mannitol 5 % solution pour irrigation 2000 mL bouteille) B. BRAUN MEDICAL INC","Inactive","20210426","DIN","01963953","RESECTISOL (5% MANNITOL IRRIGATION)"
"02243176","MANNITOL INJECTION, USP (mannitol 25 % solution for injection 50 mL vial) FRESENIUS KABI CANADA LTD","NA","MANNITOL INJECTION, USP (mannitol 25 % solution injectable 50 mL fiole) FRESENIUS KABI CANADA LTD","Active","20020409","DIN","02243176","MANNITOL INJECTION, USP"
"00498807","SORBITOL MANNITOL IRRIGATION (mannitol 5.4 mg per mL and sorbitol 27 mg per mL irrigation solution 3000 mL bag) ICU MEDICAL CANADA INC","NA","SORBITOL MANNITOL IRRIGATION (mannitol 5,4 mg par mL et sorbitol 27 mg par mL solution pour irrigation 3000 mL sac) ICU MEDICAL CANADA INC","Active","19801231","DIN","00498807","SORBITOL MANNITOL IRRIGATION"
"00799963","CYSTOSOL W 3% HEXITOLS (mannitol 5 mg per mL and sorbitol 25 mg per mL irrigation solution 3000 mL bag) BAXTER CORPORATION","NA","CYSTOSOL W 3% HEXITOLS (mannitol 5 mg par mL et sorbitol 25 mg par mL solution pour irrigation 3000 mL sac) BAXTER CORPORATION","Active","19891231","DIN","00799963","CYSTOSOL W 3% HEXITOLS"
"77700986","MILRINONE LACTATE INJECTION (milrinone (milrinone lactate) 10 mg per 10 mL solution for injection vial) AURO PHARMA INC","NA","MILRINONE LACTATE INJECTION (milrinone (lactate de milrinone) 10 mg par 10 mL solution injectable fiole) AURO PHARMA INC","Active","20181224","CCDD","02470047","MILRINONE LACTATE INJECTION"
"77700985","MILRINONE LACTATE INJECTION (milrinone (milrinone lactate) 20 mg per 20 mL solution for injection vial) AURO PHARMA INC","NA","MILRINONE LACTATE INJECTION (milrinone (lactate de milrinone) 20 mg par 20 mL solution injectable fiole) AURO PHARMA INC","Active","20181224","CCDD","02470047","MILRINONE LACTATE INJECTION"
"02460130","TEVA-FULVESTRANT INJECTION (fulvestrant 250 mg per 5 mL solution for injection syringe) TEVA CANADA LIMITED","NA","TEVA-FULVESTRANT INJECTION (fulvestrant 250 mg par 5 mL solution injectable seringue) TEVA CANADA LIMITED","Active","20190115","DIN","02460130","TEVA-FULVESTRANT INJECTION"
"02467976","DEXMEDETOMIDINE HYDROCHLORIDE FOR INJECTION, USP (dexmedetomidine (dexmedetomidine hydrochloride) 200 mcg per 2 mL solution for injection vial) JUNO PHARMACEUTICALS CORP.","NA","DEXMEDETOMIDINE HYDROCHLORIDE FOR INJECTION, USP (dexmédétomidine (chlorhydrate de dexmédétomidine) 200 mcg par 2 mL solution injectable fiole) JUNO PHARMACEUTICALS CORP.","Active","20190115","DIN","02467976","DEXMEDETOMIDINE HYDROCHLORIDE FOR INJECTION, USP"
"02469774","ROCURONIUM BROMIDE INJECTION (rocuronium bromide 50 mg per 5 mL solution for injection vial) JUNO PHARMACEUTICALS CORP.","NA","ROCURONIUM BROMIDE INJECTION (bromure de rocuronium 50 mg par 5 mL solution injectable fiole) JUNO PHARMACEUTICALS CORP.","Active","20190117","DIN","02469774","ROCURONIUM BROMIDE INJECTION"
"02234470","ATGAM (anti-thymocyte immunoglobulin equine 250 mg per 5 mL solution for injection ampoule) PFIZER CANADA ULC","NA","ATGAM (sérum antithymocyte équin 250 mg par 5 mL solution injectable ampoule) PFIZER CANADA ULC","Active","19981204","DIN","02234470","ATGAM"
"02483610","FULVESTRANT INJECTION (fulvestrant 250 mg per 5 mL solution for injection syringe) SANDOZ CANADA INCORPORATED","NA","FULVESTRANT INJECTION (fulvestrant 250 mg par 5 mL solution injectable seringue) SANDOZ CANADA INCORPORATED","Active","20190201","DIN","02483610","FULVESTRANT INJECTION"
"02472805","ZOLEDRONIC ACID FOR INJECTION (zoledronic acid (zoledronic acid monohydrate) 4 mg per 5 mL solution for injection vial) MARCAN PHARMACEUTICALS INC","NA","ZOLEDRONIC ACID FOR INJECTION (acide zolédronique (acide zolédronique monohydraté) 4 mg par 5 mL solution injectable fiole) MARCAN PHARMACEUTICALS INC","Active","20190129","DIN","02472805","ZOLEDRONIC ACID FOR INJECTION"
"02241916","MARCAINE E (bupivacaine hydrochloride 100 mg per 20 mL and epinephrine (epinephrine bitartrate) 0.1 mg per 20 mL solution for injection vial) PFIZER CANADA ULC","NA","MARCAINE E (chlorhydrate de bupivacaïne 100 mg par 20 mL et épinéphrine (bitartrate d'épinéphrine) 0,1 mg par 20 mL solution injectable fiole) PFIZER CANADA ULC","Active","20010715","DIN","02241916","MARCAINE E"
"01976184","SENSORCAINE WITH EPINEPHRINE (bupivacaine hydrochloride 50 mg per 20 mL and epinephrine (epinephrine bitartrate) 0.1 mg per 20 mL solution for injection vial) ASPEN PHARMACARE CANADA INC.","NA","SENSORCAINE WITH EPINEPHRINE (chlorhydrate de bupivacaïne 50 mg par 20 mL et épinéphrine (bitartrate d'épinéphrine) 0,1 mg par 20 mL solution injectable fiole) ASPEN PHARMACARE CANADA INC.","Active","19941231","DIN","01976184","SENSORCAINE WITH EPINEPHRINE"
"01976206","SENSORCAINE WITH EPINEPHRINE (bupivacaine hydrochloride 100 mg per 20 mL and epinephrine (epinephrine bitartrate) 0.1 mg per 20 mL solution for injection vial) ASPEN PHARMACARE CANADA INC.","NA","SENSORCAINE WITH EPINEPHRINE (chlorhydrate de bupivacaïne 100 mg par 20 mL et épinéphrine (bitartrate d'épinéphrine) 0,1 mg par 20 mL solution injectable fiole) ASPEN PHARMACARE CANADA INC.","Active","19941231","DIN","01976206","SENSORCAINE WITH EPINEPHRINE"
"02241915","MARCAINE E (bupivacaine hydrochloride 50 mg per 20 mL and epinephrine (epinephrine bitartrate) 0.1 mg per 20 mL solution for injection vial) PFIZER CANADA ULC","NA","MARCAINE E (chlorhydrate de bupivacaïne 50 mg par 20 mL et épinéphrine (bitartrate d'épinéphrine) 0,1 mg par 20 mL solution injectable fiole) PFIZER CANADA ULC","Active","20010715","DIN","02241915","MARCAINE E"
"02421666","ORAVERSE (phentolamine mesylate 0.4 mg per 1.7 mL solution for injection cartridge) SEPTODONT","NA","ORAVERSE (mésylate de phentolamine 0,4 mg par 1,7 mL solution injectable cartouche) SEPTODONT","Active","20140917","DIN","02421666","ORAVERSE"
"02474565","LAPELGA (filgrastim (pegfilgrastim) 6 mg per 0.6 mL solution for injection syringe) APOTEX INC","NA","LAPELGA (filgrastim (pegfilgastrim) 6 mg par 0,6 mL solution injectable seringue) APOTEX INC","Active","20190227","DIN","02474565","LAPELGA"
"02481073","AMIKACIN SULFATE INJECTION USP (amikacin (amikacin sulfate) 500 mg per 2 mL solution for injection vial) MARCAN PHARMACEUTICALS INC","NA","AMIKACIN SULFATE INJECTION USP (amikacine (sulfate d'amikacine) 500 mg par 2 mL solution injectable fiole) MARCAN PHARMACEUTICALS INC","Active","20190301","DIN","02481073","AMIKACIN SULFATE INJECTION USP"
"02483327","ACTEMRA PREFILLED AUTOINJECTOR (tocilizumab 162 mg per 0.9 mL solution for injection syringe) HOFFMANN-LA ROCHE LIMITED","NA","ACTEMRA PREFILLED AUTOINJECTOR (tocilizumab 162 mg par 0,9 mL solution injectable seringue) HOFFMANN-LA ROCHE LIMITED","Active","20190115","DIN","02483327","ACTEMRA"
"02467135","ONIVYDE (irinotecan (irinotecan sucrose octasulfate liposomal) 43 mg per 10 mL suspension for injection vial) SERVIER CANADA INC","NA","ONIVYDE (irinotécan (octasulfate de sucrose d'irinotécan liposomal) 43 mg par 10 mL suspension injectable fiole) SERVIER CANADA INC","Active","20171004","DIN","02467135","ONIVYDE"
"77700996","PACLITAXEL INJECTION USP (paclitaxel 100 mg per 16.7 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","PACLITAXEL INJECTION USP (paclitaxel 100 mg par 16,7 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","Active","20150331","CCDD","02320150","PACLITAXEL INJECTION USP"
"77700997","PACLITAXEL INJECTION USP (paclitaxel 100 mg per 16.7 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","PACLITAXEL INJECTION USP (paclitaxel 100 mg par 16,7 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","Active","20150331","CCDD","02320150","PACLITAXEL INJECTION USP"
"77700995","PACLITAXEL INJECTION USP (paclitaxel 100 mg per 16.7 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","PACLITAXEL INJECTION USP (paclitaxel 100 mg par 16,7 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","Active","20150331","CCDD","02320150","PACLITAXEL INJECTION USP"
"77700994","PACLITAXEL INJECTION USP (paclitaxel 100 mg per 16.7 mL solution for injection vial) SANDOZ CANADA INCORPORATED","NA","PACLITAXEL INJECTION USP (paclitaxel 100 mg par 16,7 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","Active","20150331","CCDD","02320150","PACLITAXEL INJECTION USP"
"77700998","PACLITAXEL INJECTION USP (paclitaxel 100 mg per 16.7 mL solution for injection vial) ACCORD HEALTHCARE INC","NA","PACLITAXEL INJECTION USP (paclitaxel 100 mg par 16,7 mL solution injectable fiole) ACCORD HEALTHCARE INC","Active","20140702","CCDD","02391465","PACLITAXEL INJECTION USP"
"77700999","PACLITAXEL INJECTION USP (paclitaxel 100 mg per 16.7 mL solution for injection vial) ACCORD HEALTHCARE INC","NA","PACLITAXEL INJECTION USP (paclitaxel 100 mg par 16,7 mL solution injectable fiole) ACCORD HEALTHCARE INC","Active","20140702","CCDD","02391465","PACLITAXEL INJECTION USP"
"77700991","PACLITAXEL FOR INJECTION (paclitaxel 100 mg per 16.7 mL solution for injection vial) BIOLYSE PHARMA CORPORATION","NA","PACLITAXEL FOR INJECTION (paclitaxel 100 mg par 16,7 mL solution injectable fiole) BIOLYSE PHARMA CORPORATION","Active","20011031","CCDD","02244372","PACLITAXEL FOR INJECTION"
"77700992","PACLITAXEL FOR INJECTION (paclitaxel 100 mg per 16.7 mL solution for injection vial) BIOLYSE PHARMA CORPORATION","NA","PACLITAXEL FOR INJECTION (paclitaxel 100 mg par 16,7 mL solution injectable fiole) BIOLYSE PHARMA CORPORATION","Active","20011031","CCDD","02244372","PACLITAXEL FOR INJECTION"
"77700993","PACLITAXEL FOR INJECTION (paclitaxel 100 mg per 16.7 mL solution for injection vial) BIOLYSE PHARMA CORPORATION","NA","PACLITAXEL FOR INJECTION (paclitaxel 100 mg par 16,7 mL solution injectable fiole) BIOLYSE PHARMA CORPORATION","Active","20011031","CCDD","02244372","PACLITAXEL FOR INJECTION"
"77701003","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (ropivacaine hydrochloride 100 mg per 10 mL solution for injection ampoule) FRESENIUS KABI CANADA LTD","NA","ROPIVACAINE HYDROCHLORIDE INJECTION, USP (chlorhydrate de ropivacaïne 100 mg par 10 mL solution injectable ampoule) FRESENIUS KABI CANADA LTD","Active","20190226","CCDD","02439409","ROPIVACAINE HYDROCHLORIDE INJECTION, USP"
