tm_code,tm_formal_name,tm_fr_description,changes
"8000067","benztropine","benztropine","DELETED"
"8001559","alitretinoin","alitrétinoïne","DELETED"
"8001707","calamine and diphenhydramine","calamine et diphenhydramine","DELETED"
"8002027","ivacaftor and tezacaftor","ivacaftor et tézacaftor","DELETED"
"8000931","trandolapril and verapamil","trandolapril et vérapamil","DELETED"
"8000010","methylphenidate","méthylphénidate","DELETED"
"8000840","lactulose","lactulose","DELETED"
"8000187","risperidone","rispéridone","DELETED"
"8001771","ethinyl estradiol and ethynodiol","éthinylestradiol et éthynodiol","DELETED"
"8001544","vigabatrin","vigabatrine","DELETED"
"8000809","chlorhexidine","chlorhexidine","DELETED"
"8001232","spiramycin","spiramycine","DELETED"
"8000926","brompheniramine and codeine and guaifenesin and phenylephrine","bromphéniramine et codéine et guaïfénésine et phényléphrine","DELETED"
"8001745","dexrazoxane","dexrazoxane","DELETED"
"8001854","methocarbamol","méthocarbamol","DELETED"
"8000180","diclofenac and misoprostol","diclofénac et misoprostol","DELETED"
"8002044","oxcarbazepine","oxcarbazépine","DELETED"
"8001829","laronidase","laronidase","DELETED"
"8002138","mannitol","mannitol","DELETED"
"8000930","budesonide and formoterol","budésonide et formotérol","DELETED"
"8000851","hydralazine","hydralazine","DELETED"
"8001090","umeclidinium and vilanterol","uméclidinium et vilantérol","DELETED"
"8001931","sebelipase alfa","sébélipase alfa","DELETED"
"8001967","tofacitinib","tofacitinib","DELETED"
"8001475","follitropin alfa","follitropine alfa","DELETED"
"8000265","tolterodine","toltérodine","DELETED"
"8000300","candesartan and hydrochlorothiazide","candésartan et hydrochlorothiazide","DELETED"
"8001993","vismodegib","vismodégib","DELETED"
"8001762","epinephrine and lidocaine","épinéphrine et lidocaïne","DELETED"
"8000171","sertraline","sertraline","DELETED"
"8001269","fludrocortisone","fludrocortisone","DELETED"
"8001274","heparin","héparine","DELETED"
"8000198","digoxin","digoxine","DELETED"
"8001485","inotuzumab ozogamicin","inotuzumab ozogamicine","DELETED"
"8001165","abacavir and lamivudine and zidovudine","abacavir et lamivudine et zidovudine","DELETED"
"8001809","imiquimod","imiquimod","DELETED"
"8002004","yohimbine","yohimbine","DELETED"
"8001521","rufinamide","rufinamide","DELETED"
"8001649","ethopropazine","éthopropazine","DELETED"
"8001434","argatroban","argatroban","DELETED"
"8001068","ampicillin","ampicilline","DELETED"
"8000131","omeprazole","oméprazole","DELETED"
"8001937","sinecatechins","sinécatéchines","DELETED"
"8000313","alfuzosin","alfuzosin","DELETED"
"8000808","acetylsalicylic acid and butalbital and caffeine","acide acétylsalicylique et butalbital et caféine","DELETED"
"8002064","pertuzumab","pertuzumab","DELETED"
"8001875","prilocaine","prilocaïne","DELETED"
"8001310","atazanavir and cobicistat","atazanavir et cobicistat","DELETED"
"8002129","hexylresorcinol and levomenthol","hexylrésorcinol et lévomenthol","DELETED"
"8000037","erythromycin","érythromycine","DELETED"
"8002061","pembrolizumab","pembrolizumab","DELETED"
"8000817","alcohol anhydrous","alcool anhydre","DELETED"
"8001135","ocrelizumab","ocrélizumab","DELETED"
"8002040","octreotide","octréotide","DELETED"
"8002105","chloroxylenol and coal tar and menthol","chloroxylénol et goudron de houille et menthol","DELETED"
"8002016","cabozantinib","cabozantinib","DELETED"
"8001508","piroxicam","piroxicam","DELETED"
"8001142","guselkumab","guselkumab","DELETED"
"8001429","acetylcysteine","acétylcystéine","DELETED"
"8001211","lamivudine and zidovudine","lamivudine et zidovudine","DELETED"
"8001972","tranexamic acid","acide tranexamique","DELETED"
"8000973","eplerenone","éplérénone","DELETED"
"8001861","mitotane","mitotane","DELETED"
"8001324","acetaminophen and chlorpheniramine and pseudoephedrine","acétaminophène et chlorphéniramine et pseudoéphédrine","DELETED"
"8001241","adalimumab","adalimumab","DELETED"
"8000015","spironolactone","spironolactone","DELETED"
"8001959","tetrahydrozoline and zinc sulfate","tétrahydrozoline et sulfate de zinc","DELETED"
"8001348","cetirizine and pseudoephedrine","cétirizine et pseudoéphédrine","DELETED"
"8001253","cyclosporine","cyclosporine","DELETED"
"8001610","carboplatin","carboplatine","DELETED"
"8001636","dobutamine","dobutamine","DELETED"
"8000066","baclofen","baclofène","DELETED"
"8000968","ambrisentan","ambrisentan","DELETED"
"8000257","bupropion","bupropion","DELETED"
"8001354","chlorpheniramine and dextromethorphan","chlorphéniramine et dextrométhorphane","DELETED"
"8001033","doxylamine","doxylamine","DELETED"
"8001638","dronedarone","dronédarone","DELETED"
"8001955","tesamorelin","tésamoréline","DELETED"
"8001654","flutamide","flutamide","DELETED"
"8000982","formoterol and mometasone","formotérol et mométasone","DELETED"
"8000090","bromazepam","bromazépam","DELETED"
"8000900","hamamelis virginiana and phenylephrine","hamamélis de virginie et phényléphrine","DELETED"
"8001164","abacavir and lamivudine","abacavir et lamivudine","DELETED"
"8001798","hydrocortisone and pramoxine and zinc sulfate","hydrocortisone et pramoxime et sulfate de zinc","DELETED"
"8001505","phenelzine","phénelzine","DELETED"
"8002175","ascorbic acid","acide ascorbique","DELETED"
"8001283","isotretinoin","isotrétinoïne","DELETED"
"8002179","camphor and eucalyptol and guaiacol","camphre et eucalyptol et guaïacol","DELETED"
"8000029","quinine sulfate","sulfate de quinine","DELETED"
"8001988","venetoclax","vénétoclax","DELETED"
"8001045","docusate","docusate","DELETED"
"8001415","praziquantel","praziquantel","DELETED"
"8000115","glyburide","glyburide","DELETED"
"8002122","glycerin and hypromellose","glycérine et hypromellose","DELETED"
"8001128","thiotepa","thiotépa","DELETED"
"8000057","furosemide","furosémide","DELETED"
"8001487","levocabastine","lévocabastine","DELETED"
"8001850","mercaptopurine","mercaptopurine","DELETED"
"8001423","trimipramine","trimipramine","DELETED"
"8001091","chlorambucil","chlorambucil","DELETED"
"8002180","cannabidiol and tetrahydrocannabinol","cannabidiol et tétrahydrocannabinol","DELETED"
"8000360","solifenacin","solifénacine","DELETED"
"8001860","mitomycin","mitomycine","DELETED"
"8000892","sodium citrate and sodium lauryl sulfoacetate and sorbitol","citrate de sodium et laurylsulfoacétate de sodium et sorbitol","DELETED"
"8002201","lanolin and mineral oil heavy","lanoline et huile minérale lourde","DELETED"
"8000783","naloxone and oxycodone","naloxone et oxycodone","DELETED"
"8001353","chlorpheniramine","chlorphéniramine","DELETED"
"8000203","isosorbide mononitrate","mononitrate d'isosorbide","DELETED"
"8001450","dienogest","diénogest","DELETED"
"8001934","selexipag","sélexipag","DELETED"
"8000391","saxagliptin","saxagliptine","DELETED"
"8001214","maraviroc","maraviroc","DELETED"
"8001456","empagliflozin and linagliptin","empagliflozin et linagliptine","DELETED"
"8001846","manganese sulfate","sulfate de manganèse","DELETED"
"8001891","benzocaine and tetracaine","benzocaïne et tétracaïne","DELETED"
"8001287","lurasidone","lurasidone","DELETED"
"8001346","cabergoline","cabergoline","DELETED"
"8001551","afatinib","afatinib","DELETED"
"8001644","enzalutamide","enzalutamide","DELETED"
"8001337","acetaminophen and doxylamine and pseudoephedrine","acétaminophène et doxylamine et pseudoéphédrine","DELETED"
"8002038","obinutuzumab","obinutuzumab","DELETED"
"8000226","olanzapine","olanzapine","DELETED"
"8000947","levofloxacin","lévofloxacine","DELETED"
"8001015","cocoa butter and phenylephrine","beurre de cacao et phényléphrine","DELETED"
"8000161","clobetasol","clobétasol","DELETED"
"8000307","insulin aspart","insuline asparte","DELETED"
"8001250","clomipramine","clomipramine","DELETED"
"8001293","nadroparin","nadroparine","DELETED"
"8001797","hydrocortisone and pramoxine","hydrocortisone et pramoxime","DELETED"
"8001721","chloroxylenol and menthol","chloroxylénol et menthol","DELETED"
"8001123","fesoterodine","fésotérodine","DELETED"
"8001720","chlorhexidine and lidocaine","chlorhexidine et lidocaïne","DELETED"
"8000253","pramipexole","pramipexole","DELETED"
"8001596","bretylium","brétylium","DELETED"
"8000290","meloxicam","méloxicam","DELETED"
"8001194","elbasvir and grazoprevir","elbasvir et grazoprévir","DELETED"
"8001678","penicillamine","pénicillamine","DELETED"
"8002191","erenumab","érénumab","DELETED"
"8001334","acetaminophen and dextromethorphan and phenylephrine","acétaminophène et dextrométhorphane et phényléphrine","DELETED"
"8001104","naratriptan","naratriptan","DELETED"
"8001892","betamethasone valerate and fusidic acid","valérate de bétaméthasone et acide fusidique","DELETED"
"8000780","brompheniramine and guaifenesin and hydrocodone and phenylephrine","bromphéniramine et guaïfénésine et hydrocodone et phényléphrine","DELETED"
"8000020","norethindrone","noréthindrone","DELETED"
"8000922","brompheniramine and phenylephrine","bromphéniramine et phényléphrine","DELETED"
"8001262","dipyridamole","dipyridamole","DELETED"
"8001111","brimonidine and timolol","brimonidine et timolol","DELETED"
"8001672","nelarabine","nélarabine","DELETED"
"8002117","dextran 70 and polyethylene glycol 400 and povidone and tetrahydrozoline","dextran 70 et polyethylene glycol 400 et povidone et tétrahydrozoline","DELETED"
"8001705","bismuth subsalicylate","subsalicylate de bismuth","DELETED"
"8000905","salmeterol","salmétérol","DELETED"
"8001503","periciazine","périciazine","DELETED"
"8001674","nimodipine","nimodipine","DELETED"
"8002274","antithrombin III human","antithrombine III humaine","DELETED"
"8001150","metformin and rosiglitazone","metformine et rosiglitazone","DELETED"
"8000841","cyproterone","cyprotérone","DELETED"
"8000948","acetaminophen and pamabrom","acétaminophène et pamabrom","DELETED"
"8002134","levocarnitine","lévocarnitine","DELETED"
"8001618","clofedanol","clofédanol","DELETED"
"8001805","idursulfase","idursulfase","DELETED"
"8000047","colchicine","colchicine","DELETED"
"8000286","hydrochlorothiazide and valsartan","hydrochlorothiazide et valsartan","DELETED"
"8001716","carglumic acid","acide carglumique","DELETED"
"8001314","cobicistat and elvitegravir and emtricitabine and tenofovir disoproxil","cobicistat et elvitégravir et emtricitabine et ténofovir disoproxil","DELETED"
"8001565","anagrelide","anagrélide","DELETED"
"8001832","lenvatinib","lenvatinib","DELETED"
"8002063","perampanel","pérampanel","DELETED"
"8001525","semaglutide","sémaglutide","DELETED"
"8000072","valproic acid (valproate)","acide valproïque (valproate)","DELETED"
"8001746","dextromethorphan and guaifenesin and menthol","dextrométhorphane et guaïfénésine et menthol","DELETED"
"8001543","vardenafil","vardénafil","DELETED"
"8001859","milrinone","milrinone","DELETED"
"8000794","betamethasone acetate and betamethasone (base)","acétate de bétaméthasone et bétaméthasone (base)","DELETED"
"8002067","pimecrolimus","pimécrolimus","DELETED"
"8001782","follitropin alfa and lutropin alfa","follitropine alfa et lutropine alfa","DELETED"
"8001101","anastrozole","anastrozole","DELETED"
"8001220","ombitasvir and paritaprevir and ritonavir","ombitasvir et paritaprévir et ritonavir","DELETED"
"8001335","acetaminophen and dextromethorphan and pseudoephedrine","acétaminophène et dextrométhorphane et pseudoéphédrine","DELETED"
"8001820","isoproterenol","isoprotérénol","DELETED"
"8001971","trametinib","tramétinib","DELETED"
"8001522","rupatadine","rupatadine","DELETED"
"8001863","modafinil","modafinil","DELETED"
"8001847","menotropins","ménotropines","DELETED"
"8001403","nalbuphine","nalbuphine","DELETED"
"8001919","regorafenib","régorafénib","DELETED"
"8002207","mineral oil heavy and white petrolatum","huile minérale lourde et pétrolatum blanc","DELETED"
"8001304","sucralfate","sucralfate","DELETED"
"8001443","cefixime","céfixime","DELETED"
"8001939","sodium fluoride and triclosan","fluorure de sodium et triclosan","DELETED"
"8001680","podophyllotoxin","podophyllotoxine","DELETED"
"8002054","pasireotide","pasiréotide","DELETED"
"8000321","indapamide and perindopril","indapamide et périndopril","DELETED"
"8001928","ruxolitinib","ruxolitinib","DELETED"
"8001962","thyroid","thyroïde","DELETED"
"8000267","citalopram","citalopram","DELETED"
"8000379","rivaroxaban","rivaroxaban","DELETED"
"8002013","bictegravir and emtricitabine and tenofovir alafenamide","bictégravir et emtricitabine et ténofovir alafénamide","DELETED"
"8001223","pyrazinamide","pyrazinamide","DELETED"
"8001412","pentoxifylline","pentoxifylline","DELETED"
"8002279","coagulation factor XIII human","facteur XIII de coagulation humain","DELETED"
"8001080","eprosartan and hydrochlorothiazide","éprosartan et hydrochlorothiazide","DELETED"
"8001647","estrone","estrone","DELETED"
"8001453","droperidol","dropéridol","DELETED"
"8000389","aripiprazole","aripiprazole","DELETED"
"8001470","fluorometholone (base)","fluorométholone (base)","DELETED"
"8001208","itraconazole","itraconazole","DELETED"
"8001747","dextromethorphan and guaifenesin and menthol and pseudoephedrine","dextrométhorphane et guaïfénésine et menthol et pseudoéphédrine","DELETED"
"8000298","mirtazapine","mirtazapine","DELETED"
"8000185","paroxetine","paroxétine","DELETED"
"8001149","lifitegrast","lifitegrast","DELETED"
"8001132","nusinersen","nusinersen","DELETED"
"8002156","prednisolone and sulfacetamide","prednisolone et sulfacétamide","DELETED"
"8001130","lixisenatide","lixisénatide","DELETED"
"8000215","lansoprazole","lansoprazole","DELETED"
"8002116","dextran 70 and hypromellose","dextran 70 et hypromellose","DELETED"
"8000773","clotrimazole","clotrimazole","DELETED"
"8000301","hydrochlorothiazide and telmisartan","hydrochlorothiazide et telmisartan","DELETED"
"8001411","penicillin G","pénicilline G","DELETED"
"8001449","desipramine","désipramine","DELETED"
"8001074","azilsartan","azilsartan","DELETED"
"8001496","megestrol","mégestrol","DELETED"
"8001632","dihydroergotamine","dihydroergotamine","DELETED"
"8002149","nonacog gamma","nonacog gamma","DELETED"
"8000064","penicillin V","pénicilline V","DELETED"
"8000166","finasteride","finastéride","DELETED"
"8001608","carbachol","carbachol","DELETED"
"8001217","nelfinavir","nelfinavir","DELETED"
"8001555","aldesleukin","aldesleukine","DELETED"
"8001841","lidocaine and prilocaine","lidocaïne et prilocaïne","DELETED"
"8001102","letrozole","létrozole","DELETED"
"8000263","clopidogrel","clopidogrel","DELETED"
"8000049","ethinyl estradiol and norethindrone","éthinylestradiol et noréthindrone","DELETED"
"8000061","clonazepam","clonazépam","DELETED"
"8000222","tacrolimus","tacrolimus","DELETED"
"8001645","eribulin","éribuline","DELETED"
"8002265","pralatrexate","pralatrexate","DELETED"
"8001808","imiglucerase","imiglucérase","DELETED"
"8001321","acetaminophen and chlorpheniramine and dextromethorphan and phenylephrine","acétaminophène et chlorphéniramine et dextrométhorphane et phényléphrine","DELETED"
"8000122","diltiazem","diltiazem","DELETED"
"8002048","palbociclib","palbociclib","DELETED"
"8000329","carvedilol","carvédilol","DELETED"
"8001735","corbadrine and mepivacaine","corbadrine et mépivacaïne","DELETED"
"8000104","fusidic acid","acide fusidique","DELETED"
"8001060","omalizumab","omalizumab","DELETED"
"8001873","pramoxine and zinc sulfate","pramoxime et sulfate de zinc","DELETED"
"8002072","polyethylene glycol 3350","polyéthylèneglycol 3350","DELETED"
"8001756","docosanol","docosanol","DELETED"
"8001691","allantoin and chloroxylenol","allantoïne et chloroxylénol","DELETED"
"8001390","insulin glulisine","insuline glulisine","DELETED"
"8001842","lomustine","lomustine","DELETED"
"8000983","adapalene and benzoyl peroxide","adapalène et peroxyde de benzoyle","DELETED"
"8001669","nabumetone","nabumétone","DELETED"
"8000256","cyproterone and ethinyl estradiol","cyprotérone et éthinylestradiol","DELETED"
"8001213","loperamide","lopéramide","DELETED"
"8001094","theophylline","théophylline","DELETED"
"8001825","lacosamide","lacosamide","DELETED"
"8002236","bacitracin and gramicidin and lidocaine and polymyxin B","bacitracine et gramicidine et lidocaïne et polymyxine B","DELETED"
"8001229","ritonavir","ritonavir","DELETED"
"8001582","bepotastine","bépotastine","DELETED"
"8002209","phytonadione","phytonadione","DELETED"
"8001084","indacaterol","indacatérol","DELETED"
"8001912","naphazoline and pheniramine","naphazoline et phéniramine","DELETED"
"8001297","oseltamivir","oseltamivir","DELETED"
"8001493","loratadine and pseudoephedrine","loratadine et pseudoéphédrine","DELETED"
"8001159","triamcinolone diacetate","diacétate de triamcinolone","DELETED"
"8001765","epoetin alfa","époétine alfa","DELETED"
"8001604","cabazitaxel","cabazitaxel","DELETED"
"8001240","zidovudine","zidovudine","DELETED"
"8000314","rabeprazole","rabéprazole","DELETED"
"8000184","metformin","metformine","DELETED"
"8001420","terconazole","terconazole","DELETED"
"8000168","insulin isophane human","insuline isophane humaine","DELETED"
"8001203","famciclovir","famciclovir","DELETED"
"8001414","pizotifen","pizotifène","DELETED"
"8002089","aluminum chlorohydrate and methylprednisolone acetate and neomycin and sulfur","chlorhydrate d'aluminium et acétate de méthylprednisolone et néomycine et soufre","DELETED"
"8000229","hydrochlorothiazide and losartan","hydrochlorothiazide et losartan","DELETED"
"8001358","cilastatin and imipenem","cilastatine et imipénem","DELETED"
"8001330","acetaminophen and dextromethorphan and doxylamine and phenylephrine","acétaminophène et dextrométhorphane et doxylamine et phényléphrine","DELETED"
"8000813","chlorthalidone","chlorthalidone","DELETED"
"8001107","midazolam","midazolam","DELETED"
"8001945","sorafenib","sorafénib","DELETED"
"8001594","bosutinib","bosutinib","DELETED"
"8001292","mycophenolic acid","acide mycophénolique","DELETED"
"8000850","fluconazole","fluconazole","DELETED"
"8001479","gatifloxacin","gatifloxacine","DELETED"
"8002299","acalabrutinib","acalabrutinib","DELETED"
"8002078","poractant alfa","poractant alfa","DELETED"
"8001351","chlordiazepoxide and clidinium","chlordiazépoxide et clidinium","DELETED"
"8001717","carmustine","carmustine","DELETED"
"8002242","gramicidin and polymyxin B","gramicidine et polymyxine B","DELETED"
"8001687","teriflunomide","tériflunomide","DELETED"
"8002043","oxaliplatin","oxaliplatine","DELETED"
"8001219","norfloxacin","norfloxacine","DELETED"
"8001750","dimethicone and petrolatum","diméthicone et pétrolatum","DELETED"
"8001751","dimethicone and white petrolatum","diméthicone et pétrolatum blanc","DELETED"
"8001904","dimethyl fumarate","fumarate de diméthyle","DELETED"
"8001185","darunavir","darunavir","DELETED"
"8001530","teduglutide","téduglutide","DELETED"
"8002076","pomalidomide","pomalidomide","DELETED"
"8000032","carbamazepine","carbamazépine","DELETED"
"8001658","gemfibrozil","gemfibrozil","DELETED"
"8001743","degarelix","dégarélix","DELETED"
"8000208","beclomethasone","béclométhasone","DELETED"
"8002318","icosapent","icosapent","DELETED"
"8001930","sarilumab","sarilumab","DELETED"
"8001468","flunarizine","flunarizine","DELETED"
"8001662","hydroxyurea","hydroxyurée","DELETED"
"8002041","olaparib","olaparib","DELETED"
"8000795","acetylsalicylic acid","acide acétylsalicylique","DELETED"
"8001589","bicalutamide","bicalutamide","DELETED"
"8001264","efinaconazole","éfinaconazole","DELETED"
"8001823","ixekizumab","ixékizumab","DELETED"
"8002002","vortioxetine","vortioxétine","DELETED"
"8000097","indapamide","indapamide","DELETED"
"8000162","dextroamphetamine","dextroamphétamine","DELETED"
"8001523","sacubitril and valsartan","sacubitril et valsartan","DELETED"
"8001742","deferoxamine","déféroxamine","DELETED"
"8000009","hydroxyzine","hydroxyzine","DELETED"
"8001989","verteporfin","vertéporfine","DELETED"
"8001681","prasugrel","prasugrel","DELETED"
"8001570","atezolizumab","atézolizumab","DELETED"
"8001908","gonadorelin","gonadoréline","DELETED"
"8001666","loxapine","loxapine","DELETED"
"8001529","sulindac","sulindac","DELETED"
"8001099","brinzolamide and timolol","brinzolamide et timolol","DELETED"
"8001682","raloxifene","raloxifène","DELETED"
"8001690","abciximab","abciximab","DELETED"
"8001374","dicyclomine","dicyclomine","DELETED"
"8001990","vinblastine","vinblastine","DELETED"
"8000799","phenobarbital","phénobarbital","DELETED"
"8001235","telavancin","télavancine","DELETED"
"8002254","cerliponase alfa","cerliponase alfa","DELETED"
"8001839","lidocaine and methylprednisolone acetate","lidocaïne et acétate de méthylprednisolone","DELETED"
"8001328","acetaminophen and dextromethorphan and doxylamine","acétaminophène et dextrométhorphane et doxylamine","DELETED"
"8000006","testosterone","testostérone","DELETED"
"8000785","belladonna and opium","belladone et opium","DELETED"
"8001824","ketoprofen","kétoprofène","DELETED"
"8002028","ketamine","kétamine","DELETED"
"8001801","icatibant","icatibant","DELETED"
"8001642","eflornithine","éflornithine","DELETED"
"8001550","acetylcholine","acétylcholine","DELETED"
"8000225","fenofibrate","fénofibrate","DELETED"
"8000847","captopril","captopril","DELETED"
"8001622","cyclopentolate","cyclopentolate","DELETED"
"8001359","cimetidine","cimétidine","DELETED"
"8002239","bacitracin and polymyxin B","bacitracine et polymyxine B","DELETED"
"8001631","diazoxide","diazoxide","DELETED"
"8001685","sulfinpyrazone","sulfinpyrazone","DELETED"
"8001885","adenosine","adénosine","DELETED"
"8000143","zopiclone","zopiclone","DELETED"
"8001887","arsenic trioxide","trioxyde d'arsénic","DELETED"
"8000874","cilazapril","cilazapril","DELETED"
"8001092","nitrazepam","nitrazépam","DELETED"
"8000353","insulin detemir","insuline détemir","DELETED"
"8001049","aminophylline","aminophylline","DELETED"
"8001184","daptomycin","daptomycine","DELETED"
"8001336","acetaminophen and diphenhydramine and pseudoephedrine","acétaminophène et diphenhydramine et pseudoéphédrine","DELETED"
"8001478","fosphenytoin","fosphénytoïne","DELETED"
"8001886","antazoline and naphazoline","anidulafungine et naphazoline","DELETED"
"8000050","nitrofurantoin","nitrofurantoïne","DELETED"
"8001178","cefoxitin","céfoxitine","DELETED"
"8001258","delavirdine","délavirdine","DELETED"
"8001237","tenofovir disoproxil","ténofovir disoproxil","DELETED"
"8000413","alendronic acid and cholecalciferol","acide alendronique et cholécalciférol","DELETED"
"8000205","minocycline","minocycline","DELETED"
"8002243","incobotulinumtoxinA","incobotulinumtoxineA","DELETED"
"8000943","amiloride","amiloride","DELETED"
"8002225","amphetamine mixed salts","sels mixtes d’amphétamine","DELETED"
"8001780","fluorouracil and salicylic acid","fluorouracile et acide salicylique","DELETED"
"8001260","desonide","désonide","DELETED"
"8000387","lisdexamfetamine","lisdexamfétamine","DELETED"
"8000929","bosentan","bosentan","DELETED"
"8001373","dextromethorphan and pseudoephedrine","dextrométhorphane et pseudoéphédrine","DELETED"
"8001299","permethrin","perméthrine","DELETED"
"8001362","cloxacillin","cloxacilline","DELETED"
"8001811","insulin glargine and lixisenatide","insuline glargine et lixisénatide","DELETED"
"8002224","phospholipid and surfactant-associated proteins sp-b and sp-c","phospholipide et protéines sp-b et sp-c associées au surfactant","DELETED"
"8000268","sildenafil","sildénafil","DELETED"
"8002049","palivizumab","palivizumab","DELETED"
"8001186","didanosine","didanosine","DELETED"
"8001587","bethanechol","béthanéchol","DELETED"
"8002206","mineral oil heavy and petrolatum","huile minérale lourde et pétrolatum","DELETED"
"8000866","mupirocin","mupirocine","DELETED"
"8001176","cefepime","céfépime","DELETED"
"8001212","ledipasvir and sofosbuvir","lédipasvir et sofosbuvir","DELETED"
"8001941","sodium polystyrene sulfonate","polystyrène sulfonate de sodium","DELETED"
"8001422","tinzaparin","tinzaparine","DELETED"
"8001083","glycopyrronium and indacaterol","glycopyrronium et indacatérol","DELETED"
"8001970","trabectedin","trabectédine","DELETED"
"8001020","mifepristone and misoprostol","mifépristone et misoprostol","DELETED"
"8001462","eslicarbazepine","eslicarbazépine","DELETED"
"8001504","perphenazine","perphénazine","DELETED"
"8002255","dacomitinib","dacomitinib","DELETED"
"8001458","entacapone","entacapone","DELETED"
"8001538","tranylcypromine","tranylcypromine","DELETED"
"8001775","fingolimod","fingolimod","DELETED"
"8002270","cetrimide","cétrimide","DELETED"
"8001784","galsulfase","galsulfase","DELETED"
"8002103","cetrimide and lidocaine","cétrimide et lidocaïne","DELETED"
"8001991","vincristine","sulfate de vincristine","DELETED"
"8000001","levothyroxine","lévothyroxine","DELETED"
"8001095","triazolam","triazolam","DELETED"
"8001393","insulin isophane pork","insuline isophane porcine","DELETED"
"8001385","glucagon","glucagon","DELETED"
"8001843","lutropin alfa","lutropine alfa","DELETED"
"8001535","tiaprofenic acid","acide tiaprofénique","DELETED"
"8001188","diphenhydramine and ibuprofen","diphenhydramine et ibuprofène","DELETED"
"8001311","cholestyramine","cholestyramine","DELETED"
"8001603","busulfan","busulfan","DELETED"
"8000123","nifedipine","nifédipine","DELETED"
"8001899","clioquinol and flumethasone","clioquinol et fluméthasone","DELETED"
"8002032","natalizumab","natalizumab","DELETED"
"8000909","cilazapril and hydrochlorothiazide","cilazapril et hydrochlorothiazide","DELETED"
"8001192","efavirenz","éfavirenz","DELETED"
"8001300","pinaverium","pinavérium","DELETED"
"8000879","atenolol and chlorthalidone","aténolol et chlorthalidone","DELETED"
"8001848","menthol and pramoxine","menthol et pramoxime","DELETED"
"8002213","telotristat","télotristat","DELETED"
"8001409","orphenadrine","orphénadrine","DELETED"
"8001563","aminolevulinic acid","acide aminolévulinique","DELETED"
"8002258","inotersen","inotersen","DELETED"
"8000917","estradiol and norethindrone","estradiol et noréthindrone","DELETED"
"8001436","atovaquone","atovaquone","DELETED"
"8001830","leflunomide","léflunomide","DELETED"
"8000811","docusate and sennosides","docusate et sennosides","DELETED"
"8001081","fluticasone and vilanterol","fluticasone et vilantérol","DELETED"
"8002066","phentolamine","phentolamine","DELETED"
"8001921","rifaximin","rifaximine","DELETED"
"8001044","acetaminophen","acétaminophène","DELETED"
"8000317","insulin glargine","insuline glargine","DELETED"
"8001772","etoposide","étoposide","DELETED"
"8001516","pyridostigmine","pyridostigmine","DELETED"
"8001425","ziprasidone","zaprasidone","DELETED"
"8001236","tenofovir alafenamide","ténofovir alafénamide","DELETED"
"8001463","ethosuximide","éthosuximide","DELETED"
"8001002","benzalkonium and lidocaine","benzalkonium et lidocaïne","DELETED"
"8001802","idarubicin","idarubicine","DELETED"
"8001379","enoxaparin","énoxaparine","DELETED"
"8001911","lidocaine and tetracaine","lidocaïne et tétracaïne","DELETED"
"8002314","rurioctocog alfa pegol","rurioctocog alfa pégol","DELETED"
"8001309","valganciclovir","valganciclovir","DELETED"
"8001963","thyrotropin alfa","thyrotropine alfa","DELETED"
"8001730","cladribine","cladribine","DELETED"
"8000051","prednisolone","prednisolone","DELETED"
"8001833","leucovorin","leucovorine","DELETED"
"8000381","travoprost","travoprost","DELETED"
"8001417","propafenone","propafénone","DELETED"
"8000927","betamethasone dipropionate and calcipotriol","dipropionate de bétaméthasone et calcipotriol","DELETED"
"8001447","dacarbazine","dacarbazine","DELETED"
"8002190","drospirenone and ethinyl estradiol and levomefolic acid","drospirénone et éthinylestradiol et acide lévoméfolique","DELETED"
"8001836","levomilnacipran","lévomilnacipran","DELETED"
"8001318","acetaminophen and chlorpheniramine","acétaminophène et chlorphéniramine","DELETED"
"8001308","ursodiol","ursodiol","DELETED"
"8000169","ketorolac","kétorolac","DELETED"
"8000081","timolol","timolol","DELETED"
"8001451","diflunisal","diflunisal","DELETED"
"8001883","acetaminophen and pheniramine and phenylephrine","acétaminophène et phéniramine et phényléphrine","DELETED"
"8001761","eluxadoline","éluxadoline","DELETED"
"8001914","pheniramine and phenylephrine","phéniramine et phényléphrine","DELETED"
"8000873","bumetanide","bumétanide","DELETED"
"8000142","simvastatin","simvastatine","DELETED"
"8000240","topiramate","topiramate","DELETED"
"8001326","acetaminophen and dextromethorphan and diphenhydramine and guaifenesin and pseudoephedrine","acétaminophène et dextrométhorphane et diphenhydramine et guaïfénésine et pseudoéphédrine","DELETED"
"8000279","fluticasone and salmeterol","fluticasone et salmétérol","DELETED"
"8001428","acetazolamide","acétazolamide","DELETED"
"8000024","amitriptyline","amitriptyline","DELETED"
"8001408","olsalazine","olsalazine","DELETED"
"8002114","collagenase clostridium histolyticum","collagénase de clostridium histolyticum","DELETED"
"8000285","methadone","méthadone","DELETED"
"8000859","acetaminophen and codeine and methocarbamol","acétaminophène et codéine et méthocarbamol","DELETED"
"8001001","metformin and saxagliptin","metformine et saxagliptine","DELETED"
"8001940","sodium oxybate","oxybate de sodium","DELETED"
"8000261","montelukast","montélukast","DELETED"
"8000027","azathioprine","azathioprine","DELETED"
"8001616","cinacalcet","cinacalcet","DELETED"
"8000109","lorazepam","lorazépam","DELETED"
"8001853","methazolamide","méthazolamide","DELETED"
