"ntp_code","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type","ntp_formal_name"
9000999,NA,NA,"active",2002-09-24,NA,"testosterone 24.3 mg transdermal patch"
9000016,NA,NA,"inactive",2017-08-24,NA,"hydrocodone 5 mg and phenyltoloxamine 10 mg prolonged-release oral tablet"
9001410,NA,NA,"active",2013-12-05,NA,"clindamycin (clindamycin phosphate) 900 mg per 50 mL solution for injection bag"
9000481,NA,NA,"active",1993-12-31,NA,"morphine sulfate 60 mg prolonged-release oral capsule"
9001313,NA,NA,"active",2010-04-28,NA,"estradiol 10 mcg vaginal tablet"
9000651,NA,NA,"active",1996-09-05,NA,"dexamethasone 4 mg oral tablet"
9000176,NA,NA,"inactive",2017-08-03,NA,"furosemide 40 mg per 4 mL solution for injection syringe"
9000003,NA,NA,"active",1951-12-31,NA,"epinephrine (epinephrine hydrochloride) 1 mg per 1 mL solution for injection ampoule"
9000613,NA,NA,"active",1995-12-31,NA,"metoclopramide hydrochloride 10 mg per 2 mL solution for injection vial"
9000956,NA,NA,"active",2001-09-05,NA,"estradiol 0.78 mg transdermal patch"
9000337,NA,NA,"inactive",2017-08-22,NA,"salbutamol 100 mcg per actuation pressurised inhalation"
9000317,NA,NA,"active",1989-12-31,NA,"diclofenac sodium 75 mg prolonged-release oral tablet"
9000088,NA,NA,"active",1975-12-31,NA,"ethinyl estradiol 20 mcg and norethindrone acetate 1 mg oral tablet"
9000364,NA,NA,"inactive",2017-08-16,NA,"morphine sulfate 25 mg per 1 mL solution for injection ampoule"
9000680,NA,NA,"active",1996-12-31,NA,"hydromorphone hydrochloride 24 mg prolonged-release oral capsule"
9001076,NA,NA,"active",2004-04-08,NA,"ciprofloxacin (ciprofloxacin hydrochloride, ciprofloxacin) 1000 mg prolonged-release oral tablet"
9006498,NA,NA,"inactive",2017-08-28,NA,"vitamin D3 (cholecalciferol) 5000 unit oral capsule"
9000676,NA,NA,"active",1996-12-04,NA,"furosemide 10 mg per mL oral solution"
9000763,NA,NA,"active",1997-12-01,NA,"estradiol 7.6 mg transdermal patch"
9000670,NA,NA,"active",1996-11-14,NA,"olanzapine 5 mg oral tablet"
9000735,NA,NA,"active",1997-07-10,NA,"estradiol 0.5 mg oral tablet"
9000669,NA,NA,"active",1996-11-14,NA,"olanzapine 10 mg oral tablet"
9001442,NA,NA,"active",2015-04-13,NA,"estradiol 0.1 % transdermal gel"
9000665,NA,NA,"active",1996-10-25,NA,"morphine sulfate 20 mg prolonged-release oral capsule"
9001385,NA,NA,"active",2012-06-02,NA,"diclofenac potassium 50 mg per pck powder for oral solution"
9001006,NA,NA,"active",2002-12-03,NA,"ipratropium bromide 0.06 % nasal spray"
9000664,NA,NA,"active",1996-10-23,NA,"morphine sulfate 50 mg prolonged-release oral capsule"
9000661,NA,NA,"active",1996-10-10,NA,"ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet"
9000650,NA,NA,"active",1996-09-05,NA,"dexamethasone 0.75 mg oral tablet"
9000900,NA,NA,"active",2000-05-15,NA,"rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule"
9000642,NA,NA,"active",1996-08-14,NA,"folic acid (sodium folate) 5 mg per mL solution for injection"
9000976,NA,NA,"active",2002-03-21,NA,"estradiol 10 mg transdermal patch"
9000633,NA,NA,"active",1995-12-31,NA,"salbutamol (salbutamol sulfate) 4 mg oral tablet"
9000632,NA,NA,"active",1995-12-31,NA,"salbutamol (salbutamol sulfate) 2 mg oral tablet"
9000276,NA,NA,"active",1987-12-31,NA,"meperidine (meperidine hydrochloride) 50 mg per mL solution for injection"
9000624,NA,NA,"active",1995-12-31,NA,"nitroglycerin 18 mg per 6.7 sq cm transdermal patch"
9000316,NA,NA,"active",1989-12-31,NA,"diclofenac sodium 25 mg gastro-resistant tablet"
9006242,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 1000 mg per 50 mL solution for injection vial"
9006274,NA,NA,"active",2001-12-10,NA,"hydromorphone hydrochloride 10000 mg per 10 mL solution for injection vial"
9006248,NA,NA,"inactive",2017-08-22,NA,"nifedipine 10 mg prolonged-release oral tablet"
9000618,NA,NA,"active",1995-12-31,NA,"morphine sulfate 200 mg prolonged-release oral capsule"
9000116,NA,NA,"active",1979-12-31,NA,"amoxicillin 250 mg oral capsule"
9000320,NA,NA,"active",1989-12-31,NA,"fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial"
9000614,NA,NA,"active",1995-12-31,NA,"metoclopramide hydrochloride 150 mg per 30 mL solution for injection vial"
9000611,NA,NA,"active",1995-12-31,NA,"methotrexate (methotrexate sodium) 500 mg per 20 mL solution for injection vial"
9000610,NA,NA,"active",1995-12-31,NA,"methotrexate (methotrexate sodium) 1000 mg per 40 mL solution for injection vial"
9000608,NA,NA,"active",1995-12-31,NA,"mesalazine 500 mg suppository"
9000607,NA,NA,"active",1995-12-31,NA,"mesalazine 500 mg gastro-resistant tablet"
9000606,NA,NA,"active",1995-12-31,NA,"mesalazine 4 g per 60 g rectal suspension"
9000588,NA,NA,"active",1995-12-31,NA,"ipratropium bromide 21 mcg per actuation nasal spray"
9000586,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 6 mg prolonged-release oral capsule"
9000738,NA,NA,"active",1997-07-30,NA,"methotrexate (methotrexate sodium) 20 mg per 2 mL solution for injection vial"
9000585,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 50 mg per 1 mL solution for injection vial"
9000584,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 500 mg per 10 mL solution for injection vial"
9000583,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 3 mg prolonged-release oral capsule"
9000582,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 250 mg per 5 mL solution for injection vial"
9006260,NA,NA,"active",1998-10-02,NA,"epinephrine racemic 2.25 % inhalation solution"
9006243,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 100 mg per 5 mL solution for injection vial"
9001340,NA,NA,"active",2011-04-14,NA,"hydromorphone hydrochloride 4.5 mg prolonged-release oral capsule"
9000575,NA,NA,"active",1995-12-31,NA,"estradiol 2 mg ring (slow release)"
9000935,NA,NA,"active",2001-03-15,NA,"olanzapine 10 mg orodispersible tablet"
9000574,NA,NA,"active",1995-12-31,NA,"estradiol 2 mg oral tablet"
9000573,NA,NA,"active",1995-12-31,NA,"estradiol 1 mg oral tablet"
9000199,NA,NA,"active",1984-12-31,NA,"fusidic acid 2 % cutaneous cream"
9000064,NA,NA,"active",1973-12-31,NA,"clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial"
9000444,NA,NA,"active",1992-12-31,NA,"salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial"
9000558,NA,NA,"active",1995-12-31,NA,"cefprozil 500 mg oral tablet"
9000982,NA,NA,"active",2002-05-06,NA,"testosterone 1 % cutaneous gel"
9000556,NA,NA,"active",1995-12-31,NA,"cefprozil 250 mg oral tablet"
9000547,NA,NA,"active",1994-12-31,NA,"verapamil hydrochloride 10 mg per 4 mL solution for injection vial"
9000754,NA,NA,"active",1995-12-31,NA,"ipratropium bromide 250 mcg per 1 mL inhalation solution unit dose vial"
9000546,NA,NA,"active",1994-12-31,NA,"verapamil hydrochloride 10 mg per 4 mL solution for injection ampoule"
9000928,NA,NA,"active",2000-12-19,NA,"testosterone 12.2 mg transdermal patch"
9000228,NA,NA,"active",1985-12-31,NA,"morphine hydrochloride 5 mg per mL syrup"
9001270,NA,NA,"active",2009-01-26,NA,"methotrexate (methotrexate sodium) 7.5 mg per 0.75 mL solution for injection 0.75 mL syringe"
9000393,NA,NA,"active",1991-12-31,NA,"nitroglycerin 80 mg per 20 sq cm transdermal patch"
9000538,NA,NA,"active",1994-12-31,NA,"nitroglycerin 75 mg transdermal patch"
9000660,NA,NA,"active",1996-10-10,NA,"ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet"
9000533,NA,NA,"active",1994-12-31,NA,"mesalazine 500 mg prolonged-release oral tablet"
9000634,NA,NA,"active",1995-12-31,NA,"salbutamol (salbutamol sulfate) 5 mg per 2.5 mL inhalation solution unit dose vial"
9001074,NA,NA,"active",2004-03-24,NA,"ipratropium bromide 20 mcg per actuation pressurised inhalation"
9006233,NA,NA,"active",1994-12-31,NA,"amoxicillin 25 mg per mL oral suspension"
9000247,NA,NA,"inactive",2017-08-01,NA,"erythromycin (erythromycin ethylsuccinate) 600 mg oral tablet"
9000503,NA,NA,"active",1994-12-31,NA,"amoxicillin 125 mg chewable tablet"
9000499,NA,NA,"active",1994-04-21,NA,"verapamil hydrochloride 180 mg prolonged-release oral tablet"
9001073,NA,NA,"active",2004-03-12,NA,"estradiol 5.7 mg transdermal patch"
9000493,NA,NA,"active",1993-12-31,NA,"salbutamol (salbutamol sulfate) 1 mg per mL inhalation solution 10 mL bottle"
9000486,NA,NA,"active",1993-12-31,NA,"nitroglycerin 160 mg per 40 sq cm transdermal patch"
9000482,NA,NA,"active",1993-12-31,NA,"morphine sulfate 60 mg prolonged-release oral tablet"
9000824,NA,NA,"active",1998-11-16,NA,"estradiol 0.06 % transdermal gel"
9000480,NA,NA,"active",1993-12-31,NA,"morphine sulfate 30 mg prolonged-release oral tablet"
9001029,NA,NA,"inactive",2017-08-25,NA,"salbutamol (salbutamol sulfate) 0.4 mg per mL oral solution"
9006214,NA,NA,"active",1987-12-31,NA,"morphine sulfate 50 mg per mL solution for injection 50 mL vial"
9000479,NA,NA,"active",1993-12-31,NA,"morphine sulfate 30 mg prolonged-release oral capsule"
9000476,NA,NA,"active",1993-12-31,NA,"morphine sulfate 10 mg prolonged-release oral capsule"
9000474,NA,NA,"active",1993-12-31,NA,"morphine sulfate 100 mg prolonged-release oral capsule"
9001464,NA,NA,"active",2016-09-06,NA,"morphine sulfate 20 mg oral capsule"
9000467,NA,NA,"active",1993-12-31,NA,"enalapril maleate 5 mg oral tablet"
9000465,NA,NA,"active",1993-12-31,NA,"enalapril maleate 20 mg oral tablet"
9000478,NA,NA,"active",1993-12-31,NA,"morphine sulfate 200 mg prolonged-release oral tablet"
9000461,NA,NA,"active",1993-12-31,NA,"diclofenac potassium 50 mg oral tablet"
9000460,NA,NA,"active",1993-12-31,NA,"desogestrel 0.15 mg and ethinyl estradiol 0.03 mg oral tablet"
9000692,NA,NA,"active",1996-12-31,NA,"salbutamol (salbutamol sulfate) 1.25 mg per 2.5 mL inhalation solution unit dose vial"
9000384,NA,NA,"active",1991-12-31,NA,"hydromorphone hydrochloride 1 mg per mL syrup"
9000452,NA,NA,"active",1993-03-12,NA,"fluticasone propionate 50 mcg per actuation nasal spray"
9000433,NA,NA,"active",1992-12-31,NA,"morphine sulfate 5 mg per 5 mL solution for injection ampoule"
9000432,NA,NA,"active",1992-12-31,NA,"morphine sulfate 5 mg per 10 mL solution for injection ampoule"
9006227,NA,NA,"active",1992-12-31,NA,"morphine sulfate 2 mg per 1 mL solution for injection vial"
9000870,NA,NA,"active",1999-09-17,NA,"methotrexate 2.5 mg oral tablet"
9001409,NA,NA,"active",2013-12-05,NA,"clindamycin (clindamycin phosphate) 600 mg per 50 mL solution for injection bag"
9000204,NA,NA,"active",1984-12-31,NA,"hydromorphone hydrochloride 4 mg oral tablet"
9000934,NA,NA,"active",2001-03-06,NA,"olanzapine 5 mg orodispersible tablet"
9000221,NA,NA,"active",1985-12-31,NA,"diclofenac sodium 100 mg prolonged-release oral tablet"
9006249,NA,NA,"active",1996-09-04,NA,"oxybutynin chloride 5 mg per 5 mL syrup"
9000277,NA,NA,"inactive",2017-08-16,NA,"meperidine (meperidine hydrochloride) 75 mg per mL solution for injection"
9006250,NA,NA,"active",1996-09-26,NA,"azithromycin 100 mg per 5 mL oral suspension"
9001405,NA,NA,"active",2013-06-04,NA,"nitroglycerin 82.9 mg per 29.6 sq cm transdermal patch"
9000626,NA,NA,"active",1995-12-31,NA,"nitroglycerin 54 mg per 20 sq cm transdermal patch"
9001347,NA,NA,"active",2011-04-18,NA,"fentanyl (fentanyl citrate) 400 mcg sublingual tablet"
9001365,NA,NA,"active",2011-09-30,NA,"methotrexate 50 mg per 2 mL solution for injection vial"
9000391,NA,NA,"active",1991-12-31,NA,"nitroglycerin 120 mg per 30 sq cm transdermal patch"
9000390,NA,NA,"active",1991-12-31,NA,"morphine sulfate 30 mg oral tablet"
9006234,NA,NA,"active",1994-12-31,NA,"amoxicillin 50 mg per mL oral suspension"
9000389,NA,NA,"active",1991-12-31,NA,"morphine sulfate 20 mg oral tablet"
9000447,NA,NA,"inactive",2017-08-10,NA,"testosterone cypionate 200 mg per 2 mL solution for injection ampoule"
9006221,NA,NA,"active",1991-12-31,NA,"furosemide 6250 mg per 25 mL solution for injection vial"
9006216,NA,NA,"inactive",2017-08-25,NA,"dexamethasone phosphate (dexamethasone sodium phosphate) 1 mg per mL ophthalmic/otic drops"
9000380,NA,NA,"active",1991-12-31,NA,"diclofenac sodium 0.1 % ophthalmic drops"
9000377,NA,NA,"active",1991-12-31,NA,"clindamycin (clindamycin phosphate) 1 % cutaneous solution"
9000340,NA,NA,"active",1989-12-31,NA,"verapamil hydrochloride 120 mg oral tablet"
9000466,NA,NA,"active",1993-12-31,NA,"enalapril maleate 2.5 mg oral tablet"
9006218,NA,NA,"active",1990-12-31,NA,"folic acid 50 mg per 10 mL and folic acid 50 mg per 10 mL solution for injection vial"
9001465,NA,NA,"active",2016-09-06,NA,"morphine sulfate 30 mg oral capsule"
9000352,NA,NA,"active",1990-12-31,NA,"dexamethasone phosphate (dexamethasone sodium phosphate) 100 mg per 10 mL solution for injection vial"
9000615,NA,NA,"active",1995-12-31,NA,"metoclopramide hydrochloride 50 mg per 10 mL solution for injection vial"
9000341,NA,NA,"active",1989-12-31,NA,"verapamil hydrochloride 80 mg oral tablet"
9000113,NA,NA,"active",1978-12-31,NA,"valproic acid (sodium valproate) 50 mg per mL oral solution"
9000334,NA,NA,"active",1989-12-31,NA,"nitroglycerin 50 mg per 20 sq cm transdermal patch"
9000333,NA,NA,"active",1989-12-31,NA,"nitroglycerin 25 mg per 10 sq cm transdermal patch"
9001255,NA,NA,"active",2008-09-02,NA,"diclofenac diethylamine 1.16 % cutaneous gel"
9000329,NA,NA,"active",1989-12-31,NA,"metoclopramide hydrochloride 10 mg oral tablet"
9000456,NA,NA,"active",1993-12-31,NA,"amoxicillin 250 mg chewable tablet"
9000324,NA,NA,"active",1989-12-31,NA,"fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial"
9000323,NA,NA,"active",1989-12-31,NA,"fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule"
9000321,NA,NA,"active",1989-12-31,NA,"fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule"
9000893,NA,NA,"inactive",2017-08-03,NA,"meperidine hydrochloride 100 mg per mL solution for injection"
9000741,NA,NA,"inactive",2017-08-25,NA,"haloperidol (haloperidol decanoate) 100 mg per 1 mL solution for injection vial"
9000330,NA,NA,"active",1989-12-31,NA,"metoclopramide hydrochloride 5 mg oral tablet"
9000229,NA,NA,"active",1985-12-31,NA,"morphine sulfate 10 mg oral tablet"
9006215,NA,NA,"active",1988-12-31,NA,"nitroglycerin 500 mg per 10 mL solution for injection vial"
9000061,NA,NA,"active",1972-12-31,NA,"nitroglycerin 0.6 mg sublingual tablet"
9006205,NA,NA,"inactive",2017-08-21,NA,"penicillin v potassium 125 mg per 5 mL powder for oral solution"
9000787,NA,NA,"active",1998-03-04,NA,"ipratropium bromide 0.05 % per 2 mL inhalation solution unit dose vial"
9000298,NA,NA,"inactive",2017-08-16,NA,"meperidine (meperidine hydrochloride) 100 mg per mL solution for injection"
9006563,NA,NA,"active",2004-09-08,NA,"risperidone 37.5 mg per vial powder for prolonged-release suspension for injection with diluent solution"
9001164,NA,NA,"active",2006-07-04,NA,"fentanyl 75 mcg per hour transdermal patch"
9001366,NA,NA,"active",1988-12-31,NA,"betamethasone (betamethasone valerate) 0.1 % cutaneous ointment"
9001346,NA,NA,"active",2011-04-18,NA,"fentanyl (fentanyl citrate) 300 mcg sublingual tablet"
9000284,NA,NA,"active",1987-12-31,NA,"sulfamethoxazole 40 mg per mL and trimethoprim 8 mg per mL oral suspension"
9000085,NA,NA,"active",1975-12-31,NA,"acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet"
9006212,NA,NA,"active",1987-12-31,NA,"morphine sulfate 500 mg per 10 mL solution for injection vial"
9006211,NA,NA,"active",1987-12-31,NA,"morphine sulfate 250 mg per 5 mL solution for injection vial"
9000472,NA,NA,"active",1993-12-31,NA,"mesalazine 400 mg gastro-resistant tablet"
9000280,NA,NA,"active",1987-12-31,NA,"morphine sulfate 10 mg per mL syrup"
9000828,NA,NA,"active",1998-12-04,NA,"ipratropium bromide 0.25 mg per mL inhalation solution 20 mL bottle"
9000272,NA,NA,"active",1987-12-31,NA,"epinephrine 1 mg per 10 mL solution for injection syringe"
9000271,NA,NA,"active",1987-12-31,NA,"enalapril sodium 8 mg oral tablet"
9000270,NA,NA,"active",1987-12-31,NA,"enalapril sodium 4 mg oral tablet"
9000266,NA,NA,"active",1987-12-31,NA,"acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet"
9006291,NA,NA,"inactive",2017-08-28,NA,"ibuprofen 800 mg per 8 mL solution for injection vial"
9000264,NA,NA,"active",1986-12-31,NA,"morphine sulfate 50 mg per mL oral drops"
9000249,NA,NA,"active",1986-12-31,NA,"furosemide 80 mg oral tablet"
9000263,NA,NA,"active",1986-12-31,NA,"morphine sulfate 50 mg oral tablet"
9000260,NA,NA,"active",1986-12-31,NA,"morphine sulfate 150 mg per 30 mL solution for injection vial"
9000294,NA,NA,"active",1988-12-31,NA,"epinephrine 1 mg per 1 mL solution for injection ampoule"
9000259,NA,NA,"active",1986-12-31,NA,"morphine hydrochloride 20 mg per mL syrup"
9000163,NA,NA,"active",1979-12-31,NA,"betamethasone (betamethasone valerate) 0.1 % cutaneous cream"
9000258,NA,NA,"active",1986-12-31,NA,"morphine hydrochloride 10 mg per mL syrup"
9000253,NA,NA,"active",1986-12-31,NA,"hydromorphone hydrochloride 1 mg oral tablet"
9000315,NA,NA,"active",1986-12-31,NA,"dexamethasone phosphate (dexamethasone sodium phosphate) 20 mg per 5 mL solution for injection vial"
9000392,NA,NA,"active",1991-12-31,NA,"nitroglycerin 40 mg per 10 sq cm transdermal patch"
9000234,NA,NA,"active",1985-12-31,NA,"nitroglycerin 2 % cutaneous ointment"
9000233,NA,NA,"active",1985-12-31,NA,"morphine sulfate 5 mg oral tablet"
9000232,NA,NA,"active",1985-12-31,NA,"morphine sulfate 25 mg oral tablet"
9000766,NA,NA,"active",1997-12-08,NA,"olanzapine 2.5 mg oral tablet"
9000230,NA,NA,"active",1985-12-31,NA,"morphine sulfate 10 mg suppository"
9000827,NA,NA,"active",1998-12-04,NA,"ipratropium bromide 0.25 mg per 1 mL inhalation solution unit dose vial"
9001186,NA,NA,"active",2007-01-02,NA,"olanzapine 20 mg orodispersible tablet"
9000627,NA,NA,"active",1995-12-31,NA,"oxybutynin chloride 5 mg oral tablet"
9000223,NA,NA,"active",1985-12-31,NA,"diclofenac sodium 50 mg suppository"
9000439,NA,NA,"inactive",2017-08-25,NA,"prednisolone sodium phosphate 1 % ophthalmic drops"
9000222,NA,NA,"active",1985-12-31,NA,"diclofenac sodium 100 mg suppository"
9001002,NA,NA,"inactive",2017-09-19,NA,"pentazocine (pentazocine lactate) 30 mg per mL solution for injection"
9006561,NA,NA,"active",2003-06-24,NA,"moxifloxacin (moxifloxacin hydrochloride) 400 mg per 250 mL solution for injection 250 mL bottle"
9006497,NA,NA,"inactive",2017-08-28,NA,"vitamin D3 (cholecalciferol) 25000 unit oral capsule"
9006225,NA,NA,"inactive",2017-08-16,NA,"morphine sulfate 10 mg per 10 mL solution for injection vial"
9001444,NA,NA,"active",2015-04-17,NA,"rivastigmine 27 mg per 15 sq cm transdermal patch"
9000217,NA,NA,"active",1985-12-31,NA,"amoxicillin 250 mg per 5 mL powder for oral solution"
9006213,NA,NA,"active",1987-12-31,NA,"morphine sulfate 50 mg per 1 mL solution for injection vial"
9000385,NA,NA,"active",1991-12-31,NA,"hydromorphone hydrochloride 3 mg suppository"
9000212,NA,NA,"active",1984-12-31,NA,"morphine sulfate 5 mg per mL syrup"
9000211,NA,NA,"active",1984-12-31,NA,"morphine sulfate 20 mg per mL oral drops"
9000210,NA,NA,"active",1984-12-31,NA,"morphine sulfate 1 mg per mL syrup"
9000209,NA,NA,"active",1984-12-31,NA,"morphine hydrochloride 1 mg per mL syrup"
9000206,NA,NA,"active",1984-12-31,NA,"hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial"
9000202,NA,NA,"active",1984-12-31,NA,"hydromorphone hydrochloride 2 mg oral tablet"
9006204,NA,NA,"active",1984-12-31,NA,"hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial"
9006258,NA,NA,"active",1998-09-15,NA,"ciprofloxacin 500 mg per 5 mL oral suspension"
9000662,NA,NA,"active",1989-12-31,NA,"ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet"
9000201,NA,NA,"active",1984-12-31,NA,"hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial"
9000625,NA,NA,"active",1995-12-31,NA,"nitroglycerin 36 mg per 13.3 sq cm transdermal patch"
9000576,NA,NA,"active",1995-12-31,NA,"ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet"
9002020,NA,NA,"active",1984-12-31,NA,"fusidate sodium 2 % cutaneous ointment"
9001294,NA,NA,"active",2009-10-08,NA,"testosterone undecanoate 40 mg oral capsule"
9006203,NA,NA,"active",1984-12-31,NA,"epinephrine 0.045 mg per 0.3 mL solution for injection syringe"
9000884,NA,NA,"active",2000-02-10,NA,"fentanyl (fentanyl citrate) 2500 mcg per 50 mL solution for injection vial"
9000964,NA,NA,"active",2001-11-14,NA,"methotrexate (methotrexate sodium) 2.5 mg oral tablet"
9000603,NA,NA,"active",1995-12-31,NA,"mesalazine 2 g per 60 g rectal suspension"
9001339,NA,NA,"active",2006-05-19,NA,"hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet"
9006230,NA,NA,"inactive",2017-08-16,NA,"morphine sulfate 5 mg per mL solution for injection 30 mL vial"
9000527,NA,NA,"active",1994-12-31,NA,"ipratropium bromide 250 mcg per mL inhalation solution 20 mL bottle"
9006198,NA,NA,"inactive",2017-08-25,NA,"penicillin v potassium 300 mg per 5 mL powder for oral solution"
9000510,NA,NA,"active",1994-12-31,NA,"clindamycin (clindamycin phosphate) 20 mg per g vaginal cream"
9006567,NA,NA,"active",2005-01-27,"comb","ethinyl estradiol 25 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 25 mcg and norgestimate 215 mcg tablet with ethinyl estradiol 25 mcg and norgestimate 250 mcg oral tablet with lactose oral tablet"
9006201,NA,NA,"active",1983-12-31,NA,"alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrin hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup"
9000171,NA,NA,"active",1981-12-31,NA,"furosemide 40 mg per 4 mL solution for injection ampoule"
9000170,NA,NA,"active",1981-12-31,NA,"furosemide 20 mg per 2 mL solution for injection ampoule"
9000562,NA,NA,"active",1995-12-31,NA,"clindamycin (clindamycin hydrochloride) 300 mg oral capsule"
9000617,NA,NA,"active",1995-12-31,NA,"morphine sulfate 15 mg prolonged-release oral capsule"
9006200,NA,NA,"active",1980-12-31,NA,"epinephrine 0.09 mg per 0.3 mL solution for injection syringe"
9006542,NA,NA,"active",1982-12-31,NA,"trimethoprim 80 mg per 5 mL and sulfamethoxazole 400 mg per 5 mL solution for injection ampoule"
9001023,NA,NA,"active",2003-04-24,NA,"estradiol 6 mg transdermal patch"
9006285,NA,NA,"active",2006-04-19,NA,"azithromycin (azithromycin hemiethanolate) 200 mg per 5 mL oral suspension"
9006547,NA,NA,"active",1990-12-31,NA,"dexamethasone (dexamethasone sodium phosphate) 10 mg per 1 mL solution for injection vial"
9000338,NA,NA,"active",1989-12-31,NA,"salbutamol (salbutamol sulfate) 5 mg per mL inhalation solution 10 mL bottle"
9000140,NA,NA,"active",1979-12-31,NA,"sulfamethoxazole 800 mg and trimethoprim 160 mg oral tablet"
9000139,NA,NA,"active",1979-12-31,NA,"sulfamethoxazole 400 mg and trimethoprim 80 mg oral tablet"
9000138,NA,NA,"active",1979-12-31,NA,"sulfamethoxazole 100 mg and trimethoprim 20 mg oral tablet"
9000666,NA,NA,"inactive",2017-08-22,NA,"lisinopril 40 mg oral tablet"
9006244,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 20 mg per 1 mL solution for injection vial"
9001175,NA,NA,"inactive",2017-07-13,NA,"fenofibrate 160 mg oral capsule"
9006284,NA,NA,"inactive",2017-09-13,NA,"azithromycin (azithromycin hemiethanolate) 100 mg per 5 mL oral suspension"
9001137,NA,NA,"active",2006-01-04,NA,"azithromycin (azithromycin hemiethanolate) 600 mg oral tablet"
9000756,NA,NA,"active",1995-12-31,NA,"ipratropium bromide 500 mcg per 2 mL inhalation solution unit dose vial"
9000579,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 100 mg per 10 mL solution for injection vial"
9000120,NA,NA,"active",1979-12-31,NA,"betamethasone (betamethasone valerate) 0.05 % cutaneous ointment"
9000119,NA,NA,"active",1979-12-31,NA,"betamethasone (betamethasone valerate) 0.05 % cutaneous cream"
9006245,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 50 mg per mL solution for injection 50 mL vial"
9000118,NA,NA,"active",1979-12-31,NA,"amoxicillin 500 mg oral capsule"
9000949,NA,NA,"active",2001-08-07,NA,"fusidic acid 1 % ophthalmic drops"
9000374,NA,NA,"active",1979-12-31,NA,"amoxicillin 250 mg per 5 mL oral suspension"
9006293,NA,NA,"active",2013-08-22,NA,"furosemide 40 mg per 2 mL solution for injection ampoule"
9000111,NA,NA,"active",1978-12-31,NA,"morphine sulfate 15 mg per 1 mL solution for injection ampoule"
9000299,NA,NA,"active",1978-12-31,NA,"morphine sulfate 10 mg per 1 mL solution for injection ampoule"
9000109,NA,NA,"active",1978-12-31,NA,"folic acid 5 mg oral tablet"
9000099,NA,NA,"active",1977-12-31,NA,"dexamethasone 0.1 % ophthalmic drops"
9001269,NA,NA,"active",2009-01-26,NA,"methotrexate (methotrexate sodium) 15 mg per 1.5 mL solution for injection 1.5 mL syringe"
9000094,NA,NA,"active",1977-12-31,NA,"acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet"
9001049,NA,NA,"active",2003-08-07,NA,"ciprofloxacin (ciprofloxacin hydrochloride, ciprofloxacin) 500 mg prolonged-release oral tablet"
9000092,NA,NA,"active",1976-12-31,NA,"furosemide 20 mg oral tablet"
9006572,NA,NA,"active",2009-01-06,NA,"drospirenone 3 mg and ethinyl estradiol 20 mcg oral tablet with lactose oral tablet"
9000089,NA,NA,"active",1975-12-31,NA,"folic acid 25 mg oral tablet"
9001419,NA,NA,"active",2014-05-08,NA,"methotrexate 15 mg per 0.6 mL solution for injection 0.6 mL syringe"
9006247,NA,NA,"active",1995-12-31,NA,"mesalazine 4 g per 100 mL rectal suspension"
9000084,NA,NA,"active",1975-12-31,NA,"acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet"
