"ntp_code","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type","ntp_formal_name"
9000306,NA,NA,"active",1988-12-31,NA,"timolol maleate 20 mg oral tablet"
9000307,NA,NA,"active",1988-12-31,NA,"timolol maleate 5 mg oral tablet"
9000308,NA,NA,"active",1988-12-31,NA,"timolol (timolol maleate) 0.25 % ophthalmic drops"
9000309,NA,NA,"active",1988-12-31,NA,"triamcinolone acetonide 0.1 % cutaneous ointment"
9000310,NA,NA,"active",1988-12-31,NA,"verapamil hydrochloride 240 mg prolonged-release oral tablet"
9000662,NA,NA,"active",1989-12-31,NA,"ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet"
9000311,NA,NA,"active",1989-12-31,NA,"clotrimazole 1 % vaginal cream"
9000312,NA,NA,"active",1989-12-31,NA,"clotrimazole 2 % vaginal cream"
9000316,NA,NA,"active",1989-12-31,NA,"diclofenac sodium 25 mg gastro-resistant tablet"
9000317,NA,NA,"active",1989-12-31,NA,"diclofenac sodium 75 mg prolonged-release oral tablet"
9000318,NA,NA,"active",1989-12-31,NA,"doxycycline (doxycycline hyclate) 100 mg oral tablet"
9000320,NA,NA,"active",1989-12-31,NA,"fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial"
9000321,NA,NA,"active",1989-12-31,NA,"fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule"
9000323,NA,NA,"active",1989-12-31,NA,"fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule"
9000324,NA,NA,"active",1989-12-31,NA,"fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial"
9000325,NA,NA,"active",1989-12-31,NA,"fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule"
9000326,NA,NA,"active",1989-12-31,NA,"haloperidol 5 mg per 1 mL solution for injection ampoule"
9000327,NA,NA,"active",1989-12-31,NA,"hydromorphone hydrochloride 1 mg per mL oral liquid"
9000328,NA,NA,"active",1989-12-31,NA,"hydromorphone hydrochloride 8 mg oral tablet"
9000329,NA,NA,"active",1989-12-31,NA,"metoclopramide hydrochloride 10 mg oral tablet"
9000330,NA,NA,"active",1989-12-31,NA,"metoclopramide hydrochloride 5 mg oral tablet"
9000332,NA,NA,"active",1989-12-31,NA,"nifedipine 5 mg oral capsule"
9000333,NA,NA,"active",1989-12-31,NA,"nitroglycerin 25 mg per 10 sq cm transdermal patch"
9000334,NA,NA,"active",1989-12-31,NA,"nitroglycerin 50 mg per 20 sq cm transdermal patch"
9000335,NA,NA,"active",1989-12-31,NA,"nystatin 100000 unit per mL oral suspension"
9000336,NA,NA,"active",1989-12-31,NA,"omeprazole 20 mg gastro-resistant capsule"
9000338,NA,NA,"active",1989-12-31,NA,"salbutamol (salbutamol sulfate) 5 mg per mL inhalation solution 10 mL bottle"
9000340,NA,NA,"active",1989-12-31,NA,"verapamil hydrochloride 120 mg oral tablet"
9000341,NA,NA,"active",1989-12-31,NA,"verapamil hydrochloride 80 mg oral tablet"
9000342,NA,NA,"active",1990-12-31,NA,"budesonide 100 mcg per actuation inhalation powder"
9000344,NA,NA,"active",1990-12-31,NA,"budesonide 200 mcg per actuation inhalation powder"
9000346,NA,NA,"active",1990-12-31,NA,"clonidine hydrochloride 0.1 mg oral tablet"
9000347,NA,NA,"active",1990-12-31,NA,"clonidine hydrochloride 0.2 mg oral tablet"
9000352,NA,NA,"active",1990-12-31,NA,"dexamethasone phosphate (dexamethasone sodium phosphate) 100 mg per 10 mL solution for injection vial"
9000355,NA,NA,"active",1990-12-31,NA,"erythromycin 333 mg gastro-resistant capsule"
9006218,NA,NA,"active",1990-12-31,NA,"folic acid 50 mg per 10 mL and folic acid 50 mg per 10 mL solution for injection vial"
9000357,NA,NA,"active",1990-12-31,NA,"gliclazide 80 mg oral tablet"
9000358,NA,NA,"active",1990-12-31,NA,"lisinopril 10 mg oral tablet"
9000359,NA,NA,"active",1990-12-31,NA,"lisinopril 20 mg oral tablet"
9000360,NA,NA,"active",1990-12-31,NA,"metronidazole 1500 mg per 300 mL solution for injection bag"
9000367,NA,NA,"active",1990-12-31,NA,"oxycodone hydrochloride 5 mg oral tablet"
9000368,NA,NA,"active",1990-12-31,NA,"pravastatin sodium 20 mg oral tablet"
9000369,NA,NA,"active",1990-12-31,NA,"simvastatin 10 mg oral tablet"
9000370,NA,NA,"active",1990-12-31,NA,"zopiclone 7.5 mg oral tablet"
9000371,NA,NA,"active",1991-12-31,NA,"acetaminophen 160 mg per 5 mL and codeine phosphate 8 mg per 5 mL oral solution"
9000372,NA,NA,"active",1991-12-31,NA,"acyclovir 200 mg per 5 mL oral suspension"
9000375,NA,NA,"active",1991-12-31,NA,"belladonna 15 mg and opium 65 mg suppository"
9000376,NA,NA,"active",1991-12-31,NA,"carbidopa 50 mg and levodopa 200 mg prolonged-release oral tablet"
9000377,NA,NA,"active",1991-12-31,NA,"clindamycin (clindamycin phosphate) 1 % cutaneous solution"
9000378,NA,NA,"active",1991-12-31,NA,"clozapine 100 mg oral tablet"
9000379,NA,NA,"active",1991-12-31,NA,"clozapine 25 mg oral tablet"
9000380,NA,NA,"active",1991-12-31,NA,"diclofenac sodium 0.1 % ophthalmic drops"
9000381,NA,NA,"active",1991-12-31,NA,"erythromycin 5 mg per g ophthalmic ointment"
9006221,NA,NA,"active",1991-12-31,NA,"furosemide 6250 mg per 25 mL solution for injection vial"
9000383,NA,NA,"active",1991-12-31,NA,"glyburide 2.5 mg oral tablet"
9000384,NA,NA,"active",1991-12-31,NA,"hydromorphone hydrochloride 1 mg per mL syrup"
9000385,NA,NA,"active",1991-12-31,NA,"hydromorphone hydrochloride 3 mg suppository"
9000386,NA,NA,"active",1991-12-31,NA,"mometasone furoate 0.1 % cutaneous cream"
9000387,NA,NA,"active",1991-12-31,NA,"mometasone furoate 0.1 % cutaneous ointment"
9006222,NA,NA,"active",1991-12-31,NA,"mometasone furoate 0.1 % lotion"
9000389,NA,NA,"active",1991-12-31,NA,"morphine sulfate 20 mg oral tablet"
9000390,NA,NA,"active",1991-12-31,NA,"morphine sulfate 30 mg oral tablet"
9000391,NA,NA,"active",1991-12-31,NA,"nitroglycerin 120 mg per 30 sq cm transdermal patch"
9000392,NA,NA,"active",1991-12-31,NA,"nitroglycerin 40 mg per 10 sq cm transdermal patch"
9000393,NA,NA,"active",1991-12-31,NA,"nitroglycerin 80 mg per 20 sq cm transdermal patch"
9000395,NA,NA,"active",1991-12-31,NA,"verapamil hydrochloride 120 mg prolonged-release oral tablet"
9000396,NA,NA,"active",1992-12-31,NA,"acetaminophen 325 mg and oxycodone hydrochloride 2.5 mg oral tablet"
9000398,NA,NA,"active",1992-12-31,NA,"amlodipine (amlodipine besylate) 10 mg oral tablet"
9000399,NA,NA,"active",1992-12-31,NA,"amlodipine (amlodipine besylate) 5 mg oral tablet"
9000991,NA,NA,"active",1992-12-31,NA,"amoxicillin 125 mg per 5 mL and clavulanic acid (potassium clavulanate) 31.25 mg per 5 mL oral suspension"
9000992,NA,NA,"active",1992-12-31,NA,"amoxicillin 250 mg per 5 mL and clavulanic acid (potassium clavulanate) 62.5 mg per 5 mL oral suspension"
9000402,NA,NA,"active",1992-12-31,NA,"amoxicillin 500 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet"
9000404,NA,NA,"active",1992-12-31,NA,"budesonide 0.5 mg per 2 mL nebuliser suspension unit dose vial"
9000405,NA,NA,"active",1992-12-31,NA,"budesonide 1 mg per 2 mL nebuliser suspension unit dose vial"
9000406,NA,NA,"active",1992-12-31,NA,"budesonide 400 mcg per actuation inhalation powder"
9000408,NA,NA,"active",1992-12-31,NA,"ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % ophthalmic drops"
9000409,NA,NA,"active",1992-12-31,NA,"clarithromycin 250 mg oral tablet"
9000410,NA,NA,"active",1992-12-31,NA,"clobetasol propionate 0.05 % cutaneous cream"
9000411,NA,NA,"active",1992-12-31,NA,"clobetasol propionate 0.05 % cutaneous ointment"
9000412,NA,NA,"active",1992-12-31,NA,"clobetasol propionate 0.05 % lotion"
9000413,NA,NA,"active",1992-12-31,NA,"dexamethasone 0.5 mg per 5 mL oral liquid"
9000414,NA,NA,"active",1992-12-31,NA,"dextroamphetamine sulfate 10 mg prolonged-release oral capsule"
9000415,NA,NA,"active",1992-12-31,NA,"dextroamphetamine sulfate 15 mg prolonged-release oral capsule"
9000416,NA,NA,"active",1992-12-31,NA,"dextroamphetamine sulfate 5 mg oral tablet"
9000417,NA,NA,"active",1992-12-31,NA,"diazepam 1 mg per mL oral solution"
9000418,NA,NA,"active",1992-12-31,NA,"doxazosin (doxazosin mesylate) 1 mg oral tablet"
9000419,NA,NA,"active",1992-12-31,NA,"doxazosin (doxazosin mesylate) 2 mg oral tablet"
9000420,NA,NA,"active",1992-12-31,NA,"doxazosin (doxazosin mesylate) 4 mg oral tablet"
9000422,NA,NA,"active",1992-12-31,NA,"felodipine 10 mg prolonged-release oral tablet"
9000423,NA,NA,"active",1992-12-31,NA,"felodipine 5 mg prolonged-release oral tablet"
9000424,NA,NA,"active",1992-12-31,NA,"finasteride 5 mg oral tablet"
9002467,NA,NA,"active",1992-12-31,NA,"hydrocodone bitartrate 1 mg per mL syrup"
9000426,NA,NA,"active",1992-12-31,NA,"insulin isophane human 100 unit per mL suspension for injection 3 mL cartridge"
9000427,NA,NA,"active",1992-12-31,NA,"ketorolac tromethamine 0.5 % ophthalmic drops"
9000428,NA,NA,"active",1992-12-31,NA,"lithium carbonate 600 mg oral capsule"
9000429,NA,NA,"active",1992-12-31,NA,"medroxyprogesterone acetate 2.5 mg oral tablet"
9006227,NA,NA,"active",1992-12-31,NA,"morphine sulfate 2 mg per 1 mL solution for injection vial"
9000432,NA,NA,"active",1992-12-31,NA,"morphine sulfate 5 mg per 10 mL solution for injection ampoule"
9000433,NA,NA,"active",1992-12-31,NA,"morphine sulfate 5 mg per 5 mL solution for injection ampoule"
9000435,NA,NA,"active",1992-12-31,NA,"nifedipine 30 mg prolonged-release oral tablet"
9000436,NA,NA,"active",1992-12-31,NA,"nifedipine 60 mg prolonged-release oral tablet"
9000437,NA,NA,"active",1992-12-31,NA,"phenytoin sodium 100 mg per 2 mL solution for injection vial"
9000438,NA,NA,"active",1992-12-31,NA,"phenytoin sodium 250 mg per 5 mL solution for injection vial"
9000440,NA,NA,"active",1992-12-31,NA,"quinapril (quinapril hydrochloride) 10 mg oral tablet"
9000441,NA,NA,"active",1992-12-31,NA,"quinapril (quinapril hydrochloride) 20 mg oral tablet"
9000442,NA,NA,"active",1992-12-31,NA,"quinapril (quinapril hydrochloride) 40 mg oral tablet"
9000443,NA,NA,"active",1992-12-31,NA,"quinapril (quinapril hydrochloride) 5 mg oral tablet"
9000444,NA,NA,"active",1992-12-31,NA,"salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial"
9000445,NA,NA,"active",1992-12-31,NA,"sertraline (sertraline hydrochloride) 100 mg oral capsule"
9000446,NA,NA,"active",1992-12-31,NA,"sertraline (sertraline hydrochloride) 50 mg oral capsule"
9000449,NA,NA,"active",1992-12-31,NA,"triamcinolone acetonide 0.1 % oromucosal paste"
9006461,NA,NA,"active",1992-12-31,NA,"vitamin D3 (cholecalciferol) 10000 unit oral tablet"
9000450,NA,NA,"active",1992-12-31,NA,"warfarin sodium 2.5 mg oral tablet"
9000451,NA,NA,"active",1992-12-31,NA,"warfarin sodium 4 mg oral tablet"
9000452,NA,NA,"active",1993-03-12,NA,"fluticasone propionate 50 mcg per actuation nasal spray"
9000453,NA,NA,"active",1993-12-31,NA,"acyclovir 5 % cutaneous cream"
9000454,NA,NA,"active",1993-12-31,NA,"alprazolam 1 mg oral tablet"
9000455,NA,NA,"active",1993-12-31,NA,"alprazolam 2 mg oral tablet"
9000456,NA,NA,"active",1993-12-31,NA,"amoxicillin 250 mg chewable tablet"
9000457,NA,NA,"active",1993-12-31,NA,"budesonide 100 mcg per actuation nasal powder"
9000458,NA,NA,"active",1993-12-31,NA,"carbidopa 25 mg and levodopa 100 mg prolonged-release oral tablet"
9000459,NA,NA,"active",1993-12-31,NA,"clonazepam 1 mg oral tablet"
9000460,NA,NA,"active",1993-12-31,NA,"desogestrel 0.15 mg and ethinyl estradiol 0.03 mg oral tablet"
9000461,NA,NA,"active",1993-12-31,NA,"diclofenac potassium 50 mg oral tablet"
9001399,NA,NA,"active",1993-12-31,NA,"diclofenac sodium 50 mg and misoprostol 200 mcg gastro-resistant tablet"
9000463,NA,NA,"active",1993-12-31,NA,"domperidone (domperidone maleate) 10 mg oral tablet"
9000464,NA,NA,"active",1993-12-31,NA,"enalapril maleate 10 mg oral tablet"
9000465,NA,NA,"active",1993-12-31,NA,"enalapril maleate 20 mg oral tablet"
9000466,NA,NA,"active",1993-12-31,NA,"enalapril maleate 2.5 mg oral tablet"
9000467,NA,NA,"active",1993-12-31,NA,"enalapril maleate 5 mg oral tablet"
9000469,NA,NA,"active",1993-12-31,NA,"fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule"
9000470,NA,NA,"active",1993-12-31,NA,"indomethacin 100 mg suppository"
9000471,NA,NA,"active",1993-12-31,NA,"insulin isophane human 100 unit per mL suspension for injection 10 mL vial"
9000472,NA,NA,"active",1993-12-31,NA,"mesalazine 400 mg gastro-resistant tablet"
9000473,NA,NA,"active",1993-12-31,NA,"metformin hydrochloride 500 mg oral tablet"
9000474,NA,NA,"active",1993-12-31,NA,"morphine sulfate 100 mg prolonged-release oral capsule"
9000475,NA,NA,"active",1993-12-31,NA,"morphine sulfate 100 mg prolonged-release oral tablet"
9000476,NA,NA,"active",1993-12-31,NA,"morphine sulfate 10 mg prolonged-release oral capsule"
9000477,NA,NA,"active",1993-12-31,NA,"morphine sulfate 15 mg prolonged-release oral tablet"
9000478,NA,NA,"active",1993-12-31,NA,"morphine sulfate 200 mg prolonged-release oral tablet"
9000479,NA,NA,"active",1993-12-31,NA,"morphine sulfate 30 mg prolonged-release oral capsule"
9000480,NA,NA,"active",1993-12-31,NA,"morphine sulfate 30 mg prolonged-release oral tablet"
9000481,NA,NA,"active",1993-12-31,NA,"morphine sulfate 60 mg prolonged-release oral capsule"
9000482,NA,NA,"active",1993-12-31,NA,"morphine sulfate 60 mg prolonged-release oral tablet"
9000483,NA,NA,"active",1993-12-31,NA,"naproxen 500 mg suppository"
9000484,NA,NA,"active",1993-12-31,NA,"naproxen sodium 550 mg oral tablet"
9000485,NA,NA,"active",1993-12-31,NA,"nitrofurantoin 100 mg oral capsule"
9000486,NA,NA,"active",1993-12-31,NA,"nitroglycerin 160 mg per 40 sq cm transdermal patch"
9000487,NA,NA,"active",1993-12-31,NA,"paroxetine (paroxetine hydrochloride) 20 mg oral tablet"
9000488,NA,NA,"active",1993-12-31,NA,"paroxetine (paroxetine hydrochloride) 30 mg oral tablet"
9000489,NA,NA,"active",1993-12-31,NA,"risperidone 1 mg oral tablet"
9000490,NA,NA,"active",1993-12-31,NA,"risperidone 2 mg oral tablet"
9000491,NA,NA,"active",1993-12-31,NA,"risperidone 3 mg oral tablet"
9000492,NA,NA,"active",1993-12-31,NA,"risperidone 4 mg oral tablet"
9000493,NA,NA,"active",1993-12-31,NA,"salbutamol (salbutamol sulfate) 1 mg per mL inhalation solution 10 mL bottle"
9000494,NA,NA,"active",1993-12-31,NA,"terbinafine hydrochloride 1 % cutaneous cream"
9000495,NA,NA,"active",1993-12-31,NA,"terbinafine (terbinafine hydrochloride) 250 mg oral tablet"
9000496,NA,NA,"active",1993-12-31,NA,"trazodone hydrochloride 100 mg oral tablet"
9000497,NA,NA,"active",1993-12-31,NA,"trazodone hydrochloride 50 mg oral tablet"
9000498,NA,NA,"active",1993-12-31,NA,"warfarin sodium 2 mg oral tablet"
9000499,NA,NA,"active",1994-04-21,NA,"verapamil hydrochloride 180 mg prolonged-release oral tablet"
9000500,NA,NA,"active",1994-12-31,NA,"acyclovir 200 mg oral tablet"
9000501,NA,NA,"active",1994-12-31,NA,"acyclovir 400 mg oral tablet"
9000502,NA,NA,"active",1994-12-31,NA,"acyclovir 800 mg oral tablet"
9000503,NA,NA,"active",1994-12-31,NA,"amoxicillin 125 mg chewable tablet"
9006233,NA,NA,"active",1994-12-31,NA,"amoxicillin 25 mg per mL oral suspension"
9006234,NA,NA,"active",1994-12-31,NA,"amoxicillin 50 mg per mL oral suspension"
9000506,NA,NA,"active",1994-12-31,NA,"baclofen 0.05 mg per 1 mL solution for injection ampoule"
9000507,NA,NA,"active",1994-12-31,NA,"baclofen 10 mg per 20 mL solution for injection ampoule"
9000508,NA,NA,"active",1994-12-31,NA,"baclofen 10 mg per 5 mL solution for injection ampoule"
9000509,NA,NA,"active",1994-12-31,NA,"clarithromycin 500 mg oral tablet"
9000510,NA,NA,"active",1994-12-31,NA,"clindamycin (clindamycin phosphate) 20 mg per g vaginal cream"
9000511,NA,NA,"active",1994-12-31,NA,"conjugated estrogens 0.625 mg per g vaginal cream"
9000512,NA,NA,"active",1994-12-31,NA,"conjugated estrogens 25 mg per vial powder for solution for injection"
9000513,NA,NA,"active",1994-12-31,NA,"cyclobenzaprine hydrochloride 10 mg oral tablet"
9006236,NA,NA,"active",1994-12-31,NA,"digoxin 1 mg per 2 mL solution for injection ampoule"
9000518,NA,NA,"active",1994-12-31,NA,"felodipine 2.5 mg prolonged-release oral tablet"
9000519,NA,NA,"active",1994-12-31,NA,"gabapentin 100 mg oral capsule"
9000520,NA,NA,"active",1994-12-31,NA,"gabapentin 300 mg oral capsule"
9000521,NA,NA,"active",1994-12-31,NA,"gabapentin 400 mg oral capsule"
9000522,NA,NA,"active",1994-12-31,NA,"haloperidol (haloperidol decanoate) 100 mg per 1 mL solution for injection ampoule"
9000524,NA,NA,"active",1994-12-31,NA,"haloperidol (haloperidol decanoate) 500 mg per 5 mL solution for injection vial"
9000525,NA,NA,"active",1994-12-31,NA,"hydrochlorothiazide 12.5 mg and lisinopril 10 mg oral tablet"
9000526,NA,NA,"active",1994-12-31,NA,"hydrochlorothiazide 12.5 mg and lisinopril 20 mg oral tablet"
9002679,NA,NA,"active",1994-12-31,NA,"hydrocodone bitartrate 1.7 mg per 5 mL and phenylephrine hydrochloride 10 mg per 5 mL syrup"
9002680,NA,NA,"active",1994-12-31,NA,"hydrocodone bitartrate 5 mg per 5 mL and phenylephrine hydrochloride 20 mg per 5 mL syrup"
9000527,NA,NA,"active",1994-12-31,NA,"ipratropium bromide 250 mcg per mL inhalation solution 20 mL bottle"
9000528,NA,NA,"active",1994-12-31,NA,"isosorbide mononitrate 60 mg prolonged-release oral tablet"
9000529,NA,NA,"active",1994-12-31,NA,"lisinopril 5 mg oral tablet"
9000530,NA,NA,"active",1994-12-31,NA,"lithium (lithium citrate) 8 mmol per 5 mL syrup"
9000531,NA,NA,"active",1994-12-31,NA,"lorazepam 1 mg sublingual tablet"
9000532,NA,NA,"active",1994-12-31,NA,"lorazepam 2 mg sublingual tablet"
9000533,NA,NA,"active",1994-12-31,NA,"mesalazine 500 mg prolonged-release oral tablet"
9000534,NA,NA,"active",1994-12-31,NA,"metronidazole 0.75 % cutaneous gel"
9000535,NA,NA,"active",1994-12-31,NA,"metronidazole 0.75 % vaginal gel"
9000536,NA,NA,"active",1994-12-31,NA,"minocycline (minocycline hydrochloride) 100 mg oral capsule"
9000537,NA,NA,"active",1994-12-31,NA,"minocycline (minocycline hydrochloride) 50 mg oral capsule"
9000538,NA,NA,"active",1994-12-31,NA,"nitroglycerin 75 mg transdermal patch"
9000539,NA,NA,"active",1994-12-31,NA,"perindopril erbumine 2 mg oral tablet"
9000540,NA,NA,"active",1994-12-31,NA,"perindopril erbumine 4 mg oral tablet"
9000541,NA,NA,"active",1994-12-31,NA,"propranolol hydrochloride 120 mg prolonged-release oral capsule"
9000542,NA,NA,"active",1994-12-31,NA,"propranolol hydrochloride 160 mg prolonged-release oral capsule"
9000543,NA,NA,"active",1994-12-31,NA,"propranolol hydrochloride 80 mg prolonged-release oral capsule"
9000545,NA,NA,"active",1994-12-31,NA,"simvastatin 20 mg oral tablet"
9000546,NA,NA,"active",1994-12-31,NA,"verapamil hydrochloride 10 mg per 4 mL solution for injection ampoule"
9000547,NA,NA,"active",1994-12-31,NA,"verapamil hydrochloride 10 mg per 4 mL solution for injection vial"
9000551,NA,NA,"active",1994-12-31,NA,"verapamil hydrochloride 5 mg per 2 mL solution for injection vial"
9000638,NA,NA,"active",1995-01-18,NA,"trazodone hydrochloride 150 mg oral tablet"
9000552,NA,NA,"active",1995-12-31,NA,"acebutolol (acebutolol hydrochloride) 400 mg oral tablet"
9000553,NA,NA,"active",1995-12-31,NA,"beclomethasone dipropionate 50 mcg per actuation nasal spray"
9000554,NA,NA,"active",1995-12-31,NA,"bromazepam 1.5 mg oral tablet"
9006239,NA,NA,"active",1995-12-31,NA,"cefprozil 125 mg per 5 mL oral suspension"
9000556,NA,NA,"active",1995-12-31,NA,"cefprozil 250 mg oral tablet"
9006240,NA,NA,"active",1995-12-31,NA,"cefprozil 250 mg per 5 mL oral suspension"
9000558,NA,NA,"active",1995-12-31,NA,"cefprozil 500 mg oral tablet"
9006241,NA,NA,"active",1995-12-31,NA,"clarithromycin 125 mg per 5 mL oral suspension"
9000562,NA,NA,"active",1995-12-31,NA,"clindamycin (clindamycin hydrochloride) 300 mg oral capsule"
9000563,NA,NA,"active",1995-12-31,NA,"clonazepam 0.25 mg oral tablet"
9000564,NA,NA,"active",1995-12-31,NA,"clotrimazole 200 mg vaginal tablet"
9000565,NA,NA,"active",1995-12-31,NA,"clotrimazole 500 mg vaginal tablet"
9000566,NA,NA,"active",1995-12-31,NA,"codeine (codeine, codeine sulfate) 100 mg prolonged-release oral tablet"
9000567,NA,NA,"active",1995-12-31,NA,"codeine (codeine, codeine sulfate) 150 mg prolonged-release oral tablet"
9000568,NA,NA,"active",1995-12-31,NA,"codeine (codeine, codeine sulfate) 200 mg prolonged-release oral tablet"
9000569,NA,NA,"active",1995-12-31,NA,"diltiazem hydrochloride 120 mg prolonged-release oral capsule"
9000570,NA,NA,"active",1995-12-31,NA,"diltiazem hydrochloride 180 mg prolonged-release oral capsule"
9000571,NA,NA,"active",1995-12-31,NA,"diltiazem hydrochloride 240 mg prolonged-release oral capsule"
9000572,NA,NA,"active",1995-12-31,NA,"diltiazem hydrochloride 300 mg prolonged-release oral capsule"
9000573,NA,NA,"active",1995-12-31,NA,"estradiol 1 mg oral tablet"
9000574,NA,NA,"active",1995-12-31,NA,"estradiol 2 mg oral tablet"
9000575,NA,NA,"active",1995-12-31,NA,"estradiol 2 mg ring (slow release)"
9000576,NA,NA,"active",1995-12-31,NA,"ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet"
9000577,NA,NA,"active",1995-12-31,NA,"hydrochlorothiazide 25 mg and lisinopril 20 mg oral tablet"
9000578,NA,NA,"active",1995-12-31,NA,"hydrocortisone 100 mg per 60 mL rectal liquid"
9006242,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 1000 mg per 50 mL solution for injection vial"
9000579,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 100 mg per 10 mL solution for injection vial"
9006243,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 100 mg per 5 mL solution for injection vial"
9006244,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 20 mg per 1 mL solution for injection vial"
9000582,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 250 mg per 5 mL solution for injection vial"
9000583,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 3 mg prolonged-release oral capsule"
9000584,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 500 mg per 10 mL solution for injection vial"
9000585,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 50 mg per 1 mL solution for injection vial"
9006245,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 50 mg per mL solution for injection 50 mL vial"
9000586,NA,NA,"active",1995-12-31,NA,"hydromorphone hydrochloride 6 mg prolonged-release oral capsule"
9000587,NA,NA,"active",1995-12-31,NA,"indapamide 1.25 mg oral tablet"
9000588,NA,NA,"active",1995-12-31,NA,"ipratropium bromide 21 mcg per actuation nasal spray"
9000754,NA,NA,"active",1995-12-31,NA,"ipratropium bromide 250 mcg per 1 mL inhalation solution unit dose vial"
9000756,NA,NA,"active",1995-12-31,NA,"ipratropium bromide 500 mcg per 2 mL inhalation solution unit dose vial"
9000590,NA,NA,"active",1995-12-31,NA,"ketorolac tromethamine 10 mg oral tablet"
9000591,NA,NA,"active",1995-12-31,NA,"lamotrigine 100 mg oral tablet"
9000592,NA,NA,"active",1995-12-31,NA,"lamotrigine 150 mg oral tablet"
9000593,NA,NA,"active",1995-12-31,NA,"lamotrigine 25 mg oral tablet"
9000594,NA,NA,"active",1995-12-31,NA,"lansoprazole 15 mg gastro-resistant capsule"
9000595,NA,NA,"active",1995-12-31,NA,"lansoprazole 30 mg gastro-resistant capsule"
9000596,NA,NA,"active",1995-12-31,NA,"lorazepam 0.5 mg sublingual tablet"
9000597,NA,NA,"active",1995-12-31,NA,"losartan potassium 25 mg oral tablet"
9000598,NA,NA,"active",1995-12-31,NA,"losartan potassium 50 mg oral tablet"
9000599,NA,NA,"active",1995-12-31,NA,"medroxyprogesterone acetate 150 mg per 1 mL suspension for injection vial"
9006246,NA,NA,"active",1995-12-31,NA,"mesalazine 1 g per 100 mL rectal suspension"
9000602,NA,NA,"active",1995-12-31,NA,"mesalazine 1 g suppository"
9000603,NA,NA,"active",1995-12-31,NA,"mesalazine 2 g per 60 g rectal suspension"
9006247,NA,NA,"active",1995-12-31,NA,"mesalazine 4 g per 100 mL rectal suspension"
9000606,NA,NA,"active",1995-12-31,NA,"mesalazine 4 g per 60 g rectal suspension"
9000607,NA,NA,"active",1995-12-31,NA,"mesalazine 500 mg gastro-resistant tablet"
9000608,NA,NA,"active",1995-12-31,NA,"mesalazine 500 mg suppository"
9000609,NA,NA,"active",1995-12-31,NA,"metformin hydrochloride 850 mg oral tablet"
9000610,NA,NA,"active",1995-12-31,NA,"methotrexate (methotrexate sodium) 1000 mg per 40 mL solution for injection vial"
9000611,NA,NA,"active",1995-12-31,NA,"methotrexate (methotrexate sodium) 500 mg per 20 mL solution for injection vial"
9000612,NA,NA,"active",1995-12-31,NA,"methotrexate (methotrexate sodium) 50 mg per 2 mL solution for injection vial"
9000613,NA,NA,"active",1995-12-31,NA,"metoclopramide hydrochloride 10 mg per 2 mL solution for injection vial"
9000614,NA,NA,"active",1995-12-31,NA,"metoclopramide hydrochloride 150 mg per 30 mL solution for injection vial"
9000615,NA,NA,"active",1995-12-31,NA,"metoclopramide hydrochloride 50 mg per 10 mL solution for injection vial"
9000616,NA,NA,"active",1995-12-31,NA,"metronidazole 1 % cutaneous cream"
9000617,NA,NA,"active",1995-12-31,NA,"morphine sulfate 15 mg prolonged-release oral capsule"
9000618,NA,NA,"active",1995-12-31,NA,"morphine sulfate 200 mg prolonged-release oral capsule"
9000619,NA,NA,"active",1995-12-31,NA,"naproxen 375 mg gastro-resistant tablet"
9000620,NA,NA,"active",1995-12-31,NA,"naproxen 500 mg gastro-resistant tablet"
9000621,NA,NA,"active",1995-12-31,NA,"naproxen 750 mg prolonged-release oral tablet"
9000623,NA,NA,"active",1995-12-31,NA,"nifedipine 20 mg prolonged-release oral tablet"
9000624,NA,NA,"active",1995-12-31,NA,"nitroglycerin 18 mg per 6.7 sq cm transdermal patch"
9000625,NA,NA,"active",1995-12-31,NA,"nitroglycerin 36 mg per 13.3 sq cm transdermal patch"
9000626,NA,NA,"active",1995-12-31,NA,"nitroglycerin 54 mg per 20 sq cm transdermal patch"
