"mp_code","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time"
"02395681","FENTANYL PATCH (fentanyl 75 mcg per hour transdermal patch) PRO DOC LIMITEE",NA,NA,"active",2012-11-22
"02395657","FENTANYL PATCH (fentanyl 12 mcg per hour transdermal patch) PRO DOC LIMITEE",NA,NA,"active",2012-11-22
"02410788","ZAMINE 21 (drospirenone 3 mg and ethinyl estradiol 30 mcg oral tablet) APOTEX INC",NA,NA,"active",2014-01-30
"02395533","TELMISARTAN-HCTZ (hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active",2012-11-22
"02338661","OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) PRO DOC LIMITEE",NA,NA,"active",2010-02-01
"700020","MARVELON 28 (desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet) MERCK CANADA INC",NA,NA,"active",1993-12-31
"02317818","PRO-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active",2008-10-27
"00590827","VOLTAREN SR TAB 100MG (diclofenac sodium 100 mg prolonged-release oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1985-12-31
"00885908","AMOX S 125 SUS 125MG/5ML (amoxicillin (amoxicillin trihydrate) 125 mg per 5 mL oral suspension) JAAPHARM CANADA INC.",NA,NA,"inactive",2017-08-31
"700115","FREYA 28 (desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet with lactose oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2012-11-22
"02400677","ENALAPRIL (enalapril sodium 8 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2013-02-13
"02337134","RIVA-OLANZAPINE (olanzapine 5 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active",2010-02-17
"02393565","SANDOZ TELMISARTAN HCT (hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active",2012-09-28
"02393433","APO-NITROGLYCERIN (nitroglycerin 0.4 mg per actuation sublingual spray) APOTEX INC",NA,NA,"active",2013-09-23
"02428032","VAN-OLANZAPINE (olanzapine 10 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active",2015-07-10
"02393190","VOLTAREN EMULGEL EXTRA STRENGTH (diclofenac diethylamine 2.32 % cutaneous gel) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.",NA,NA,"active",2014-10-06
"02274833","MYLAN-LISINOPRIL (lisinopril (lisinopril dihydrate) 5 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"inactive",2017-08-02
"02239627","PMS-IPRATROPIUM (ipratropium bromide 0.3 mg per mL inhalation vapour (liquid)) PHARMASCIENCE INC",NA,NA,"active",1999-04-15
"700073","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",2000-02-10
"02428008","VAN-OLANZAPINE (olanzapine 2.5 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active",2015-07-10
"02243115","VENTOLIN DISKUS (salbutamol (salbutamol sulfate) 200 mcg inhalation powder) GLAXOSMITHKLINE INC",NA,NA,"active",2001-01-02
"700125","PHENYTOIN SODIUM INJECTION, USP (phenytoin sodium 100 mg per 2 mL solution for injection vial) STERIMAX INC",NA,NA,"active",2015-03-12
"02243722","OESCLIM (estradiol 5 mg transdermal patch) SEARCHLIGHT PHARMA INC",NA,NA,"active",2002-03-22
"01945270","CILOXAN (ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1992-12-31
"02389118","MAR-OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) MARCAN PHARMACEUTICALS INC",NA,NA,"active",2013-05-16
"02182971","METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 1000 mg per 40 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"active",1997-07-30
"02389096","MAR-OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) MARCAN PHARMACEUTICALS INC",NA,NA,"active",2013-05-16
"02233007","TEVA-ENALAPRIL (enalapril sodium 16 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2007-10-17
"02388669","LORAZEPAM INJECTION USP (lorazepam 4 mg per 1 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"active",2014-06-10
"02388138","ESME 21 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2012-07-05
"02388081","AURO-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) AURO PHARMA INC",NA,NA,"active",2012-07-26
"02425114","OLANZAPINE ODT (olanzapine 20 mg orodispersible tablet) PRO DOC LIMITEE",NA,NA,"active",2014-06-10
"02387743","DEXAMETHASONE OMEGA UNIDOSE (dexamethasone phosphate (dexamethasone sodium phosphate) 10 mg per 1 mL solution for injection vial) OMEGA LABORATORIES LTD",NA,NA,"active",2013-05-08
"02387131","SANDOZ CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % ophthalmic drops) SANDOZ CANADA INCORPORATED",NA,NA,"active",2012-07-03
"01949055","MORPHINE-EPD INJECTION 1MG/ML USP (morphine sulfate 5 mg per 5 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
"01916599","HYCODAN TABLETS (hydrocodone bitartrate 5 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA,"inactive",2017-08-21
"02247372","BIO-FUROSEMIDE (furosemide 40 mg oral tablet) BIOMED PHARMA",NA,NA,"inactive",2017-08-11
"00868442","JAA PREDNISONE TAB 5MG USP (prednisone 5 mg oral tablet) JAAPHARM CANADA INC.",NA,NA,"inactive",2017-08-31
"00786543","DILAUDID (hydromorphone hydrochloride 8 mg oral tablet) PURDUE PHARMA",NA,NA,"active",1989-12-31
"02385899","OLANZAPINE (olanzapine 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2012-06-12
"02385880","OLANZAPINE (olanzapine 7.5 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2012-06-12
"02385864","OLANZAPINE (olanzapine 2.5 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2012-06-12
"02390302","TELMISARTAN HCTZ (hydrochlorothiazide 12.5 mg and telmisartan (telmisartan sodium) 80 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2012-07-26
"02423421","MYLAN-RIVASTIGMINE PATCH 10 (rivastigmine 18 mg per 10 sq cm transdermal patch) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2016-12-05
"700130","FUROSEMIDE INJECTION USP (furosemide 40 mg per 4 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
"02242005","DEMEROL 100 MG/ML (meperidine hydrochloride 100 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
"700111","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) TELIGENT OU",NA,NA,"active",2016-04-18
"02387093","OVIMA 28 (ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet) APOTEX INC",NA,NA,"active",2013-08-27
"02393557","SANDOZ TELMISARTAN HCT (hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active",2012-09-28
"02385066","ZARAH 28 (drospirenone 3 mg and ethinyl estradiol 30 mcg oral tablet with lactose oral tablet) COBALT PHARMACEUTICALS COMPANY",NA,NA,"active",2013-06-04
"02401673","PMS-TELMISARTAN-HCTZ (hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",2013-04-15
"02385058","ZARAH 21 (drospirenone 3 mg and ethinyl estradiol 30 mcg oral tablet) COBALT PHARMACEUTICALS COMPANY",NA,NA,"active",2013-06-04
"02384094","FUROSEMIDE INJECTION USP (furosemide 40 mg per 2 mL solution for injection ampoule) TELIGENT OU",NA,NA,"active",2013-08-22
"700167","CALDOLOR (ibuprofen 800 mg per 8 mL solution for injection vial) ALVEDA PHARMACEUTICALS INC",NA,NA,"inactive",2017-08-28
"02436906","AURO-CLINDAMYCIN (clindamycin hydrochloride 150 mg oral capsule) AURO PHARMA INC",NA,NA,"active",2015-03-02
"700108","MORPHINE SULFATE INJECTION SDZ (morphine sulfate 50 mg per 5 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"active",2012-10-18
"02187094","BREVICON 0.5/35 TABLETS (28-DAY PACK) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with lactose oral tablet) PFIZER CANADA INC",NA,NA,"active",1996-08-14
"700106","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) PFIZER CANADA INC",NA,NA,"active",2014-06-11
"02432803","EXELON PATCH 15 (rivastigmine 27 mg per 15 sq cm transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",2015-04-17
"700105","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"active",2014-06-11
"700150","MORPHINE EXTRA FORTE INJECTION 50MG/ML USP (morphine sulfate 50 mg per mL solution for injection 50 mL vial) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
"700104","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"active",2014-06-11
"700103","FUROSEMIDE INJECTION SDZ (furosemide 40 mg per 4 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"active",2012-07-26
"700102","FUROSEMIDE INJECTION SDZ (furosemide 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"active",2012-07-26
"700133","DILAUDID HP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PURDUE PHARMA",NA,NA,"inactive",2017-07-28
"02384906","AURO-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) AURO PHARMA INC",NA,NA,"inactive",2017-08-11
"00640409","MEPERIDINE HYDROCHLORIDE INJECTION USP (meperidine hydrochloride 10 mg per mL solution for injection 30 mL vial) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1986-12-31
"02401622","MED-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) GENERIC MEDICAL PARTNERS INC",NA,NA,"active",2013-11-27
"02408406","MYLAN-RABEPRAZOLE (rabeprazole sodium 20 mg gastro-resistant tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"inactive",2017-08-02
"02423561","MINT-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA,"active",2014-06-02
"02421232","MAR-OLANZAPINE (olanzapine 2.5 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA,"active",2014-11-17
"02408031","FENTORA (fentanyl (fentanyl citrate) 600 mcg buccal tablet) TEVA CANADA LIMITED",NA,NA,"active",2014-05-14
"00842826","APO-METOCLOP TAB 5MG (metoclopramide hydrochloride 5 mg oral tablet) APOTEX INC",NA,NA,"inactive",2017-08-22
"700109","FENTANYL CITRATE INJECTION SDZ (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"active",2013-02-21
"02112795","SALOFALK (mesalazine 2 g per 60 g rectal suspension) APTALIS PHARMA CANADA ULC",NA,NA,"active",1995-12-31
"02224119","DICLOFENAC-SR (diclofenac sodium 75 mg prolonged-release oral tablet) PRO DOC LIMITEE",NA,NA,"active",1997-08-06
"02267845","TEVA-AZITHROMYCIN (azithromycin (azithromycin monohydrate hemiethanolate) 250 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2005-12-01
"02357844","CELESTODERM V (betamethasone (betamethasone valerate) 0.1 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",2011-10-19
"02386852","CO FENTANYL (fentanyl 25 mcg per hour transdermal patch) COBALT PHARMACEUTICALS COMPANY",NA,NA,"inactive",2017-08-25
"02388073","AURO-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) AURO PHARMA INC",NA,NA,"active",2012-07-26
"00654507","PMS-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",1988-12-31
"02421704","OLANZAPINE (olanzapine 20 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active",2014-06-10
"02384426","MYLAN-BISOPROLOL (bisoprolol fumarate 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"inactive",2017-08-02
"700089","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 300 mg per 6 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",2002-08-29
"700137","MORPHINE HP 25 - 25MG/ML (morphine sulfate 100 mg per 4 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"inactive",2017-08-16
"02423944","PMS-OLANZAPINE ODT (olanzapine 20 mg orodispersible tablet) PHARMASCIENCE INC",NA,NA,"active",2014-07-29
"02372851","OLANZAPINE (olanzapine 15 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2011-10-26
"02372843","OLANZAPINE (olanzapine 10 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2011-10-26
"02372827","OLANZAPINE (olanzapine 5 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2011-10-26
"700124","METHOTREXATE INJECTION, BP (methotrexate 7.5 mg per 0.3 mL solution for injection syringe) PHARMASCIENCE INC",NA,NA,"active",2014-05-08
"00594652","STATEX TAB 5MG (morphine sulfate 5 mg oral tablet) PALADIN LABS INC",NA,NA,"active",1985-12-31
"02243827","APO-IPRAVENT STERULES (ipratropium bromide 250 mcg per 2 mL inhalation solution unit dose vial) APOTEX INC",NA,NA,"inactive",2017-08-22
"00707503","TRIQUILAR 28 (ethinyl estradiol 30 mcg and levonorgestrel 50 mcg oral tablet with ethinyl estradiol 40 mcg and norgestimate 750 mcg oral tablet with ethinyl estradiol 30 mcg and norgestimate 125 mcg oral tablet with lactose oral tablet) BAYER INC",NA,NA,"active",1987-12-31
"700051","DEXAMETHASONE-OMEGA (dexamethasone phosphate (dexamethasone sodium phosphate) 10 mg per 1 mL solution for injection vial) OMEGA LABORATORIES LTD",NA,NA,"active",1999-06-30
"00030783","DEPO-TESTOSTERONE INJ 100MG/ML (testosterone cypionate 1000 mg per 10 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"active",1953-12-31
"00852163","TRIATEC-8 (acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active",1991-12-31
"02368846","AZITHROMYCIN FOR INJECTION (azithromycin (azithromycin monohydrate) 500 mg per vial powder for solution for injection) STERIMAX INC",NA,NA,"active",2011-10-04
"02330881","AZITHROMYCIN (azithromycin (azithromycin dihydrate) 250 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2010-02-01
"02366924","LUXIQ (betamethasone valerate 0.12 % cutaneous foam) GLAXOSMITHKLINE INC",NA,NA,"active",2012-02-10
"02403064","RAN-OLANZAPINE (olanzapine 2.5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active",2013-06-11
"00716650","BETADERM ONT 0.1% (betamethasone (betamethasone valerate) 0.1 % cutaneous ointment) TARO PHARMACEUTICALS INC",NA,NA,"active",1988-12-31
"02366150","GELNIQUE (oxybutynin chloride 10 % cutaneous gel) ALLERGAN PHARMA CO.",NA,NA,"active",2011-10-27
"02366061","JAMP-FOLIC ACID (folic acid 5 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active",2011-06-10
"01916475","PERCOCET (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA,"inactive",2017-08-24
"02364204","ABSTRAL (fentanyl (fentanyl citrate) 400 mcg sublingual tablet) PALADIN LABS INC",NA,NA,"active",2011-04-18
"02364190","ABSTRAL (fentanyl (fentanyl citrate) 300 mcg sublingual tablet) PALADIN LABS INC",NA,NA,"active",2011-04-18
"02364174","ABSTRAL (fentanyl (fentanyl citrate) 100 mcg sublingual tablet) PALADIN LABS INC",NA,NA,"active",2011-04-18
"02364158","APO-HYDROMORPHONE (hydromorphone hydrochloride 8 mg oral tablet) APOTEX INC",NA,NA,"active",2012-12-18
"02364123","APO-HYDROMORPHONE (hydromorphone hydrochloride 2 mg oral tablet) APOTEX INC",NA,NA,"active",2012-12-18
"02364115","APO-HYDROMORPHONE (hydromorphone hydrochloride 1 mg oral tablet) APOTEX INC",NA,NA,"active",2012-12-18
"02385872","OLANZAPINE (olanzapine 5 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2012-06-12
"02360632","APO-OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) APOTEX INC",NA,NA,"active",2011-08-08
"02360624","APO-OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) APOTEX INC",NA,NA,"active",2011-08-08
"700101","FUROSEMIDE INJECTION (furosemide 40 mg per 4 mL solution for injection vial) OMEGA LABORATORIES LTD",NA,NA,"active",2011-06-08
"00614491","DOLORAL 1 (morphine hydrochloride 1 mg per mL syrup) LABORATOIRE ATLAS INC",NA,NA,"active",1985-12-31
"02359707","TEVA-OLANZAPINE (olanzapine 20 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2011-04-28
"700142","FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
"02407442","MYLAN-NITRO PATCH 0.2 (nitroglycerin 20.7 mg per 7.4 sq cm transdermal patch) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2013-06-04
"02359510","HYDROMORPH CONTIN (hydromorphone hydrochloride 9 mg prolonged-release oral capsule) PURDUE PHARMA",NA,NA,"active",2011-04-14
"00042579","MAXIDEX (dexamethasone 0.1 % ophthalmic ointment) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1966-12-31
"02389126","MAR-OLANZAPINE ODT (olanzapine 20 mg orodispersible tablet) MARCAN PHARMACEUTICALS INC",NA,NA,"active",2013-05-16
"02381923","AURO-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) AURO PHARMA INC",NA,NA,"active",2012-06-13
"02357860","CELESTODERM V/2 (betamethasone (betamethasone valerate) 0.05 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",2011-10-19
"02357852","CELESTODERM V (betamethasone (betamethasone valerate) 0.1 % cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",2011-10-19
"02251256","RIVA-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"inactive",2017-07-07
"02396718","MYLAN-FENTANYL MATRIX PATCH (fentanyl 25 mcg per hour transdermal patch) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2012-11-20
"02363445","OZURDEX (dexamethasone 0.7 mg intravitreal implant) ALLERGAN INC",NA,NA,"active",2011-06-02
"02347571","MYLAN-CARVEDILOL (carvedilol 25 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"inactive",2017-08-02
"02240342","DIVALPROEX-250 (valproic acid (divalproex sodium) 250 mg gastro-resistant tablet) PRO DOC LIMITEE",NA,NA,"inactive",2017-07-17
"02352729","AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) SANIS HEALTH INC",NA,NA,"active",2010-07-28
"02352265","RAN-ENALAPRIL (enalapril sodium 16 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active",2010-08-01
"02171929","TEVA-5 ASA (mesalazine 400 mg gastro-resistant tablet) TEVA CANADA LIMITED",NA,NA,"active",1995-12-31
"02356589","FENOFIBRATE-S (fenofibrate 160 mg oral tablet) SANIS HEALTH INC",NA,NA,"inactive",2017-08-02
"02353326","CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2010-07-26
"02372819","OLANZAPINE (olanzapine 2.5 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2011-10-26
"02352990","OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) SANIS HEALTH INC",NA,NA,"active",2011-10-07
"02352966","ALENDRONATE (alendronic acid (alendronate sodium) 70 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2010-07-30
"02352753","AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) SANIS HEALTH INC",NA,NA,"active",2010-11-02
"02352257","RAN-ENALAPRIL (enalapril sodium 8 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active",2010-08-01
"02352249","RAN-ENALAPRIL (enalapril sodium 4 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active",2010-08-01
"02351684","DICLOFENAC K (diclofenac potassium 50 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2010-06-15
"02351447","FUROSEMIDE (furosemide 80 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2010-06-15
"02351439","FUROSEMIDE (furosemide 40 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2010-06-15
"02351420","FUROSEMIDE (furosemide 20 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2010-06-15
"02350912","MORPHINE SR (morphine sulfate 60 mg prolonged-release oral tablet) SANIS HEALTH INC",NA,NA,"active",2011-03-02
"02138018","DEMEROL (meperidine hydrochloride 50 mg oral tablet) SANOFI-AVENTIS CANADA INC",NA,NA,"active",1944-12-31
"02311410","PRO-ENALAPRIL - 5 (enalapril maleate 5 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active",2008-07-04
"00670901","VASOTEC (enalapril sodium 8 mg oral tablet) MERCK CANADA INC",NA,NA,"active",1987-12-31
"00628123","APO-AMOXI CAP 500MG (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) APOTEX INC",NA,NA,"active",1984-12-31
"00632732","VOLTAREN SUP 100MG (diclofenac sodium 100 mg suppository) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1985-12-31
"02350238","OXYBUTYNIN (oxybutynin chloride 5 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2010-05-12
"00725749","MEPERIDINE HYDROCHLORIDE INJECTION USP (meperidine (meperidine hydrochloride) 100 mg per mL solution for injection) SANDOZ CANADA INCORPORATED",NA,NA,"inactive",2017-08-16
"02146843","APO-SALVENT TABLETS - 2MG (salbutamol (salbutamol sulfate) 2 mg oral tablet) APOTEX INC",NA,NA,"active",1995-12-31
"02244797","HYDROMORPHONE HP FORTE INJECTION (hydromorphone hydrochloride 10000 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",2001-12-10
"02346176","SEASONIQUE (ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet with ethinyl estradiol100 mcg oral tablet ) TEVA WOMEN'S HEALTH INC",NA,NA,"active",2011-04-18
"02388146","ESME 28 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2012-07-05
"02343681","OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2012-04-24
"02343673","OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2012-04-24
"02341417","PMS-FENTANYL MTX (fentanyl 100 mcg per hour transdermal patch) PHARMASCIENCE INC",NA,NA,"active",2010-03-18
"02341379","PMS-FENTANYL MTX (fentanyl 12 mcg per hour transdermal patch) PHARMASCIENCE INC",NA,NA,"active",2010-03-18
"02407450","MYLAN-NITRO PATCH 0.4 (nitroglycerin 41.4 mg per 14.8 sq cm transdermal patch) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2013-06-04
"02427575","AURO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) AURO PHARMA INC",NA,NA,"active",2016-04-12
"02400650","ENALAPRIL (enalapril sodium 2 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2013-02-13
"02260301","PHL-DEXAMETHASONE (dexamethasone phosphate (dexamethasone sodium phosphate) 100 mg per 10 mL solution for injection vial) PHARMEL INC",NA,NA,"inactive",2017-09-14
"02379708","MAR-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA,"active",2012-09-06
"02339846","RIVA-OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) LABORATOIRE RIVA INC",NA,NA,"active",2010-02-17
"02339838","RIVA-OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) LABORATOIRE RIVA INC",NA,NA,"active",2010-02-17
"02339811","RIVA-OLANZAPINE ODT (olanzapine 5 mg orodispersible tablet) LABORATOIRE RIVA INC",NA,NA,"active",2010-02-17
"00707570","APO FUROSEMIDE TAB 80MG (furosemide 80 mg oral tablet) APOTEX INC",NA,NA,"active",1986-12-31
"00445266","APO SULFATRIM PEDIATRIC (sulfamethoxazole 100 mg and trimethoprim 20 mg oral tablet) APOTEX INC",NA,NA,"active",1979-12-31
"02231135","PMS-IPRATROPIUM (ipratropium bromide 250 mcg per 2 mL inhalation solution unit dose vial) PHARMASCIENCE INC",NA,NA,"active",1997-10-29
"700139","FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
"02338653","OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) PRO DOC LIMITEE",NA,NA,"active",2010-02-01
"02337894","MYLAN-OLANZAPINE (olanzapine 7.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2010-06-15
"02337886","MYLAN-OLANZAPINE (olanzapine 5 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2010-06-15
"02163659","CEFZIL TABLETS - 250MG (cefprozil 250 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA,"inactive",2017-08-09
"02337290","JURNISTA (hydromorphone hydrochloride 32 mg prolonged-release oral tablet) JANSSEN INC",NA,NA,"active",2010-03-04
"00628158","APO-AMOXI PWR FOR SUSP 250MG/5ML (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) APOTEX INC",NA,NA,"active",1984-12-31
"02243050","CLINDETS (clindamycin (clindamycin phosphate) 1 % pad) GLAXOSMITHKLINE INC",NA,NA,"active",2002-06-10
"02337282","JURNISTA (hydromorphone hydrochloride 16 mg prolonged-release oral tablet) JANSSEN INC",NA,NA,"active",2010-03-04
