mp_code,mp_formal_name,changes
"02415623","ADVIL ARTHRITIS PAIN (ibuprofen 400 mg oral capsule) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","mp_formal_name: ""ADVIL ARTHRITIS PAIN (ibuprofen 400 mg oral capsule) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ADVIL ARTHRITIS PAIN (ibuprofen 400 mg oral capsule) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02416530","PREZISTA (darunavir (darunavir ethanolate) 100 mg per mL oral suspension) JANSSEN INC","ntp_code: ""9014290"" -> ""9005560"""
"02418452","PMS-AZITHROMYCIN (azithromycin 100 mg per 5 mL oral suspension) PHARMASCIENCE INC","DELETED"
"02418835","NAPROXEN CAPSULES 200 MG (naproxen (naproxen sodium, naproxen) 200 mg oral capsule) CATALENT ONTARIO LIMITED","DELETED"
"02420317","JAMP-VANCOMYCIN (vancomycin (vancomycin hydrochloride) 5 g per vial powder for solution for injection) JAMP PHARMA CORPORATION","ADDED"
"02426501","PREZCOBIX (cobicistat 150 mg and darunavir (darunavir ethanolate) 800 mg oral tablet) JANSSEN INC","ntp_code: ""9014285"" -> ""9005578"""
"02433214","TELMISARTAN-HCTZ (hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet) PHARMASCIENCE INC","DELETED"
"02433222","TELMISARTAN-HCTZ (hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet) PHARMASCIENCE INC","DELETED"
"02435810","EPINEPHRINE INJECTION USP (epinephrine 1 mg per 1 mL solution for injection ampoule) TELIGENT OU","mp_formal_name: ""EPINEPHRINE INJECTION (epinephrine 1 mg per 1 mL solution for injection ampoule) TELIGENT OU"" -> ""EPINEPHRINE INJECTION USP (epinephrine 1 mg per 1 mL solution for injection ampoule) TELIGENT OU"""
"02437252","SIGNIFOR LAR (pasireotide (pasireotide pamoate) 20 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) RECORDATI RARE DISEASES CANADA INC","mp_formal_name: ""SIGNIFOR LAR (pasireotide (pasireotide pamoate) 20 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""SIGNIFOR LAR (pasireotide (pasireotide pamoate) 20 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) RECORDATI RARE DISEASES CANADA INC"""
"02437260","SIGNIFOR LAR (pasireotide (pasireotide pamoate) 40 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) RECORDATI RARE DISEASES CANADA INC","mp_formal_name: ""SIGNIFOR LAR (pasireotide (pasireotide pamoate) 40 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""SIGNIFOR LAR (pasireotide (pasireotide pamoate) 40 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) RECORDATI RARE DISEASES CANADA INC"""
"02437279","SIGNIFOR LAR (pasireotide (pasireotide pamoate) 60 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) RECORDATI RARE DISEASES CANADA INC","mp_formal_name: ""SIGNIFOR LAR (pasireotide (pasireotide pamoate) 60 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""SIGNIFOR LAR (pasireotide (pasireotide pamoate) 60 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) RECORDATI RARE DISEASES CANADA INC"""
"02439654","TEVA-BUPROPION XL (bupropion hydrochloride 150 mg prolonged-release oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT BUPROPION XL (bupropion hydrochloride 150 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY"" -> ""TEVA-BUPROPION XL (bupropion hydrochloride 150 mg prolonged-release oral tablet) TEVA CANADA LIMITED"""
"02439662","TEVA-BUPROPION XL (bupropion hydrochloride 300 mg prolonged-release oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT BUPROPION XL (bupropion hydrochloride 300 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY"" -> ""TEVA-BUPROPION XL (bupropion hydrochloride 300 mg prolonged-release oral tablet) TEVA CANADA LIMITED"""
"02440415","PMS-AMPHETAMINES XR (amphetamine mixed salts 30 mg prolonged-release oral capsule) PHARMASCIENCE INC","DELETED"
"02441241","ERGONOVINE MALEATE INJECTION USP (ergonovine maleate 0.25 mg per 1 mL solution for injection ampoule) TELIGENT OU","mp_formal_name: ""ERGONOVINE MALEATE INJECTION (ergonovine maleate 0.25 mg per 1 mL solution for injection ampoule) TELIGENT OU"" -> ""ERGONOVINE MALEATE INJECTION USP (ergonovine maleate 0.25 mg per 1 mL solution for injection ampoule) TELIGENT OU"""
"02453711","ALLERGY FORMULA (diphenhydramine hydrochloride 25 mg oral tablet) LABORATOIRES TRIANON INC","DELETED"
"02453967","HEAD & SHOULDERS PYRITHIONE ZINC DANDRUFF SHAMPOO MEN OLD SPICE SWAGGER (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","DELETED"
"02456451","RUPALL (rupatadine (rupatadine fumarate) 10 mg oral tablet) MEDEXUS PHARMACEUTICALS INC","mp_formal_name: ""RUPALL (rupatadine (rupatadine fumarate) 10 mg oral tablet) PEDIAPHARM INC"" -> ""RUPALL (rupatadine (rupatadine fumarate) 10 mg oral tablet) MEDEXUS PHARMACEUTICALS INC"""
"02456478","RUPALL (rupatadine (rupatadine fumarate) 1 mg per mL oral solution) MEDEXUS PHARMACEUTICALS INC","mp_formal_name: ""RUPALL (rupatadine (rupatadine fumarate) 1 mg per mL oral solution) PEDIAPHARM INC"" -> ""RUPALL (rupatadine (rupatadine fumarate) 1 mg per mL oral solution) MEDEXUS PHARMACEUTICALS INC"""
"02459655","OTIXAL (ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % and fluocinolone acetonide 0.025 % otic drops) MEDEXUS PHARMACEUTICALS INC","mp_formal_name: ""OTIXAL (ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % and fluocinolone acetonide 0.025 % otic drops) PEDIAPHARM INC"" -> ""OTIXAL (ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % and fluocinolone acetonide 0.025 % otic drops) MEDEXUS PHARMACEUTICALS INC"""
"02465167","MINT-FENOFIBRATE E (fenofibrate 145 mg oral tablet) MINT PHARMACEUTICALS INC","ADDED"
"02466139","CLARITHROMYCIN (clarithromycin 500 mg oral tablet) SANIS HEALTH INC","DELETED"
"02466392","AURO-NITROFURANTOIN BID (nitrofurantoin 100 mg oral capsule) AURO PHARMA INC","mp_formal_name: ""AURO-NITROFURANTOIN (nitrofurantoin 100 mg oral capsule) AURO PHARMA INC"" -> ""AURO-NITROFURANTOIN BID (nitrofurantoin 100 mg oral capsule) AURO PHARMA INC"""
"02468549","FULVESTRANT INJECTION (fulvestrant 250 mg per 5 mL solution for injection syringe) MYLAN PHARMACEUTICALS ULC","mp_formal_name: ""FULVESTRANT INJECTION (fulvestrant 50 mg per mL solution for injection) MYLAN PHARMACEUTICALS ULC"" -> ""FULVESTRANT INJECTION (fulvestrant 250 mg per 5 mL solution for injection syringe) MYLAN PHARMACEUTICALS ULC""
ntp_code: ""f2aa80e49a385030a03b904722bc2ac0"" -> ""9013139""
ntp_formal_name: ""fulvestrant 50 mg per mL solution for injection"" -> ""fulvestrant 250 mg per 5 mL solution for injection syringe"""
"02472945","CONTRAVE (bupropion hydrochloride 90 mg and naltrexone hydrochloride 8 mg prolonged-release oral tablet) BAUSCH HEALTH, CANADA INC.","mp_formal_name: ""CONTRAVE (bupropion hydrochloride 90 mg and naltrexone hydrochloride 8 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""CONTRAVE (bupropion hydrochloride 90 mg and naltrexone hydrochloride 8 mg prolonged-release oral tablet) BAUSCH HEALTH, CANADA INC."""
"02473720","SYMTUZA (cobicistat 150 mg and darunavir (darunavir ethanolate) 800 mg and emtricitabine 200 mg and tenofovir alafenamide (tenofovir alafenamide hemifumarate) 10 mg oral tablet) JANSSEN INC","ntp_code: ""9014284"" -> ""9012699"""
"02478242","CHILDREN'S CLEAR ALLERGY FORMULA (diphenhydramine hydrochloride 6.25 mg per 5 mL oral solution) JUNO OTC INC","ADDED"
"02480425","SIGNIFOR LAR (pasireotide (pasireotide pamoate) 10 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) RECORDATI RARE DISEASES CANADA INC","mp_formal_name: ""SIGNIFOR LAR (pasireotide (pasireotide pamoate) 10 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""SIGNIFOR LAR (pasireotide (pasireotide pamoate) 10 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) RECORDATI RARE DISEASES CANADA INC"""
"02480433","SIGNIFOR LAR (pasireotide (pasireotide pamoate) 30 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) RECORDATI RARE DISEASES CANADA INC","mp_formal_name: ""SIGNIFOR LAR (pasireotide (pasireotide pamoate) 30 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""SIGNIFOR LAR (pasireotide (pasireotide pamoate) 30 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe) RECORDATI RARE DISEASES CANADA INC"""
"02485451","CLINDAMYCIN INJECTION IN 5% DEXTROSE (clindamycin (clindamycin phosphate) 300 mg per 50 mL solution for injection bag) BAXTER CORPORATION","mp_formal_name: ""CLINDAMYCIN INJECTION IN 5% DEXTROSE (clindamycin 300 mg per 50 mL solution for injection) BAXTER CORPORATION"" -> ""CLINDAMYCIN INJECTION IN 5% DEXTROSE (clindamycin (clindamycin phosphate) 300 mg per 50 mL solution for injection bag) BAXTER CORPORATION""
ntp_code: ""9014281"" -> ""e7213044ac913664caf3a590dee1477c""
ntp_formal_name: ""clindamycin 300 mg per 50 mL solution for injection"" -> ""clindamycin (clindamycin phosphate) 300 mg per 50 mL solution for injection bag"""
"02485478","CLINDAMYCIN INJECTION IN 5% DEXTROSE (clindamycin (clindamycin phosphate) 600 mg per 50 mL solution for injection bag) BAXTER CORPORATION","mp_formal_name: ""CLINDAMYCIN INJECTION IN 5% DEXTROSE (clindamycin 600 mg per 50 mL solution for injection) BAXTER CORPORATION"" -> ""CLINDAMYCIN INJECTION IN 5% DEXTROSE (clindamycin (clindamycin phosphate) 600 mg per 50 mL solution for injection bag) BAXTER CORPORATION""
ntp_code: ""9014282"" -> ""9001409""
ntp_formal_name: ""clindamycin 600 mg per 50 mL solution for injection"" -> ""clindamycin (clindamycin phosphate) 600 mg per 50 mL solution for injection bag"""
"02485486","CLINDAMYCIN INJECTION IN 5% DEXTROSE (clindamycin (clindamycin phosphate) 900 mg per 50 mL solution for injection bag) BAXTER CORPORATION","mp_formal_name: ""CLINDAMYCIN INJECTION IN 5% DEXTROSE (clindamycin 900 mg per 50 mL solution for injection) BAXTER CORPORATION"" -> ""CLINDAMYCIN INJECTION IN 5% DEXTROSE (clindamycin (clindamycin phosphate) 900 mg per 50 mL solution for injection bag) BAXTER CORPORATION""
ntp_code: ""9014283"" -> ""9001410""
ntp_formal_name: ""clindamycin 900 mg per 50 mL solution for injection"" -> ""clindamycin (clindamycin phosphate) 900 mg per 50 mL solution for injection bag"""
"02485575","NIVESTYM (filgrastim 300 mcg per 0.5 mL solution for injection syringe) PFIZER CANADA ULC","mp_formal_name: ""NIVESTYM (filgrastim 300 mcg per 0.5 mL solution for injection) PFIZER CANADA ULC"" -> ""NIVESTYM (filgrastim 300 mcg per 0.5 mL solution for injection syringe) PFIZER CANADA ULC""
ntp_code: ""b78e0b9ba5e59e425c646f878822d2d9"" -> ""9013119""
ntp_formal_name: ""filgrastim 300 mcg per 0.5 mL solution for injection"" -> ""filgrastim 300 mcg per 0.5 mL solution for injection syringe"""
"02485583","NIVESTYM (filgrastim 480 mcg per 0.8 mL solution for injection syringe) PFIZER CANADA ULC","mp_formal_name: ""NIVESTYM (filgrastim 480 mcg per 0.8 mL solution for injection) PFIZER CANADA ULC"" -> ""NIVESTYM (filgrastim 480 mcg per 0.8 mL solution for injection syringe) PFIZER CANADA ULC""
ntp_code: ""b8d4efbabf28f8d7405d08cc7ea71b2e"" -> ""9013121""
ntp_formal_name: ""filgrastim 480 mcg per 0.8 mL solution for injection"" -> ""filgrastim 480 mcg per 0.8 mL solution for injection syringe"""
"02485591","NIVESTYM (filgrastim 300 mcg per 1 mL solution for injection vial) PFIZER CANADA ULC","ADDED"
"02485656","NIVESTYM (filgrastim 480 mcg per 1.6 mL solution for injection vial) PFIZER CANADA ULC","ADDED"
"02485680","NOREPINEPHRINE BITARTRATE INJECTION USP (norepinephrine (norepinephrine bitartrate) 4 mg per 4 mL solution for injection ampoule) GENERIC MEDICAL PARTNERS INC","mp_formal_name: ""NOREPINEPHRINE BITARTRATE INJECTION USP (norepinephrine (norepinephrine bitartrate) 1 mg per mL solution for injection) GENERIC MEDICAL PARTNERS INC"" -> ""NOREPINEPHRINE BITARTRATE INJECTION USP (norepinephrine (norepinephrine bitartrate) 4 mg per 4 mL solution for injection ampoule) GENERIC MEDICAL PARTNERS INC""
ntp_code: ""ed9d593fc08ce7d6a9a16427e9f48eb8"" -> ""9013465""
ntp_formal_name: ""norepinephrine (norepinephrine bitartrate) 1 mg per mL solution for injection"" -> ""norepinephrine (norepinephrine bitartrate) 4 mg per 4 mL solution for injection ampoule"""
"02486121","AURO-DARUNAVIR (darunavir (darunavir propylene glycolate) 600 mg oral tablet) AURO PHARMA INC","ntp_code: ""9014292"" -> ""9004524"""
"02486148","AURO-DARUNAVIR (darunavir (darunavir propylene glycolate) 800 mg oral tablet) AURO PHARMA INC","ntp_code: ""9014294"" -> ""9005128"""
"02487241","APO-DARUNAVIR (darunavir 600 mg oral tablet) APOTEX INC","ntp_code: ""9014292"" -> ""9004524"""
"02487268","APO-DARUNAVIR (darunavir 800 mg oral tablet) APOTEX INC","ntp_code: ""9014294"" -> ""9005128"""
"02490447","PDP-LEVETIRACETAM (levetiracetam 100 mg per mL oral solution) PENDOPHARM DIVISION OF PHARMASCIENCE INC","ntp_code: ""c73119aa03694a3dbbb1bcc29638e67d"" -> ""9014311"""
"02490684","AURO-EMTRICITABINE-TENOFOVIR (emtricitabine 200 mg and tenofovir disoproxil fumarate 300 mg oral tablet) AURO PHARMA INC","DELETED"
"02491311","METHOTREXATE SUBCUTANEOUS (methotrexate (methotrexate sodium) 15 mg per 0.3 mL solution for injection syringe) ACCORD HEALTHCARE INC","ADDED"
"02493020","TARO-DOXORUBICIN LIPOSOMAL (doxorubicin hydrochloride 2 mg per mL suspension for injection) TARO PHARMACEUTICALS INC","ntp_code: ""148ae4ecb8ddf37a527965ad2f9db899"" -> ""9014307"""
"02493780","ACARBOSE TABLETS (acarbose 50 mg oral tablet) STRIDES PHARMA CANADA INC","ADDED"
"02493799","ACARBOSE TABLETS (acarbose 100 mg oral tablet) STRIDES PHARMA CANADA INC","ADDED"
"02495635","CABAZITAXEL FOR INJECTION (cabazitaxel 60 mg per 1.5 mL solution for injection vial with diluent solution) DR REDDY'S LABORATORIES LTD","ADDED"
"02496232","MAR-TRANEXAMIC ACID (tranexamic acid 500 mg oral tablet) MARCAN PHARMACEUTICALS INC","ADDED"
"02496933","AVSOLA (infliximab 100 mg per vial powder for solution for injection) AMGEN CANADA INC","ADDED"
"02497441","MINT-OSELTAMIVIR (oseltamivir (oseltamivir phosphate) 30 mg oral capsule) MINT PHARMACEUTICALS INC","ADDED"
"02497476","MINT-OSELTAMIVIR (oseltamivir (oseltamivir phosphate) 75 mg oral capsule) MINT PHARMACEUTICALS INC","ADDED"
"02497506","TARO-CLOMIPRAMINE (clomipramine hydrochloride 25 mg oral capsule) TARO PHARMACEUTICALS INC","ntp_code: ""24ccb6024a712573cdb0756876e22349"" -> ""9014305"""
"02497514","TARO-CLOMIPRAMINE (clomipramine hydrochloride 50 mg oral capsule) TARO PHARMACEUTICALS INC","ntp_code: ""12e017d6340a99ec4b5819017290c16a"" -> ""9014306"""
"02498138","ECOLOGICAL HAND SANITIZER WITH CONDITIONING ALOE (benzethonium chloride 0.15 % cutaneous gel) HUNTER AMENITIES INTERNATIONAL LIMITED","ADDED"
"02499274","EZ PUR HAND SANITIZER (benzalkonium chloride 0.15 % cutaneous solution) PRELAM ENTERPRISES LIMITED","ntp_code: ""7f06415c05c3b26eb504efd40b2d5a17"" -> ""9014303"""
"02500124","FOAM-CARE ULTRA (benzalkonium chloride 0.13 % cutaneous solution) LES CHIMIQUES B.O.D. INC","ADDED"
"27b7a0a0b54247c7aa040c1de2ce4c87","RUXIENCE (rituximab 500 mg per 50 mL solution for injection vial) PFIZER CANADA ULC","ADDED"
"3eb511884c75574c093b908faa4bb632","RUXIENCE (rituximab 100 mg per 10 mL solution for injection vial) PFIZER CANADA ULC","ADDED"
"77700320","LABETALOL HYDROCHLORIDE INJECTION, USP (labetalol hydrochloride 100 mg per 20 mL solution for injection vial) MYLAN PHARMACEUTICALS ULC","ADDED"
"77700321","LABETALOL HYDROCHLORIDE INJECTION, USP (labetalol hydrochloride 200 mg per 40 mL solution for injection vial) MYLAN PHARMACEUTICALS ULC","ADDED"
"77700326","METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 500 mg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700328","METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 50 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700486","FENTANYL CITRATE INJECTION SDZ (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","ADDED"
"77700487","FENTANYL CITRATE INJECTION SDZ (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","ADDED"
"77700646","ACETYLCYSTEINE SOLUTION (acetylcysteine 200 mg per mL solution for injection 10 mL vial) SANDOZ CANADA INCORPORATED","DELETED"
"77700647","ACETYLCYSTEINE SOLUTION (acetylcysteine 200 mg per mL solution for injection 30 mL vial) SANDOZ CANADA INCORPORATED","DELETED"
"77700648","ACETYLCYSTEINE INJECTION (acetylcysteine 200 mg per mL solution for injection 10 mL vial) TELIGENT OU","ADDED"
"77700649","ACETYLCYSTEINE INJECTION (acetylcysteine 200 mg per mL solution for injection 30 mL vial) TELIGENT OU","ADDED"
"77700765","ETOPOSIDE INJECTION USP (etoposide 1000 mg per 50 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700766","ETOPOSIDE INJECTION USP (etoposide 500 mg per 25 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700767","ETOPOSIDE INJECTION USP (etoposide 200 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700768","ETOPOSIDE INJECTION USP (etoposide 100 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"77700895","SUCCINYLCHOLINE CHLORIDE INJECTION USP (succinylcholine chloride 400 mg per 20 mL solution for injection vial) TELIGENT OU","mp_formal_name: ""SUCCINYLCHOLINE CHLORIDE INJECTION (succinylcholine chloride 400 mg per 20 mL solution for injection vial) TELIGENT OU"" -> ""SUCCINYLCHOLINE CHLORIDE INJECTION USP (succinylcholine chloride 400 mg per 20 mL solution for injection vial) TELIGENT OU"""
"77700896","SUCCINYLCHOLINE CHLORIDE INJECTION USP (succinylcholine chloride 200 mg per 10 mL solution for injection vial) TELIGENT OU","mp_formal_name: ""SUCCINYLCHOLINE CHLORIDE INJECTION (succinylcholine chloride 200 mg per 10 mL solution for injection vial) TELIGENT OU"" -> ""SUCCINYLCHOLINE CHLORIDE INJECTION USP (succinylcholine chloride 200 mg per 10 mL solution for injection vial) TELIGENT OU"""
