tm_code,tm_formal_name,ntp_code,ntp_formal_name,mp_code,mp_formal_name
8000796,benzalkonium,9004469,benzalkonium chloride 0.1 % cutaneous solution,2351935,SANI HANDS FOAM - AF (benzalkonium chloride 0.1 % cutaneous solution) OSTREM CHEMICAL CO LTD.
8000796,benzalkonium,9004469,benzalkonium chloride 0.1 % cutaneous solution,2443244,KLEENEX ANTIMICROBIAL FOAM SKIN CLEANSER (benzalkonium chloride 0.1 % cutaneous solution) KIMBERLY-CLARK GLOBAL SALES LLC
8000796,benzalkonium,9004469,benzalkonium chloride 0.1 % cutaneous solution,2349655,SMART-SAN ALCOHOL-FREE HAND SANITIZER FOAM (benzalkonium chloride 0.1 % cutaneous solution) BEST SANITIZERS INC
8000796,benzalkonium,9004469,benzalkonium chloride 0.1 % cutaneous solution,2389231,LYSOL FOAM ANTIBACTERIAL HAND WASH (benzalkonium chloride 0.1 % cutaneous solution) RECKITT BENCKISER (CANADA) INC
8000796,benzalkonium,9004469,benzalkonium chloride 0.1 % cutaneous solution,2432161,LYSOL BRAND III NO-TOUCH ANTIBACTERIAL HAND SOAP (benzalkonium chloride 0.1 % cutaneous solution) RECKITT BENCKISER (CANADA) INC
8000796,benzalkonium,9004469,benzalkonium chloride 0.1 % cutaneous solution,2387069,LYSOL NO-TOUCH ANTIBACTERIAL HAND SOAP (benzalkonium chloride 0.1 % cutaneous solution) RECKITT BENCKISER (CANADA) INC
8000796,benzalkonium,9004469,benzalkonium chloride 0.1 % cutaneous solution,2387220,LYSOL BRAND NO-TOUCH ANTIBACTERIAL HAND SOAP (benzalkonium chloride 0.1 % cutaneous solution) RECKITT BENCKISER (CANADA) INC
8000796,benzalkonium,9004469,benzalkonium chloride 0.1 % cutaneous solution,2379430,NOBAC INSTANT FOAMING HAND SANITIZER (benzalkonium chloride 0.1 % cutaneous solution) MASON CHEMICAL COMPANY
8000796,benzalkonium,9004469,benzalkonium chloride 0.1 % cutaneous solution,2392461,LYSOL BRAND II NO-TOUCH ANTIBACTERIAL HAND SOAP (benzalkonium chloride 0.1 % cutaneous solution) RECKITT BENCKISER (CANADA) INC
8000796,benzalkonium,9004163,benzalkonium chloride 0.12 % wipe,2248991,READY BATH ANTIBACTERIAL TOTAL BODY CLEANSING SYSTEM - MSC 095105 (benzalkonium chloride 0.12 % wipe) MEDLINE INDUSTRIES INCORPORATED
8000796,benzalkonium,9004163,benzalkonium chloride 0.12 % wipe,2419750,X-GUARD HAND SANITIZING WIPES (benzalkonium chloride 0.12 % wipe) ARTEMIS BIO SOLUTIONS
8000796,benzalkonium,9004163,benzalkonium chloride 0.12 % wipe,2399350,HAND SANITIZING WIPES (benzalkonium chloride 0.12 % wipe) ATHEA LABORATORIES INC
8000796,benzalkonium,9004649,benzalkonium chloride 0.125 % cutaneous solution,2318725,ANTIBACTERIAL FOAMING HAND SOAP (benzalkonium chloride 0.125 % cutaneous solution) AVMOR LTD
8000796,benzalkonium,9004649,benzalkonium chloride 0.125 % cutaneous solution,2435837,CINTAS ANTIBACTERIAL FOAMING HAND SOAP (benzalkonium chloride 0.125 % cutaneous solution) AVMOR LTD
8000796,benzalkonium,9003378,benzalkonium chloride 0.13 % cutaneous liquid,2239318,ECOCARE 360 (benzalkonium chloride 0.13 % cutaneous liquid) ECOLAB CO
8000796,benzalkonium,9004334,benzalkonium chloride 0.13 % cutaneous solution,2318296,X3 CLEAN ALCOHOL-FREE FOAMING HAND SANITIZER/ X3 CLEAN ASSAINISSEUR MOUSSANT SANS ALCOOL POUR LES MAINS (benzalkonium chloride 0.13 % cutaneous solution) AVMOR LTD
8000796,benzalkonium,9004334,benzalkonium chloride 0.13 % cutaneous solution,2354780,FRAGRANCE FOAM (benzalkonium chloride 0.13 % cutaneous solution) SCENTSY INC
8000796,benzalkonium,9004334,benzalkonium chloride 0.13 % cutaneous solution,2464802,DIAL COMPLETE ANTIBACTERIAL FOAMING HAND WASH (benzalkonium chloride 0.13 % cutaneous solution) HENKEL CANADA CORPORATION
8000796,benzalkonium,9004334,benzalkonium chloride 0.13 % cutaneous solution,2432749,SANIMOR ASSAINISSEUR MOUSSANT SANS ALCOOL POUR LES MAINS | SANIMOR ALCOHOL FREE FOAMING HAND SANITIZER (benzalkonium chloride 0.13 % cutaneous solution) AVMOR LTD
8000796,benzalkonium,9004334,benzalkonium chloride 0.13 % cutaneous solution,2443104,NON-ALCOHOL FOAMING HAND SANITIZER/ASSAINISSEUR MOUSSANT SANS ALCOOL (benzalkonium chloride 0.13 % cutaneous solution) AVMOR LTD
8000796,benzalkonium,9004334,benzalkonium chloride 0.13 % cutaneous solution,2290855,X3 CLEAN GERM ATTACK HAND SANITIZER (benzalkonium chloride 0.13 % cutaneous solution) NATURAL ESSENTIALS INC
8000796,benzalkonium,9004334,benzalkonium chloride 0.13 % cutaneous solution,2406802,SOFTSOAP ANTIBACTERIAL (benzalkonium chloride 0.13 % cutaneous solution) COLGATE-PALMOLIVE CANADA INC
8000796,benzalkonium,9004334,benzalkonium chloride 0.13 % cutaneous solution,2464829,DIAL ANTIBACTERIAL HYDRATING HAND SOAP (benzalkonium chloride 0.13 % cutaneous solution) HENKEL CANADA CORPORATION
8000796,benzalkonium,9004334,benzalkonium chloride 0.13 % cutaneous solution,2443252,KLEENEX FOAM HAND SANITIZER (benzalkonium chloride 0.13 % cutaneous solution) KIMBERLY-CLARK GLOBAL SALES LLC
8000796,benzalkonium,9004334,benzalkonium chloride 0.13 % cutaneous solution,2403463,PURELL SF607 FOAM HAND RUB (benzalkonium chloride 0.13 % cutaneous solution) GOJO CANADA INC
8000796,benzalkonium,9004334,benzalkonium chloride 0.13 % cutaneous solution,2450275,CINTAS ALCOHOL-FREE FOAMING HAND SANITIZER / CINTAS ASSAINISSEUR MOUSSANT SANS ALCOOL POUR LES MAINS (benzalkonium chloride 0.13 % cutaneous solution) AVMOR LTD
8000796,benzalkonium,9004334,benzalkonium chloride 0.13 % cutaneous solution,2464810,DIAL COMPLETE FOAMING ANTIBACTERIAL HAND WASH (benzalkonium chloride 0.13 % cutaneous solution) HENKEL CANADA CORPORATION
8000796,benzalkonium,9005024,benzalkonium chloride 0.13 % cutaneous spray,2369575,X3 ON-THE-GO ANTISEPTIC SPRAY (benzalkonium chloride 0.13 % cutaneous spray) NATURAL ESSENTIALS INC
8000796,benzalkonium,9005800,benzalkonium chloride 0.13 % lotion,2443163,"ALOE-CARE ANTIBACTERIAL LOTION SOAP, BENZALKONIUM CHLORIDE LOTION 0.13% W/W (benzalkonium chloride 0.13 % lotion) CANADIAN CUSTOM PACKAGING COMPANY"
8000796,benzalkonium,9004671,benzalkonium chloride 0.13 % wipe,2403471,PURELL SANITIZING WIPES (benzalkonium chloride 0.13 % wipe) GOJO CANADA INC
8000796,benzalkonium,9004671,benzalkonium chloride 0.13 % wipe,2437384,PURELL HAND SANITIZING WIPES (benzalkonium chloride 0.13 % wipe) GOJO CANADA INC
8000796,benzalkonium,9004671,benzalkonium chloride 0.13 % wipe,2354543,LORIS 0.13% BZK (benzalkonium chloride 0.13 % wipe) LERNAPHARM (LORIS) INC.
8000796,benzalkonium,9004671,benzalkonium chloride 0.13 % wipe,2355736,BENZALKONIUM CHLORIDE ANTISEPTIC TOWELETTE (benzalkonium chloride 0.13 % wipe) CANADIAN CUSTOM PACKAGING COMPANY
8000796,benzalkonium,9004912,benzalkonium chloride 0.133 % wipe,2356112,BZK TOWELETTE (benzalkonium chloride 0.133 % wipe) DUKAL CORPORATION
8000796,benzalkonium,9004912,benzalkonium chloride 0.133 % wipe,2448882,BZK TOWELETTE (benzalkonium chloride 0.133 % wipe) INNOVATION LINE INC
8000796,benzalkonium,9004094,benzalkonium chloride 0.15 % cutaneous liquid,2270420,SOAPOPULAR (benzalkonium chloride 0.15 % cutaneous liquid) SOAPOPULAR INC
8000796,benzalkonium,9004040,benzalkonium chloride 0.15 % cutaneous spray,2259915,HANDS2GO (benzalkonium chloride 0.15 % cutaneous spray) WATER JOURNEY LTD.
8000796,benzalkonium,9004788,benzalkonium chloride 0.15 % wipe,2346982,SANISCRUBZ (benzalkonium chloride 0.15 % wipe) GERMIPHENE CORPORATION
8000796,benzalkonium,9003880,benzalkonium chloride 0.3 % cutaneous liquid,2248351,ANTI-MICROBE (benzalkonium chloride 0.3 % cutaneous liquid) ATOMS F.D. INC
8000796,benzalkonium,9003314,benzalkonium chloride 2.5 % cutaneous liquid,2119242,FS ANTIMICROBIAL HAND CLEANER - 2.5% LIQ (benzalkonium chloride 2.5 % cutaneous liquid) ZEP MANUFACTURING COMPANY OF CANADA
8000796,benzalkonium,9002244,benzalkonium chloride 4 mg per mL pad,873381,ANTISEPTIC SWABS 4MG/ML (benzalkonium chloride 4 mg per mL pad) ZEE MEDICAL
8000829,benzoyl peroxide,9002343,benzoyl peroxide 10 % cutaneous gel,1925199,BENZAC W WASH GEL 10% (benzoyl peroxide 10 % cutaneous gel) GALDERMA CANADA INC
8000829,benzoyl peroxide,9005302,benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % cutaneous gel,2414422,"RODAN & FIELDS PROACTIV + SKIN SMOOTHING EXFOLIATOR, PORE TARGETING SOLUTION, COMPLEXION PERFECTING HYDRATOR (benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % cutaneous gel) THE PROACTIV COMPANY LLC"
8000829,benzoyl peroxide,9005302,benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % cutaneous gel,2406179,PROACTIV 3-STEP CONVENIENCE PAK (benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % cutaneous gel) THE PROACTIV COMPANY LLC
8000829,benzoyl peroxide,9005303,benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % kit,2444054,"ACTIVE ANTI-ACNE TREATMENT KIT (benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % kit) FRUIT OF THE EARTH, INC"
8000829,benzoyl peroxide,9006120,benzoyl peroxide 2.5 % and benzoyl peroxide 5 % kit,2452782,ADVANTAGE ACNE CONTROL KIT (benzoyl peroxide 2.5 % and benzoyl peroxide 5 % kit) JOHNSON & JOHNSON INC
8000829,benzoyl peroxide,9004913,benzoyl peroxide 2.5 % cutaneous gel,2414309,DUAL INTENSIVE ACNE TREATMENT (benzoyl peroxide 2.5 % cutaneous gel) RODAN & FIELDS LLC
8000829,benzoyl peroxide,9004913,benzoyl peroxide 2.5 % cutaneous gel,2394421,PROACTIV+ SKIN SMOOTHING EXFOLIATOR (benzoyl peroxide 2.5 % cutaneous gel) THE PROACTIV COMPANY LLC
8000829,benzoyl peroxide,9004913,benzoyl peroxide 2.5 % cutaneous gel,2390396,PROACTIV TREAT (benzoyl peroxide 2.5 % cutaneous gel) THE PROACTIV COMPANY LLC
8000829,benzoyl peroxide,9004913,benzoyl peroxide 2.5 % cutaneous gel,2445247,SPOT CLEARING LOTION (benzoyl peroxide 2.5 % cutaneous gel) ALUMIER EUROPE LTD
8000829,benzoyl peroxide,9004913,benzoyl peroxide 2.5 % cutaneous gel,2361949,BENZAGEL SPOT-ON ACNE GEL (benzoyl peroxide 2.5 % cutaneous gel) COLUMBIA LABORATORIES CANADA INC
8000829,benzoyl peroxide,9004913,benzoyl peroxide 2.5 % cutaneous gel,2419807,OVERNIGHT ACNE CONTROL (benzoyl peroxide 2.5 % cutaneous gel) JOHNSON & JOHNSON INC
8000829,benzoyl peroxide,9004913,benzoyl peroxide 2.5 % cutaneous gel,2440520,STUBBORN ACNE DAILY LEAVE-ON MASK (benzoyl peroxide 2.5 % cutaneous gel) JOHNSON & JOHNSON INC
8000829,benzoyl peroxide,9004913,benzoyl peroxide 2.5 % cutaneous gel,2411245,RODAN & FIELDS PROACTIV + PORE TARGETING SOLUTION (benzoyl peroxide 2.5 % cutaneous gel) THE PROACTIV COMPANY LLC
8000829,benzoyl peroxide,9004913,benzoyl peroxide 2.5 % cutaneous gel,2391015,RODAN & FIELDS PROACTIV SOLUTION CLEANSE (benzoyl peroxide 2.5 % cutaneous gel) THE PROACTIV COMPANY LLC
8000829,benzoyl peroxide,9005149,benzoyl peroxide 2.5 % cutaneous solution,2386585,BENZOYL PEROXIDE ACNE TREATMENT WASH 2.5% (benzoyl peroxide 2.5 % cutaneous solution) JAN MARINI SKIN RESEARCH INC
8000829,benzoyl peroxide,9005659,benzoyl peroxide 2.5 % kit,2420678,RODAN+FIELDS UNBLEMISH (benzoyl peroxide 2.5 % kit) RODAN & FIELDS LLC
8000829,benzoyl peroxide,9004306,benzoyl peroxide 2.5 % lotion,2290561,CLINIQUE ACNE SOLUTIONS ALL-OVER CLEARING TREATMENT (benzoyl peroxide 2.5 % lotion) CLINIQUE LABORATORIES DIST
8000829,benzoyl peroxide,9004306,benzoyl peroxide 2.5 % lotion,2433494,"REPAIRING TREATMENT (benzoyl peroxide 2.5 % lotion) FRUIT OF THE EARTH, INC"
8000829,benzoyl peroxide,9004306,benzoyl peroxide 2.5 % lotion,2428458,OIL-FREE ACNE CLEANSER (benzoyl peroxide 2.5 % lotion) ACNEFREE CANADA
8000829,benzoyl peroxide,9004306,benzoyl peroxide 2.5 % lotion,2433486,"RENEWAL CLEANSER (benzoyl peroxide 2.5 % lotion) FRUIT OF THE EARTH, INC"
8000829,benzoyl peroxide,9012400,benzoyl peroxide 3 % cutaneous liquid,2437562,CLEAR CELL MEDICATED ACNE FACIAL SCRUB (benzoyl peroxide 3 % cutaneous liquid) IMAGE INTERNATIONAL MANUFACTURING LLC
8000829,benzoyl peroxide,9012471,benzoyl peroxide 3.5 % and benzoyl peroxide 2.5 % kit,2457938,STUBBORN ACNE SOLUTION (benzoyl peroxide 3.5 % and benzoyl peroxide 2.5 % kit) JOHNSON & JOHNSON INC
8000829,benzoyl peroxide,9006122,benzoyl peroxide 3.5 % cutaneous paste,2440881,STUBBORN ACNE CLEANSER (benzoyl peroxide 3.5 % cutaneous paste) JOHNSON & JOHNSON INC
8000829,benzoyl peroxide,9005549,benzoyl peroxide 4 % lotion,2413353,SPECTRO ACNECARE WASH FOR ACNE PRONE SKIN (benzoyl peroxide 4 % lotion) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.
8000829,benzoyl peroxide,9001934,benzoyl peroxide 5 % cutaneous cream,2312921,CLEAN & CLEAR ADVANTAGE PLUS 3-IN-1 CLEANSER (benzoyl peroxide 5 % cutaneous cream) JOHNSON & JOHNSON INC
8000829,benzoyl peroxide,9001934,benzoyl peroxide 5 % cutaneous cream,442968,CLEARASIL DAILY CLEAR ACNE TREATMENT CREAM BP PLUS (benzoyl peroxide 5 % cutaneous cream) RECKITT BENCKISER (CANADA) INC
8000829,benzoyl peroxide,9001934,benzoyl peroxide 5 % cutaneous cream,2413655,PROACTIV EMERGENCY BLEMISH RELIEF (benzoyl peroxide 5 % cutaneous cream) THE PROACTIV COMPANY LLC
8000829,benzoyl peroxide,9002908,benzoyl peroxide 5 % cutaneous gel,2413434,BPO5 ACNE TREATMENT GEL (benzoyl peroxide 5 % cutaneous gel) REJUDICARE SYNERGY LTD
8000829,benzoyl peroxide,9002908,benzoyl peroxide 5 % cutaneous gel,2268817,MEDICATED ACNE GEL (benzoyl peroxide 5 % cutaneous gel) PRIME ENTERPRISES INC
8000829,benzoyl peroxide,9002908,benzoyl peroxide 5 % cutaneous gel,2290081,ADASEPT B.P.5 ACNE GEL (benzoyl peroxide 5 % cutaneous gel) ODAN LABORATORIES LTD
8000829,benzoyl peroxide,9002908,benzoyl peroxide 5 % cutaneous gel,2440512,STUBBORN ACNE SPOT GEL (benzoyl peroxide 5 % cutaneous gel) JOHNSON & JOHNSON INC
8000829,benzoyl peroxide,9002908,benzoyl peroxide 5 % cutaneous gel,2248217,BLEMISH GEL 5% (benzoyl peroxide 5 % cutaneous gel) KAMINS DERMATOLOGICS INC
8000829,benzoyl peroxide,9002908,benzoyl peroxide 5 % cutaneous gel,2412012,BENZOYL PEROXIDE ACNE TREATMENT 5% (benzoyl peroxide 5 % cutaneous gel) CRLS
8000829,benzoyl peroxide,9002908,benzoyl peroxide 5 % cutaneous gel,2162113,BENZAGEL 5 GEL (benzoyl peroxide 5 % cutaneous gel) COLUMBIA LABORATORIES CANADA INC
8000829,benzoyl peroxide,9003008,benzoyl peroxide 5 % cutaneous liquid,2162121,BENZAGEL 5 WASH (benzoyl peroxide 5 % cutaneous liquid) COLUMBIA LABORATORIES CANADA INC
8000829,benzoyl peroxide,9006186,benzoyl peroxide 5 % cutaneous ointment,2457083,ERASER (benzoyl peroxide 5 % cutaneous ointment) THE MENTHOLATUM COMPANY OF CANADA LTD
8000829,benzoyl peroxide,9005762,benzoyl peroxide 5 % kit,2441551,CLENZIDERM ACNE THERAPEUTIC SYSTEM (benzoyl peroxide 5 % kit) OBAGI MEDICAL PRODUCTS A DIV OF VALEANT PHARMACEUTICALS NORTH AMERICA LLC
8000829,benzoyl peroxide,9003009,benzoyl peroxide 5 % lotion,2236396,CLEAN & CLEAR PERSA-GEL 5 (benzoyl peroxide 5 % lotion) JOHNSON & JOHNSON INC
8000829,benzoyl peroxide,9003009,benzoyl peroxide 5 % lotion,2236796,DEEP PORE ACNE VANISHING TREATMENT (benzoyl peroxide 5 % lotion) THE MENTHOLATUM COMPANY OF CANADA LTD
8000829,benzoyl peroxide,9003009,benzoyl peroxide 5 % lotion,2336812,ACNE TREATMENT LOTION (benzoyl peroxide 5 % lotion) VIVIER CANADA INCORPORATED
8000829,benzoyl peroxide,9003009,benzoyl peroxide 5 % lotion,2242134,CONTINUOUS CONTROL ACNE CLEANSER (benzoyl peroxide 5 % lotion) JOHNSON & JOHNSON INC
8000829,benzoyl peroxide,9003009,benzoyl peroxide 5 % lotion,2321874,EMERGENCY ACNE VANISHING FACIAL CLEANSER (benzoyl peroxide 5 % lotion) THE MENTHOLATUM COMPANY OF CANADA LTD
8000829,benzoyl peroxide,9003009,benzoyl peroxide 5 % lotion,2319837,OBAGI CLENZIDERM ACNE LOTION (benzoyl peroxide 5 % lotion) OBAGI MEDICAL PRODUCTS A DIV OF VALEANT PHARMACEUTICALS NORTH AMERICA LLC
8000829,benzoyl peroxide,9003009,benzoyl peroxide 5 % lotion,2368307,BENZOYL PEROXIDE ACNE TREATMENT 5% (benzoyl peroxide 5 % lotion) JAN MARINI SKIN RESEARCH INC
8000829,benzoyl peroxide,9003009,benzoyl peroxide 5 % lotion,2456656,CLEAR CELL MEDICATED ACNE LOTION (benzoyl peroxide 5 % lotion) IMAGE INTERNATIONAL MANUFACTURING LLC
8000924,benzoyl peroxide and clindamycin,9005309,benzoyl peroxide 3 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel,2382822,CLINDOXYL ADV GEL (benzoyl peroxide 3 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel) GLAXOSMITHKLINE INC
8000924,benzoyl peroxide and clindamycin,9003644,benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel,2248472,BENZACLIN TOPICAL GEL (benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel) VALEANT CANADA LP/VALEANT CANADA S.E.C.
8000924,benzoyl peroxide and clindamycin,9003644,benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel,2464519,TARO-BENZOYL PEROXIDE / CLINDAMYCIN KIT (benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel) TARO PHARMACEUTICALS INC
8000924,benzoyl peroxide and clindamycin,9003644,benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel,2440180,TARO-CLINDAMYCIN/BENZOYL PEROXIDE GEL (benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel) TARO PHARMACEUTICALS INC
8000924,benzoyl peroxide and clindamycin,9003644,benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel,2243158,CLINDOXYL GEL (benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel) GLAXOSMITHKLINE INC
8000897,benzoyl peroxide and erythromycin,9002953,benzoyl peroxide 50 mg per g and erythromycin 30 mg per g cutaneous gel,2225271,BENZAMYCIN (benzoyl peroxide 50 mg per g and erythromycin 30 mg per g cutaneous gel) VALEANT CANADA LP/VALEANT CANADA S.E.C.
8000067,benztropine,9000267,benztropine mesylate 1 mg oral tablet,706531,PDP-BENZTROPINE (benztropine mesylate 1 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC
8000067,benztropine,9000105,benztropine mesylate 2 mg oral tablet,426857,PDP-BENZTROPINE (benztropine mesylate 2 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC
8000067,benztropine,9000851,benztropine mesylate 2 mg per 2 mL solution for injection vial,2238903,BENZTROPINE OMEGA (benztropine mesylate 2 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD
8000302,betahistine,9000951,betahistine hydrochloride 16 mg oral tablet,2280191,TEVA-BETAHISTINE (betahistine hydrochloride 16 mg oral tablet) TEVA CANADA LIMITED
8000302,betahistine,9000951,betahistine hydrochloride 16 mg oral tablet,2374757,ACT BETAHISTINE (betahistine hydrochloride 16 mg oral tablet) ACTAVIS PHARMA COMPANY
8000302,betahistine,9000951,betahistine hydrochloride 16 mg oral tablet,2330210,PMS-BETAHISTINE (betahistine hydrochloride 16 mg oral tablet) PHARMASCIENCE INC
8000302,betahistine,9000951,betahistine hydrochloride 16 mg oral tablet,2243878,SERC (betahistine hydrochloride 16 mg oral tablet) BGP PHARMA ULC
8000302,betahistine,9000951,betahistine hydrochloride 16 mg oral tablet,2466449,BETAHISTINE (betahistine hydrochloride 16 mg oral tablet) SANIS HEALTH INC
8000302,betahistine,9000951,betahistine hydrochloride 16 mg oral tablet,2449153,AURO-BETAHISTINE (betahistine hydrochloride 16 mg oral tablet) AURO PHARMA INC
8000302,betahistine,9001059,betahistine hydrochloride 24 mg oral tablet,2330237,PMS-BETAHISTINE (betahistine hydrochloride 24 mg oral tablet) PHARMASCIENCE INC
8000302,betahistine,9001059,betahistine hydrochloride 24 mg oral tablet,2466457,BETAHISTINE (betahistine hydrochloride 24 mg oral tablet) SANIS HEALTH INC
8000302,betahistine,9001059,betahistine hydrochloride 24 mg oral tablet,2374765,ACT BETAHISTINE (betahistine hydrochloride 24 mg oral tablet) ACTAVIS PHARMA COMPANY
8000302,betahistine,9001059,betahistine hydrochloride 24 mg oral tablet,2247998,SERC (betahistine hydrochloride 24 mg oral tablet) BGP PHARMA ULC
8000302,betahistine,9001059,betahistine hydrochloride 24 mg oral tablet,2449161,AURO-BETAHISTINE (betahistine hydrochloride 24 mg oral tablet) AURO PHARMA INC
8000302,betahistine,9001059,betahistine hydrochloride 24 mg oral tablet,2280205,TEVA-BETAHISTINE (betahistine hydrochloride 24 mg oral tablet) TEVA CANADA LIMITED
8000302,betahistine,9001332,betahistine hydrochloride 8 mg oral tablet,2449145,AURO-BETAHISTINE (betahistine hydrochloride 8 mg oral tablet) AURO PHARMA INC
8000302,betahistine,9001332,betahistine hydrochloride 8 mg oral tablet,2280183,TEVA-BETAHISTINE (betahistine hydrochloride 8 mg oral tablet) TEVA CANADA LIMITED
8000053,betamethasone (base),9000719,betamethasone (betamethasone sodium phosphate) 5 mg per 100 mL rectal liquid,2060884,BETNESOL RETENTION ENEMA 5MG/100ML (betamethasone (betamethasone sodium phosphate) 5 mg per 100 mL rectal liquid) PALADIN LABS INC
8000794,betamethasone acetate and betamethasone (base),9001611,betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection,28096,CELESTONE SOLUSPAN (betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection) MERCK CANADA INC
8000791,betamethasone dipropionate,9000086,betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream,804991,TEVA-TOPISONE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) TEVA CANADA LIMITED
8000791,betamethasone dipropionate,9000086,betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream,323071,DIPROSONE CREAM (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) MERCK CANADA INC
8000791,betamethasone dipropionate,9000086,betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream,688622,DIPROLENE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) MERCK CANADA INC
8000791,betamethasone dipropionate,9000086,betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream,849650,TEVA-TOPILENE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) TEVA CANADA LIMITED
8000791,betamethasone dipropionate,9000086,betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream,1925350,TARO-SONE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) TARO PHARMACEUTICALS INC
8000791,betamethasone dipropionate,9000091,betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment,629367,DIPROLENE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) MERCK CANADA INC
8000791,betamethasone dipropionate,9000091,betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment,849669,TEVA-TOPILENE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) TEVA CANADA LIMITED
8000791,betamethasone dipropionate,9000091,betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment,344923,DIPROSONE OINTMENT (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) MERCK CANADA INC
8000791,betamethasone dipropionate,9000091,betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment,805009,TEVA-TOPISONE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) TEVA CANADA LIMITED
8000791,betamethasone dipropionate,9000095,betamethasone (betamethasone dipropionate) 0.05 % lotion,417246,DIPROSONE LOTION (betamethasone (betamethasone dipropionate) 0.05 % lotion) MERCK CANADA INC
8000791,betamethasone dipropionate,9000095,betamethasone (betamethasone dipropionate) 0.05 % lotion,1927914,TEVA-TOPILENE (betamethasone (betamethasone dipropionate) 0.05 % lotion) TEVA CANADA LIMITED
8000791,betamethasone dipropionate,9000095,betamethasone (betamethasone dipropionate) 0.05 % lotion,809187,TEVA-TOPISONE (betamethasone (betamethasone dipropionate) 0.05 % lotion) TEVA CANADA LIMITED
8000791,betamethasone dipropionate,9000095,betamethasone (betamethasone dipropionate) 0.05 % lotion,862975,DIPROLENE (betamethasone (betamethasone dipropionate) 0.05 % lotion) MERCK CANADA INC
8000846,betamethasone dipropionate and clotrimazole,9002245,betamethasone (betamethasone dipropionate) 0.05 % and clotrimazole 1 % cutaneous cream,611174,LOTRIDERM CREAM (betamethasone (betamethasone dipropionate) 0.05 % and clotrimazole 1 % cutaneous cream) MERCK CANADA INC
8000792,betamethasone valerate,9000119,betamethasone (betamethasone valerate) 0.05 % cutaneous cream,2357860,CELESTODERM V/2 (betamethasone (betamethasone valerate) 0.05 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.
8000792,betamethasone valerate,9000119,betamethasone (betamethasone valerate) 0.05 % cutaneous cream,716618,BETADERM CRM 0.05% (betamethasone (betamethasone valerate) 0.05 % cutaneous cream) TARO PHARMACEUTICALS INC
8000792,betamethasone valerate,9000119,betamethasone (betamethasone valerate) 0.05 % cutaneous cream,535427,RATIO-ECTOSONE MILD CREAM 0.05% (betamethasone (betamethasone valerate) 0.05 % cutaneous cream) TEVA CANADA LIMITED
8000792,betamethasone valerate,9000120,betamethasone (betamethasone valerate) 0.05 % cutaneous ointment,2357879,CELESTODERM V/2 (betamethasone (betamethasone valerate) 0.05 % cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C.
