drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"51377","646","REMOVED","inactive",NA,NA,NA,"02231925"
"15856","646","REMOVED","inactive",NA,NA,NA,"02043084"
"72829","646","REMOVED","inactive",NA,NA,NA,"02248477"
"68113","646","REMOVED","inactive",NA,NA,NA,"02244152"
"64389","646","REMOVED","inactive",NA,NA,NA,"02240798"
"1050","646","REMOVED","inactive",NA,NA,NA,"00065196"
"64554","646","REMOVED","inactive",NA,NA,NA,"02240963"
"2558","646","REMOVED","inactive",NA,NA,NA,"00373761"
"64165","646","REMOVED","inactive",NA,NA,NA,"02240594"
"7133","646","REMOVED","inactive",NA,NA,NA,"00647543"
"48333","646","REMOVED","inactive",NA,NA,NA,"02229896"
"70298","646","REMOVED","inactive",NA,NA,NA,"02246154"
"49979","646","REMOVED","inactive",NA,NA,NA,"02230718"
"4354","646","REMOVED","inactive",NA,NA,NA,"00529702"
"5903","646","REMOVED","active",NA,NA,NA,"00611921"
"71953","646","REMOVED","inactive",NA,NA,NA,"02247689"
"18794","646","REMOVED","inactive",NA,NA,NA,"01983954"
"16025","646","REMOVED","inactive",NA,NA,NA,"02040069"
"4684","646","REMOVED","inactive",NA,NA,NA,"00479136"
"1175","646","REMOVED","inactive",NA,NA,NA,"00046701"
"67540","646","REMOVED","inactive",NA,NA,NA,"02243621"
"62397","646","REMOVED","inactive",NA,NA,NA,"02238952"
"61766","646","REMOVED","inactive",NA,NA,NA,"02238354"
"64180","646","REMOVED","inactive",NA,NA,NA,"02240609"
"10573","646","REMOVED","inactive",NA,NA,NA,"00854417"
"67525","646","REMOVED","inactive",NA,NA,NA,"02243606"
"5150","646","REMOVED","inactive",NA,NA,NA,"00510416"
"63993","646","REMOVED","inactive",NA,NA,NA,"02240444"
"17854","646","REMOVED","inactive",NA,NA,NA,"02103044"
"4192","646","REMOVED","inactive",NA,NA,NA,"00515663"
"65403","646","REMOVED","inactive",NA,NA,NA,"02241740"
"12299","646","REMOVED","inactive",NA,NA,NA,"01901176"
"54713","646","REMOVED","inactive",NA,NA,NA,"02234267"
"62174","646","REMOVED","inactive",NA,NA,NA,"02238741"
"70840","646","REMOVED","inactive",NA,NA,NA,"02246648"
"12015","646","REMOVED","inactive",NA,NA,NA,"01922572"
"60133","646","REMOVED","inactive",NA,NA,NA,"02236843"
"18338","646","REMOVED","inactive",NA,NA,NA,"02047527"
"7449","646","REMOVED","inactive",NA,NA,NA,"00718459"
"970","646","REMOVED","inactive",NA,NA,NA,"00191191"
"7085","646","REMOVED","inactive",NA,NA,NA,"00666750"
"49805","646","REMOVED","inactive",NA,NA,NA,"02230629"
"19216","646","REMOVED","inactive",NA,NA,NA,"02175592"
"9934","646","REMOVED","inactive",NA,NA,NA,"00819581"
"11527","646","REMOVED","inactive",NA,NA,NA,"00833371"
"65686","646","REMOVED","inactive",NA,NA,NA,"02242015"
"65687","646","REMOVED","inactive",NA,NA,NA,"02242016"
"72639","646","REMOVED","inactive",NA,NA,NA,"02248299"
"64746","646","REMOVED","inactive",NA,NA,NA,"02241139"
"7505","646","REMOVED","inactive",NA,NA,NA,"00742236"
"15813","646","REMOVED","inactive",NA,NA,NA,"01932462"
"16427","646","REMOVED","inactive",NA,NA,NA,"02080265"
"7521","646","REMOVED","inactive",NA,NA,NA,"00686972"
"70788","646","REMOVED","inactive",NA,NA,NA,"02246601"
"16460","646","REMOVED","inactive",NA,NA,NA,"01975285"
"1709","646","REMOVED","inactive",NA,NA,NA,"00094641"
"51118","646","REMOVED","inactive",NA,NA,NA,"02231739"
"70202","646","REMOVED","inactive",NA,NA,NA,"02246067"
"4454","646","REMOVED","inactive",NA,NA,NA,"00528064"
"4361","646","REMOVED","inactive",NA,NA,NA,"00529982"
"66585","646","REMOVED","inactive",NA,NA,NA,"02242767"
"16510","646","REMOVED","active",NA,NA,NA,"02080486"
"63161","646","REMOVED","inactive",NA,NA,NA,"02239680"
"9256","646","REMOVED","inactive",NA,NA,NA,"00773530"
"61311","646","REMOVED","inactive",NA,NA,NA,"02237944"
"62126","646","REMOVED","inactive",NA,NA,NA,"02238694"
"7473","646","REMOVED","inactive",NA,NA,NA,"00724394"
"9533","646","REMOVED","inactive",NA,NA,NA,"00644005"
"7770","646","REMOVED","inactive",NA,NA,NA,"00063894"
"4103","646","REMOVED","inactive",NA,NA,NA,"00515965"
"61528","646","REMOVED","inactive",NA,NA,NA,"02238136"
"8064","646","REMOVED","inactive",NA,NA,NA,"00662038"
"14521","646","REMOVED","inactive",NA,NA,NA,"02031620"
"22174","646","REMOVED","inactive",NA,NA,NA,"01943278"
"3515","646","REMOVED","inactive",NA,NA,NA,"00483052"
"6241","646","REMOVED","inactive",NA,NA,NA,"00646784"
"70102","646","REMOVED","inactive",NA,NA,NA,"02245976"
"9432","646","REMOVED","inactive",NA,NA,NA,"00763047"
"67517","646","REMOVED","inactive",NA,NA,NA,"02243598"
"12443","646","REMOVED","inactive",NA,NA,NA,"01947893"
"37228","646","REMOVED","inactive",NA,NA,NA,"02219794"
"64193","646","REMOVED","inactive",NA,NA,NA,"02240620"
"1522","646","REMOVED","inactive",NA,NA,NA,"00179574"
"17415","646","REMOVED","inactive",NA,NA,NA,"02051907"
"17927","646","REMOVED","inactive",NA,NA,NA,"01984241"
"68763","646","REMOVED","inactive",NA,NA,NA,"02244773"
"64475","646","REMOVED","inactive",NA,NA,NA,"02240884"
"49629","646","REMOVED","inactive",NA,NA,NA,"02230556"
"63830","646","REMOVED","inactive",NA,NA,NA,"02240292"
"16096","646","REMOVED","inactive",NA,NA,NA,"02023083"
"71232","646","REMOVED","inactive",NA,NA,NA,"02246999"
"18981","646","REMOVED","inactive",NA,NA,NA,"02167360"
"5888","646","REMOVED","inactive",NA,NA,NA,"00560243"
"62843","646","REMOVED","approved",NA,NA,NA,"02239374"
"13784","646","REMOVED","inactive",NA,NA,NA,"00479039"
"14757","646","REMOVED","inactive",NA,NA,NA,"02025167"
"60136","646","REMOVED","inactive",NA,NA,NA,"02236846"
"5253","646","REMOVED","inactive",NA,NA,NA,"00588644"
"5351","646","REMOVED","inactive",NA,NA,NA,"00579785"
"60634","646","REMOVED","inactive",NA,NA,NA,"02237312"
"19554","646","REMOVED","inactive",NA,NA,NA,"02200198"
"5286","646","REMOVED","inactive",NA,NA,NA,"00586188"
"47185","646","REMOVED","inactive",NA,NA,NA,"02229385"
"49976","646","REMOVED","inactive",NA,NA,NA,"02230716"
"9233","646","REMOVED","inactive",NA,NA,NA,"00783234"
"27499","646","REMOVED","inactive",NA,NA,NA,"02060671"
"13388","646","REMOVED","inactive",NA,NA,NA,"01946781"
"10021","646","REMOVED","inactive",NA,NA,NA,"00783781"
"11700","646","REMOVED","inactive",NA,NA,NA,"01909940"
"644","646","REMOVED","inactive",NA,NA,NA,"00190438"
"68212","646","REMOVED","inactive",NA,NA,NA,"02244246"
"68774","646","REMOVED","inactive",NA,NA,NA,"02244784"
"64390","646","REMOVED","inactive",NA,NA,NA,"02240799"
"61523","646","REMOVED","inactive",NA,NA,NA,"02238141"
"18281","646","REMOVED","inactive",NA,NA,NA,"02146428"
"1100","646","REMOVED","inactive",NA,NA,NA,"00114138"
"22126","646","REMOVED","inactive",NA,NA,NA,"01938797"
"4909","646","REMOVED","inactive",NA,NA,NA,"00463108"
"62383","646","REMOVED","inactive",NA,NA,NA,"02238941"
"60485","646","REMOVED","inactive",NA,NA,NA,"02237167"
"51881","646","REMOVED","inactive",NA,NA,NA,"02232446"
"8329","646","REMOVED","inactive",NA,NA,NA,"00651036"
"26479","646","REMOVED","inactive",NA,NA,NA,"02025787"
"2310","646","REMOVED","inactive",NA,NA,NA,"00328626"
"4495","646","REMOVED","inactive",NA,NA,NA,"00540951"
"9442","646","REMOVED","inactive",NA,NA,NA,"00781088"
"19466","646","REMOVED","inactive",NA,NA,NA,"02150573"
"1209","646","REMOVED","inactive",NA,NA,NA,"00224073"
"51116","646","REMOVED","inactive",NA,NA,NA,"02231737"
"50368","646","REMOVED","inactive",NA,NA,NA,"02231086"
"50909","646","REMOVED","inactive",NA,NA,NA,"02231568"
"65289","646","REMOVED","inactive",NA,NA,NA,"02241631"
"50375","646","REMOVED","inactive",NA,NA,NA,"02231091"
"16142","646","REMOVED","inactive",NA,NA,NA,"02030489"
"67138","646","REMOVED","inactive",NA,NA,NA,"02243244"
"33892","646","REMOVED","inactive",NA,NA,NA,"02153971"
"36819","646","REMOVED","inactive",NA,NA,NA,"02210592"
"4686","646","REMOVED","inactive",NA,NA,NA,"00162507"
"4928","646","REMOVED","inactive",NA,NA,NA,"00560693"
"4946","646","REMOVED","inactive",NA,NA,NA,"00561711"
"65035","646","REMOVED","inactive",NA,NA,NA,"02241399"
"19463","646","REMOVED","inactive",NA,NA,NA,"02150395"
"14306","646","REMOVED","inactive",NA,NA,NA,"02023210"
"4951","646","REMOVED","inactive",NA,NA,NA,"00567930"
"50753","646","REMOVED","inactive",NA,NA,NA,"02231437"
"1928","646","REMOVED","inactive",NA,NA,NA,"00291579"
"36191","646","REMOVED","inactive",NA,NA,NA,"02200252"
"8241","646","REMOVED","inactive",NA,NA,NA,"00718084"
"19159","646","REMOVED","inactive",NA,NA,NA,"02168618"
"71926","646","REMOVED","inactive",NA,NA,NA,"02247663"
"4107","646","REMOVED","inactive",NA,NA,NA,"00504971"
"19567","646","REMOVED","inactive",NA,NA,NA,"02135698"
"3275","646","REMOVED","inactive",NA,NA,NA,"00361054"
"7769","646","REMOVED","inactive",NA,NA,NA,"00702412"
"11902","646","REMOVED","inactive",NA,NA,NA,"01904191"
"50925","646","REMOVED","inactive",NA,NA,NA,"02231571"
"8220","646","REMOVED","inactive",NA,NA,NA,"00662011"
"68790","646","REMOVED","inactive",NA,NA,NA,"02244800"
"66599","646","REMOVED","inactive",NA,NA,NA,"02242776"
"64555","646","REMOVED","inactive",NA,NA,NA,"02240964"
"4424","646","REMOVED","inactive",NA,NA,NA,"00528994"
"36789","646","REMOVED","inactive",NA,NA,NA,"02209608"
"67142","646","REMOVED","inactive",NA,NA,NA,"02243248"
"10112","646","REMOVED","inactive",NA,NA,NA,"00711063"
"70029","646","REMOVED","inactive",NA,NA,NA,"02245912"
"62349","646","REMOVED","inactive",NA,NA,NA,"02238908"
"14220","646","REMOVED","inactive",NA,NA,NA,"01997033"
"10055","646","REMOVED","inactive",NA,NA,NA,"00748218"
"18560","646","REMOVED","inactive",NA,NA,NA,"02086387"
"12187","646","REMOVED","inactive",NA,NA,NA,"01941070"
"60414","646","REMOVED","inactive",NA,NA,NA,"00514764"
"67859","646","REMOVED","inactive",NA,NA,NA,"02243917"
"48205","646","REMOVED","inactive",NA,NA,NA,"02229851"
"50897","646","REMOVED","inactive",NA,NA,NA,"02231555"
"37755","646","REMOVED","inactive",NA,NA,NA,"02195763"
"7639","646","REMOVED","inactive",NA,NA,NA,"00700525"
"7211","646","REMOVED","inactive",NA,NA,NA,"00656593"
"70669","646","REMOVED","inactive",NA,NA,NA,"02246494"
"49432","646","REMOVED","inactive",NA,NA,NA,"02230471"
"49987","646","REMOVED","inactive",NA,NA,NA,"02230726"
"7478","646","REMOVED","inactive",NA,NA,NA,"00685534"
"12143","646","REMOVED","inactive",NA,NA,NA,"01943243"
"65113","646","REMOVED","inactive",NA,NA,NA,"02241474"
"11447","646","REMOVED","inactive",NA,NA,NA,"00896365"
"62914","646","REMOVED","approved",NA,NA,NA,"02239441"
"16953","646","REMOVED","inactive",NA,NA,NA,"02063131"
"8062","646","REMOVED","inactive",NA,NA,NA,"00661988"
"8462","646","REMOVED","inactive",NA,NA,NA,"00709557"
"52483","646","REMOVED","inactive",NA,NA,NA,"02232994"
"69796","646","REMOVED","inactive",NA,NA,NA,"02245695"
"9307","646","REMOVED","inactive",NA,NA,NA,"00557390"
"64607","646","REMOVED","inactive",NA,NA,NA,"02241014"
"9793","646","REMOVED","inactive",NA,NA,NA,"00730769"
"67541","646","REMOVED","inactive",NA,NA,NA,"02243622"
"16864","646","REMOVED","inactive",NA,NA,NA,"00720380"
"8322","646","REMOVED","inactive",NA,NA,NA,"00716324"
"15859","646","REMOVED","inactive",NA,NA,NA,"02043106"
"2325","646","REMOVED","inactive",NA,NA,NA,"00331805"
"69120","646","REMOVED","inactive",NA,NA,NA,"02245110"
"4006","646","REMOVED","inactive",NA,NA,NA,"00517682"
"34095","646","REMOVED","inactive",NA,NA,NA,"02157942"
"14222","646","REMOVED","inactive",NA,NA,NA,"01985345"
"64632","646","REMOVED","inactive",NA,NA,NA,"02241038"
"14443","646","REMOVED","inactive",NA,NA,NA,"02028115"
"3175","646","REMOVED","inactive",NA,NA,NA,"00295108"
"50421","646","REMOVED","inactive",NA,NA,NA,"02231114"
"36231","646","REMOVED","inactive",NA,NA,NA,"02200694"
"37073","646","REMOVED","inactive",NA,NA,NA,"02215934"
"34452","646","REMOVED","inactive",NA,NA,NA,"02167476"
"64797","646","REMOVED","inactive",NA,NA,NA,"02241191"
"10181","646","REMOVED","inactive",NA,NA,NA,"00644722"
"63571","646","REMOVED","inactive",NA,NA,NA,"02240061"
"19086","646","REMOVED","inactive",NA,NA,NA,"02136414"
"8090","646","REMOVED","inactive",NA,NA,NA,"00662089"
"9602","646","REMOVED","inactive",NA,NA,NA,"00666505"
"63146","646","REMOVED","inactive",NA,NA,NA,"02239672"
"18354","646","REMOVED","inactive",NA,NA,NA,"02008963"
"3609","646","REMOVED","inactive",NA,NA,NA,"00485608"
"36527","646","REMOVED","inactive",NA,NA,NA,"02205149"
"2273","646","REMOVED","inactive",NA,NA,NA,"00299820"
"4034","646","REMOVED","inactive",NA,NA,NA,"00439185"
"5205","646","REMOVED","inactive",NA,NA,NA,"00542482"
"60368","646","REMOVED","inactive",NA,NA,NA,"02237065"
"12139","646","REMOVED","inactive",NA,NA,NA,"01910442"
"61408","646","REMOVED","approved",NA,NA,NA,"02238027"
"14605","646","REMOVED","inactive",NA,NA,NA,"01945580"
"2304","646","REMOVED","inactive",NA,NA,NA,"00312002"
"49223","646","REMOVED","inactive",NA,NA,NA,"02230396"
"51077","646","REMOVED","inactive",NA,NA,NA,"02231700"
"62201","646","REMOVED","inactive",NA,NA,NA,"02238765"
"7792","646","REMOVED","inactive",NA,NA,NA,"00689858"
"49656","646","REMOVED","approved",NA,NA,NA,"02230573"
"20315","646","REMOVED","inactive",NA,NA,NA,"02225344"
"73150","646","REMOVED","inactive",NA,NA,NA,"02248781"
"68215","646","REMOVED","inactive",NA,NA,NA,"02244249"
"15855","646","REMOVED","inactive",NA,NA,NA,"02042371"
"9413","646","REMOVED","inactive",NA,NA,NA,"00730963"
"63303","646","REMOVED","inactive",NA,NA,NA,"02239816"
"5406","646","REMOVED","inactive",NA,NA,NA,"00588261"
"1790","646","REMOVED","inactive",NA,NA,NA,"00244341"
"65490","646","REMOVED","inactive",NA,NA,NA,"02241824"
"4647","646","REMOVED","inactive",NA,NA,NA,"00531286"
"69520","646","REMOVED","inactive",NA,NA,NA,"02245461"
"9329","646","REMOVED","inactive",NA,NA,NA,"00666742"
"5848","646","REMOVED","inactive",NA,NA,NA,"00629022"
"17190","646","REMOVED","inactive",NA,NA,NA,"02089483"
"28045","646","REMOVED","inactive",NA,NA,NA,"02080281"
"47887","646","REMOVED","inactive",NA,NA,NA,"02229712"
"19152","646","REMOVED","inactive",NA,NA,NA,"02157020"
"62919","646","REMOVED","inactive",NA,NA,NA,"02239446"
"62871","646","REMOVED","approved",NA,NA,NA,"02239399"
"65572","646","REMOVED","inactive",NA,NA,NA,"02241902"
"2244","646","REMOVED","inactive",NA,NA,NA,"00326178"
"17760","646","REMOVED","inactive",NA,NA,NA,"00532045"
"4474","646","REMOVED","inactive",NA,NA,NA,"00537128"
"3398","646","REMOVED","inactive",NA,NA,NA,"00477354"
"16035","646","REMOVED","inactive",NA,NA,NA,"02014947"
"1034","646","REMOVED","inactive",NA,NA,NA,"00086827"
"37124","646","REMOVED","inactive",NA,NA,NA,"02217775"
"2440","646","REMOVED","inactive",NA,NA,NA,"00374075"
"16282","646","REMOVED","inactive",NA,NA,NA,"02011352"
"16904","646","REMOVED","inactive",NA,NA,NA,"01990772"
"59996","646","REMOVED","inactive",NA,NA,NA,"02236700"
"64474","646","REMOVED","inactive",NA,NA,NA,"02240883"
"8100","646","REMOVED","inactive",NA,NA,NA,"00705403"
"15730","646","REMOVED","inactive",NA,NA,NA,"02055600"
"48055","646","REMOVED","inactive",NA,NA,NA,"02229773"
"61798","646","REMOVED","inactive",NA,NA,NA,"02238386"
"1707","646","REMOVED","inactive",NA,NA,NA,"00270814"
"69995","646","REMOVED","inactive",NA,NA,NA,"02245878"
"20316","646","REMOVED","inactive",NA,NA,NA,"02225336"
"2417","646","REMOVED","inactive",NA,NA,NA,"00365904"
"7351","646","REMOVED","inactive",NA,NA,NA,"00690082"
"60803","646","REMOVED","inactive",NA,NA,NA,"02237469"
"34500","646","REMOVED","inactive",NA,NA,NA,"02168367"
"51222","646","REMOVED","inactive",NA,NA,NA,"02231789"
"31301","646","REMOVED","inactive",NA,NA,NA,"02137801"
"16877","646","REMOVED","inactive",NA,NA,NA,"02008874"
"37157","646","REMOVED","inactive",NA,NA,NA,"02218542"
"7059","646","REMOVED","inactive",NA,NA,NA,"00690120"
"68927","646","REMOVED","inactive",NA,NA,NA,"02244929"
"14686","646","REMOVED","inactive",NA,NA,NA,"02025590"
"11736","646","REMOVED","inactive",NA,NA,NA,"00787108"
"6240","646","REMOVED","inactive",NA,NA,NA,"00646776"
"55860","646","REMOVED","inactive",NA,NA,NA,"02235567"
"1433","646","REMOVED","inactive",NA,NA,NA,"00244341"
"50898","646","REMOVED","inactive",NA,NA,NA,"02231556"
"26396","646","REMOVED","dormant",NA,NA,NA,"02023105"
"65037","646","REMOVED","inactive",NA,NA,NA,"02241401"
"47419","646","REMOVED","inactive",NA,NA,NA,"02229514"
"61634","646","REMOVED","inactive",NA,NA,NA,"02238240"
"1432","646","REMOVED","inactive",NA,NA,NA,"00243108"
"1661","646","REMOVED","inactive",NA,NA,NA,"00266043"
"50862","646","REMOVED","inactive",NA,NA,NA,"02231518"
"72171","646","REMOVED","inactive",NA,NA,NA,"02247863"
"69525","646","REMOVED","inactive",NA,NA,NA,"02245465"
"981","646","REMOVED","inactive",NA,NA,NA,"00191337"
"5735","646","REMOVED","inactive",NA,NA,NA,"00463108"
"14720","646","REMOVED","inactive",NA,NA,NA,"02038692"
"63810","646","REMOVED","inactive",NA,NA,NA,"02240273"
"64386","646","REMOVED","inactive",NA,NA,NA,"02240795"
"16573","646","REMOVED","inactive",NA,NA,NA,"02020300"
"7448","646","REMOVED","inactive",NA,NA,NA,"00718440"
"63450","646","REMOVED","inactive",NA,NA,NA,"02239947"
"3124","646","REMOVED","inactive",NA,NA,NA,"00452599"
"65286","646","REMOVED","inactive",NA,NA,NA,"02241628"
"36295","646","REMOVED","inactive",NA,NA,NA,"02201755"
"10779","646","REMOVED","inactive",NA,NA,NA,"00705233"
"6953","646","REMOVED","inactive",NA,NA,NA,"00659959"
"50517","646","REMOVED","inactive",NA,NA,NA,"02231210"
"18842","646","REMOVED","inactive",NA,NA,NA,"02049678"
"5116","646","REMOVED","inactive",NA,NA,NA,"00571326"
"41515","646","REMOVED","inactive",NA,NA,NA,"00495417"
"60206","646","REMOVED","inactive",NA,NA,NA,"02236914"
"61480","646","REMOVED","inactive",NA,NA,NA,"02238090"
"928","646","REMOVED","inactive",NA,NA,NA,"00109770"
"33838","646","REMOVED","inactive",NA,NA,NA,"02152339"
"15858","646","REMOVED","inactive",NA,NA,NA,"02043092"
"51120","646","REMOVED","inactive",NA,NA,NA,"02231741"
"4312","646","REMOVED","inactive",NA,NA,NA,"00539902"
"12249","646","REMOVED","inactive",NA,NA,NA,"01938215"
"70842","646","REMOVED","inactive",NA,NA,NA,"02246649"
"6693","646","REMOVED","dormant",NA,NA,NA,"00690473"
"34140","646","REMOVED","inactive",NA,NA,NA,"02159252"
"2339","646","REMOVED","inactive",NA,NA,NA,"00344249"
"17998","646","REMOVED","inactive",NA,NA,NA,"01995049"
"15582","646","REMOVED","inactive",NA,NA,NA,"01902555"
"12472","646","REMOVED","inactive",NA,NA,NA,"00829382"
"66312","646","REMOVED","inactive",NA,NA,NA,"02242559"
"50744","646","REMOVED","inactive",NA,NA,NA,"02231429"
"18101","646","REMOVED","inactive",NA,NA,NA,"02011336"
"7451","646","REMOVED","inactive",NA,NA,NA,"00718475"
"50388","646","REMOVED","inactive",NA,NA,NA,"02231103"
"66586","646","REMOVED","inactive",NA,NA,NA,"02242768"
"7782","646","REMOVED","inactive",NA,NA,NA,"00674451"
"18904","646","REMOVED","inactive",NA,NA,NA,"01930591"
"6697","646","REMOVED","inactive",NA,NA,NA,"00646687"
"13102","646","REMOVED","inactive",NA,NA,NA,"01961136"
"18675","646","REMOVED","inactive",NA,NA,NA,"00645184"
"19464","646","REMOVED","inactive",NA,NA,NA,"02150433"
"4597","646","REMOVED","inactive",NA,NA,NA,"00414867"
"19669","646","REMOVED","inactive",NA,NA,NA,"02166658"
"34522","646","REMOVED","inactive",NA,NA,NA,"02169142"
"2850","646","REMOVED","inactive",NA,NA,NA,"00419796"
"72910","646","REMOVED","inactive",NA,NA,NA,"02248555"
"64873","646","REMOVED","inactive",NA,NA,NA,"02241263"
"6615","646","REMOVED","inactive",NA,NA,NA,"00644153"
"16092","646","REMOVED","inactive",NA,NA,NA,"02057875"
"6348","646","REMOVED","inactive",NA,NA,NA,"00634034"
"64304","646","REMOVED","inactive",NA,NA,NA,"02240717"
"61526","646","REMOVED","inactive",NA,NA,NA,"02238133"
"8317","646","REMOVED","inactive",NA,NA,NA,"00711489"
"19088","646","REMOVED","active",NA,NA,NA,"00893463"
"6294","646","REMOVED","inactive",NA,NA,NA,"00639680"
"13204","646","REMOVED","inactive",NA,NA,NA,"01946617"
"66277","646","REMOVED","active",NA,NA,NA,"02242529"
"65218","646","REMOVED","inactive",NA,NA,NA,"02241565"
"67428","646","REMOVED","inactive",NA,NA,NA,"02243510"
"34455","646","REMOVED","inactive",NA,NA,NA,"02167506"
"61703","646","REMOVED","inactive",NA,NA,NA,"02238301"
"50518","646","REMOVED","inactive",NA,NA,NA,"02231211"
"3696","646","REMOVED","inactive",NA,NA,NA,"00483087"
"12211","646","REMOVED","inactive",NA,NA,NA,"01949594"
"8367","646","REMOVED","inactive",NA,NA,NA,"00723134"
"37518","646","REMOVED","inactive",NA,NA,NA,"02227630"
"66416","646","REMOVED","inactive",NA,NA,NA,"02242635"
"1659","646","REMOVED","inactive",NA,NA,NA,"00162507"
"11731","646","REMOVED","inactive",NA,NA,NA,"00896497"
"67355","646","REMOVED","inactive",NA,NA,NA,"02243445"
"19297","646","REMOVED","inactive",NA,NA,NA,"00873896"
"37079","646","REMOVED","inactive",NA,NA,NA,"02216000"
"63278","646","REMOVED","inactive",NA,NA,NA,"02239796"
"16243","646","REMOVED","inactive",NA,NA,NA,"02069636"
"8231","646","REMOVED","inactive",NA,NA,NA,"00634050"
"48585","646","REMOVED","inactive",NA,NA,NA,"02230053"
"16622","646","REMOVED","inactive",NA,NA,NA,"02051079"
"80211","646","REMOVED","inactive",NA,NA,NA,"02316617"
"2715","646","REMOVED","inactive",NA,NA,NA,"00332704"
"19515","646","REMOVED","inactive",NA,NA,NA,"02105454"
"61225","646","REMOVED","inactive",NA,NA,NA,"02237865"
"20178","646","REMOVED","inactive",NA,NA,NA,"02165791"
"8470","646","REMOVED","inactive",NA,NA,NA,"00722227"
"62720","646","REMOVED","inactive",NA,NA,NA,"02239257"
"20039","646","REMOVED","inactive",NA,NA,NA,"02166666"
"2827","646","REMOVED","inactive",NA,NA,NA,"00400114"
"16307","646","REMOVED","inactive",NA,NA,NA,"02083183"
"15851","646","REMOVED","inactive",NA,NA,NA,"02041553"
"61120","646","REMOVED","inactive",NA,NA,NA,"02237764"
"25974","646","REMOVED","inactive",NA,NA,NA,"02011409"
"5322","646","REMOVED","active",NA,NA,NA,"00580007"
"81156","646","REMOVED","inactive",NA,NA,NA,"02326213"
"62321","646","REMOVED","inactive",NA,NA,NA,"02238881"
"50455","646","REMOVED","inactive",NA,NA,NA,"02231148"
"51358","646","REMOVED","inactive",NA,NA,NA,"02231906"
"52353","646","REMOVED","inactive",NA,NA,NA,"02232895"
"64465","646","REMOVED","inactive",NA,NA,NA,"02240874"
"1342","646","REMOVED","inactive",NA,NA,NA,"00237396"
"11345","646","REMOVED","inactive",NA,NA,NA,"00831999"
"48695","646","REMOVED","inactive",NA,NA,NA,"02230120"
"34658","646","REMOVED","inactive",NA,NA,NA,"02173026"
"33925","646","REMOVED","inactive",NA,NA,NA,"02154315"
"5071","646","REMOVED","inactive",NA,NA,NA,"00571849"
"19776","646","REMOVED","inactive",NA,NA,NA,"01964984"
"44792","646","REMOVED","inactive",NA,NA,NA,"00863394"
"12891","646","REMOVED","inactive",NA,NA,NA,"01949071"
"60342","646","REMOVED","inactive",NA,NA,NA,"02237039"
"15747","646","REMOVED","inactive",NA,NA,NA,"01963880"
"51399","646","REMOVED","inactive",NA,NA,NA,"02231946"
"4489","646","REMOVED","inactive",NA,NA,NA,"00436720"
"5613","646","REMOVED","active",NA,NA,NA,"00586315"
"66551","646","REMOVED","inactive",NA,NA,NA,"02242742"
"66563","646","REMOVED","inactive",NA,NA,NA,"02242750"
"61771","646","REMOVED","inactive",NA,NA,NA,"02238357"
"12495","646","REMOVED","inactive",NA,NA,NA,"00899917"
"62146","646","REMOVED","inactive",NA,NA,NA,"02238714"
"60720","646","REMOVED","inactive",NA,NA,NA,"02237395"
"5734","646","REMOVED","inactive",NA,NA,NA,"00603104"
"3720","646","REMOVED","inactive",NA,NA,NA,"00456926"
"5115","646","REMOVED","inactive",NA,NA,NA,"00569828"
"4818","646","REMOVED","inactive",NA,NA,NA,"00490725"
"50906","646","REMOVED","inactive",NA,NA,NA,"02231563"
"64509","646","REMOVED","inactive",NA,NA,NA,"02240918"
"13210","646","REMOVED","inactive",NA,NA,NA,"00840777"
"13468","646","REMOVED","inactive",NA,NA,NA,"01994379"
"63793","646","REMOVED","inactive",NA,NA,NA,"02240257"
"3195","646","REMOVED","inactive",NA,NA,NA,"00309761"
"5001","646","REMOVED","inactive",NA,NA,NA,"00554812"
"2415","646","REMOVED","inactive",NA,NA,NA,"00365890"
"51387","646","REMOVED","inactive",NA,NA,NA,"02231935"
"64676","646","REMOVED","inactive",NA,NA,NA,"02241081"
"7771","646","REMOVED","inactive",NA,NA,NA,"00732761"
"14246","646","REMOVED","inactive",NA,NA,NA,"01977180"
"1381","646","REMOVED","inactive",NA,NA,NA,"00240931"
"6119","646","REMOVED","inactive",NA,NA,NA,"00615153"
"2338","646","REMOVED","inactive",NA,NA,NA,"00344230"
"69237","646","REMOVED","inactive",NA,NA,NA,"02245222"
"16504","646","REMOVED","inactive",NA,NA,NA,"02010100"
"61988","646","REMOVED","inactive",NA,NA,NA,"02238561"
"49137","646","REMOVED","inactive",NA,NA,NA,"02230351"
"6530","646","REMOVED","inactive",NA,NA,NA,"00658685"
"4316","646","REMOVED","inactive",NA,NA,NA,"00539961"
"10060","646","REMOVED","inactive",NA,NA,NA,"00723916"
"8222","646","REMOVED","inactive",NA,NA,NA,"00650315"
"51227","646","REMOVED","inactive",NA,NA,NA,"02231794"
"62239","646","REMOVED","inactive",NA,NA,NA,"02238803"
"62387","646","REMOVED","inactive",NA,NA,NA,"02238944"
"61478","646","REMOVED","inactive",NA,NA,NA,"02238088"
"68858","646","REMOVED","inactive",NA,NA,NA,"02244867"
"7385","646","REMOVED","inactive",NA,NA,NA,"00689823"
"45291","646","REMOVED","inactive",NA,NA,NA,"00885045"
