mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"02296357","ACT ONDANSETRON (ondansétron (chlorhydrate d'ondansétron dihydraté) 8 mg comprimé oral) TEVA CANADA LIMITED","ondansétron (chlorhydrate d'ondansétron) 8 mg comprimé oral","ondansétron","mp_fr_description: ""ACT ONDANSETRON (ondansétron (chlorhydrate d'ondansétron dihydraté) 8 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT ONDANSETRON (ondansétron (chlorhydrate d'ondansétron dihydraté) 8 mg comprimé oral) TEVA CANADA LIMITED"""
"02298597","ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 20 mg capsule orale) UPJOHN CANADA ULC","zaprasidone (chlorhydrate de ziprasidone) 20 mg capsule orale","zaprasidone","mp_fr_description: ""ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 20 mg capsule orale) PFIZER CANADA ULC"" -> ""ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 20 mg capsule orale) UPJOHN CANADA ULC"""
"02298600","ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 40 mg capsule orale) UPJOHN CANADA ULC","zaprasidone (chlorhydrate de ziprasidone) 40 mg capsule orale","zaprasidone","mp_fr_description: ""ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 40 mg capsule orale) PFIZER CANADA ULC"" -> ""ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 40 mg capsule orale) UPJOHN CANADA ULC"""
"02298619","ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 60 mg capsule orale) UPJOHN CANADA ULC","zaprasidone (chlorhydrate de ziprasidone) 60 mg capsule orale","zaprasidone","mp_fr_description: ""ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 60 mg capsule orale) PFIZER CANADA ULC"" -> ""ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 60 mg capsule orale) UPJOHN CANADA ULC"""
"02298627","ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 80 mg capsule orale) UPJOHN CANADA ULC","zaprasidone (chlorhydrate de ziprasidone) 80 mg capsule orale","zaprasidone","mp_fr_description: ""ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 80 mg capsule orale) PFIZER CANADA ULC"" -> ""ZELDOX (zaprasidone (chlorhydrate de ziprasidone monohydraté) 80 mg capsule orale) UPJOHN CANADA ULC"""
"02316846","TEVA-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 0,25 mg comprimé oral) TEVA CANADA LIMITED","ropinirole (chlorhydrate de ropinirole) 0,25 mg comprimé oral","ropinirole","mp_fr_description: ""ACT ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 0,25 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 0,25 mg comprimé oral) TEVA CANADA LIMITED"""
"02316854","TEVA-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 1 mg comprimé oral) TEVA CANADA LIMITED","ropinirole (chlorhydrate de ropinirole) 1 mg comprimé oral","ropinirole","mp_fr_description: ""ACT ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 1 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 1 mg comprimé oral) TEVA CANADA LIMITED"""
"02316862","TEVA-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 2 mg comprimé oral) TEVA CANADA LIMITED","ropinirole (chlorhydrate de ropinirole) 2 mg comprimé oral","ropinirole","mp_fr_description: ""ACT ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 2 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 2 mg comprimé oral) TEVA CANADA LIMITED"""
"02316870","TEVA-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 5 mg comprimé oral) TEVA CANADA LIMITED","ropinirole (chlorhydrate de ropinirole) 5 mg comprimé oral","ropinirole","mp_fr_description: ""ACT ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 5 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 5 mg comprimé oral) TEVA CANADA LIMITED"""
"02323052","INSPRA (éplérénone 25 mg comprimé oral) UPJOHN CANADA ULC","éplérénone 25 mg comprimé oral","éplérénone","mp_fr_description: ""INSPRA (éplérénone 25 mg comprimé oral) PFIZER CANADA ULC"" -> ""INSPRA (éplérénone 25 mg comprimé oral) UPJOHN CANADA ULC"""
"02323060","INSPRA (éplérénone 50 mg comprimé oral) UPJOHN CANADA ULC","éplérénone 50 mg comprimé oral","éplérénone","mp_fr_description: ""INSPRA (éplérénone 50 mg comprimé oral) PFIZER CANADA ULC"" -> ""INSPRA (éplérénone 50 mg comprimé oral) UPJOHN CANADA ULC"""
"02324024","PREZISTA (darunavir (éthanolate de darunavir) 600 mg comprimé oral) JANSSEN INC","darunavir 600 mg comprimé oral","darunavir","ntp_code: ""9014292"" -> ""9004524"""
"02338432","PREZISTA (darunavir (éthanolate de darunavir) 75 mg comprimé oral) JANSSEN INC","darunavir 75 mg comprimé oral","darunavir","ntp_code: ""9014293"" -> ""9004609"""
"02342235","GD-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral) UPJOHN CANADA ULC","élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral","élétriptan","mp_fr_description: ""GD-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral) GENMED A DIVISION OF PFIZER CANADA ULC"" -> ""GD-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral) UPJOHN CANADA ULC"""
"02342243","GD-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 40 mg comprimé oral) UPJOHN CANADA ULC","élétriptan (bromhydrate d'élétriptan) 40 mg comprimé oral","élétriptan","mp_fr_description: ""GD-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 40 mg comprimé oral) GENMED A DIVISION OF PFIZER CANADA ULC"" -> ""GD-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 40 mg comprimé oral) UPJOHN CANADA ULC"""
"02355841","ADVIL NIGHTTIME (chlorhydrate de diphenhydramine 25 mg et ibuprofène 200 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","chlorhydrate de diphenhydramine 25 mg et ibuprofène 200 mg capsule orale","diphenhydramine et ibuprofène","mp_fr_description: ""ADVIL NIGHTTIME (chlorhydrate de diphenhydramine 25 mg et ibuprofène 200 mg capsule orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ADVIL NIGHTTIME (chlorhydrate de diphenhydramine 25 mg et ibuprofène 200 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02362759","GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 10 mg comprimé oral) UPJOHN CANADA ULC","amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 10 mg comprimé oral","amlodipine et atorvastatine","mp_fr_description: ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 10 mg comprimé oral) GENMED A DIVISION OF PFIZER CANADA ULC"" -> ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 10 mg comprimé oral) UPJOHN CANADA ULC"""
"02362767","GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 20 mg comprimé oral) UPJOHN CANADA ULC","amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 20 mg comprimé oral","amlodipine et atorvastatine","mp_fr_description: ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 20 mg comprimé oral) GENMED A DIVISION OF PFIZER CANADA ULC"" -> ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 20 mg comprimé oral) UPJOHN CANADA ULC"""
"02362775","GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 40 mg comprimé oral) UPJOHN CANADA ULC","amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 40 mg comprimé oral","amlodipine et atorvastatine","mp_fr_description: ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 40 mg comprimé oral) GENMED A DIVISION OF PFIZER CANADA ULC"" -> ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 40 mg comprimé oral) UPJOHN CANADA ULC"""
"02362783","GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 80 mg comprimé oral) UPJOHN CANADA ULC","amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 80 mg comprimé oral","amlodipine et atorvastatine","mp_fr_description: ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 80 mg comprimé oral) GENMED A DIVISION OF PFIZER CANADA ULC"" -> ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 80 mg comprimé oral) UPJOHN CANADA ULC"""
"02362791","GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 10 mg comprimé oral) UPJOHN CANADA ULC","amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 10 mg comprimé oral","amlodipine et atorvastatine","mp_fr_description: ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 10 mg comprimé oral) GENMED A DIVISION OF PFIZER CANADA ULC"" -> ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 10 mg comprimé oral) UPJOHN CANADA ULC"""
"02362805","GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 20 mg comprimé oral) UPJOHN CANADA ULC","amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 20 mg comprimé oral","amlodipine et atorvastatine","mp_fr_description: ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 20 mg comprimé oral) GENMED A DIVISION OF PFIZER CANADA ULC"" -> ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 20 mg comprimé oral) UPJOHN CANADA ULC"""
"02362813","GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 40 mg comprimé oral) UPJOHN CANADA ULC","amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 40 mg comprimé oral","amlodipine et atorvastatine","mp_fr_description: ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 40 mg comprimé oral) GENMED A DIVISION OF PFIZER CANADA ULC"" -> ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 40 mg comprimé oral) UPJOHN CANADA ULC"""
"02362821","GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 80 mg comprimé oral) UPJOHN CANADA ULC","amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 80 mg comprimé oral","amlodipine et atorvastatine","mp_fr_description: ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 80 mg comprimé oral) GENMED A DIVISION OF PFIZER CANADA ULC"" -> ""GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 10 mg et atorvastatine (atorvastatine calcique) 80 mg comprimé oral) UPJOHN CANADA ULC"""
"02369753","PREZISTA (darunavir (éthanolate de darunavir) 150 mg comprimé oral) JANSSEN INC","darunavir 150 mg comprimé oral","darunavir","ntp_code: ""9014291"" -> ""9005019"""
"02373041","GD-LATANOPROST (latanoprost 50 mcg par mL gouttes ophtalmiques) UPJOHN CANADA ULC","latanoprost 50 mcg par mL gouttes ophtalmiques","latanoprost","mp_fr_description: ""GD-LATANOPROST (latanoprost 50 mcg par mL gouttes ophtalmiques) GENMED A DIVISION OF PFIZER CANADA ULC"" -> ""GD-LATANOPROST (latanoprost 50 mcg par mL gouttes ophtalmiques) UPJOHN CANADA ULC"""
"02373068","GD-LATANOPROST/TIMOLOL (latanoprost 50 mcg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) UPJOHN CANADA ULC","latanoprost 50 mcg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques","latanoprost et timolol","mp_fr_description: ""GD-LATANOPROST/TIMOLOL (latanoprost 50 mcg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) GENMED A DIVISION OF PFIZER CANADA ULC"" -> ""GD-LATANOPROST/TIMOLOL (latanoprost 50 mcg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) UPJOHN CANADA ULC"""
"02380072","TARO-VENLAFAXINE XR (venlafaxine (chlorhydrate de venlafaxine) 37,5 mg capsule orale à libération prolongée) SUN PHARMA CANADA INC","venlafaxine (chlorhydrate de venlafaxine) 37,5 mg capsule orale à libération prolongée","venlafaxine","mp_fr_description: ""RAN-VENLAFAXINE XR (venlafaxine (chlorhydrate de venlafaxine) 37,5 mg capsule orale à libération prolongée) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-VENLAFAXINE XR (venlafaxine (chlorhydrate de venlafaxine) 37,5 mg capsule orale à libération prolongée) SUN PHARMA CANADA INC"""
"02380080","TARO-VENLAFAXINE XR (venlafaxine (chlorhydrate de venlafaxine) 75 mg capsule orale à libération prolongée) SUN PHARMA CANADA INC","venlafaxine (chlorhydrate de venlafaxine) 75 mg capsule orale à libération prolongée","venlafaxine","mp_fr_description: ""RAN-VENLAFAXINE XR (venlafaxine (chlorhydrate de venlafaxine) 75 mg capsule orale à libération prolongée) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-VENLAFAXINE XR (venlafaxine (chlorhydrate de venlafaxine) 75 mg capsule orale à libération prolongée) SUN PHARMA CANADA INC"""
"02380099","TARO-VENLAFAXINE XR (venlafaxine (chlorhydrate de venlafaxine) 150 mg capsule orale à libération prolongée) SUN PHARMA CANADA INC","venlafaxine (chlorhydrate de venlafaxine) 150 mg capsule orale à libération prolongée","venlafaxine","mp_fr_description: ""RAN-VENLAFAXINE XR (venlafaxine (chlorhydrate de venlafaxine) 150 mg capsule orale à libération prolongée) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-VENLAFAXINE XR (venlafaxine (chlorhydrate de venlafaxine) 150 mg capsule orale à libération prolongée) SUN PHARMA CANADA INC"""
"02381702","ACT RIZATRIPTAN (rizatriptan (benzoate de rizatriptan) 10 mg comprimé oral) TEVA CANADA LIMITED","rizatriptan (benzoate de rizatriptan) 10 mg comprimé oral","rizatriptan","mp_fr_description: ""ACT RIZATRIPTAN (rizatriptan (benzoate de rizatriptan) 10 mg comprimé oral) ACTAVIS PHARMA COMPANY"" -> ""ACT RIZATRIPTAN (rizatriptan (benzoate de rizatriptan) 10 mg comprimé oral) TEVA CANADA LIMITED"""
"02393050","PREZISTA (darunavir (éthanolate de darunavir) 800 mg comprimé oral) JANSSEN INC","darunavir 800 mg comprimé oral","darunavir","ntp_code: ""9014294"" -> ""9005128"""
"02393581","ACT NABILONE (nabilone 0,5 mg capsule orale) TEVA CANADA LIMITED","nabilone 0,5 mg capsule orale","nabilone","mp_fr_description: ""ACT NABILONE (nabilone 0,5 mg capsule orale) ACTAVIS PHARMA COMPANY"" -> ""ACT NABILONE (nabilone 0,5 mg capsule orale) TEVA CANADA LIMITED"""
"02393603","ACT NABILONE (nabilone 1 mg capsule orale) TEVA CANADA LIMITED","nabilone 1 mg capsule orale","nabilone","mp_fr_description: ""ACT NABILONE (nabilone 1 mg capsule orale) ACTAVIS PHARMA COMPANY"" -> ""ACT NABILONE (nabilone 1 mg capsule orale) TEVA CANADA LIMITED"""
"02401193","ADVIL COLD, COUGH & FLU NIGHTTIME (chlorhydrate de diphenhydramine 25 mg et ibuprofène 200 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","chlorhydrate de diphenhydramine 25 mg et ibuprofène 200 mg capsule orale","diphenhydramine et ibuprofène","mp_fr_description: ""ADVIL COLD, COUGH & FLU NIGHTTIME (chlorhydrate de diphenhydramine 25 mg et ibuprofène 200 mg capsule orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ADVIL COLD, COUGH & FLU NIGHTTIME (chlorhydrate de diphenhydramine 25 mg et ibuprofène 200 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02404656","ACT MOXIFLOXACIN (moxifloxacine (chlorhydrate de moxifloxacine) 0,5 % gouttes ophtalmiques) TEVA CANADA LIMITED","moxifloxacine (chlorhydrate de moxifloxacine) 0,5 % gouttes ophtalmiques","moxifloxacine","mp_fr_description: ""ACT MOXIFLOXACIN (moxifloxacine (chlorhydrate de moxifloxacine) 0,5 % gouttes ophtalmiques) ACTAVIS PHARMA COMPANY"" -> ""ACT MOXIFLOXACIN (moxifloxacine (chlorhydrate de moxifloxacine) 0,5 % gouttes ophtalmiques) TEVA CANADA LIMITED"""
"02413299","SIGNIFOR (pasiréotide (diaspartate de pasiréotide) 0,3 mg par 1 mL solution injectable ampoule) RECORDATI RARE DISEASES CANADA INC","pasiréotide (diaspartate de pasiréotide) 0,3 mg par 1 mL solution injectable ampoule","pasiréotide","mp_fr_description: ""SIGNIFOR (pasiréotide (diaspartate de pasiréotide) 0,3 mg par 1 mL solution injectable ampoule) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""SIGNIFOR (pasiréotide (diaspartate de pasiréotide) 0,3 mg par 1 mL solution injectable ampoule) RECORDATI RARE DISEASES CANADA INC"""
"02413302","SIGNIFOR (pasiréotide (diaspartate de pasiréotide) 0,6 mg par 1 mL solution injectable ampoule) RECORDATI RARE DISEASES CANADA INC","pasiréotide (diaspartate de pasiréotide) 0,6 mg par 1 mL solution injectable ampoule","pasiréotide","mp_fr_description: ""SIGNIFOR (pasiréotide (diaspartate de pasiréotide) 0,6 mg par 1 mL solution injectable ampoule) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""SIGNIFOR (pasiréotide (diaspartate de pasiréotide) 0,6 mg par 1 mL solution injectable ampoule) RECORDATI RARE DISEASES CANADA INC"""
"02413310","SIGNIFOR (pasiréotide (diaspartate de pasiréotide) 0,9 mg par 1 mL solution injectable ampoule) RECORDATI RARE DISEASES CANADA INC","pasiréotide (diaspartate de pasiréotide) 0,9 mg par 1 mL solution injectable ampoule","pasiréotide","mp_fr_description: ""SIGNIFOR (pasiréotide (diaspartate de pasiréotide) 0,9 mg par 1 mL solution injectable ampoule) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""SIGNIFOR (pasiréotide (diaspartate de pasiréotide) 0,9 mg par 1 mL solution injectable ampoule) RECORDATI RARE DISEASES CANADA INC"""
"02416530","PREZISTA (darunavir (éthanolate de darunavir) 100 mg par mL suspension orale) JANSSEN INC","darunavir 100 mg par mL suspension orale","darunavir","ntp_code: ""9014290"" -> ""9005560"""
"02426501","PREZCOBIX (cobicistat 150 mg et darunavir (éthanolate de darunavir) 800 mg comprimé oral) JANSSEN INC","cobicistat 150 mg et darunavir 800 mg comprimé oral","cobicistat et darunavir","ntp_code: ""9014285"" -> ""9005578"""
"02436256","ACT LATANOPROST/TIMOLOL (latanoprost 50 mcg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) TEVA CANADA LIMITED","latanoprost 50 mcg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques","latanoprost et timolol","mp_fr_description: ""ACT LATANOPROST/TIMOLOL (latanoprost 50 mcg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) ACTAVIS PHARMA COMPANY"" -> ""ACT LATANOPROST/TIMOLOL (latanoprost 50 mcg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) TEVA CANADA LIMITED"""
"02446820","ACT PROGESTERONE INJECTION (progestérone 500 mg par 10 mL solution injectable fiole) TEVA CANADA LIMITED","progestérone 500 mg par 10 mL solution injectable fiole","progestérone","mp_fr_description: ""ACT PROGESTERONE INJECTION (progestérone 500 mg par 10 mL solution injectable fiole) ACTAVIS PHARMA COMPANY"" -> ""ACT PROGESTERONE INJECTION (progestérone 500 mg par 10 mL solution injectable fiole) TEVA CANADA LIMITED"""
"02454297","ACT ESCITALOPRAM ODT (escitalopram 10 mg comprimé orodispersible) TEVA CANADA LIMITED","escitalopram 10 mg comprimé orodispersible","escitalopram","mp_fr_description: ""ACT ESCITALOPRAM ODT (escitalopram 10 mg comprimé orodispersible) ACTAVIS PHARMA COMPANY"" -> ""ACT ESCITALOPRAM ODT (escitalopram 10 mg comprimé orodispersible) TEVA CANADA LIMITED"""
"02454300","ACT ESCITALOPRAM ODT (escitalopram 20 mg comprimé orodispersible) TEVA CANADA LIMITED","escitalopram 20 mg comprimé orodispersible","escitalopram","mp_fr_description: ""ACT ESCITALOPRAM ODT (escitalopram 20 mg comprimé orodispersible) ACTAVIS PHARMA COMPANY"" -> ""ACT ESCITALOPRAM ODT (escitalopram 20 mg comprimé orodispersible) TEVA CANADA LIMITED"""
"02456257","SANDOZ MIGLUSTAT (miglustat 100 mg capsule orale) SANDOZ CANADA INCORPORATED","miglustat 100 mg capsule orale","miglustat","ADDED"
"02456311","ACH-OLMESARTAN (olmésartan médoxomil 20 mg comprimé oral) ACCORD HEALTHCARE INC","olmésartan médoxomil 20 mg comprimé oral","olmésartan","ADDED"
"02456338","ACH-OLMESARTAN (olmésartan médoxomil 40 mg comprimé oral) ACCORD HEALTHCARE INC","olmésartan médoxomil 40 mg comprimé oral","olmésartan","ADDED"
"02467984","NAT-BOSENTAN (bosentan (monohydrate de bosentan) 62,5 mg comprimé oral) NATCO PHARMA (CANADA) INC","bosentan 62,5 mg comprimé oral","bosentan","ADDED"
"02467992","NAT-BOSENTAN (bosentan (monohydrate de bosentan) 125 mg comprimé oral) NATCO PHARMA (CANADA) INC","bosentan 125 mg comprimé oral","bosentan","ADDED"
"02469774","ROCURONIUM BROMIDE INJECTION (bromure de rocuronium 50 mg par 5 mL solution injectable fiole) JUNO PHARMACEUTICALS CORP.","bromure de rocuronium 50 mg par 5 mL solution injectable fiole","rocuronium","mp_fr_description: ""ROCURONIUM BROMIDE INJECTION (bromure de rocuronium 50 mg par 5 mL solution injectable fiole) MDA INC."" -> ""ROCURONIUM BROMIDE INJECTION (bromure de rocuronium 50 mg par 5 mL solution injectable fiole) JUNO PHARMACEUTICALS CORP."""
"02473720","SYMTUZA (cobicistat 150 mg et darunavir (éthanolate de darunavir) 800 mg et emtricitabine 200 mg et ténofovir alafénamide (hémifumarate de ténofovir alafénamide) 10 mg comprimé oral) JANSSEN INC","cobicistat 150 mg et darunavir 800 mg et emtricitabine 200 mg et ténofovir alafénamide (hémifumarate de ténofovir alafénamide) 10 mg comprimé oral","cobicistat et darunavir et emtricitabine et ténofovir alafénamide","ntp_code: ""9014284"" -> ""9012699"""
"02479419","MYL-ESOMEPRAZOLE (ésoméprazole (ésoméprazole magnésien trihydraté) 20 mg comprimé gastrorésistant) MYLAN PHARMACEUTICALS ULC","ésoméprazole (ésoméprazole magnésien) 20 mg comprimé gastrorésistant","ésoméprazole","ADDED"
"02479427","MYL-ESOMEPRAZOLE (ésoméprazole (ésoméprazole magnésien trihydraté) 40 mg comprimé gastrorésistant) MYLAN PHARMACEUTICALS ULC","ésoméprazole (ésoméprazole magnésien) 40 mg comprimé gastrorésistant","ésoméprazole","ADDED"
"02481766","JIVI (damoctocog alfa pégol 500 unité par fiole poudre pour solution injectable avec solution diluante seringue) BAYER INC","damoctocog alfa pégol 500 unité par fiole poudre pour solution injectable avec solution diluante seringue","damoctocog alfa pégol","ADDED"
"02481774","JIVI (damoctocog alfa pégol 1000 unité par fiole poudre pour solution injectable avec solution diluante seringue) BAYER INC","damoctocog alfa pégol 1000 unité par fiole poudre pour solution injectable avec solution diluante seringue","damoctocog alfa pégol","ADDED"
"02481782","JIVI (damoctocog alfa pégol 2000 unité par fiole poudre pour solution injectable avec solution diluante seringue) BAYER INC","damoctocog alfa pégol 2000 unité par fiole poudre pour solution injectable avec solution diluante seringue","damoctocog alfa pégol","ADDED"
"02481790","JIVI (damoctocog alfa pégol 3000 unité par fiole poudre pour solution injectable avec solution diluante seringue) BAYER INC","damoctocog alfa pégol 3000 unité par fiole poudre pour solution injectable avec solution diluante seringue","damoctocog alfa pégol","ADDED"
"02483130","TARO-BOSENTAN (bosentan (monohydrate de bosentan) 62,5 mg comprimé oral) TARO PHARMACEUTICALS INC","bosentan 62,5 mg comprimé oral","bosentan","ADDED"
"02483556","MINT-ARIPIPRAZOLE (aripiprazole 2 mg comprimé oral) MINT PHARMACEUTICALS INC","aripiprazole 2 mg comprimé oral","aripiprazole","ADDED"
"02483564","MINT-ARIPIPRAZOLE (aripiprazole 5 mg comprimé oral) MINT PHARMACEUTICALS INC","aripiprazole 5 mg comprimé oral","aripiprazole","ADDED"
"02483572","MINT-ARIPIPRAZOLE (aripiprazole 10 mg comprimé oral) MINT PHARMACEUTICALS INC","aripiprazole 10 mg comprimé oral","aripiprazole","ADDED"
"02483580","MINT-ARIPIPRAZOLE (aripiprazole 15 mg comprimé oral) MINT PHARMACEUTICALS INC","aripiprazole 15 mg comprimé oral","aripiprazole","ADDED"
"02483599","MINT-ARIPIPRAZOLE (aripiprazole 20 mg comprimé oral) MINT PHARMACEUTICALS INC","aripiprazole 20 mg comprimé oral","aripiprazole","ADDED"
"02483602","MINT-ARIPIPRAZOLE (aripiprazole 30 mg comprimé oral) MINT PHARMACEUTICALS INC","aripiprazole 30 mg comprimé oral","aripiprazole","ADDED"
"02485451","CLINDAMYCIN INJECTION IN 5% DEXTROSE (clindamycine 300 mg par 50 mL solution injectable) BAXTER CORPORATION","clindamycine 300 mg par 50 mL solution injectable","clindamycine","DELETED"
"02485478","CLINDAMYCIN INJECTION IN 5% DEXTROSE (clindamycine 600 mg par 50 mL solution injectable) BAXTER CORPORATION","clindamycine 600 mg par 50 mL solution injectable","clindamycine","DELETED"
"02485486","CLINDAMYCIN INJECTION IN 5% DEXTROSE (clindamycine 900 mg par 50 mL solution injectable) BAXTER CORPORATION","clindamycine 900 mg par 50 mL solution injectable","clindamycine","DELETED"
