"ntp_formal_name","ccdd","n_mp","greater_than_5_AIs","ntp_status_effective_time","ntp_code"
"rivaroxaban 15 mg oral tablet",TRUE,1,FALSE,2012-01-17,9001374
"rivaroxaban 20 mg oral tablet",TRUE,1,FALSE,2012-01-17,9001375
"hydrochlorothiazide 25 mg and telmisartan (telmisartan sodium) 80 mg oral tablet",TRUE,2,FALSE,2012-02-06,9001376
"betamethasone valerate 0.12 % cutaneous foam",TRUE,1,FALSE,2012-02-10,9001377
"hydrochlorothiazide 12.5 mg and telmisartan (telmisartan sodium) 80 mg oral tablet",TRUE,2,FALSE,2012-02-16,9001378
"tramadol hydrochloride 100 mg prolonged-release oral capsule",TRUE,1,FALSE,2012-03-19,9001379
"tramadol hydrochloride 200 mg prolonged-release oral capsule",TRUE,1,FALSE,2012-03-19,9001380
"tramadol hydrochloride 300 mg prolonged-release oral capsule",TRUE,1,FALSE,2012-03-19,9001381
"rizatriptan (rizatriptan benzoate) 5 mg oral tablet",TRUE,4,FALSE,2012-03-26,9001382
"cetirizine hydrochloride 10 mg oral capsule",TRUE,1,FALSE,2012-04-01,9001383
"ciprofloxacin (ciprofloxacin lactate) 2 mg per mL solution for injection",TRUE,1,FALSE,2012-04-17,9001384
"diclofenac potassium 50 mg per pck powder for oral solution",TRUE,1,FALSE,2012-06-02,9001385
"ibuprofen 100 mg per mL solution for injection",TRUE,1,FALSE,2012-06-15,9001386
"sitagliptin (sitagliptin phosphate) 25 mg oral tablet",TRUE,1,FALSE,2012-09-17,9001387
"sitagliptin (sitagliptin phosphate) 50 mg oral tablet",TRUE,1,FALSE,2012-09-17,9001388
"escitalopram 10 mg orodispersible tablet",TRUE,2,FALSE,2012-10-04,9001389
"escitalopram 20 mg orodispersible tablet",TRUE,2,FALSE,2012-10-04,9001390
"naloxone hydrochloride 2.5 mg and oxycodone hydrochloride 5 mg prolonged-release oral tablet",TRUE,1,FALSE,2012-10-16,9001391
"morphine sulfate 50 mg per 5 mL solution for injection ampoule",TRUE,1,FALSE,2012-10-18,9001392
"oxycodone hydrochloride 5 mg prolonged-release oral tablet",TRUE,2,FALSE,2012-11-26,9001393
"doxycycline 40 mg modified-release oral capsule",TRUE,1,FALSE,2012-11-29,9001394
"methadone hydrochloride 10 mg per mL oral solution",TRUE,2,FALSE,2013-01-03,9001395
"clobetasol propionate 0.05 % cutaneous foam",TRUE,1,FALSE,2013-02-04,9001396
"mesalazine 1 g prolonged-release oral tablet",TRUE,1,FALSE,2013-03-12,9001397
"mometasone furoate 50 mcg nasal spray",TRUE,1,FALSE,2013-03-25,9001398
"diclofenac sodium 50 mg and misoprostol 200 mcg gastro-resistant tablet",TRUE,1,FALSE,2013-03-27,9001399
"diclofenac sodium 75 mg and misoprostol 200 mcg gastro-resistant tablet",TRUE,1,FALSE,2013-03-27,9001400
"testosterone 2 % cutaneous solution",TRUE,1,FALSE,2013-05-08,9001401
"nitroglycerin 20.7 mg per 7.4 sq cm transdermal patch",TRUE,1,FALSE,2013-06-04,9001402
"nitroglycerin 41.4 mg per 14.8 sq cm transdermal patch",TRUE,1,FALSE,2013-06-04,9001403
"nitroglycerin 62.2 mg per 22.2 sq cm transdermal patch",TRUE,1,FALSE,2013-06-04,9001404
"nitroglycerin 82.9 mg per 29.6 sq cm transdermal patch",TRUE,1,FALSE,2013-06-04,9001405
"insulin lispro 100 unit per mL solution for injection 3 mL pen",TRUE,1,FALSE,2013-08-14,9001406
"insulin isophane human 100 unit per mL suspension for injection 3 mL pen",TRUE,1,FALSE,2013-09-13,9001407
"insulin detemir 100 unit per mL solution for injection 3 mL pen",TRUE,1,FALSE,2013-11-25,9001408
"clindamycin (clindamycin phosphate) 600 mg per 50 mL solution for injection bag",TRUE,1,FALSE,2013-12-05,9001409
"clindamycin (clindamycin phosphate) 900 mg per 50 mL solution for injection bag",TRUE,1,FALSE,2013-12-05,9001410
"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 50 mg prolonged-release oral tablet",TRUE,1,FALSE,2014-01-15,9001411
"cetirizine hydrochloride 10 mg orodispersible tablet",TRUE,1,FALSE,2014-03-21,9001412
"ethinyl estradiol 10 mcg and ethinyl estradiol 10 mcg and norethindrone acetate 1 mg oral tablet",TRUE,1,FALSE,2014-03-24,9001413
"aripiprazole 300 mg per vial kit",TRUE,1,FALSE,2014-03-27,9001414
"aripiprazole 300 mg per vial powder for prolonged-release suspension for injection",TRUE,1,FALSE,2014-03-27,9001415
"aripiprazole 400 mg per vial kit",TRUE,1,FALSE,2014-03-27,9001416
"aripiprazole 400 mg per vial powder for prolonged-release suspension for injection",TRUE,1,FALSE,2014-03-27,9001417
"methotrexate 10 mg per 0.4 mL solution for injection 0.4 mL syringe",TRUE,1,FALSE,2014-05-08,9001418
"methotrexate 15 mg per 0.6 mL solution for injection 0.6 mL syringe",TRUE,1,FALSE,2014-05-08,9001419
"methotrexate 20 mg per 0.8 mL solution for injection 0.8 mL syringe",TRUE,1,FALSE,2014-05-08,9001420
"methotrexate 25 mg per 1 mL solution for injection syringe",TRUE,1,FALSE,2014-05-08,9001421
"methotrexate 7.5 mg per 0.3 mL solution for injection",TRUE,1,FALSE,2014-05-08,9001422
"methotrexate 7.5 mg per 0.3 mL solution for injection syringe",TRUE,1,FALSE,2014-05-08,9001423
"fentanyl (fentanyl citrate) 100 mcg buccal tablet",TRUE,1,FALSE,2014-05-14,9001424
"fentanyl (fentanyl citrate) 200 mcg buccal tablet",TRUE,1,FALSE,2014-05-14,9001425
"fentanyl (fentanyl citrate) 400 mcg buccal tablet",TRUE,1,FALSE,2014-05-14,9001426
"fentanyl (fentanyl citrate) 600 mcg buccal tablet",TRUE,1,FALSE,2014-05-14,9001427
"fentanyl (fentanyl citrate) 800 mcg buccal tablet",TRUE,1,FALSE,2014-05-14,9001428
"esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant capsule",TRUE,1,FALSE,2014-06-12,9001429
"olanzapine (olanzapine tartrate) 10 mg powder for solution for injection",TRUE,1,FALSE,2014-07-22,9001430
"conjugated estrogens 0.3 mg prolonged-release oral tablet",TRUE,1,FALSE,2014-10-03,9001431
"conjugated estrogens 0.625 mg prolonged-release oral tablet",TRUE,1,FALSE,2014-10-03,9001432
"conjugated estrogens 1.25 mg prolonged-release oral tablet",TRUE,1,FALSE,2014-10-03,9001433
"diclofenac diethylamine 2.32 % cutaneous gel",TRUE,1,FALSE,2014-10-06,9001434
"haloperidol 50 mg per 10 mL solution for injection vial",TRUE,1,FALSE,2014-10-20,9001435
"tiotropium (tiotropium bromide) 2.5 mcg per actuation inhalation solution",TRUE,1,FALSE,2014-12-19,9001436
"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 100 mg prolonged-release oral tablet",TRUE,1,FALSE,2015-01-13,9001437
"metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate) 50 mg prolonged-release oral tablet",TRUE,1,FALSE,2015-01-13,9001438
"clindamycin hydrochloride 150 mg oral capsule",TRUE,1,FALSE,2015-03-02,9001439
"clindamycin hydrochloride 300 mg oral capsule",TRUE,1,FALSE,2015-03-02,9001440
"mometasone furoate 100 mcg per actuation inhalation powder",TRUE,1,FALSE,2015-04-08,9001441
"estradiol 0.1 % transdermal gel",TRUE,3,FALSE,2015-04-13,9001442
"calcitriol 4 mcg per 2 mL solution for injection ampoule",TRUE,1,FALSE,2015-04-16,9001443
"rivastigmine 27 mg per 15 sq cm transdermal patch",TRUE,1,FALSE,2015-04-17,9001444
"naproxen sodium 105 mg and naproxen 105 mg oral capsule",TRUE,1,FALSE,2015-06-19,9001445
"lisdexamfetamine dimesylate 10 mg oral capsule",TRUE,1,FALSE,2015-06-26,9001446
"insulin glargine 300 unit per mL solution for injection 1.5 mL pen",TRUE,1,FALSE,2015-07-15,9001447
"amiodarone hydrochloride 150 mg per 3 mL solution for injection syringe",TRUE,1,FALSE,2015-08-12,9001448
"insulin lispro 200 unit per mL solution for injection 3 mL pen",TRUE,1,FALSE,2015-09-14,9001449
"rivaroxaban 15 mg and rivaroxaban 20 mg oral tablet",TRUE,1,FALSE,2015-11-02,9001450
"lorazepam 2 mg per 1 mL solution for injection vial",TRUE,1,FALSE,2015-11-12,9001451
"fluticasone furoate 200 mcg inhalation powder",TRUE,1,FALSE,2015-12-14,9001452
"fluticasone furoate 200 mcg oral powder",TRUE,1,FALSE,2015-12-14,9001453
"fluticasone furoate 100 mcg inhalation powder",TRUE,1,FALSE,2016-01-26,9001454
"fluticasone furoate 100 mcg oral powder",TRUE,1,FALSE,2016-01-26,9001455
"betamethasone valerate 2.25 mg cutaneous patch",TRUE,1,FALSE,2016-04-05,9001456
"progesterone 500 mg per 10 mL solution for injection vial",TRUE,1,FALSE,2016-04-13,9001457
"testosterone 4.5 % nasal gel",TRUE,1,FALSE,2016-05-06,9001458
"buprenorphine 15 mcg per hour transdermal patch",TRUE,1,FALSE,2016-06-15,9001459
"budesonide 9 mg modified-release oral tablet",TRUE,1,FALSE,2016-07-25,9001460
"esomeprazole (esomeprazole magnesium) 20 mg gastro-resistant capsule",TRUE,1,FALSE,2016-08-10,9001461
"ibuprofen 600 mg prolonged-release oral tablet",TRUE,1,FALSE,2016-08-22,9001462
"morphine sulfate 10 mg oral capsule",TRUE,1,FALSE,2016-09-06,9001463
"morphine sulfate 20 mg oral capsule",TRUE,1,FALSE,2016-09-06,9001464
"morphine sulfate 30 mg oral capsule",TRUE,1,FALSE,2016-09-06,9001465
"morphine sulfate 5 mg oral capsule",TRUE,1,FALSE,2016-09-06,9001466
"ciclesonide 50 mcg per spray nasal spray",TRUE,1,FALSE,2016-11-25,9001467
"methotrexate (methotrexate sodium) 17.5 mg per 0.35 mL solution for injection 0.35 mL syringe",TRUE,1,FALSE,2016-12-02,9001468
"methotrexate (methotrexate sodium) 20 mg per 0.4 mL solution for injection 0.4 mL syringe",TRUE,1,FALSE,2016-12-02,9001469
"methotrexate (methotrexate sodium) 22.5 mg per 0.45 mL solution for injection 0.45 mL syringe",TRUE,1,FALSE,2016-12-02,9001470
"methotrexate (methotrexate sodium) 25 mg per 0.5 mL solution for injection 0.5 mL syringe",TRUE,1,FALSE,2016-12-02,9001471
"lisdexamfetamine dimesylate 70 mg oral capsule",TRUE,1,FALSE,2017-01-05,9001472
"hydromorphone hydrochloride 100 mg per 10 mL solution for injection ampoule",TRUE,1,FALSE,2017-02-06,9001473
"hydromorphone hydrochloride 10 mg per 1 mL solution for injection ampoule",TRUE,1,FALSE,2017-02-06,9001474
"travoprost 0.003 % ophthalmic drops",TRUE,1,FALSE,2017-02-06,9001475
"insulin aspart 100 unit per mL solution for injection 3 mL pen",TRUE,1,FALSE,2017-03-03,9001476
"diazepam 10 mg per 2 mL solution for injection ampoule",TRUE,1,FALSE,2017-03-16,9001477
"propranolol hydrochloride 3.75 mg per mL oral solution",TRUE,1,FALSE,2017-03-23,9001478
"air 100 % medicinal gas",FALSE,1,FALSE,1911-12-31,9001479
"carbon dioxide 100 % medicinal gas",FALSE,1,FALSE,1911-12-31,9001480
"carbon dioxide 5 % and oxygen 95 % medicinal gas",FALSE,1,FALSE,1911-12-31,9001481
"helium 100 % medicinal gas",FALSE,1,FALSE,1911-12-31,9001482
"helium 80 % and oxygen 20 % medicinal gas",FALSE,1,FALSE,1911-12-31,9001483
"nitrogen 100 % medicinal gas",FALSE,1,FALSE,1911-12-31,9001484
"nitrous oxide 100 % medicinal gas",FALSE,1,FALSE,1911-12-31,9001485
"oxygen 100 % medicinal gas",FALSE,4,FALSE,1911-12-31,9001486
"gold sodium thiomalate 10 mg per mL solution for injection",FALSE,2,FALSE,1935-12-31,9001487
"gold sodium thiomalate 25 mg per mL solution for injection",FALSE,2,FALSE,1935-12-31,9001488
"gold sodium thiomalate 50 mg per mL solution for injection",FALSE,2,FALSE,1935-12-31,9001489
"chloroxylenol 4.8 % cutaneous liquid",FALSE,1,FALSE,1938-12-31,9001490
"pitcher plant 100 % solution for injection",FALSE,1,FALSE,1942-12-31,9001491
"NA 1 % cutaneous ointment",FALSE,1,FALSE,1944-12-31,9001492
"NA 1 % rectal ointment",FALSE,1,FALSE,1944-12-31,9001493
"primaquine phosphate 26.3 mg oral tablet",FALSE,1,FALSE,1945-12-31,9001494
"propylthiouracil 100 mg oral tablet",FALSE,1,FALSE,1945-12-31,9001495
"dihydroergotamine mesylate 1 mg per mL solution for injection",FALSE,2,FALSE,1946-12-31,9001496
"bismuth dipropylacetate 135 mg suppository",FALSE,1,FALSE,1950-12-31,9001497
"acetylsalicylic acid 325 mg gastro-resistant tablet",FALSE,10,FALSE,1951-12-31,9001498
"bacitracin 50000 unit per 10 mL powder for cutaneous solution",FALSE,1,FALSE,1951-12-31,9001499
"bacitracin 50000 unit per 10 mL powder for solution for injection",FALSE,1,FALSE,1951-12-31,9001500
"benzalkonium chloride 13 % cutaneous liquid",FALSE,1,FALSE,1951-12-31,9001501
"calcium chloride 0.2 mg per mL and dextrose 50 mg per mL and potassium chloride 0.3 mg per mL and sodium chloride 6 mg per mL and sodium lactate 3.1 mg per mL solution for injection",FALSE,1,FALSE,1951-12-31,9001502
"calcium chloride 0.2 mg per mL and potassium chloride 0.3 mg per mL and sodium chloride 6 mg per mL and sodium lactate 3.1 mg per mL solution for injection",FALSE,1,FALSE,1951-12-31,9001503
"camphor 2 mg and diphenylpyraline hydrochloride 0.5 mg and guaiacol carbonate 200 mg suppository",FALSE,1,FALSE,1951-12-31,9001504
"camphor 5 mg and diphenylpyraline hydrochloride 1.5 mg and guaiacol carbonate 600 mg suppository",FALSE,1,FALSE,1951-12-31,9001505
"dexpanthenol 10 mg per mL and lidocaine hydrochloride 2 % and nicotinamide 75 mg per mL and pyridoxine hydrochloride 2 mg per mL and vitamin b1 50 mg per mL and vitamin b2 (riboflavin 5'-phosphate sodium) 7.5 mg per mL solution for injection",FALSE,1,TRUE,1951-12-31,9001506
"dextrose 100 mg per mL solution for injection",FALSE,2,FALSE,1951-12-31,9001507
"dextrose 500 mg per mL solution for injection",FALSE,1,FALSE,1951-12-31,9001508
"dextrose 50 mg per mL and sodium chloride 4.5 mg per mL solution for injection",FALSE,1,FALSE,1951-12-31,9001509
"dextrose 50 mg per mL and sodium chloride 9 mg per mL solution for injection",FALSE,2,FALSE,1951-12-31,9001510
"dimenhydrinate 100 mg suppository",FALSE,2,FALSE,1951-12-31,9001511
"dimenhydrinate 15 mg per 5 mL syrup",FALSE,1,FALSE,1951-12-31,9001512
"gentian violet 1 % cutaneous liquid",FALSE,1,FALSE,1951-12-31,9001513
"iothalamate meglumine 600 mg per mL solution for injection",FALSE,1,FALSE,1951-12-31,9001514
"lidocaine hydrochloride 20 mg per mL cutaneous gel",FALSE,2,FALSE,1951-12-31,9001515
"methenamine mandelate 500 mg oral tablet",FALSE,1,FALSE,1951-12-31,9001516
"methylene blue 1 % oral liquid",FALSE,1,FALSE,1951-12-31,9001517
"methylene blue 2 % oral liquid",FALSE,1,FALSE,1951-12-31,9001518
"mineral oil 100 % cutaneous liquid",FALSE,2,FALSE,1951-12-31,9001519
"mineral oil 100 % oral liquid",FALSE,3,FALSE,1951-12-31,9001520
"papaverine hydrochloride 65 mg per 2 mL solution for injection",FALSE,1,FALSE,1951-12-31,9001521
"petrolatum 100 % cutaneous ointment",FALSE,3,FALSE,1951-12-31,9001522
"potassium chloride 149 mg per mL solution for injection",FALSE,1,FALSE,1951-12-31,9001523
"propylthiouracil 50 mg oral tablet",FALSE,1,FALSE,1951-12-31,9001524
"sodium chloride 146 mg per mL solution for injection",FALSE,1,FALSE,1951-12-31,9001525
"sodium chloride 50 mg per mL solution for injection",FALSE,1,FALSE,1951-12-31,9001526
"sodium chloride 9 mg per mL solution for injection",FALSE,7,FALSE,1951-12-31,9001527
"sulfacetamide sodium 100 mg per mL ophthalmic drops",FALSE,1,FALSE,1951-12-31,9001528
"thiamazole 5 mg oral tablet",FALSE,2,FALSE,1951-12-31,9001529
"thiopental sodium 1 g per vial powder for solution for injection",FALSE,1,FALSE,1951-12-31,9001530
"thyroid 125 mg oral tablet",FALSE,1,FALSE,1951-12-31,9001531
"thyroid 30 mg oral tablet",FALSE,1,FALSE,1951-12-31,9001532
"thyroid 60 mg oral tablet",FALSE,1,FALSE,1951-12-31,9001533
"tropicamide 0.5 % ophthalmic drops",FALSE,2,FALSE,1951-12-31,9001534
"water 100 % solution for injection",FALSE,11,FALSE,1951-12-31,9001535
"white petrolatum 100 % cutaneous ointment",FALSE,4,FALSE,1951-12-31,9001536
"ethopropazine (ethopropazine hydrochloride) 50 mg oral tablet",FALSE,1,FALSE,1952-12-31,9001537
"succinylcholine chloride 20 mg per mL solution for injection",FALSE,3,FALSE,1952-12-31,9001538
"crotamiton 10 % cutaneous cream",FALSE,1,FALSE,1953-12-31,9001539
"dimenhydrinate 50 mg per mL solution for injection",FALSE,5,FALSE,1953-12-31,9001540
"busulfan 2 mg oral tablet",FALSE,1,FALSE,1954-12-31,9001541
"epinephrine 0.01 mg per mL and lidocaine hydrochloride 10 mg per mL solution for injection",FALSE,1,FALSE,1954-12-31,9001542
"epinephrine 5 mcg per mL and lidocaine hydrochloride 10 mg per mL solution for injection",FALSE,1,FALSE,1954-12-31,9001543
"lidocaine 5 % cutaneous ointment",FALSE,3,FALSE,1954-12-31,9001544
"lidocaine hydrochloride 10 mg per mL solution for injection",FALSE,7,FALSE,1954-12-31,9001545
"lidocaine hydrochloride 20 mg per mL cutaneous liquid",FALSE,1,FALSE,1954-12-31,9001546
"lidocaine hydrochloride 20 mg per mL oral liquid",FALSE,1,FALSE,1954-12-31,9001547
"lidocaine hydrochloride 20 mg per mL solution for injection",FALSE,6,FALSE,1954-12-31,9001548
"mercaptopurine 50 mg oral tablet",FALSE,2,FALSE,1954-12-31,9001549
"dextrose 50 mg per mL and sodium chloride 2.25 mg per mL solution for injection",FALSE,1,FALSE,1955-12-31,9001550
"nylidrin hydrochloride 6 mg oral tablet",FALSE,1,FALSE,1955-12-31,9001551
"acenocoumarol 4 mg oral tablet",FALSE,1,FALSE,1957-12-31,9001552
"calcium chloride 20 mg per 100 mL and potassium chloride 30 mg per 100 mL and sodium chloride 600 mg per 100 mL and sodium lactate 310 mg per 100 mL solution for injection",FALSE,2,FALSE,1957-12-31,9001553
"clioquinol 3 % and hydrocortisone 1 % cutaneous cream",FALSE,1,FALSE,1957-12-31,9001554
"NA 2 mg oral tablet",FALSE,2,FALSE,1957-12-31,9001555
"phenobarbital 100 mg oral tablet",FALSE,1,FALSE,1957-12-31,9001556
"phenobarbital 15 mg oral tablet",FALSE,1,FALSE,1957-12-31,9001557
"phenobarbital 30 mg oral tablet",FALSE,1,FALSE,1957-12-31,9001558
"phenobarbital 60 mg oral tablet",FALSE,1,FALSE,1957-12-31,9001559
"spiramycin 1500000 unit oral capsule",FALSE,1,FALSE,1957-12-31,9001560
"spiramycin 750000 unit oral capsule",FALSE,1,FALSE,1957-12-31,9001561
"amphotericin b 50 mg per vial powder for solution for injection",FALSE,2,FALSE,1958-12-31,9001562
"bisacodyl 10 mg suppository",FALSE,7,FALSE,1958-12-31,9001563
"bisacodyl 5 mg gastro-resistant tablet",FALSE,4,FALSE,1958-12-31,9001564
"dextrose 5 g per 100 mL and magnesium chloride 30 mg per 100 mL and potassium chloride 37 mg per 100 mL and sodium acetate 368 mg per 100 mL and sodium chloride 526 mg per 100 mL and sodium gluconate 502 mg per 100 mL solution for injection",FALSE,1,TRUE,1958-12-31,9001565
"methocarbamol 500 mg oral tablet",FALSE,1,FALSE,1958-12-31,9001566
"methotrimeprazine (methotrimeprazine hydrochloride) 25 mg per mL solution for injection",FALSE,1,FALSE,1958-12-31,9001567
"belladonna 0.2 mg and ergotamine tartrate 0.6 mg and phenobarbital 40 mg prolonged-release oral tablet",FALSE,1,FALSE,1959-01-01,9001568
"chloramphenicol (chloramphenicol sodium succinate) 1 g per vial powder for solution for injection",FALSE,1,FALSE,1959-12-31,9001569
"pilocarpine hydrochloride 20 mg per mL ophthalmic drops",FALSE,1,FALSE,1959-12-31,9001570
"pilocarpine hydrochloride 40 mg per mL ophthalmic drops",FALSE,1,FALSE,1959-12-31,9001571
"trimeprazine (trimeprazine tartrate) 2.5 mg oral tablet",FALSE,1,FALSE,1959-12-31,9001572
"trimeprazine (trimeprazine tartrate) 5 mg oral tablet",FALSE,1,FALSE,1959-12-31,9001573
"atropine sulfate 0.025 mg and diphenoxylate hydrochloride 2.5 mg oral tablet",FALSE,1,FALSE,1960-12-31,9001574
"codeine phosphate 10 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL and triprolidine hydrochloride 2 mg per 5 mL syrup",FALSE,3,FALSE,1960-12-31,9001575
"ethosuximide 250 mg oral capsule",FALSE,1,FALSE,1960-12-31,9001576
"hydrochlorothiazide 25 mg and spironolactone 25 mg oral tablet",FALSE,2,FALSE,1960-12-31,9001577
"methylprednisolone 4 mg oral tablet",FALSE,1,FALSE,1960-12-31,9001578
"methylprednisolone acetate 40 mg per mL suspension for injection",FALSE,4,FALSE,1960-12-31,9001579
"sodium chloride 4.5 mg per mL solution for injection",FALSE,2,FALSE,1960-12-31,9001580
"tetrahydrozoline hydrochloride 0.05 % ophthalmic drops",FALSE,1,FALSE,1960-12-31,9001581
"xylometazoline hydrochloride 0.1 % nasal spray",FALSE,15,FALSE,1960-12-31,9001582
"acetaminophen 325 mg oral tablet",FALSE,23,FALSE,1961-12-31,9001583
"chlordiazepoxide hydrochloride 5 mg and clidinium bromide 2.5 mg oral capsule",FALSE,2,FALSE,1961-12-31,9001584
"sodium polystyrene sulfonate 100 % NA",FALSE,1,FALSE,1961-12-31,9001585
"sodium polystyrene sulfonate 100 % oral powder",FALSE,1,FALSE,1961-12-31,9001586
"acenocoumarol 1 mg oral tablet",FALSE,1,FALSE,1962-12-31,9001587
"clofedanol hydrochloride 25 mg per 5 mL syrup",FALSE,1,FALSE,1962-12-31,9001588
"dextrose 25 mg per mL and sodium chloride 3 mg per mL and sodium lactate 3.1 mg per mL solution for injection",FALSE,1,FALSE,1962-12-31,9001589
"thioproperazine (thioproperazine mesylate) 10 mg oral tablet",FALSE,1,FALSE,1962-12-31,9001590
"aluminum hydroxide (dried aluminum hydroxide gel) 165 mg per 5 mL and magnesium hydroxide 200 mg per 5 mL and simethicone 25 mg per 5 mL oral suspension",FALSE,1,FALSE,1963-12-31,9001591
"aluminum hydroxide-magnesium carbonate-co dried gel 300 mg and magnesium hydroxide 100 mg and simethicone 25 mg oral tablet",FALSE,1,FALSE,1963-12-31,9001592
"dactinomycin 0.5 mg per vial powder for solution for injection",FALSE,1,FALSE,1963-12-31,9001593
"dexamethasone 0.1 % and neomycin (neomycin sulfate) 3.5 mg and polymyxin b sulfate 6000 unit per mL ophthalmic drops",FALSE,1,FALSE,1963-12-31,9001594
"glycerine 50 % and phenol 0.4 % and sodium chloride 0.9 % solution for injection",FALSE,1,FALSE,1963-12-31,9001595
"mannitol 200 mg per mL solution for injection",FALSE,1,FALSE,1963-12-31,9001596
"non pollen 100000 unit per mL solution for injection",FALSE,1,FALSE,1963-12-31,9001597
"phenol 0.4 % and sodium chloride 0.9 % solution for injection",FALSE,1,FALSE,1963-12-31,9001598
"pollen 100000 unit per mL solution for injection",FALSE,1,FALSE,1963-12-31,9001599
"simethicone 40 mg per mL oral drops",FALSE,2,FALSE,1963-12-31,9001600
"atropine sulfate 1 % ophthalmic drops",FALSE,3,FALSE,1964-12-31,9001601
"d-penicillamine 250 mg oral capsule",FALSE,1,FALSE,1964-12-31,9001602
"epinephrine (epinephrine bitartrate) 0.01 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection",FALSE,2,FALSE,1964-12-31,9001603
"epinephrine (epinephrine bitartrate) 0.02 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection",FALSE,2,FALSE,1964-12-31,9001604
"ethosuximide 250 mg per 5 mL syrup",FALSE,1,FALSE,1964-12-31,9001605
"sodium chloride 9 mg per mL irrigation solution",FALSE,2,FALSE,1964-12-31,9001606
"sodium chloride 9 mg per mL solution for peritoneal dialysis",FALSE,3,FALSE,1964-12-31,9001607
"water 100 % cutaneous liquid",FALSE,1,FALSE,1964-12-31,9001608
"water 100 % irrigation solution",FALSE,5,FALSE,1964-12-31,9001609
"aluminum chlorohydrate 100 mg per mL and methylprednisolone acetate 2.5 mg per mL and neomycin sulfate 2.5 mg per mL and sulfur 50 mg per mL lotion",FALSE,1,FALSE,1965-12-31,9001610
"betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection",FALSE,2,FALSE,1965-12-31,9001611
"dextrose 50 mg per mL and magnesium acetate 0.21 mg per mL and potassium acetate 1.28 mg per mL and sodium chloride 2.34 mg per mL solution for injection",FALSE,1,FALSE,1965-12-31,9001612
"dextrose 50 mg per mL and magnesium chloride 0.14 mg per mL and potassium chloride 0.37 mg per mL and sodium acetate 2.22 mg per mL and sodium chloride 5.26 mg per mL and sodium gluconate 5.02 mg per mL solution for injection",FALSE,1,TRUE,1965-12-31,9001613
"epinephrine 5 mcg per mL and lidocaine hydrochloride 20 mg per mL solution for injection",FALSE,1,FALSE,1965-12-31,9001614
"magnesium chloride 0.14 mg per mL and potassium chloride 0.37 mg per mL and sodium acetate 2.22 mg per mL and sodium chloride 5.26 mg per mL and sodium gluconate 5.02 mg per mL solution for injection",FALSE,1,FALSE,1965-12-31,9001615
"phenobarbital 5 mg per mL oral solution",FALSE,1,FALSE,1965-12-31,9001616
"tolnaftate 1 % cutaneous cream",FALSE,4,FALSE,1965-12-31,9001617
"tolnaftate 1 % cutaneous powder",FALSE,3,FALSE,1965-12-31,9001618
"ephedrine sulfate 50 mg per mL solution for injection",FALSE,2,FALSE,1966-12-31,9001619
"flecainide acetate 100 mg oral tablet",FALSE,3,FALSE,1966-12-31,9001620
"mefenamic acid 250 mg oral capsule",FALSE,4,FALSE,1966-12-31,9001621
"sodium chloride 9 mg per mL cutaneous solution",FALSE,1,FALSE,1966-12-31,9001622
"acetylsalicylic acid 650 mg gastro-resistant tablet",FALSE,7,FALSE,1967-12-31,9001623
"chlorpheniramine maleate 4 mg oral tablet",FALSE,3,FALSE,1967-12-31,9001624
"chlorpromazine (chlorpromazine hydrochloride) 100 mg oral tablet",FALSE,1,FALSE,1967-12-31,9001625
"chlorpromazine (chlorpromazine hydrochloride) 25 mg oral tablet",FALSE,1,FALSE,1967-12-31,9001626
"chlorpromazine (chlorpromazine hydrochloride) 50 mg oral tablet",FALSE,1,FALSE,1967-12-31,9001627
"dimenhydrinate 50 mg oral tablet",FALSE,12,FALSE,1967-12-31,9001628
"isoniazid 300 mg and pyridoxine hydrochloride 15 mg oral tablet",FALSE,1,FALSE,1967-12-31,9001629
"NA 0.05 % and NA 0.5 % cutaneous cream",FALSE,1,FALSE,1967-12-31,9001630
"carbon monoxide 0.3 % and neon 0.5 % and nitrogen 78.2 % and oxygen 21 % medicinal gas",FALSE,2,FALSE,1968-12-31,9001631
"chloroquine diphosphate 250 mg oral tablet",FALSE,1,FALSE,1968-12-31,9001632
"clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream",FALSE,1,FALSE,1968-12-31,9001633
"dextran 100 mg per mL and dextrose 50 mg per mL solution for injection",FALSE,1,FALSE,1968-12-31,9001634
"dextran 10 % and sodium chloride 0.9 % solution for injection",FALSE,1,FALSE,1968-12-31,9001635
"ergoloid mesylates 1 mg oral tablet",FALSE,1,FALSE,1968-12-31,9001636
"ethacrynic acid (ethacrynate sodium) 50 mg per vial powder for solution for injection",FALSE,1,FALSE,1968-12-31,9001637
