drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"89859","6","HAEMODIALYSIS","ADDED","02413930"
"50366","6","HAEMODIALYSIS","ADDED","02231081"
"88356","6","HAEMODIALYSIS","ADDED","02398613"
"50685","6","DIALYSIS","REMOVED","02231368"
"81270","6","DIALYSIS","REMOVED","02327384"
"49942","6","HAEMODIALYSIS","ADDED","02230682"
"81574","6","HAEMODIALYSIS","ADDED","02329980"
"18927","6","DIALYSIS","REMOVED","02178982"
"17128","6","HAEMODIALYSIS","ADDED","00898287"
"48614","6","DIALYSIS","REMOVED","02230082"
"18267","6","HAEMODIALYSIS","ADDED","02158264"
"84862","6","DIALYSIS","REMOVED","02363658"
"49939","6","HAEMODIALYSIS","ADDED","02230680"
"101980","22","INTRAMUSCULAR","ADDED","02530635"
"76308","6","HAEMODIALYSIS","ADDED","02277441"
"76226","6","DIALYSIS","REMOVED","02276585"
"34877","6","DIALYSIS","REMOVED","02178117"
"75812","6","HAEMODIALYSIS","ADDED","02272628"
"68057","6","DIALYSIS","REMOVED","02244099"
"81600","6","HAEMODIALYSIS","ADDED","02330245"
"49559","6","DIALYSIS","REMOVED","02230505"
"95267","6","HAEMODIALYSIS","ADDED","02464535"
"9849","6","DIALYSIS","REMOVED","00860522"
"18962","6","DIALYSIS","REMOVED","02179075"
"87362","6","HAEMODIALYSIS","ADDED","02388057"
"18919","6","DIALYSIS","REMOVED","02178265"
"81284","6","HAEMODIALYSIS","ADDED","02327538"
"34879","6","DIALYSIS","REMOVED","02178133"
"34875","6","DIALYSIS","REMOVED","02178095"
"78506","6","HAEMODIALYSIS","ADDED","02299690"
"78505","6","DIALYSIS","REMOVED","02299682"
"7374","6","DIALYSIS","REMOVED","00732435"
"66738","6","HAEMODIALYSIS","ADDED","02242906"
"74645","6","DIALYSIS","REMOVED","02261030"
"84861","6","DIALYSIS","REMOVED","02363631"
"81237","6","DIALYSIS","REMOVED","02327058"
"75810","6","HAEMODIALYSIS","ADDED","02272598"
"61573","6","DIALYSIS","REMOVED","02238182"
"102039","56","ORAL","ADDED","02531240"
"20045","6","HAEMODIALYSIS","ADDED","02217236"
"6607","6","DIALYSIS","REMOVED","00665649"
"18312","6","HAEMODIALYSIS","ADDED","02161052"
"101969","49","INTRAVENOUS","ADDED","02530503"
"18152","6","HAEMODIALYSIS","ADDED","00897809"
"50296","6","DIALYSIS","REMOVED","02231014"
"88357","6","DIALYSIS","REMOVED","02398621"
"18926","6","DIALYSIS","REMOVED","02178443"
"90724","6","HAEMODIALYSIS","ADDED","02422557"
"81593","6","HAEMODIALYSIS","ADDED","02330172"
"6575","6","HAEMODIALYSIS","ADDED","00678821"
"7629","6","HAEMODIALYSIS","ADDED","00684961"
"73917","6","DIALYSIS","REMOVED","02254255"
"81282","6","HAEMODIALYSIS","ADDED","02327503"
"64397","6","HAEMODIALYSIS","ADDED","02240806"
"6833","6","DIALYSIS","REMOVED","00702072"
"6580","6","HAEMODIALYSIS","ADDED","00678767"
"61040","6","HAEMODIALYSIS","ADDED","02237694"
"20040","6","HAEMODIALYSIS","ADDED","02217244"
"73904","6","DIALYSIS","REMOVED","02254115"
"75803","6","HAEMODIALYSIS","ADDED","02272512"
"62965","6","DIALYSIS","REMOVED","02239491"
"20115","6","DIALYSIS","REMOVED","02217260"
"18205","6","HAEMODIALYSIS","ADDED","02158191"
"18432","6","DIALYSIS","REMOVED","00869651"
"81242","6","HAEMODIALYSIS","ADDED","02327104"
"9844","6","DIALYSIS","REMOVED","00860417"
"97524","56","ORAL","ADDED","02484994"
"87315","6","HAEMODIALYSIS","ADDED","02387549"
"9850","6","HAEMODIALYSIS","ADDED","00860530"
"9848","6","HAEMODIALYSIS","ADDED","00860468"
"18147","6","DIALYSIS","REMOVED","00896934"
"18959","6","HAEMODIALYSIS","ADDED","02178206"
"6852","6","HAEMODIALYSIS","ADDED","00684899"
"50684","6","HAEMODIALYSIS","ADDED","02231367"
"18952","6","DIALYSIS","REMOVED","02178346"
"89933","6","HAEMODIALYSIS","ADDED","02414724"
"49940","6","DIALYSIS","REMOVED","02230681"
"102012","56","ORAL","ADDED","02530953"
"49934","6","DIALYSIS","REMOVED","02230675"
"81271","6","DIALYSIS","REMOVED","02327392"
"49936","6","DIALYSIS","REMOVED","02230677"
"101948","65","SUBCUTANEOUS","ADDED","02530295"
"89953","6","HAEMODIALYSIS","ADDED","02414902"
"18507","6","HAEMODIALYSIS","ADDED","00869554"
"81227","6","HAEMODIALYSIS","ADDED","02326949"
"90731","6","HAEMODIALYSIS","ADDED","02422611"
"62961","6","DIALYSIS","REMOVED","02239487"
"6853","6","DIALYSIS","REMOVED","00684902"
"18265","6","DIALYSIS","REMOVED","02158280"
"19281","6","DIALYSIS","REMOVED","02178273"
"64821","6","DIALYSIS","REMOVED","02241215"
"10855","6","DIALYSIS","REMOVED","00890170"
"75476","6","HAEMODIALYSIS","ADDED","02269384"
"37283","6","DIALYSIS","REMOVED","02221616"
"97789","6","HAEMODIALYSIS","ADDED","02487756"
"15611","6","HAEMODIALYSIS","ADDED","01965034"
"6861","6","HAEMODIALYSIS","ADDED","00684996"
"18953","6","HAEMODIALYSIS","ADDED","02178370"
"102057","56","ORAL","ADDED","02531437"
"18929","6","HAEMODIALYSIS","ADDED","02178303"
"86703","6","DIALYSIS","REMOVED","02381257"
"75477","6","DIALYSIS","REMOVED","02269392"
"18310","6","DIALYSIS","REMOVED","02161060"
"68967","6","DIALYSIS","REMOVED","02244968"
"61568","6","DIALYSIS","REMOVED","02238177"
"18437","6","HAEMODIALYSIS","ADDED","00869678"
"20122","6","HAEMODIALYSIS","ADDED","02217287"
"81602","6","HAEMODIALYSIS","ADDED","02330261"
"18200","6","HAEMODIALYSIS","ADDED","02158159"
"90010","6","HAEMODIALYSIS","ADDED","02415518"
"63207","2","DISINFECTANT (Barn)","ADDED","02239726"
"102048","70","TOPICAL","ADDED","02531348"
"71892","6","HAEMODIALYSIS","ADDED","02247631"
"18949","6","DIALYSIS","REMOVED","02178230"
"18430","6","DIALYSIS","REMOVED","00869597"
"71821","6","HAEMODIALYSIS","ADDED","02247568"
"9433","6","DIALYSIS","REMOVED","00804673"
"9133","6","HAEMODIALYSIS","ADDED","00774871"
"80217","6","HAEMODIALYSIS","ADDED","02316668"
"81576","6","DIALYSIS","REMOVED","02330008"
"37559","6","HAEMODIALYSIS","ADDED","02228084"
"88352","6","DIALYSIS","REMOVED","02398575"
"66300","6","HAEMODIALYSIS","ADDED","02242549"
"62954","6","DIALYSIS","REMOVED","02239480"
"81279","6","HAEMODIALYSIS","ADDED","02327465"
"101963","1","BLOCK/INFILTRATION","ADDED","02530449"
"62956","6","HAEMODIALYSIS","ADDED","02239482"
"18154","6","DIALYSIS","REMOVED","00896918"
"13833","6","DIALYSIS","REMOVED","01905740"
"49410","6","DIALYSIS","REMOVED","02230461"
"101987","56","ORAL","ADDED","02530716"
"68056","6","DIALYSIS","REMOVED","02244098"
"18321","6","HAEMODIALYSIS","ADDED","02160986"
"74790","6","HAEMODIALYSIS","ADDED","02262517"
"85374","6","DIALYSIS","REMOVED","02368757"
"73927","6","HAEMODIALYSIS","ADDED","02254379"
"68968","6","HAEMODIALYSIS","ADDED","02244969"
"49560","6","DIALYSIS","REMOVED","02230506"
"84863","6","DIALYSIS","REMOVED","02363666"
"13018","6","HAEMODIALYSIS","ADDED","00882666"
"74792","6","DIALYSIS","REMOVED","02262533"
"8583","6","DIALYSIS","REMOVED","00774243"
"50534","6","DIALYSIS","REMOVED","02231227"
"62952","6","DIALYSIS","REMOVED","02239478"
"73577","6","DIALYSIS","REMOVED","02250829"
"85146","6","HAEMODIALYSIS","ADDED","02366614"
"89945","6","DIALYSIS","REMOVED","02414821"
"102013","56","ORAL","ADDED","02530961"
"18963","6","HAEMODIALYSIS","ADDED","02178362"
"18940","6","DIALYSIS","REMOVED","02179024"
"90730","6","DIALYSIS","REMOVED","02422603"
"75060","6","HAEMODIALYSIS","ADDED","02265117"
"20046","6","HAEMODIALYSIS","ADDED","02217635"
"18202","6","DIALYSIS","REMOVED","02158221"
"18930","6","HAEMODIALYSIS","ADDED","02178389"
"14777","6","DIALYSIS","REMOVED","00801712"
"11340","6","HAEMODIALYSIS","ADDED","01908758"
"63080","6","HAEMODIALYSIS","ADDED","02239609"
"9332","6","DIALYSIS","REMOVED","00798843"
"10821","6","HAEMODIALYSIS","ADDED","00890200"
"73923","6","DIALYSIS","REMOVED","02254336"
"6571","6","HAEMODIALYSIS","ADDED","00678880"
"6832","6","DIALYSIS","REMOVED","00702064"
"18206","6","HAEMODIALYSIS","ADDED","02158256"
"18199","6","DIALYSIS","REMOVED","02158167"
"76040","6","DIALYSIS","REMOVED","02274876"
"71997","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","02247722"
"17131","6","HAEMODIALYSIS","ADDED","00898414"
"89853","6","DIALYSIS","REMOVED","02413892"
"18305","6","DIALYSIS","REMOVED","02161028"
"18145","6","HAEMODIALYSIS","ADDED","00897108"
"18201","6","DIALYSIS","REMOVED","02158183"
"61036","6","DIALYSIS","REMOVED","02237690"
"73916","6","HAEMODIALYSIS","ADDED","02254247"
"18157","6","HAEMODIALYSIS","ADDED","00898422"
"102061","56","ORAL","ADDED","02531488"
"64671","6","HAEMODIALYSIS","ADDED","02241076"
"85139","6","DIALYSIS","REMOVED","02366533"
"73926","6","HAEMODIALYSIS","ADDED","02254360"
"9843","6","HAEMODIALYSIS","ADDED","00850446"
"52479","6","HAEMODIALYSIS","ADDED","02232990"
"101961","70","TOPICAL","ADDED","02530422"
"20086","6","DIALYSIS","REMOVED","02220326"
"61572","6","HAEMODIALYSIS","ADDED","02238181"
"10869","6","HAEMODIALYSIS","ADDED","00799831"
"18942","6","DIALYSIS","REMOVED","02178435"
"50365","6","HAEMODIALYSIS","ADDED","02231080"
"9852","6","HAEMODIALYSIS","ADDED","00860565"
"6858","6","DIALYSIS","REMOVED","00684953"
"6856","6","DIALYSIS","REMOVED","00687472"
"98536","56","ORAL","ADDED","02495449"
"18204","6","DIALYSIS","REMOVED","02158205"
"71894","6","DIALYSIS","REMOVED","02247633"
"90988","6","DIALYSIS","REMOVED","02425246"
"101968","49","INTRAVENOUS","ADDED","02530481"
"17278","6","HAEMODIALYSIS","ADDED","00896977"
"102066","93","DISINFECTANT (Domestic)","ADDED","02531542"
"18426","6","HAEMODIALYSIS","ADDED","00869570"
"18958","6","HAEMODIALYSIS","ADDED","02178354"
"75807","6","HAEMODIALYSIS","ADDED","02272555"
"18948","6","HAEMODIALYSIS","ADDED","02178222"
"18954","6","DIALYSIS","REMOVED","02179148"
"19959","6","HAEMODIALYSIS","ADDED","02216507"
"52481","6","DIALYSIS","REMOVED","02232992"
"18956","6","DIALYSIS","REMOVED","02179156"
"73578","6","DIALYSIS","REMOVED","02250837"
"89952","6","HAEMODIALYSIS","ADDED","02414899"
"101951","22","INTRAMUSCULAR","ADDED","02530325"
"19960","6","HAEMODIALYSIS","ADDED","02216515"
"6579","6","DIALYSIS","REMOVED","00678775"
"36814","6","HAEMODIALYSIS","ADDED","02210134"
"101725","56","ORAL","ADDED","02527987"
"96221","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","02472880"
"76654","6","DIALYSIS","REMOVED","02280884"
"88353","6","DIALYSIS","REMOVED","02398583"
"10114","6","DIALYSIS","REMOVED","00774936"
"36809","6","HAEMODIALYSIS","ADDED","02209985"
"73309","6","DIALYSIS","REMOVED","02248934"
"8035","6","HAEMODIALYSIS","ADDED","00742171"
"8905","6","DIALYSIS","REMOVED","00780006"
"88829","6","DIALYSIS","REMOVED","02403498"
"62953","6","DIALYSIS","REMOVED","02239479"
"95266","6","DIALYSIS","REMOVED","02464527"
"18270","6","HAEMODIALYSIS","ADDED","02158310"
"92029","6","DIALYSIS","REMOVED","02435950"
"6777","6","DIALYSIS","REMOVED","00691658"
"18508","6","HAEMODIALYSIS","ADDED","00661147"
"9129","6","HAEMODIALYSIS","ADDED","00770213"
"102066","94","DISINFECTANT (Institutional/Industrial)","ADDED","02531542"
"18149","6","HAEMODIALYSIS","ADDED","00897167"
"89944","6","DIALYSIS","REMOVED","02414813"
"81281","6","HAEMODIALYSIS","ADDED","02327481"
"75168","6","DIALYSIS","REMOVED","02266245"
"20075","6","DIALYSIS","REMOVED","02218852"
"102030","49","INTRAVENOUS","ADDED","02531135"
"62959","6","HAEMODIALYSIS","ADDED","02239485"
"18435","6","HAEMODIALYSIS","ADDED","00869740"
"18148","6","DIALYSIS","REMOVED","00896942"
"18923","6","DIALYSIS","REMOVED","02178176"
"63867","6","DIALYSIS","REMOVED","02240330"
"74647","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","02261057"
"6577","6","HAEMODIALYSIS","ADDED","00678791"
"79457","22","INTRAMUSCULAR","REMOVED","02308967"
"18197","6","DIALYSIS","REMOVED","02158108"
"18193","6","HAEMODIALYSIS","ADDED","02158361"
"101534","70","TOPICAL","ADDED","02526239"
"88355","6","HAEMODIALYSIS","ADDED","02398605"
"18947","6","HAEMODIALYSIS","ADDED","02179083"
"18156","6","DIALYSIS","REMOVED","00898430"
"6582","6","DIALYSIS","REMOVED","00678805"
"6572","6","HAEMODIALYSIS","ADDED","00678872"
"81225","6","HAEMODIALYSIS","ADDED","02326922"
"98535","56","ORAL","ADDED","02495430"
"6775","6","DIALYSIS","REMOVED","00691623"
"71815","6","HAEMODIALYSIS","ADDED","02247563"
"89852","6","DIALYSIS","REMOVED","02413876"
"71803","6","HAEMODIALYSIS","ADDED","02247553"
"6857","6","HAEMODIALYSIS","ADDED","00684945"
"90709","6","DIALYSIS","REMOVED","02422409"
"10514","6","HAEMODIALYSIS","ADDED","00799947"
"18269","6","HAEMODIALYSIS","ADDED","02158302"
"14728","6","DIALYSIS","REMOVED","00883530"
"81224","6","HAEMODIALYSIS","ADDED","02326914"
"17129","6","HAEMODIALYSIS","ADDED","00897833"
"18431","6","DIALYSIS","REMOVED","00869619"
"18921","6","DIALYSIS","REMOVED","02178427"
"93943","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","02453029"
"18961","6","HAEMODIALYSIS","ADDED","02178451"
"81222","6","HAEMODIALYSIS","ADDED","02326892"
"102045","56","ORAL","ADDED","02531305"
"6610","6","DIALYSIS","REMOVED","00665673"
"63033","6","DIALYSIS","REMOVED","02239556"
"18950","6","HAEMODIALYSIS","ADDED","02178338"
"18424","6","DIALYSIS","REMOVED","00869732"
"81577","6","DIALYSIS","REMOVED","02330016"
"74648","6","DIALYSIS","REMOVED","02261065"
"19735","6","HAEMODIALYSIS","ADDED","02210061"
"9847","6","HAEMODIALYSIS","ADDED","00860441"
"75804","6","DIALYSIS","REMOVED","02272520"
"10870","6","HAEMODIALYSIS","ADDED","00799858"
"18918","6","HAEMODIALYSIS","ADDED","02178419"
"20120","6","HAEMODIALYSIS","ADDED","02217627"
"101915","56","ORAL","ADDED","02529920"
"9851","6","HAEMODIALYSIS","ADDED","00860549"
"78010","6","DIALYSIS","REMOVED","02294753"
"10143","6","DIALYSIS","REMOVED","00799807"
"78507","6","DIALYSIS","REMOVED","02299704"
"101982","22","INTRAMUSCULAR","ADDED","02530643"
"10048","6","HAEMODIALYSIS","ADDED","00819506"
"18995","6","DIALYSIS","REMOVED","02179067"
"10512","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","00799793"
"92030","6","DIALYSIS","REMOVED","02435969"
"20114","6","DIALYSIS","REMOVED","02218879"
"102025","8","DISINFECTANT (Food Premises)","ADDED","02531097"
"6854","6","HAEMODIALYSIS","ADDED","00684910"
"63034","6","DIALYSIS","REMOVED","02239557"
"60213","6","HAEMODIALYSIS","ADDED","02236921"
"18266","6","HAEMODIALYSIS","ADDED","02158272"
"18422","6","DIALYSIS","REMOVED","00869716"
"9185","6","DIALYSIS","REMOVED","00798711"
"101986","56","ORAL","ADDED","02530708"
"14726","6","DIALYSIS","REMOVED","00883549"
"8586","6","DIALYSIS","REMOVED","00774960"
"49558","6","DIALYSIS","REMOVED","02230504"
"64847","6","DIALYSIS","REMOVED","02241238"
"20121","6","DIALYSIS","REMOVED","02217279"
"50536","6","DIALYSIS","REMOVED","02231229"
"36813","6","HAEMODIALYSIS","ADDED","02210126"
"101973","93","DISINFECTANT (Domestic)","ADDED","02530562"
"74789","6","HAEMODIALYSIS","ADDED","02262509"
"81241","6","HAEMODIALYSIS","ADDED","02327090"
"90710","6","DIALYSIS","REMOVED","02422417"
"18151","6","HAEMODIALYSIS","ADDED","00897787"
"71893","6","DIALYSIS","REMOVED","02247632"
"62957","6","DIALYSIS","REMOVED","02239483"
"68148","6","HAEMODIALYSIS","ADDED","02244189"
"8587","6","HAEMODIALYSIS","ADDED","00774995"
"11109","6","DIALYSIS","REMOVED","00816663"
"18996","6","HAEMODIALYSIS","ADDED","02178508"
"102040","56","ORAL","ADDED","02531259"
"102025","94","DISINFECTANT (Institutional/Industrial)","ADDED","02531097"
"73902","6","DIALYSIS","REMOVED","02254093"
"86200","6","DIALYSIS","REMOVED","02376504"
"8903","6","DIALYSIS","REMOVED","00648779"
"14778","6","HAEMODIALYSIS","ADDED","00844837"
"101821","56","ORAL","ADDED","02529017"
"101966","49","INTRAVENOUS","ADDED","02530473"
"61569","6","HAEMODIALYSIS","ADDED","02238178"
"74791","6","HAEMODIALYSIS","ADDED","02262525"
"20044","6","HAEMODIALYSIS","ADDED","02217554"
"50094","6","HAEMODIALYSIS","ADDED","02230810"
"101996","65","SUBCUTANEOUS","ADDED","02530805"
"75059","6","DIALYSIS","REMOVED","02265109"
"91306","6","HAEMODIALYSIS","ADDED","02428598"
"64820","6","HAEMODIALYSIS","ADDED","02241214"
"71818","6","DIALYSIS","REMOVED","02247566"
"85901","6","DIALYSIS","REMOVED","02373793"
"18945","6","DIALYSIS","REMOVED","02179091"
"20119","6","DIALYSIS","REMOVED","02217619"
"74641","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","02261022"
"18195","6","HAEMODIALYSIS","ADDED","02158124"
"15612","6","DIALYSIS","REMOVED","01965018"
"88830","6","HAEMODIALYSIS","ADDED","02403501"
"80218","6","HAEMODIALYSIS","ADDED","02316676"
"72589","6","HAEMODIALYSIS","ADDED","02248252"
"10009","6","DIALYSIS","REMOVED","00799823"
"19366","6","HAEMODIALYSIS","ADDED","02179008"
"66134","6","DIALYSIS","REMOVED","02242422"
"63842","6","HAEMODIALYSIS","ADDED","02240304"
"18203","6","DIALYSIS","REMOVED","02158213"
"18946","6","HAEMODIALYSIS","ADDED","02179113"
"6609","6","HAEMODIALYSIS","ADDED","00665665"
"34881","6","DIALYSIS","REMOVED","02178168"
"9130","6","HAEMODIALYSIS","ADDED","00771244"
"9132","6","HAEMODIALYSIS","ADDED","00774979"
"50537","6","HAEMODIALYSIS","ADDED","02231230"
"8904","6","DIALYSIS","REMOVED","00770280"
"10050","6","DIALYSIS","REMOVED","00821616"
"75813","6","HAEMODIALYSIS","ADDED","02272636"
"20116","6","HAEMODIALYSIS","ADDED","02217252"
"20113","6","HAEMODIALYSIS","ADDED","02217562"
"10863","6","DIALYSIS","REMOVED","00865095"
"64218","6","DIALYSIS","REMOVED","02240638"
"81579","6","HAEMODIALYSIS","ADDED","02330032"
"85142","6","HAEMODIALYSIS","ADDED","02366576"
"36811","6","DIALYSIS","REMOVED","02210002"
"71998","6","DIALYSIS","REMOVED","02247723"
"92791","6","DIALYSIS","REMOVED","02443287"
"9131","6","HAEMODIALYSIS","ADDED","00771279"
"92790","6","HAEMODIALYSIS","ADDED","02443279"
"50533","6","DIALYSIS","REMOVED","02231226"
"6862","6","DIALYSIS","REMOVED","00685003"
"102066","8","DISINFECTANT (Food Premises)","ADDED","02531542"
"73905","6","HAEMODIALYSIS","ADDED","02254123"
"65022","6","DIALYSIS","REMOVED","02241386"
"6608","6","DIALYSIS","REMOVED","00665657"
"86201","6","HAEMODIALYSIS","ADDED","02376512"
"62960","6","DIALYSIS","REMOVED","02239486"
"18928","6","HAEMODIALYSIS","ADDED","02178281"
"74646","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","02261049"
"34880","6","DIALYSIS","REMOVED","02178141"
"9184","6","DIALYSIS","REMOVED","00798304"
"81236","6","HAEMODIALYSIS","ADDED","02327031"
"97527","56","ORAL","ADDED","02485001"
"85145","6","DIALYSIS","REMOVED","02366606"
"36812","6","HAEMODIALYSIS","ADDED","02210010"
"10513","6","HAEMODIALYSIS","ADDED","00799890"
"97697","56","ORAL","ADDED","02486806"
"89861","6","DIALYSIS","REMOVED","02413965"
"48615","6","DIALYSIS","REMOVED","02230083"
"71823","6","HAEMODIALYSIS","ADDED","02247570"
"101903","6","DIALYSIS","REMOVED","02529793"
"81595","6","HAEMODIALYSIS","ADDED","02330199"
"71816","6","HAEMODIALYSIS","ADDED","02247564"
"6859","6","HAEMODIALYSIS","ADDED","00692859"
"73576","6","HAEMODIALYSIS","ADDED","02250810"
"90007","6","DIALYSIS","REMOVED","02415461"
"50367","6","HAEMODIALYSIS","ADDED","02231082"
"9846","6","HAEMODIALYSIS","ADDED","00860433"
"18309","6","DIALYSIS","REMOVED","02160994"
"9183","6","HAEMODIALYSIS","ADDED","00792837"
"18955","6","HAEMODIALYSIS","ADDED","02178257"
"10144","6","DIALYSIS","REMOVED","00799815"
"20094","6","HAEMODIALYSIS","ADDED","02220334"
"67542","6","HAEMODIALYSIS","ADDED","02243623"
"18167","6","HAEMODIALYSIS","ADDED","02160870"
"75411","6","DIALYSIS","REMOVED","02268728"
"18943","6","DIALYSIS","REMOVED","02178184"
"71822","6","DIALYSIS","REMOVED","02247569"
"8585","6","DIALYSIS","REMOVED","00774804"
"7372","6","HAEMODIALYSIS","ADDED","00732494"
"81596","6","HAEMODIALYSIS","ADDED","02330202"
"9182","6","HAEMODIALYSIS","ADDED","00792780"
"6584","6","DIALYSIS","REMOVED","00678864"
"90725","6","DIALYSIS","REMOVED","02422565"
"75811","6","DIALYSIS","REMOVED","02272601"
"101914","56","ORAL","ADDED","02529912"
"84859","6","HAEMODIALYSIS","ADDED","02363623"
"74793","6","DIALYSIS","REMOVED","02262541"
"81578","6","DIALYSIS","REMOVED","02330024"
"10820","6","DIALYSIS","REMOVED","00890197"
"8504","6","HAEMODIALYSIS","ADDED","00771295"
"61571","6","DIALYSIS","REMOVED","02238180"
"20111","6","HAEMODIALYSIS","ADDED","02217597"
"84860","6","HAEMODIALYSIS","ADDED","02363615"
"18951","6","HAEMODIALYSIS","ADDED","02179172"
"98281","56","ORAL","ADDED","02492814"
"14727","6","HAEMODIALYSIS","ADDED","00774839"
"36836","6","DIALYSIS","REMOVED","02210835"
"73929","6","HAEMODIALYSIS","ADDED","02254395"
"81095","6","HAEMODIALYSIS","ADDED","02325586"
"101820","56","ORAL","ADDED","02529009"
"101513","2","DISINFECTANT (Barn)","ADDED","02526042"
"20118","6","DIALYSIS","REMOVED","02217600"
"18272","6","DIALYSIS","REMOVED","02158140"
"6578","6","DIALYSIS","REMOVED","00678783"
"85372","6","DIALYSIS","REMOVED","02368730"
"64670","6","HAEMODIALYSIS","ADDED","02241075"
"73903","6","HAEMODIALYSIS","ADDED","02254107"
"66962","6","DIALYSIS","REMOVED","02243095"
"20076","6","HAEMODIALYSIS","ADDED","02218860"
"6836","6","DIALYSIS","REMOVED","00665681"
"74787","6","DIALYSIS","REMOVED","02262487"
"73928","6","DIALYSIS","REMOVED","02254387"
"102009","2","DISINFECTANT (Barn)","ADDED","02530929"
"85140","6","HAEMODIALYSIS","ADDED","02366541"
"101744","6","DIALYSIS","REMOVED","02528193"
"48137","6","DIALYSIS","REMOVED","00661260"
"75085","6","DIALYSIS","REMOVED","02265389"
"73901","6","HAEMODIALYSIS","ADDED","02254085"
"89856","6","DIALYSIS","REMOVED","02413914"
"18941","6","DIALYSIS","REMOVED","02178192"
"10115","6","HAEMODIALYSIS","ADDED","00774944"
"9371","6","DIALYSIS","REMOVED","00678430"
"62963","6","DIALYSIS","REMOVED","02239489"
"81580","6","HAEMODIALYSIS","ADDED","02330040"
"68969","6","HAEMODIALYSIS","ADDED","02244970"
"73922","6","HAEMODIALYSIS","ADDED","02254328"
"18150","6","HAEMODIALYSIS","ADDED","00897124"
"76310","6","HAEMODIALYSIS","ADDED","02277476"
"89857","6","DIALYSIS","REMOVED","02413922"
"18423","6","DIALYSIS","REMOVED","00869724"
"7373","6","DIALYSIS","REMOVED","00732516"
"97786","56","ORAL","ADDED","02487713"
"75433","6","DIALYSIS","REMOVED","02268930"
"6837","6","DIALYSIS","REMOVED","00701653"
"75169","6","DIALYSIS","REMOVED","02266253"
"10384","6","HAEMODIALYSIS","ADDED","00882569"
"20041","6","HAEMODIALYSIS","ADDED","02217643"
"7371","6","HAEMODIALYSIS","ADDED","00732745"
"60212","6","HAEMODIALYSIS","ADDED","02236920"
"81601","6","DIALYSIS","REMOVED","02330253"
"96314","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","02473747"
"19739","6","DIALYSIS","REMOVED","02209780"
"90011","6","DIALYSIS","REMOVED","02415526"
"92022","6","DIALYSIS","REMOVED","02435888"
"6834","6","HAEMODIALYSIS","ADDED","00702080"
"78012","6","HAEMODIALYSIS","ADDED","02294788"
"81238","6","DIALYSIS","REMOVED","02327066"
"85141","6","HAEMODIALYSIS","ADDED","02366568"
"75806","6","DIALYSIS","REMOVED","02272547"
"71819","6","DIALYSIS","REMOVED","02247567"
"74649","6","DIALYSIS","REMOVED","02261073"
"101521","93","DISINFECTANT (Domestic)","ADDED","02526093"
"6860","6","HAEMODIALYSIS","ADDED","00684988"
"18427","6","DIALYSIS","REMOVED","00869562"
"74151","6","HAEMODIALYSIS","ADDED","02256282"
"102026","2","DISINFECTANT (Barn)","ADDED","02531100"
"102038","49","INTRAVENOUS","ADDED","02531224"
"89947","6","HAEMODIALYSIS","ADDED","02414848"
"73919","6","DIALYSIS","REMOVED","02254298"
"71802","6","HAEMODIALYSIS","ADDED","02247552"
"91305","6","DIALYSIS","REMOVED","02428571"
"6583","6","HAEMODIALYSIS","ADDED","00678902"
"101993","65","SUBCUTANEOUS","ADDED","02530775"
"73921","6","DIALYSIS","REMOVED","02254301"
"68058","6","DIALYSIS","REMOVED","02244100"
"36804","6","HAEMODIALYSIS","ADDED","02209942"
"90008","6","HAEMODIALYSIS","ADDED","02415488"
"20043","6","DIALYSIS","REMOVED","02217651"
"85144","6","DIALYSIS","REMOVED","02366592"
"93942","119","HAEMODIALYSIS (INTRAPERITONEAL)","ADDED","02453010"
"18960","6","DIALYSIS","REMOVED","02179164"
"81262","6","DIALYSIS","REMOVED","02327309"
"81598","6","HAEMODIALYSIS","ADDED","02330229"
"34878","6","DIALYSIS","REMOVED","02178125"
"93944","6","DIALYSIS","REMOVED","02453037"
"99969","56","ORAL","ADDED","02510472"
"9845","6","DIALYSIS","REMOVED","00860425"
"18194","6","DIALYSIS","REMOVED","02158132"
"93945","6","DIALYSIS","REMOVED","02453045"
"81101","6","HAEMODIALYSIS","ADDED","02325640"
"9853","6","HAEMODIALYSIS","ADDED","00860603"
"92792","6","DIALYSIS","REMOVED","02443295"
"6576","6","DIALYSIS","REMOVED","00678813"
"75808","6","HAEMODIALYSIS","ADDED","02272563"
"91307","6","HAEMODIALYSIS","ADDED","02428601"
"73925","6","HAEMODIALYSIS","ADDED","02254352"
"18922","6","DIALYSIS","REMOVED","02178249"
"36815","6","HAEMODIALYSIS","ADDED","02210150"
"9186","6","HAEMODIALYSIS","ADDED","00798916"
"74794","6","DIALYSIS","REMOVED","02262568"
"63843","6","DIALYSIS","REMOVED","02240305"
"81226","6","DIALYSIS","REMOVED","02326930"
"101962","22","INTRAMUSCULAR","ADDED","02530430"
