mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"02475804","TARO-BUPROPION XL (chlorhydrate de bupropion 150 mg comprimé oral à libération prolongée) SUN PHARMA CANADA INC","chlorhydrate de bupropion 150 mg comprimé oral à libération prolongée","bupropion","mp_fr_description: ""RAN-BUPROPION XL (chlorhydrate de bupropion 150 mg comprimé oral à libération prolongée) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-BUPROPION XL (chlorhydrate de bupropion 150 mg comprimé oral à libération prolongée) SUN PHARMA CANADA INC"""
"02475812","TARO-BUPROPION XL (chlorhydrate de bupropion 300 mg comprimé oral à libération prolongée) SUN PHARMA CANADA INC","chlorhydrate de bupropion 300 mg comprimé oral à libération prolongée","bupropion","mp_fr_description: ""RAN-BUPROPION XL (chlorhydrate de bupropion 300 mg comprimé oral à libération prolongée) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-BUPROPION XL (chlorhydrate de bupropion 300 mg comprimé oral à libération prolongée) SUN PHARMA CANADA INC"""
"02478382","TRUXIMA (rituximab 100 mg par 10 mL solution injectable) CELLTRION HEALTHCARE CO LTD","rituximab 100 mg par 10 mL solution injectable","rituximab","ADDED"
"02478390","TRUXIMA (rituximab 500 mg par 50 mL solution injectable) CELLTRION HEALTHCARE CO LTD","rituximab 500 mg par 50 mL solution injectable","rituximab","ADDED"
"02479079","CLEANSING NETTOYANT DANDRUFF PYRITHIONE ZINC SHAMPOO (pyrithione zincique 1 % shampoing) APOLLO HEALTH AND BEAUTY CARE INC.","pyrithione zincique 1 % shampoing","pyrithione zincique","ADDED"
"02479095","GREEN APPLE POMME VERTE DANDRUFF PYRITHIONE ZINC SHAMPOO & CONDITIONER (pyrithione zincique 1 % shampoing) APOLLO HEALTH AND BEAUTY CARE INC.","pyrithione zincique 1 % shampoing","pyrithione zincique","ADDED"
"02479923","M-CLINDAMYCIN (clindamycine (chlorhydrate de clindamycine) 150 mg capsule orale) MANTRA PHARMA INC","clindamycine (chlorhydrate de clindamycine) 150 mg capsule orale","clindamycine","ADDED"
"02479931","M-CLINDAMYCIN (clindamycine (chlorhydrate de clindamycine) 300 mg capsule orale) MANTRA PHARMA INC","clindamycine (chlorhydrate de clindamycine) 300 mg capsule orale","clindamycine","ADDED"
"02480131","COVERGIRL TRUBLEND BASE BUSINESS SKIN PRIMER BASE POUR LA PEAU (ensulizole 3 % émulsion cutanée) HFC PRESTIGE INTERNATIONAL CANADA INC","ensulizole 3 % émulsion cutanée","ensulizole","ADDED"
"02480794","HERZUMA (trastuzumab 440 mg par fiole NA) CELLTRION HEALTHCARE CO LTD","trastuzumab 440 mg par fiole NA","trastuzumab","ADDED"
"02481979","SANDOZ METHADONE (chlorhydrate de méthadone 10 mg par mL solution orale) SANDOZ CANADA INCORPORATED","chlorhydrate de méthadone 10 mg par mL solution orale","méthadone","mp_fr_description: ""METHADONE HYDROCHLORIDE ORAL CONCENTRATE USP (chlorhydrate de méthadone 10 mg par mL solution orale) STERINOVA INC"" -> ""SANDOZ METHADONE (chlorhydrate de méthadone 10 mg par mL solution orale) SANDOZ CANADA INCORPORATED"""
"02482835","AG-MONTELUKAST (montélukast (montélukast sodique) 10 mg comprimé oral) ANGITA PHARMA INC.","montélukast (montélukast sodique) 10 mg comprimé oral","montélukast","ADDED"
"02483769","CLINDAMYCIN PHOSPHATE TOPICAL SOLUTION USP (clindamycine (phosphate de clindamycine) 1 % solution pour application cutanée) TELIGENT PHARMA, INC","clindamycine (phosphate de clindamycine) 1 % solution pour application cutanée","clindamycine","ADDED"
"02484676","SANDOZ EFAVIRENZ/EMTRICITABINE/TENOFOVIR (éfavirenz 600 mg et emtricitabine 200 mg et fumarate de ténofovir disoproxil 300 mg comprimé oral) SANDOZ CANADA INCORPORATED","éfavirenz 600 mg et emtricitabine 200 mg et fumarate de ténofovir disoproxil 300 mg comprimé oral","éfavirenz et emtricitabine et ténofovir disoproxil","ADDED"
"02489147","ERFA-AMIKACIN (amikacine (sulfate d'amikacine) 500 mg par 2 mL solution injectable fiole) ERFA CANADA 2012 INC","amikacine (sulfate d'amikacine) 500 mg par 2 mL solution injectable fiole","amikacin","ADDED"
"02490536","NERLYNX (nératinib (maléate de nératinib) 40 mg comprimé oral) KNIGHT THERAPEUTICS INC.","nératinib (maléate de nératinib) 40 mg comprimé oral","nératinib","ADDED"
"02490544","MINT-LACOSAMIDE (lacosamide 50 mg comprimé oral) MINT PHARMACEUTICALS INC","lacosamide 50 mg comprimé oral","lacosamide","ADDED"
"02490552","MINT-LACOSAMIDE (lacosamide 100 mg comprimé oral) MINT PHARMACEUTICALS INC","lacosamide 100 mg comprimé oral","lacosamide","ADDED"
"02490560","MINT-LACOSAMIDE (lacosamide 150 mg comprimé oral) MINT PHARMACEUTICALS INC","lacosamide 150 mg comprimé oral","lacosamide","ADDED"
"02490579","MINT-LACOSAMIDE (lacosamide 200 mg comprimé oral) MINT PHARMACEUTICALS INC","lacosamide 200 mg comprimé oral","lacosamide","ADDED"
"02490668","CLOZARIL (clozapine 50 mg comprimé oral) HLS THERAPEUTICS INC","clozapine 50 mg comprimé oral","clozapine","ADDED"
"02490676","CLOZARIL (clozapine 200 mg comprimé oral) HLS THERAPEUTICS INC","clozapine 200 mg comprimé oral","clozapine","ADDED"
"02491125","MINT-CETIRIZINE (chlorhydrate de cétirizine 20 mg comprimé oral) MINT PHARMACEUTICALS INC","chlorhydrate de cétirizine 20 mg comprimé oral","cétirizine","ADDED"
"02492415","BAQSIMI (glucagon 3 mg par actionnement poudre nasale) ELI LILLY CANADA INC","glucagon 3 mg par actionnement poudre nasale","glucagon","ADDED"
"02492504","DUPIXENT (dupilumab 200 mg par 1,14 mL solution injectable seringue) SANOFI-AVENTIS CANADA INC","dupilumab 200 mg par 1,14 mL solution injectable seringue","dupilumab","ADDED"
"02492768","ARSENIC TRIOXIDE FOR INJECTION (trioxyde d'arsénic 1 mg par mL solution injectable) STERIMAX INC","trioxyde d'arsénic 1 mg par mL solution injectable","trioxyde d'arsénic","ADDED"
"02492997","NUCALA (mépolizumab 100 mg par mL solution injectable) GLAXOSMITHKLINE INC","mépolizumab 100 mg par mL solution injectable","mépolizumab","ADDED"
"02493217","BALVERSA (erdafitinib 3 mg comprimé oral) JANSSEN INC","erdafitinib 3 mg comprimé oral","erdafitinib","ADDED"
"02493225","BALVERSA (erdafitinib 4 mg comprimé oral) JANSSEN INC","erdafitinib 4 mg comprimé oral","erdafitinib","ADDED"
"02493233","BALVERSA (erdafitinib 5 mg comprimé oral) JANSSEN INC","erdafitinib 5 mg comprimé oral","erdafitinib","ADDED"
"02493357","RIVA LEUCOVORIN (leucovorine (leucovorine calcique) 5 mg comprimé oral) LABORATOIRE RIVA INC","leucovorine (leucovorine calcique) 5 mg comprimé oral","leucovorine","ADDED"
"77700728","MILRINONE LACTATE INJECTION, USP (milrinone (lactate de milrinone) 10 mg par 10 mL solution injectable fiole) FRESENIUS KABI CANADA LTD","milrinone (lactate de milrinone) 10 mg par 10 mL solution injectable fiole","milrinone","mp_fr_description: ""MILRINONE LACTATE INJECTION (milrinone (lactate de milrinone) 10 mg par 10 mL solution injectable fiole) FRESENIUS KABI CANADA LTD"" -> ""MILRINONE LACTATE INJECTION, USP (milrinone (lactate de milrinone) 10 mg par 10 mL solution injectable fiole) FRESENIUS KABI CANADA LTD"""
"77700729","MILRINONE LACTATE INJECTION, USP (milrinone (lactate de milrinone) 20 mg par 20 mL solution injectable fiole) FRESENIUS KABI CANADA LTD","milrinone (lactate de milrinone) 20 mg par 20 mL solution injectable fiole","milrinone","mp_fr_description: ""MILRINONE LACTATE INJECTION (milrinone (lactate de milrinone) 20 mg par 20 mL solution injectable fiole) FRESENIUS KABI CANADA LTD"" -> ""MILRINONE LACTATE INJECTION, USP (milrinone (lactate de milrinone) 20 mg par 20 mL solution injectable fiole) FRESENIUS KABI CANADA LTD"""
