mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
02500264,KYNMOBI (chlorhydrate d'apomorphine 10 mg film sublingual) SUNOVION PHARMACEUTICALS CANADA INC,chlorhydrate d'apomorphine 10 mg film sublingual,apomorphine,"mp_fr_description: ""KYNMOBI (chlorhydrate d'apomorphine 10 mg film sublinguale) SUNOVION PHARMACEUTICALS CANADA INC"" -> ""KYNMOBI (chlorhydrate d'apomorphine 10 mg film sublingual) SUNOVION PHARMACEUTICALS CANADA INC""
ntp_fr_description: ""chlorhydrate d'apomorphine 10 mg film sublinguale"" -> ""chlorhydrate d'apomorphine 10 mg film sublingual"""
02500272,KYNMOBI (chlorhydrate d'apomorphine 15 mg film sublingual) SUNOVION PHARMACEUTICALS CANADA INC,chlorhydrate d'apomorphine 15 mg film sublingual,apomorphine,"mp_fr_description: ""KYNMOBI (chlorhydrate d'apomorphine 15 mg film sublinguale) SUNOVION PHARMACEUTICALS CANADA INC"" -> ""KYNMOBI (chlorhydrate d'apomorphine 15 mg film sublingual) SUNOVION PHARMACEUTICALS CANADA INC""
ntp_fr_description: ""chlorhydrate d'apomorphine 15 mg film sublinguale"" -> ""chlorhydrate d'apomorphine 15 mg film sublingual"""
02500280,KYNMOBI (chlorhydrate d'apomorphine 20 mg film sublingual) SUNOVION PHARMACEUTICALS CANADA INC,chlorhydrate d'apomorphine 20 mg film sublingual,apomorphine,"mp_fr_description: ""KYNMOBI (chlorhydrate d'apomorphine 20 mg film sublinguale) SUNOVION PHARMACEUTICALS CANADA INC"" -> ""KYNMOBI (chlorhydrate d'apomorphine 20 mg film sublingual) SUNOVION PHARMACEUTICALS CANADA INC""
ntp_fr_description: ""chlorhydrate d'apomorphine 20 mg film sublinguale"" -> ""chlorhydrate d'apomorphine 20 mg film sublingual"""
02500299,KYNMOBI (chlorhydrate d'apomorphine 25 mg film sublingual) SUNOVION PHARMACEUTICALS CANADA INC,chlorhydrate d'apomorphine 25 mg film sublingual,apomorphine,"mp_fr_description: ""KYNMOBI (chlorhydrate d'apomorphine 25 mg film sublinguale) SUNOVION PHARMACEUTICALS CANADA INC"" -> ""KYNMOBI (chlorhydrate d'apomorphine 25 mg film sublingual) SUNOVION PHARMACEUTICALS CANADA INC""
ntp_fr_description: ""chlorhydrate d'apomorphine 25 mg film sublinguale"" -> ""chlorhydrate d'apomorphine 25 mg film sublingual"""
02500302,KYNMOBI (chlorhydrate d'apomorphine 30 mg film sublingual) SUNOVION PHARMACEUTICALS CANADA INC,chlorhydrate d'apomorphine 30 mg film sublingual,apomorphine,"mp_fr_description: ""KYNMOBI (chlorhydrate d'apomorphine 30 mg film sublinguale) SUNOVION PHARMACEUTICALS CANADA INC"" -> ""KYNMOBI (chlorhydrate d'apomorphine 30 mg film sublingual) SUNOVION PHARMACEUTICALS CANADA INC""
ntp_fr_description: ""chlorhydrate d'apomorphine 30 mg film sublinguale"" -> ""chlorhydrate d'apomorphine 30 mg film sublingual"""
02502305,JAMP ABIRATERONE (acétate d'abiratérone 250 mg comprimé oral) JAMP PHARMA CORPORATION,acétate d'abiratérone 250 mg comprimé oral,abiratérone,ADDED
02502674,"IDACIO (adalimumab 40 mg par 0,8 mL solution injectable stylo) FRESENIUS KABI CANADA LTD","adalimumab 40 mg par 0,8 mL solution injectable stylo",adalimumab,ADDED
02503727,JAMP MODAFINIL (modafinil 100 mg comprimé oral) JAMP PHARMA CORPORATION,modafinil 100 mg comprimé oral,modafinil,ADDED
02504294,OMEPRAZOLE MAGNESIUM DELAYED RELEASE TABLETS (oméprazole (oméprazole magnésium) 20 mg comprimé gastrorésistant) SANIS HEALTH INC,oméprazole (oméprazole magnésium) 20 mg comprimé gastrorésistant,oméprazole,ADDED
02504472,"LETROZOLE (létrozole 2,5 mg comprimé oral) SANIS HEALTH INC","létrozole 2,5 mg comprimé oral",létrozole,ADDED
02504928,"GLEOLAN (chlorhydrate d'acide aminolévulinique 1,5 g par fiole poudre pour solution orale) MEDEXUS INC","chlorhydrate d'acide aminolévulinique 1,5 g par fiole poudre pour solution orale",acide aminolévulinique,ADDED
02505258,"HYRIMOZ (adalimumab 20 mg par 0,4 mL solution injectable seringue) SANDOZ CANADA INCORPORATED","adalimumab 20 mg par 0,4 mL solution injectable seringue",adalimumab,ADDED
02505517,BIVALIRUDIN INJECTION (bivalirudine 250 mg par 50 mL solution injectable fiole) AVIR PHARMA INC.,bivalirudine 250 mg par 50 mL solution injectable fiole,bivalirudine,ADDED
02505614,TAKHZYRO (lanadélumab 300 mg par 2 mL solution injectable seringue) TAKEDA CANADA INC,lanadélumab 300 mg par 2 mL solution injectable seringue,lanadélumab,"mp_fr_description: ""TAKHZYRO (lanadélumab 300 mg par 2 mL solution injectable seringue) SHIRE PHARMA CANADA ULC"" -> ""TAKHZYRO (lanadélumab 300 mg par 2 mL solution injectable seringue) TAKEDA CANADA INC"""
02506009,"ZEPOSIA (ozanimod (chlorhydrate d'ozanimod) 0,23 mg capsule orale avec ozanimod (chlorhydrate d'ozanimod) 0,46 mg capsule orale) CELGENE INC","ozanimod (chlorhydrate d'ozanimod) 0,23 mg capsule orale avec ozanimod (chlorhydrate d'ozanimod) 0,46 mg capsule orale",ozanimod,ADDED
02506203,"TARO-CLOBETASOL SHAMPOO (propionate de clobétasol 0,05 % shampoing) TARO PHARMACEUTICALS INC","propionate de clobétasol 0,05 % shampoing",clobétasol,ADDED
02506211,HERZUMA (trastuzumab 150 mg par fiole poudre pour solution injectable) CELLTRION HEALTHCARE CO LTD,trastuzumab 150 mg par fiole poudre pour solution injectable,trastuzumab,ADDED
02507110,JAMP LAMIVUDINE (lamivudine 150 mg comprimé oral) JAMP PHARMA CORPORATION,lamivudine 150 mg comprimé oral,lamivudine,ADDED
02507129,JAMP LAMIVUDINE (lamivudine 300 mg comprimé oral) JAMP PHARMA CORPORATION,lamivudine 300 mg comprimé oral,lamivudine,ADDED
02508052,TAVALISSE (fostamatinib (fostamatinib disodique) 100 mg comprimé oral) RIGEL PHARMACEUTICALS INC.,fostamatinib (fostamatinib disodique) 100 mg comprimé oral,fostamatinib,ADDED
02508060,TAVALISSE (fostamatinib (fostamatinib disodique) 150 mg comprimé oral) RIGEL PHARMACEUTICALS INC.,fostamatinib (fostamatinib disodique) 150 mg comprimé oral,fostamatinib,ADDED
02508087,TRI-CIRA 21 (éthinylestradiol 35 mcg et norgestimate 180 mcg comprimé oral avec éthinylestradiol 35 mcg et norgestimate 215 mcg comprimé oral avec éthinylestradiol 35 mcg et norgestimate 250 mcg comprimé oral) APOTEX INC,éthinylestradiol 35 mcg et norgestimate 180 mcg comprimé oral avec éthinylestradiol 35 mcg et norgestimate 215 mcg comprimé oral avec éthinylestradiol 35 mcg et norgestimate 250 mcg comprimé oral,éthinylestradiol et norgestimate,ADDED
02508095,TRI-CIRA 28 (éthinylestradiol 35 mcg et norgestimate 180 mcg comprimé oral avec éthinylestradiol 35 mcg et norgestimate 215 mcg comprimé oral avec éthinylestradiol 35 mcg et norgestimate 250 mcg comprimé oral avec lactose comprimé oral) APOTEX INC,éthinylestradiol 35 mcg et norgestimate 180 mcg comprimé oral avec éthinylestradiol 35 mcg et norgestimate 215 mcg comprimé oral avec éthinylestradiol 35 mcg et norgestimate 250 mcg comprimé oral avec lactose comprimé oral,éthinylestradiol et norgestimate,ADDED
02509253,BENDAMUSTINE HYDROCHLORIDE FOR INJECTION (chlorhydrate de bendamustine 25 mg par fiole poudre pour solution injectable) AURO PHARMA INC,chlorhydrate de bendamustine 25 mg par fiole poudre pour solution injectable,bendamustine,ADDED
02509261,BENDAMUSTINE HYDROCHLORIDE FOR INJECTION (chlorhydrate de bendamustine 100 mg par fiole poudre pour solution injectable) AURO PHARMA INC,chlorhydrate de bendamustine 100 mg par fiole poudre pour solution injectable,bendamustine,ADDED
02509733,INCRELEX (mécasermine 40 mg par 4 mL solution injectable fiole) IPSEN BIOPHARMACEUTICALS CANADA INC,mécasermine 40 mg par 4 mL solution injectable fiole,mécasermine,ADDED
02510383,POLY ANTIBIOTIC OINTMENT (bacitracine 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) THE AVON COMPANY CANADA LIMITED,bacitracine 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée,bacitracine et polymyxine B,ADDED
02512947,"COVISHIELD (ChAdOx1-S (recombinant) 50000000000 particules virales par 0,5 mL solution injectable 5 mL fiole) VERITY PHARMACEUTICALS INC.","ChAdOx1-S (recombinant) 50000000000 particules virales par 0,5 mL solution injectable 5 mL fiole",ChAdOx1-S (recombinant),ADDED
