mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"02230949","ROBAXISAL EXTRA STRENGTH (acide acétylsalicylique 500 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","acide acétylsalicylique 500 mg et méthocarbamol 400 mg comprimé oral","acide acétylsalicylique et méthocarbamol","mp_fr_description: ""ROBAXISAL EXTRA STRENGTH (acide acétylsalicylique 500 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBAXISAL EXTRA STRENGTH (acide acétylsalicylique 500 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02231176","ROBAXACET EXTRA STRENGTH (acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral","acétaminophène et méthocarbamol","mp_fr_description: ""ROBAXACET EXTRA STRENGTH (acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBAXACET EXTRA STRENGTH (acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02232297","CHILDREN'S ADVIL (ibuprofène 100 mg par 5 mL suspension orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","ibuprofène 100 mg par 5 mL suspension orale","ibuprofène","mp_fr_description: ""CHILDREN'S ADVIL (ibuprofène 100 mg par 5 mL suspension orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""CHILDREN'S ADVIL (ibuprofène 100 mg par 5 mL suspension orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02239064","DETROL (tartrate de toltérodine 1 mg comprimé oral) UPJOHN CANADA ULC","tartrate de toltérodine 1 mg comprimé oral","toltérodine","mp_fr_description: ""DETROL (tartrate de toltérodine 1 mg comprimé oral) PFIZER CANADA ULC"" -> ""DETROL (tartrate de toltérodine 1 mg comprimé oral) UPJOHN CANADA ULC"""
"02239065","DETROL (tartrate de toltérodine 2 mg comprimé oral) UPJOHN CANADA ULC","tartrate de toltérodine 2 mg comprimé oral","toltérodine","mp_fr_description: ""DETROL (tartrate de toltérodine 2 mg comprimé oral) PFIZER CANADA ULC"" -> ""DETROL (tartrate de toltérodine 2 mg comprimé oral) UPJOHN CANADA ULC"""
"02239757","BACTROBAN CREAM (mupirocine (mupirocine calcique) 2 % crème cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","mupirocine (mupirocine calcique) 2 % crème cutanée","mupirocine","mp_fr_description: ""BACTROBAN CREAM (mupirocine (mupirocine calcique) 2 % crème cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""BACTROBAN CREAM (mupirocine (mupirocine calcique) 2 % crème cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02241769","ADVIL LIQUI-GELS (ibuprofène 200 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","ibuprofène 200 mg capsule orale","ibuprofène","mp_fr_description: ""ADVIL LIQUI-GELS (ibuprofène 200 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ADVIL LIQUI-GELS (ibuprofène 200 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02241933","VIOKACE (amylase 113400 unité et lipase 20880 unité et protéase 112500 unité comprimé oral) NESTLE ENTERPRISES S.A.","amylase 113400 unité et lipase 20880 unité et protéase 112500 unité comprimé oral","pancrelipase","mp_fr_description: ""VIOKACE (amylase 113400 unité et lipase 20880 unité et protéase 112500 unité comprimé oral) APTALIS PHARMA CANADA ULC"" -> ""VIOKACE (amylase 113400 unité et lipase 20880 unité et protéase 112500 unité comprimé oral) NESTLE ENTERPRISES S.A."""
"02242473","ATRIDOX (doxycycline (hyclate de doxycycline) 8,8 % gel périodontal) DEN-MAT HOLDINGS, LLC","doxycycline (hyclate de doxycycline) 8,8 % gel périodontal","doxycycline","mp_fr_description: ""ATRIDOX (doxycycline (hyclate de doxycycline) 8,8 % gel périodontal) TOLMAR INC"" -> ""ATRIDOX (doxycycline (hyclate de doxycycline) 8,8 % gel périodontal) DEN-MAT HOLDINGS, LLC"""
"02242522","ADVIL PEDIATRIC DROPS (ibuprofène 40 mg par mL gouttes orales) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","ibuprofène 40 mg par mL gouttes orales","ibuprofène","mp_fr_description: ""ADVIL PEDIATRIC DROPS (ibuprofène 40 mg par mL gouttes orales) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ADVIL PEDIATRIC DROPS (ibuprofène 40 mg par mL gouttes orales) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02243538","APO-LABETALOL (chlorhydrate de labétalol 100 mg comprimé oral) APOTEX INC","chlorhydrate de labétalol 100 mg comprimé oral","labétalol","mp_fr_description: ""APO-LABETALOL TABLETS (chlorhydrate de labétalol 100 mg comprimé oral) APOTEX INC"" -> ""APO-LABETALOL (chlorhydrate de labétalol 100 mg comprimé oral) APOTEX INC"""
"02243539","APO-LABETALOL (chlorhydrate de labétalol 200 mg comprimé oral) APOTEX INC","chlorhydrate de labétalol 200 mg comprimé oral","labétalol","mp_fr_description: ""APO-LABETALOL TABLETS (chlorhydrate de labétalol 200 mg comprimé oral) APOTEX INC"" -> ""APO-LABETALOL (chlorhydrate de labétalol 200 mg comprimé oral) APOTEX INC"""
"02243763","COMTAN (entacapone 200 mg comprimé oral) SANDOZ CANADA INCORPORATED","entacapone 200 mg comprimé oral","entacapone","mp_fr_description: ""COMTAN (entacapone 200 mg comprimé oral) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""COMTAN (entacapone 200 mg comprimé oral) SANDOZ CANADA INCORPORATED"""
"02243969","DIMETAPP DM COUGH & COLD (maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale","bromphéniramine et dextrométhorphane et phényléphrine","mp_fr_description: ""DIMETAPP DM COUGH & COLD (maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""DIMETAPP DM COUGH & COLD (maléate de bromphéniramine 2 mg par 5 mL et bromhydrate de dextrométhorphane 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02243980","DIMETAPP (maléate de bromphéniramine 2 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","maléate de bromphéniramine 2 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale","bromphéniramine et phényléphrine","mp_fr_description: ""DIMETAPP (maléate de bromphéniramine 2 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""DIMETAPP (maléate de bromphéniramine 2 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02244078","DIMETAPP-C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop","bromphéniramine et codéine et phényléphrine","mp_fr_description: ""DIMETAPP-C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""DIMETAPP-C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02244079","DIMETANE EXPECTORANT C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop","bromphéniramine et codéine et guaïfénésine et phényléphrine","mp_fr_description: ""DIMETANE EXPECTORANT C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""DIMETANE EXPECTORANT C (maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02244080","DIMETANE EXPECTORANT DC (maléate de bromphéniramine 2 mg par 5 mL et guaïfénésine 100 mg par 5 mL et bitartrate d'hydrocodone 1,8 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","maléate de bromphéniramine 2 mg par 5 mL et guaïfénésine 100 mg par 5 mL et bitartrate d'hydrocodone 1,8 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop","bromphéniramine et guaïfénésine et hydrocodone et phényléphrine","mp_fr_description: ""DIMETANE EXPECTORANT DC (maléate de bromphéniramine 2 mg par 5 mL et guaïfénésine 100 mg par 5 mL et bitartrate d'hydrocodone 1,8 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""DIMETANE EXPECTORANT DC (maléate de bromphéniramine 2 mg par 5 mL et guaïfénésine 100 mg par 5 mL et bitartrate d'hydrocodone 1,8 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02244577","ADVIL EXTRA STRENGTH CAPLETS (ibuprofène 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","ibuprofène 400 mg comprimé oral","ibuprofène","mp_fr_description: ""ADVIL EXTRA STRENGTH CAPLETS (ibuprofène 400 mg comprimé oral) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ADVIL EXTRA STRENGTH CAPLETS (ibuprofène 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02244612","DETROL LA (tartrate de toltérodine 2 mg capsule orale à libération prolongée) UPJOHN CANADA ULC","tartrate de toltérodine 2 mg capsule orale à libération prolongée","toltérodine","mp_fr_description: ""DETROL LA (tartrate de toltérodine 2 mg capsule orale à libération prolongée) PFIZER CANADA ULC"" -> ""DETROL LA (tartrate de toltérodine 2 mg capsule orale à libération prolongée) UPJOHN CANADA ULC"""
"02244613","DETROL LA (tartrate de toltérodine 4 mg capsule orale à libération prolongée) UPJOHN CANADA ULC","tartrate de toltérodine 4 mg capsule orale à libération prolongée","toltérodine","mp_fr_description: ""DETROL LA (tartrate de toltérodine 4 mg capsule orale à libération prolongée) PFIZER CANADA ULC"" -> ""DETROL LA (tartrate de toltérodine 4 mg capsule orale à libération prolongée) UPJOHN CANADA ULC"""
"02245075","DIMETAPP EXTRA STRENGTH (maléate de bromphéniramine 4 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","maléate de bromphéniramine 4 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale","bromphéniramine et phényléphrine","mp_fr_description: ""DIMETAPP EXTRA STRENGTH (maléate de bromphéniramine 4 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""DIMETAPP EXTRA STRENGTH (maléate de bromphéniramine 4 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02245076","DIMETAPP EXTRA STRENGTH DM COUGH & COLD (maléate de bromphéniramine 4 mg par 5 mL et bromhydrate de dextrométhorphane 20 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","maléate de bromphéniramine 4 mg par 5 mL et bromhydrate de dextrométhorphane 20 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale","bromphéniramine et dextrométhorphane et phényléphrine","mp_fr_description: ""DIMETAPP EXTRA STRENGTH DM COUGH & COLD (maléate de bromphéniramine 4 mg par 5 mL et bromhydrate de dextrométhorphane 20 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""DIMETAPP EXTRA STRENGTH DM COUGH & COLD (maléate de bromphéniramine 4 mg par 5 mL et bromhydrate de dextrométhorphane 20 mg par 5 mL et chlorhydrate de phényléphrine 10 mg par 5 mL solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02245677","ABREVA (docosanol 10 % crème cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","docosanol 10 % crème cutanée","docosanol","mp_fr_description: ""ABREVA (docosanol 10 % crème cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ABREVA (docosanol 10 % crème cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02246403","JUNIOR STRENGTH ADVIL (ibuprofène 100 mg comprimé à croquer) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","ibuprofène 100 mg comprimé à croquer","ibuprofène","mp_fr_description: ""JUNIOR STRENGTH ADVIL (ibuprofène 100 mg comprimé à croquer) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""JUNIOR STRENGTH ADVIL (ibuprofène 100 mg comprimé à croquer) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02246602","NEOCITRAN COLD & SORE THROAT NIGHT (acétaminophène 325 mg par sachet et maléate de phéniramine 20 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","acétaminophène 325 mg par sachet et maléate de phéniramine 20 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale","acétaminophène et phéniramine et phényléphrine","mp_fr_description: ""NEOCITRAN COLD & SORE THROAT NIGHT (acétaminophène 325 mg par sachet et maléate de phéniramine 20 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""NEOCITRAN COLD & SORE THROAT NIGHT (acétaminophène 325 mg par sachet et maléate de phéniramine 20 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02247147","ROBAX PLATINUM (ibuprofène 200 mg et méthocarbamol 500 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","ibuprofène 200 mg et méthocarbamol 500 mg comprimé oral","ibuprofène et méthocarbamol","mp_fr_description: ""ROBAX PLATINUM (ibuprofène 200 mg et méthocarbamol 500 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBAX PLATINUM (ibuprofène 200 mg et méthocarbamol 500 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02248231","ADVIL EXTRA STRENGTH LIQUI-GELS (ibuprofène 400 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","ibuprofène 400 mg capsule orale","ibuprofène","mp_fr_description: ""ADVIL EXTRA STRENGTH LIQUI-GELS (ibuprofène 400 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ADVIL EXTRA STRENGTH LIQUI-GELS (ibuprofène 400 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02248307","FLONASE ALLERGY RELIEF (propionate de fluticasone 50 mcg par actionnement vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","propionate de fluticasone 50 mcg par actionnement vaporisation nasale","fluticasone","mp_fr_description: ""FLONASE ALLERGY RELIEF (propionate de fluticasone 50 mcg par actionnement vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""FLONASE ALLERGY RELIEF (propionate de fluticasone 50 mcg par actionnement vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02248435","CHILDREN'S ADVIL COLD (ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale","ibuprofène et pseudoéphédrine","mp_fr_description: ""CHILDREN'S ADVIL COLD (ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""CHILDREN'S ADVIL COLD (ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02248568","ROBITUSSIN SUGAR FREE COUGH CONTROL (bromhydrate de dextrométhorphane 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","bromhydrate de dextrométhorphane 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop","dextrométhorphane et guaïfénésine","mp_fr_description: ""ROBITUSSIN SUGAR FREE COUGH CONTROL (bromhydrate de dextrométhorphane 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBITUSSIN SUGAR FREE COUGH CONTROL (bromhydrate de dextrométhorphane 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02248645","ADVIL COLD & SINUS PLUS (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral","chlorphéniramine et ibuprofène et pseudoéphédrine","mp_fr_description: ""ADVIL COLD & SINUS PLUS (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ADVIL COLD & SINUS PLUS (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02250705","ADVIL COLD & SINUS LIQUI-GELS (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale","ibuprofène et pseudoéphédrine","mp_fr_description: ""ADVIL COLD & SINUS LIQUI-GELS (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ADVIL COLD & SINUS LIQUI-GELS (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02252554","ROBITUSSIN DM COUGHGELS LIQUI-GELS TOUX (bromhydrate de dextrométhorphane 15 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","bromhydrate de dextrométhorphane 15 mg capsule orale","dextrométhorphane","mp_fr_description: ""ROBITUSSIN DM COUGHGELS LIQUI-GELS TOUX (bromhydrate de dextrométhorphane 15 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ROBITUSSIN DM COUGHGELS LIQUI-GELS TOUX (bromhydrate de dextrométhorphane 15 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02267144","HYGIENIPAK 2% CHG FOAMING SKIN CLEANSER (gluconate de chlorhexidine 2 % solution pour application cutanée) DEB CANADA","gluconate de chlorhexidine 2 % solution pour application cutanée","chlorhexidine","mp_fr_description: ""HYGIENIPAK 2% CHG FOAMING SKIN CLEANSER (gluconate de chlorhexidine 2 % solution pour application cutanée) DEB CANADA INC."" -> ""HYGIENIPAK 2% CHG FOAMING SKIN CLEANSER (gluconate de chlorhexidine 2 % solution pour application cutanée) DEB CANADA"""
"02267586","EXCEDRIN TENSION HEADACHE (acétaminophène 500 mg et caféine 65 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","acétaminophène 500 mg et caféine 65 mg comprimé oral","acétaminophène et caféine","mp_fr_description: ""EXCEDRIN TENSION HEADACHE (acétaminophène 500 mg et caféine 65 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""EXCEDRIN TENSION HEADACHE (acétaminophène 500 mg et caféine 65 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02267616","ADVIL COLD AND SINUS DAYTIME (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral","ibuprofène et pseudoéphédrine","mp_fr_description: ""ADVIL COLD AND SINUS DAYTIME (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ADVIL COLD AND SINUS DAYTIME (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02267632","ADVIL COLD AND SINUS NIGHTTIME (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral","chlorphéniramine et ibuprofène et pseudoéphédrine","mp_fr_description: ""ADVIL COLD AND SINUS NIGHTTIME (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""ADVIL COLD AND SINUS NIGHTTIME (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02267918","TARO-ZOPICLONE (zopiclone 5 mg comprimé oral) SUN PHARMA CANADA INC","zopiclone 5 mg comprimé oral","zopiclone","mp_fr_description: ""RAN-ZOPICLONE (zopiclone 5 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ZOPICLONE (zopiclone 5 mg comprimé oral) SUN PHARMA CANADA INC"""
"02267926","TARO-ZOPICLONE (zopiclone 7,5 mg comprimé oral) SUN PHARMA CANADA INC","zopiclone 7,5 mg comprimé oral","zopiclone","mp_fr_description: ""RAN-ZOPICLONE (zopiclone 7,5 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-ZOPICLONE (zopiclone 7,5 mg comprimé oral) SUN PHARMA CANADA INC"""
"02268701","CHILDREN'S ADVIL COLD & FLU MULTI-SYMPTOM (maléate de chlorphéniramine 1 mg par 5 mL et ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","maléate de chlorphéniramine 1 mg par 5 mL et ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale","chlorphéniramine et ibuprofène et pseudoéphédrine","mp_fr_description: ""CHILDREN'S ADVIL COLD & FLU MULTI-SYMPTOM (maléate de chlorphéniramine 1 mg par 5 mL et ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""CHILDREN'S ADVIL COLD & FLU MULTI-SYMPTOM (maléate de chlorphéniramine 1 mg par 5 mL et ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02271745","TRIAMINIC THIN STRIPS COLD & COUGH (bromhydrate de dextrométhorphane 5 mg et chlorhydrate de phényléphrine 2,5 mg film orodispersible) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","bromhydrate de dextrométhorphane 5 mg et chlorhydrate de phényléphrine 2,5 mg film orodispersible","dextrométhorphane et phényléphrine","mp_fr_description: ""TRIAMINIC THIN STRIPS COLD & COUGH (bromhydrate de dextrométhorphane 5 mg et chlorhydrate de phényléphrine 2,5 mg film orodispersible) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""TRIAMINIC THIN STRIPS COLD & COUGH (bromhydrate de dextrométhorphane 5 mg et chlorhydrate de phényléphrine 2,5 mg film orodispersible) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"02290375","VOLTAREN EMULGEL (diclofénac diéthylamine 1,16 % gel cutané) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","diclofénac diéthylamine 1,16 % gel cutané","diclofénac","mp_fr_description: ""VOLTAREN EMULGEL (diclofénac diéthylamine 1,16 % gel cutané) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""VOLTAREN EMULGEL (diclofénac diéthylamine 1,16 % gel cutané) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
