"mp_code","mp_formal_name","Health_Canada_identifier","Health_Canada_product_name","Health_Canada_description"
"02152584","BACLOFEN-10 - TAB (baclofen 10 mg oral tablet) PRO DOC LIMITEE","02152584","BACLOFEN-10 - TAB",NA
"02152592","BACLOFEN-20 - TAB (baclofen 20 mg oral tablet) PRO DOC LIMITEE","02152592","BACLOFEN-20 - TAB",NA
"02236507","RATIO-BACLOFEN (baclofen 10 mg oral tablet) TEVA CANADA LIMITED","02236507","RATIO-BACLOFEN",NA
"02236508","RATIO-BACLOFEN (baclofen 20 mg oral tablet) TEVA CANADA LIMITED","02236508","RATIO-BACLOFEN",NA
"02242150","RIVA-BACLOFEN (baclofen 10 mg oral tablet) LABORATOIRE RIVA INC","02242150","RIVA-BACLOFEN",NA
"02242151","RIVA-BACLOFEN (baclofen 20 mg oral tablet) LABORATOIRE RIVA INC","02242151","RIVA-BACLOFEN",NA
"02287021","BACLOFEN (baclofen 10 mg oral tablet) SANIS HEALTH INC","02287021","BACLOFEN",NA
"02287048","BACLOFEN (baclofen 20 mg oral tablet) SANIS HEALTH INC","02287048","BACLOFEN",NA
"02413620","VAL-BACLOFEN INTRATHECAL (baclofen 0.05 mg per 1 mL solution for injection ampoule) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02413620","VAL-BACLOFEN INTRATHECAL",NA
"02413639","VAL-BACLOFEN INTRATHECAL (baclofen 10 mg per 20 mL solution for injection ampoule) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02413639","VAL-BACLOFEN INTRATHECAL",NA
"02413647","VAL-BACLOFEN INTRATHECAL (baclofen 10 mg per 5 mL solution for injection ampoule) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02413647","VAL-BACLOFEN INTRATHECAL",NA
"02138298","DOM-BACLOFEN-TAB 20MG (baclofen 20 mg oral tablet) DOMINION PHARMACAL","02138298","DOM-BACLOFEN-TAB 20MG",NA
"02138271","DOM-BACLOFEN-TAB 10MG (baclofen 10 mg oral tablet) DOMINION PHARMACAL","02138271","DOM-BACLOFEN-TAB 10MG",NA
"02172712","MYLAN-BECLO AQ (beclomethasone dipropionate 50 mcg per actuation nasal spray) MYLAN PHARMACEUTICALS ULC","02172712","MYLAN-BECLO AQ",NA
"02089602","PROPADERM (beclomethasone dipropionate 0.025 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02089602","PROPADERM",NA
"02238796","APO-BECLOMETHASONE NASAL SPRAY (beclomethasone dipropionate 50 mcg per actuation nasal spray) APOTEX INC","02238796","APO-BECLOMETHASONE NASAL SPRAY","METERED DOSE SPRAY"
"02242029","QVAR (beclomethasone dipropionate 50 mcg per actuation pressurised inhalation) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02242029","QVAR","SOLUTION FOR ORAL INHALATION ONLY"
"02242030","QVAR (beclomethasone dipropionate 100 mcg per actuation pressurised inhalation) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02242030","QVAR",NA
"02228300","RIVANASE AQ.NASAL SPRAY 50MCG/METERED DOSE (beclomethasone dipropionate 50 mcg per actuation nasal spray) LABORATOIRE RIVA INC","02228300","RIVANASE AQ.NASAL SPRAY 50MCG/METERED DOSE",NA
"00176141","BELLERGAL SPACETABS (belladonna 0.2 mg and ergotamine tartrate 0.6 mg and phenobarbital 40 mg prolonged-release oral tablet) PALADIN LABS INC","00176141","BELLERGAL SPACETABS",NA
"01901869","SANDOZ OPIUM & BELLADONNA (belladonna 15 mg and opium 65 mg suppository) SANDOZ CANADA INCORPORATED","01901869","SANDOZ OPIUM & BELLADONNA",NA
"00426857","PDP-BENZTROPINE (benztropine mesylate 2 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","00426857","PDP-BENZTROPINE",NA
"00706531","PDP-BENZTROPINE (benztropine mesylate 1 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","00706531","PDP-BENZTROPINE",NA
"02238903","BENZTROPINE OMEGA (benztropine mesylate 2 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD","02238903","BENZTROPINE OMEGA",NA
"00587265","PMS-BENZTROPINE 2MG/TAB (benztropine mesylate 2 mg oral tablet) PHARMASCIENCE INC","00587265","PMS-BENZTROPINE 2MG/TAB",NA
"02219727","PDP-BENZTROPINE (benztropine mesylate 2 mg per 5 mL oral solution) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","02219727","PDP-BENZTROPINE",NA
"02243878","SERC (betahistine hydrochloride 16 mg oral tablet) BGP PHARMA ULC","02243878","SERC",NA
"02247998","SERC (betahistine hydrochloride 24 mg oral tablet) BGP PHARMA ULC","02247998","SERC",NA
"02280183","TEVA-BETAHISTINE (betahistine hydrochloride 8 mg oral tablet) TEVA CANADA LIMITED","02280183","TEVA-BETAHISTINE",NA
"02280191","TEVA-BETAHISTINE (betahistine hydrochloride 16 mg oral tablet) TEVA CANADA LIMITED","02280191","TEVA-BETAHISTINE",NA
"02280205","TEVA-BETAHISTINE (betahistine hydrochloride 24 mg oral tablet) TEVA CANADA LIMITED","02280205","TEVA-BETAHISTINE",NA
"02330210","PMS-BETAHISTINE (betahistine hydrochloride 16 mg oral tablet) PHARMASCIENCE INC","02330210","PMS-BETAHISTINE",NA
"02330237","PMS-BETAHISTINE (betahistine hydrochloride 24 mg oral tablet) PHARMASCIENCE INC","02330237","PMS-BETAHISTINE",NA
"02374757","ACT BETAHISTINE (betahistine hydrochloride 16 mg oral tablet) ACTAVIS PHARMA COMPANY","02374757","ACT BETAHISTINE",NA
"02374765","ACT BETAHISTINE (betahistine hydrochloride 24 mg oral tablet) ACTAVIS PHARMA COMPANY","02374765","ACT BETAHISTINE",NA
"02449145","AURO-BETAHISTINE (betahistine hydrochloride 8 mg oral tablet) AURO PHARMA INC","02449145","AURO-BETAHISTINE",NA
"02449153","AURO-BETAHISTINE (betahistine hydrochloride 16 mg oral tablet) AURO PHARMA INC","02449153","AURO-BETAHISTINE",NA
"02449161","AURO-BETAHISTINE (betahistine hydrochloride 24 mg oral tablet) AURO PHARMA INC","02449161","AURO-BETAHISTINE",NA
"02060884","BETNESOL RETENTION ENEMA 5MG/100ML (betamethasone (betamethasone sodium phosphate) 5 mg per 100 mL rectal liquid) PALADIN LABS INC","02060884","BETNESOL RETENTION ENEMA 5MG/100ML",NA
"00028096","CELESTONE SOLUSPAN (betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection) MERCK CANADA INC","00028096","CELESTONE SOLUSPAN",NA
"02237835","BETAJECT (betamethasone acetate 3 mg per mL and betamethasone (betamethasone 21-disodium phosphate) 3 mg per mL suspension for injection) SANDOZ CANADA INCORPORATED","02237835","BETAJECT",NA
"00323071","DIPROSONE CREAM (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) MERCK CANADA INC","00323071","DIPROSONE CREAM",NA
"00344923","DIPROSONE OINTMENT (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) MERCK CANADA INC","00344923","DIPROSONE OINTMENT",NA
"00417246","DIPROSONE LOTION (betamethasone (betamethasone dipropionate) 0.05 % lotion) MERCK CANADA INC","00417246","DIPROSONE LOTION",NA
"00629367","DIPROLENE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) MERCK CANADA INC","00629367","DIPROLENE",NA
"00688622","DIPROLENE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) MERCK CANADA INC","00688622","DIPROLENE",NA
"00862975","DIPROLENE (betamethasone (betamethasone dipropionate) 0.05 % lotion) MERCK CANADA INC","00862975","DIPROLENE",NA
"00849669","RATIO-TOPILENE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) TEVA CANADA LIMITED","00849669","RATIO-TOPILENE",NA
"00809187","TEVA-TOPISONE (betamethasone (betamethasone dipropionate) 0.05 % lotion) TEVA CANADA LIMITED","00809187","TEVA-TOPISONE",NA
"01925350","TARO-SONE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) TARO PHARMACEUTICALS INC","01925350","TARO-SONE",NA
"01927914","RATIO-TOPILENE (betamethasone (betamethasone dipropionate) 0.05 % lotion) TEVA CANADA LIMITED","01927914","RATIO-TOPILENE",NA
"00805009","TEVA-TOPISONE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) TEVA CANADA LIMITED","00805009","TEVA-TOPISONE",NA
"00804991","TEVA-TOPISONE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) TEVA CANADA LIMITED","00804991","TEVA-TOPISONE",NA
"00849650","RATIO-TOPILENE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) TEVA CANADA LIMITED","00849650","RATIO-TOPILENE",NA
"01944444","TARO SONE LOT 0.05% (betamethasone (betamethasone dipropionate) 0.05 % lotion) TARO PHARMACEUTICALS INC","01944444","TARO SONE LOT 0.05%",NA
"02122057","ROSONE OINTMENT (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) LABORATOIRE RIVA INC","02122057","ROSONE OINTMENT",NA
"02122030","ROSONE LOTION (betamethasone (betamethasone dipropionate) 0.05 % lotion) LABORATOIRE RIVA INC","02122030","ROSONE LOTION",NA
"02122073","ROLENE CREAM (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) LABORATOIRE RIVA INC","02122073","ROLENE CREAM",NA
"02122081","ROLENE OINTMENT (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) LABORATOIRE RIVA INC","02122081","ROLENE OINTMENT",NA
"02122065","ROLENE LOTION (betamethasone (betamethasone dipropionate) 0.05 % lotion) LABORATOIRE RIVA INC","02122065","ROLENE LOTION",NA
"02122049","ROSONE CREAM (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) LABORATOIRE RIVA INC","02122049","ROSONE CREAM",NA
"00027944","VALISONE SCALP LOTION (betamethasone (betamethasone valerate) 0.1 % lotion) VALEANT CANADA LP/VALEANT CANADA S.E.C.","00027944","VALISONE SCALP LOTION",NA
"00535427","RATIO-ECTOSONE MILD CREAM 0.05% (betamethasone (betamethasone valerate) 0.05 % cutaneous cream) TEVA CANADA LIMITED","00535427","RATIO-ECTOSONE MILD CREAM 0.05%",NA
"00535435","RATIO-ECTOSONE REGULAR CREAM 0.1% (betamethasone (betamethasone valerate) 0.1 % cutaneous cream) TEVA CANADA LIMITED","00535435","RATIO-ECTOSONE REGULAR CREAM 0.1%",NA
"00653217","RATIO-ECTOSONE (betamethasone (betamethasone valerate) 0.1 % lotion) TEVA CANADA LIMITED","00653217","RATIO-ECTOSONE",NA
"00653209","RATIO-ECTOSONE MILD LOTION 0.05% (betamethasone (betamethasone valerate) 0.05 % lotion) TEVA CANADA LIMITED","00653209","RATIO-ECTOSONE MILD LOTION 0.05%",NA
"00716618","BETADERM CRM 0.05% (betamethasone (betamethasone valerate) 0.05 % cutaneous cream) TARO PHARMACEUTICALS INC","00716618","BETADERM CRM 0.05%",NA
"00716650","BETADERM ONT 0.1% (betamethasone (betamethasone valerate) 0.1 % cutaneous ointment) TARO PHARMACEUTICALS INC","00716650","BETADERM ONT 0.1%",NA
"00716626","BETADERM CRM 0.1% (betamethasone (betamethasone valerate) 0.1 % cutaneous cream) TARO PHARMACEUTICALS INC","00716626","BETADERM CRM 0.1%",NA
"00716634","BETADERM LOTION 0.1% (betamethasone (betamethasone valerate) 0.1 % lotion) TARO PHARMACEUTICALS INC","00716634","BETADERM LOTION 0.1%",NA
"00716642","BETADERM ONT 0.05% (betamethasone (betamethasone valerate) 0.05 % cutaneous ointment) TARO PHARMACEUTICALS INC","00716642","BETADERM ONT 0.05%",NA
"00750050","RATIO-ECTOSONE REGULAR LOTION 0.1% (betamethasone (betamethasone valerate) 0.1 % lotion) TEVA CANADA LIMITED","00750050","RATIO-ECTOSONE REGULAR LOTION 0.1%",NA
"02357844","CELESTODERM V (betamethasone (betamethasone valerate) 0.1 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02357844","CELESTODERM V",NA
"02357852","CELESTODERM V (betamethasone (betamethasone valerate) 0.1 % cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02357852","CELESTODERM V",NA
"02357860","CELESTODERM V/2 (betamethasone (betamethasone valerate) 0.05 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02357860","CELESTODERM V/2",NA
"02357879","CELESTODERM V/2 (betamethasone (betamethasone valerate) 0.05 % cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02357879","CELESTODERM V/2",NA
"02366924","LUXIQ (betamethasone valerate 0.12 % cutaneous foam) GLAXOSMITHKLINE INC","02366924","LUXIQ","EMULSION"
"02449773","BETEFLAM (betamethasone valerate 0.1 % cutaneous patch) CIPHER PHARMACEUTICALS INC","02449773","BETEFLAM",NA
"00804541","PREVEX B (betamethasone (betamethasone valerate) 0.1 % cutaneous cream) GLAXOSMITHKLINE INC","00804541","PREVEX B",NA
"01940112","RIVASONE SCALP LOT 0.1% (betamethasone (betamethasone valerate) 0.1 % lotion) LABORATOIRE RIVA INC","01940112","RIVASONE SCALP LOT 0.1%",NA
"02324997","LUMIGAN RC (bimatoprost 0.01 % ophthalmic drops) ALLERGAN INC","02324997","LUMIGAN RC",NA
"02350939","LATISSE (bimatoprost 0.03 % cutaneous solution) ALLERGAN INC","02350939","LATISSE",NA
"02429063","VISTITAN (bimatoprost 0.03 % ophthalmic drops) SANDOZ CANADA INCORPORATED","02429063","VISTITAN",NA
"02245860","LUMIGAN (bimatoprost 0.03 % ophthalmic drops) ALLERGAN INC","02245860","LUMIGAN",NA
"02247439","SANDOZ BISOPROLOL (bisoprolol fumarate 5 mg oral tablet) SANDOZ CANADA INCORPORATED","02247439","SANDOZ BISOPROLOL",NA
"02247440","SANDOZ BISOPROLOL (bisoprolol fumarate 10 mg oral tablet) SANDOZ CANADA INCORPORATED","02247440","SANDOZ BISOPROLOL",NA
"02256134","APO-BISOPROLOL (bisoprolol fumarate 5 mg oral tablet) APOTEX INC","02256134","APO-BISOPROLOL",NA
"02256177","APO-BISOPROLOL (bisoprolol fumarate 10 mg oral tablet) APOTEX INC","02256177","APO-BISOPROLOL",NA
"02267470","TEVA-BISOPROLOL (bisoprolol fumarate 5 mg oral tablet) TEVA CANADA LIMITED","02267470","TEVA-BISOPROLOL",NA
"02267489","TEVA-BISOPROLOL (bisoprolol fumarate 10 mg oral tablet) TEVA CANADA LIMITED","02267489","TEVA-BISOPROLOL",NA
"02302632","PMS-BISOPROLOL (bisoprolol fumarate 5 mg oral tablet) PHARMASCIENCE INC","02302632","PMS-BISOPROLOL",NA
"02302640","PMS-BISOPROLOL (bisoprolol fumarate 10 mg oral tablet) PHARMASCIENCE INC","02302640","PMS-BISOPROLOL",NA
"02306999","PRO-BISOPROLOL - 5 (bisoprolol fumarate 5 mg oral tablet) PRO DOC LIMITEE","02306999","PRO-BISOPROLOL - 5",NA
"02307006","PRO-BISOPROLOL - 10 (bisoprolol fumarate 10 mg oral tablet) PRO DOC LIMITEE","02307006","PRO-BISOPROLOL - 10",NA
"02383055","BISOPROLOL (bisoprolol fumarate 5 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02383055","BISOPROLOL",NA
"02383063","BISOPROLOL (bisoprolol fumarate 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02383063","BISOPROLOL",NA
"02391589","BISOPROLOL (bisoprolol fumarate 5 mg oral tablet) SANIS HEALTH INC","02391589","BISOPROLOL",NA
"02391597","BISOPROLOL (bisoprolol fumarate 10 mg oral tablet) SANIS HEALTH INC","02391597","BISOPROLOL",NA
"02384418","MYLAN-BISOPROLOL (bisoprolol fumarate 5 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02384418","MYLAN-BISOPROLOL",NA
"02384426","MYLAN-BISOPROLOL (bisoprolol fumarate 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02384426","MYLAN-BISOPROLOL",NA
"00518123","LECTOPAM TAB 3MG (bromazepam 3 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","00518123","LECTOPAM TAB 3MG",NA
"00518131","LECTOPAM TAB 6MG (bromazepam 6 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","00518131","LECTOPAM TAB 6MG",NA
"02177188","APO-BROMAZEPAM - TAB 6MG (bromazepam 6 mg oral tablet) APOTEX INC","02177188","APO-BROMAZEPAM - TAB 6MG",NA
"02177161","APO-BROMAZEPAM - TAB 3MG (bromazepam 3 mg oral tablet) APOTEX INC","02177161","APO-BROMAZEPAM - TAB 3MG",NA
"02177153","APO-BROMAZEPAM - TAB 1.5MG (bromazepam 1.5 mg oral tablet) APOTEX INC","02177153","APO-BROMAZEPAM - TAB 1.5MG",NA
"02220520","BROMAZEPAM-3 - TAB 3MG (bromazepam 3 mg oral tablet) PRO DOC LIMITEE","02220520","BROMAZEPAM-3 - TAB 3MG",NA
"02220539","BROMAZEPAM-6 - TAB 6MG (bromazepam 6 mg oral tablet) PRO DOC LIMITEE","02220539","BROMAZEPAM-6 - TAB 6MG",NA
"02230584","TEVA-BROMAZEPAM (bromazepam 3 mg oral tablet) TEVA CANADA LIMITED","02230584","TEVA-BROMAZEPAM",NA
"02230585","TEVA-BROMAZEPAM (bromazepam 6 mg oral tablet) TEVA CANADA LIMITED","02230585","TEVA-BROMAZEPAM",NA
"02244080","DIMETANE EXPECTORANT DC (brompheniramine maleate 2 mg per 5 mL and guaifenesin 100 mg per 5 mL and hydrocodone bitartrate 1.8 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02244080","DIMETANE EXPECTORANT DC",NA
"00851752","PULMICORT TURBUHALER 200 MCG/DOSE (budesonide 200 mcg per actuation inhalation powder) ASTRAZENECA CANADA INC","00851752","PULMICORT TURBUHALER 200 MCG/DOSE",NA
"00852074","PULMICORT TURBUHALER 100 MCG/DOSE (budesonide 100 mcg per actuation inhalation powder) ASTRAZENECA CANADA INC","00852074","PULMICORT TURBUHALER 100 MCG/DOSE","POWDER FOR ORAL INHALATION"
"00851760","PULMICORT TURBUHALER 400 MCG/DOSE (budesonide 400 mcg per actuation inhalation powder) ASTRAZENECA CANADA INC","00851760","PULMICORT TURBUHALER 400 MCG/DOSE",NA
"01978926","PULMICORT NEBUAMP 0.5 MG/ML (budesonide 1 mg per 2 mL nebuliser suspension unit dose vial) ASTRAZENECA CANADA INC","01978926","PULMICORT NEBUAMP 0.5 MG/ML",NA
"01978918","PULMICORT NEBUAMP 0.25 MG/ML (budesonide 0.5 mg per 2 mL nebuliser suspension unit dose vial) ASTRAZENECA CANADA INC","01978918","PULMICORT NEBUAMP 0.25 MG/ML",NA
"02035324","RHINOCORT TURBUHALER 100 MCG/DOSE (budesonide 100 mcg per actuation nasal powder) ASTRAZENECA CANADA INC","02035324","RHINOCORT TURBUHALER 100 MCG/DOSE","FOR NASAL INHALATION ONLY"
"02229099","PULMICORT NEBUAMP 0.125 MG/ML (budesonide 0.25 mg per 2 mL nebuliser suspension unit dose vial) ASTRAZENECA CANADA INC","02229099","PULMICORT NEBUAMP 0.125 MG/ML",NA
"02229293","ENTOCORT (budesonide 3 mg prolonged-release oral capsule) TILLOTTS PHARMA GMBH","02229293","ENTOCORT",NA
"02230648","MYLAN-BUDESONIDE AQ (budesonide 100 mcg per actuation nasal spray) MYLAN PHARMACEUTICALS ULC","02230648","MYLAN-BUDESONIDE AQ",NA
"02231923","RHINOCORT AQUA (budesonide 64 mcg per actuation nasal spray) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02231923","RHINOCORT AQUA",NA
"02241003","MYLAN-BUDESONIDE AQ (budesonide 64 mcg per actuation nasal spray) MYLAN PHARMACEUTICALS ULC","02241003","MYLAN-BUDESONIDE AQ",NA
"02455889","CORTIMENT (budesonide 9 mg modified-release oral tablet) FERRING INC","02455889","CORTIMENT",NA
"02341174","BUTRANS 5 (buprenorphine 5 mcg per hour transdermal patch) PURDUE PHARMA","02341174","BUTRANS 5",NA
"02341212","BUTRANS 10 (buprenorphine 10 mcg per hour transdermal patch) PURDUE PHARMA","02341212","BUTRANS 10",NA
"02341220","BUTRANS 20 (buprenorphine 20 mcg per hour transdermal patch) PURDUE PHARMA","02341220","BUTRANS 20",NA
"02450771","BUTRANS 15 (buprenorphine 15 mcg per hour transdermal patch) PURDUE PHARMA","02450771","BUTRANS 15",NA
"02295695","SUBOXONE (buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride dihydrate) 0.5 mg sublingual tablet) INDIVIOR UK LIMITED","02295695","SUBOXONE",NA
"02295709","SUBOXONE (buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride dihydrate) 2 mg sublingual tablet) INDIVIOR UK LIMITED","02295709","SUBOXONE",NA
"02408090","MYLAN-BUPRENORPHINE/NALOXONE (buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride dihydrate) 0.5 mg sublingual tablet) MYLAN PHARMACEUTICALS ULC","02408090","MYLAN-BUPRENORPHINE/NALOXONE",NA
"02408104","MYLAN-BUPRENORPHINE/NALOXONE (buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride dihydrate) 2 mg sublingual tablet) MYLAN PHARMACEUTICALS ULC","02408104","MYLAN-BUPRENORPHINE/NALOXONE",NA
"02424851","PMS-BUPRENORPHINE-NALOXONE (buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride dihydrate) 0.5 mg sublingual tablet) PHARMASCIENCE INC","02424851","PMS-BUPRENORPHINE-NALOXONE",NA
"02424878","PMS-BUPRENORPHINE-NALOXONE (buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride dihydrate) 2 mg sublingual tablet) PHARMASCIENCE INC","02424878","PMS-BUPRENORPHINE-NALOXONE",NA
"02237825","WELLBUTRIN SR (bupropion hydrochloride 150 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02237825","WELLBUTRIN SR",NA
"02238441","ZYBAN (bupropion hydrochloride 150 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02238441","ZYBAN",NA
"02275074","SANDOZ BUPROPION SR (bupropion hydrochloride 100 mg prolonged-release oral tablet) SANDOZ CANADA INCORPORATED","02275074","SANDOZ BUPROPION SR",NA
"02275082","SANDOZ BUPROPION SR (bupropion hydrochloride 150 mg prolonged-release oral tablet) SANDOZ CANADA INCORPORATED","02275082","SANDOZ BUPROPION SR",NA
"02275090","WELLBUTRIN XL (bupropion hydrochloride 150 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02275090","WELLBUTRIN XL",NA
"02275104","WELLBUTRIN XL (bupropion hydrochloride 300 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02275104","WELLBUTRIN XL",NA
"02285657","RATIO-BUPROPION SR (bupropion hydrochloride 100 mg prolonged-release oral tablet) TEVA CANADA LIMITED","02285657","RATIO-BUPROPION SR",NA
"02285665","RATIO-BUPROPION SR (bupropion hydrochloride 150 mg prolonged-release oral tablet) TEVA CANADA LIMITED","02285665","RATIO-BUPROPION SR",NA
"02313421","PMS-BUPROPION SR (bupropion hydrochloride 150 mg prolonged-release oral tablet) PHARMASCIENCE INC","02313421","PMS-BUPROPION SR",NA
"02325357","BUPROPION SR (bupropion hydrochloride 150 mg prolonged-release oral tablet) PRO DOC LIMITEE","02325357","BUPROPION SR",NA
"02325373","PMS-BUPROPION SR (bupropion hydrochloride 100 mg prolonged-release oral tablet) PHARMASCIENCE INC","02325373","PMS-BUPROPION SR",NA
"02331616","BUPROPION SR (bupropion hydrochloride 100 mg prolonged-release oral tablet) PRO DOC LIMITEE","02331616","BUPROPION SR",NA
"02382075","MYLAN-BUPROPION XL (bupropion hydrochloride 150 mg prolonged-release oral tablet) MYLAN PHARMACEUTICALS ULC","02382075","MYLAN-BUPROPION XL",NA
"02382083","MYLAN-BUPROPION XL (bupropion hydrochloride 300 mg prolonged-release oral tablet) MYLAN PHARMACEUTICALS ULC","02382083","MYLAN-BUPROPION XL",NA
"02391562","BUPROPION SR (bupropion hydrochloride 100 mg prolonged-release oral tablet) SANIS HEALTH INC","02391562","BUPROPION SR",NA
"02391570","BUPROPION SR (bupropion hydrochloride 150 mg prolonged-release oral tablet) SANIS HEALTH INC","02391570","BUPROPION SR",NA
"02439654","ACT BUPROPION XL (bupropion hydrochloride 150 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY","02439654","ACT BUPROPION XL",NA
"02439662","ACT BUPROPION XL (bupropion hydrochloride 300 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY","02439662","ACT BUPROPION XL",NA
"02242504","BUTORPHANOL NASAL SPRAY (butorphanol tartrate 10 mg per mL nasal spray) AA PHARMA INC","02242504","BUTORPHANOL NASAL SPRAY",NA
"02244508","PMS-BUTORPHANOL (butorphanol tartrate 10 mg per mL nasal spray) PHARMASCIENCE INC","02244508","PMS-BUTORPHANOL",NA
"00481815","ROCALTROL CAP 0.5MCG (calcitriol 0.5 mcg oral capsule) HOFFMANN-LA ROCHE LIMITED","00481815","ROCALTROL CAP 0.5MCG",NA
"00481823","ROCALTROL CAP 0.25MCG (calcitriol 0.25 mcg oral capsule) HOFFMANN-LA ROCHE LIMITED","00481823","ROCALTROL CAP 0.25MCG",NA
"02245686","CALCITRIOL INJECTION (calcitriol 1 mcg per 1 mL solution for injection ampoule) FRESENIUS KABI CANADA LTD","02245686","CALCITRIOL INJECTION",NA
"02338572","SILKIS (calcitriol 3 mcg per g cutaneous ointment) GALDERMA CANADA INC","02338572","SILKIS",NA
"02399334","CALCITRIOL INJECTION USP (calcitriol 1 mcg per 1 mL solution for injection ampoule) STERIMAX INC","02399334","CALCITRIOL INJECTION USP",NA
"02399342","CALCITRIOL INJECTION USP (calcitriol 4 mcg per 2 mL solution for injection ampoule) STERIMAX INC","02399342","CALCITRIOL INJECTION USP",NA
"02431637","CALCITRIOL-ODAN (calcitriol 0.25 mcg oral capsule) ODAN LABORATORIES LTD","02431637","CALCITRIOL-ODAN",NA
"02431645","CALCITRIOL-ODAN (calcitriol 0.5 mcg oral capsule) ODAN LABORATORIES LTD","02431645","CALCITRIOL-ODAN",NA
"02239090","ATACAND (candesartan cilexetil 4 mg oral tablet) ASTRAZENECA CANADA INC","02239090","ATACAND",NA
"02239091","ATACAND TAB 8MG (candesartan cilexetil 8 mg oral tablet) ASTRAZENECA CANADA INC","02239091","ATACAND TAB 8MG",NA
"02239092","ATACAND TAB 16 MG (candesartan cilexetil 16 mg oral tablet) ASTRAZENECA CANADA INC","02239092","ATACAND TAB 16 MG",NA
"02311658","ATACAND (candesartan cilexetil 32 mg oral tablet) ASTRAZENECA CANADA INC","02311658","ATACAND",NA
"02326957","SANDOZ CANDESARTAN (candesartan cilexetil 4 mg oral tablet) SANDOZ CANADA INCORPORATED","02326957","SANDOZ CANDESARTAN",NA
"02326965","SANDOZ CANDESARTAN (candesartan cilexetil 8 mg oral tablet) SANDOZ CANADA INCORPORATED","02326965","SANDOZ CANDESARTAN",NA
"02326973","SANDOZ CANDESARTAN (candesartan cilexetil 16 mg oral tablet) SANDOZ CANADA INCORPORATED","02326973","SANDOZ CANDESARTAN",NA
"02365340","APO-CANDESARTAN (candesartan cilexetil 4 mg oral tablet) APOTEX INC","02365340","APO-CANDESARTAN",NA
"02365359","APO-CANDESARTAN (candesartan cilexetil 8 mg oral tablet) APOTEX INC","02365359","APO-CANDESARTAN",NA
