"ntp_formal_name","ccdd","n_mp","greater_than_5_AIs","ntp_status_effective_time","ntp_code"
"diphtheria toxoid 15 lf per 0.5 mL and filamentous haemagglutinin 20 mcg per 0.5 mL and fimbriae 5 mcg per 0.5 mL and haemophilus influenzae type b-prp 10 mcg per 0.5 mL and inactivated poliomyelitis vaccine (d.c.o.) type 1 mahoney 40 unit per 0.5 mL and inactivated poliomyelitis vaccine (d.c.o.) type 2 mef1 8 unit per 0.5 mL and inactivated poliomyelitis vaccine (d.c.o.) type 3 saukett 32 unit per 0.5 mL and pertactin 3 mcg per 0.5 mL and pertussis toxoid 20 mcg per 0.5 mL and tetanus protein 30 mcg per 0.5 mL and tetanus toxoid 5 lf per 0.5 mL NA",FALSE,1,TRUE,1997-08-14,9006408
"anti-inhibitor coagulant complex 1200 unit per vial and water 20 mL per vial NA",FALSE,1,FALSE,1997-10-27,9006409
"bleomycin (bleomycin sulfate) 15 unit per vial NA",FALSE,1,FALSE,1998-03-12,9006410
"bacitracin zinc 500 unit per g and polymyxin b sulfate 10000 unit per g NA",FALSE,1,FALSE,1998-04-06,9006411
"alteplase 50 mg and water 50 mL NA",FALSE,1,FALSE,1998-04-12,9006412
"amoxicillin 500 mg and clarithromycin 500 mg and lansoprazole 30 mg NA",FALSE,1,FALSE,1998-08-18,9006413
"acetaminophen 325 mg per 23 g and pheniramine maleate 20 mg per 23 g and phenylephrine hydrochloride 10 mg per 23 g and vitamin C 50 mg per 23 g oral powder",FALSE,1,FALSE,1999-01-06,9006414
"biotin 10 mcg and choline bitartrate 70 mg and chromium (chromium hvp chelate) 20 mcg and dl-methionine 25 mg and d-pantothenic acid (calcium d-pantothenate) 50 mg and folic acid 0.04 mg and inositol 5 mg and iodine (potassium iodide) 0.025 mg and magnesium (magnesium oxide) 40 mg and manganese (manganese gluconate) 0.5 mg and nicotinamide 5 mg and nicotinic acid 5 mg and potassium (potassium chloride, potassium citrate) 40 mg and selenium (selenium hvp chelate) 25 mcg and vitamin A (retinol palmitate) 4000 unit and vitamin B12 (cyanocobalamin) 25 mcg and vitamin B1 (thiamine hydrochloride) 20 mg and vitamin B2 (riboflavin) 5 mg and vitamin B6 (pyridoxine hydrochloride) 15 mg and vitamin C (ascorbic acid) 300 mg and vitamin C (calcium ascorbate) 100 mg and vitamin E (d-alpha tocopheryl acetate) 65 unit and zinc (zinc gluconate) 3 mg oral tablet",FALSE,1,TRUE,1999-12-13,9006415
"vitamin D2 50000 unit oral capsule",FALSE,2,FALSE,1999-12-30,9006416
"gramicidin 0.025 mg per mL and polymyxin b (polymyxin b sulfate) 10000 unit per mL ophthalmic/otic drops",FALSE,1,FALSE,2000-02-12,9006417
"acetylsalicylic acid 25 mg and dipyridamole 200 mg NA",FALSE,1,FALSE,2000-04-17,9006418
"vitamin B12 100 mcg per mL solution for injection",FALSE,1,FALSE,2000-08-29,9006419
"conjugated estrogens 0.625 mg and medroxyprogesterone acetate 2.5 mg NA",FALSE,1,FALSE,2000-10-30,9006420
"biotin 20 mcg per vial and dexpanthenol 5 mg per vial and folic acid 140 mcg per vial and nicotinamide 17 mg per vial and pyridoxine hydrochloride 1 mg per vial and vitamin A 2300 unit per vial and vitamin B12 (cyanocobalamin) 1 mcg per vial and vitamin B1 (thiamine hydrochloride) 1.2 mg per vial and vitamin B2 (riboflavin-5-phosphate) 1.4 mg per vial and vitamin C (ascorbic acid) 80 mg per vial and vitamin D 400 unit per vial and vitamin E (dl-alpha tocopheryl acetate) 7 unit per vial and vitamin K1 0.2 mg per vial solution for injection",FALSE,1,TRUE,2000-11-07,9006421
"calcium chloride 5.145 g per 1000 mL and lactic acid 5.4 g per 1000 mL and magnesium chloride 2.033 g per 1000 mL and sodium bicarbonate 3.09 g per 1000 mL and sodium chloride 6.45 g per 1000 mL NA",FALSE,1,FALSE,2001-01-01,9006422
"dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone 0.5 % rectal ointment",FALSE,3,FALSE,2001-03-09,9006423
"acetylcysteine 200 mg per mL NA",FALSE,2,FALSE,2001-04-27,9006424
"diluent 3.15 mL and somatropin 12 mg NA",FALSE,1,FALSE,2001-08-28,9006425
"acetaminophen 650 mg per pck and pheniramine maleate 20 mg per pck and phenylephrine hydrochloride 10 mg per pck and vitamin C 50 mg per pck oral powder",FALSE,1,FALSE,2001-09-01,9006426
"diluent 3.15 mL and somatropin 6 mg NA",FALSE,1,FALSE,2001-09-25,9006427
"acetaminophen 325 mg per 22 g and pheniramine maleate 20 mg per 22 g and phenylephrine hydrochloride 10 mg per 22 g and vitamin C (ascorbic acid) 50 mg per 22 g oral powder",FALSE,2,FALSE,2001-12-29,9006428
"acetaminophen 650 mg per 22 mg and pheniramine maleate 20 mg per 22 mg and phenylephrine hydrochloride 10 mg per 22 mg and vitamin C 50 mg per 22 mg oral powder",FALSE,1,FALSE,2001-12-29,9006429
"biotin 12 mcg per mL and dexpanthenol (panthenol) 3 mg per mL and folic acid 80 mcg per mL and nicotinamide 8 mg per mL and pyridoxine hydrochloride 0.8 mg per mL and vitamin A 660 unit per mL and vitamin B12 (cyanocobalamin) 1 mcg per mL and vitamin B1 (thiamine hydrochloride) 0.6 mg per mL and vitamin B2 0.72 mg per mL and vitamin C 20 mg per mL and vitamin E (dl-alpha tocopheryl acetate) 2 unit per mL solution for injection",FALSE,1,TRUE,2002-01-28,9006430
"conjugated estrogens 0.625 mg and medroxyprogesterone acetate 5 mg NA",FALSE,1,FALSE,2002-05-09,9006431
"vitamin C (ascorbic acid) 500 mg per mL solution for injection",FALSE,1,FALSE,2002-05-29,9006432
"dexamethasone (dexamethasone sodium metasulphobenzoate) 0.5 mg per mL and framycetin sulfate 5 mg per mL and gramicidin 0.05 mg per mL ophthalmic/otic drops",FALSE,2,FALSE,2002-07-26,9006433
"mycophenolate mofetil 200 mg per mL oral suspension",FALSE,1,FALSE,2002-08-27,9006434
"alteplase 2 mg per vial powder for solution for injection",FALSE,1,FALSE,2002-09-26,9006435
"diluent 3.15 mL and somatropin 24 mg NA",FALSE,1,FALSE,2003-12-08,9006436
"hepatitis a vaccine, inactivated 160 unit per 0.5 mL and salmonella typhi vi capsular polysaccharide vaccine 25 mcg per 0.5 mL NA",FALSE,1,FALSE,2005-11-09,9006437
"lactic acid 0.284 g per 1000 mL and magnesium chloride 0.108 g per 1000 mL and sodium bicarbonate 58.8 g per 1000 mL and sodium chloride 6.449 g per 1000 mL NA",FALSE,1,FALSE,2005-12-24,9006438
"calcium chloride 5.145 g per 1000 mL and dextrose anhydrous 22 g per 1000 mL and lactic acid 5.4 g per 1000 mL and magnesium chloride 2.033 g per 1000 mL and potassium chloride 0.314 g per 1000 mL and sodium bicarbonate 3.09 g per 1000 mL and sodium chloride 6.45 g per 1000 mL NA",FALSE,1,TRUE,2006-02-21,9006439
"cetylpyridinium chloride 0.05 % NA",FALSE,1,FALSE,2006-03-22,9006440
"aprepitant 125 mg and aprepitant 80 mg NA",FALSE,1,FALSE,2007-09-24,9006441
"voriconazole 3 g per bottle oral suspension",FALSE,1,FALSE,2008-07-17,9006442
"calcium (calcium carbonate) 500 mg and etidronate disodium 400 mg NA",FALSE,1,FALSE,2009-06-15,9006443
"glucagon (recombinant dna origin) (glucagon hydrochloride) 1 mg per vial NA",FALSE,2,FALSE,2009-12-23,9006444
"bisacodyl 5 mg and polyethylene glycol 3350 59.55 g per pck and potassium chloride 0.76 g per pck and sodium bicarbonate 1.69 g per pck and sodium chloride 1.46 g per pck and sodium sulfate 5.74 g per pck NA",FALSE,1,TRUE,2010-06-06,9006445
"polyethylene glycol 3350 100 % oral suspension",FALSE,1,FALSE,2010-07-02,9006446
"corynebacterium diphtheriae crm-197 protein 47 mcg per 0.5 mL and meningococcal group a oligosaccharide 10 mcg per 0.5 mL and meningococcal group c oligosaccharide 5 mcg per 0.5 mL and meningococcal group w-135 oligosaccharide 5 mcg per 0.5 mL and meningococcal group y oligosaccharide 5 mcg per 0.5 mL NA",FALSE,1,FALSE,2010-07-29,9006447
"linezolid 3 g per bottle oral suspension",FALSE,1,FALSE,2010-08-04,9006448
"fibrinogen (human) 90 mg per mL and thrombin (human) 1200 unit per mL NA",FALSE,1,FALSE,2011-03-01,9006449
"anti-inhibitor coagulant complex 3250 unit per vial and water 50 mL per vial NA",FALSE,1,FALSE,2011-04-04,9006450
"polyethylene glycol 3350 100 g per pck and potassium chloride 1.015 g per pck and sodium ascorbate 5.9 g per pck and sodium chloride 2.691 g per pck and sodium sulfate anhydrous 7.5 g per pck and vitamin C 4.7 g per pck powder for oral solution",FALSE,1,TRUE,2011-04-28,9006451
"calcium chloride 40 mcmol per mL and thrombin (human) 500 unit per mL and NA 125 mg per mL and NA 3000 kiu per mL kit",FALSE,1,FALSE,2011-12-14,9006452
"calcium chloride 2.45 g per l and dextrose 9.9 g per l and magnesium chloride 1.83 g per l and potassium chloride 2.68 g per l and sodium bicarbonate 3.59 g per l and sodium chloride 6.18 g per l and sodium chloride 4.21 g per l solution for haemodialysis",FALSE,1,TRUE,2012-03-09,9006453
"acetaminophen 500 mg and acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and diphenhydramine hydrochloride 25 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg NA",FALSE,3,TRUE,2012-04-25,9006454
"epinephrine (epinephrine bitartrate) 0.005 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection",FALSE,1,FALSE,2012-04-25,9006455
"polymyxin b (polymyxin b sulfate) 50 mg per vial NA",FALSE,1,FALSE,2012-05-03,9006456
"acetaminophen 500 mg and acetaminophen 500 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg NA",FALSE,2,FALSE,2012-05-05,9006457
"acetaminophen 500 mg and acetaminophen 500 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg NA",FALSE,1,FALSE,2012-06-18,9006458
"acetaminophen 500 mg and acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 15 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg NA",FALSE,2,TRUE,2012-06-28,9006459
"acetaminophen 325 mg and acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg NA",FALSE,2,TRUE,2012-08-14,9006460
"acetaminophen 500 mg and acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg NA",FALSE,1,TRUE,2012-08-28,9006461
"oseltamivir (oseltamivir phosphate) 6 mg per mL oral suspension",FALSE,1,FALSE,2012-09-10,9006462
"acetaminophen 650 mg and acetaminophen 650 mg and dextromethorphan hydrobromide 30 mg and diphenhydramine hydrochloride 50 mg and pseudoephedrine hydrochloride 60 mg and pseudoephedrine hydrochloride 60 mg NA",FALSE,1,TRUE,2012-09-13,9006463
"acetaminophen 250 mg and acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg NA",FALSE,1,TRUE,2012-12-10,9006464
"stiripentol 250 mg per pck oral suspension",FALSE,1,FALSE,2013-05-01,9006465
"stiripentol 500 mg per pck oral suspension",FALSE,1,FALSE,2013-05-01,9006466
"benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % NA",FALSE,3,FALSE,2013-08-08,9006467
"meningococcal polysaccharide antigen group a 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group c 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group w-135 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group y 5 mcg per 0.5 mL and tetanus toxoid 44 mcg per 0.5 mL NA",FALSE,1,FALSE,2013-08-22,9006468
"benzoyl peroxide 5 % and salicylic acid 2 % NA",FALSE,1,FALSE,2013-11-15,9006469
"vitamin B12 1000 mcg per mL solution for injection",FALSE,2,FALSE,2014-03-12,9006470
"avobenzone 3 % and avobenzone 3 % and homosalate 10 % and octinoxate 4 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 2.75 % and octocrylene 2.79 % NA",FALSE,1,TRUE,2014-03-31,9006471
"avobenzone 3 % and homosalate 10 % and octinoxate 4 % and octocrylene 2.75 % NA",FALSE,1,FALSE,2014-03-31,9006472
"avobenzone 3 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 2.79 % NA",FALSE,1,FALSE,2014-03-31,9006473
"chlorpheniramine maleate 2 mg and ibuprofen 200 mg and ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg NA",FALSE,2,FALSE,2014-05-23,9006474
"diphenhydramine hydrochloride 25 mg and ibuprofen 200 mg and ibuprofen 200 mg NA",FALSE,1,FALSE,2014-06-02,9006475
"apremilast 10 mg and apremilast 20 mg and apremilast 30 mg NA",FALSE,1,FALSE,2014-11-27,9006476
"dasabuvir (dasabuvir sodium monohydrate) 250 mg and ombitasvir 12.5 mg and paritaprevir 75 mg and ritonavir 50 mg NA",FALSE,1,FALSE,2015-01-06,9006477
"avobenzone 3 % and homosalate 2.5 % and octisalate 5 % and octocrylene 2.7 % NA",FALSE,2,FALSE,2015-02-02,9006478
"benzoyl peroxide 2.5 % NA",FALSE,2,FALSE,2015-02-02,9006479
"colesevelam hydrochloride 3.75 g per pck oral suspension",FALSE,1,FALSE,2015-04-02,9006480
"tolvaptan 45 mg and tolvaptan 15 mg oral tablet",FALSE,1,FALSE,2015-06-01,9006481
"tolvaptan 60 mg and tolvaptan 30 mg oral tablet",FALSE,1,FALSE,2015-06-01,9006482
"tolvaptan 90 mg and tolvaptan 30 mg oral tablet",FALSE,1,FALSE,2015-06-01,9006483
"octinoxate 7.5 % and zinc oxide 9 % NA",FALSE,1,FALSE,2015-07-03,9006484
"pasireotide (pasireotide pamoate) 40 mg per vial NA",FALSE,1,FALSE,2015-08-04,9006485
"pasireotide (pasireotide pamoate) 60 mg per vial NA",FALSE,1,FALSE,2015-08-04,9006486
"octinoxate 7.5 % and zinc oxide 10.5 % NA",FALSE,4,FALSE,2015-08-24,9006487
"benzoyl peroxide 5 % NA",FALSE,1,FALSE,2015-08-25,9006488
"follitropin alfa 150 unit per vial and lutropin alfa 75 unit per vial NA",FALSE,1,FALSE,2015-10-22,9006489
"pasireotide (pasireotide pamoate) 20 mg per vial NA",FALSE,1,FALSE,2016-01-28,9006490
"magnesium chloride 3.05 g per l and sodium bicarbonate 2.12 g per l and sodium chloride 7.14 g per l NA",FALSE,1,FALSE,2016-06-18,9006491
"beta-carotene 1.6 mg and calcium (calcium carbonate) 300 mg and copper (cupric oxide) 2 mg and d-pantothenic acid (calcium d-pantothenate) 5 mg and folic acid 1.1 mg and iodine (potassium iodide) 0.15 mg and iron (ferrous fumarate) 35 mg and magnesium (magnesium oxide) 50 mg and nicotinamide 20 mg and vitamin B12 (cyanocobalamin) 12 mcg and vitamin B1 (thiamine mononitrate) 3 mg and vitamin B2 (riboflavin) 3.4 mg and vitamin B6 (pyridoxine hydrochloride) 10 mg and vitamin C (ascorbic acid) 120 mg and vitamin D3 (cholecalciferol) 600 unit and vitamin E (dl-alpha tocopheryl acetate) 13.8 mg and zinc (zinc oxide) 15 mg oral tablet",FALSE,1,TRUE,2016-07-15,9006492
"beta-carotene 1.6 mg and calcium (calcium carbonate) 300 mg and copper (cupric oxide) 2 mg and d-pantothenic acid (calcium d-pantothenate) 5 mg and folic acid 5 mg and iodine (potassium iodide) 0.15 mg and iron (ferrous fumarate) 35 mg and magnesium (magnesium oxide) 50 mg and nicotinamide 20 mg and vitamin B12 (cyanocobalamin) 12 mcg and vitamin B1 (thiamine mononitrate) 3 mg and vitamin B2 (riboflavin) 3.4 mg and vitamin B6 (pyridoxine hydrochloride) 10 mg and vitamin C (ascorbic acid) 120 mg and vitamin D3 (cholecalciferol) 600 unit and vitamin E (dl-alpha tocopheryl acetate) 13.8 mg and zinc (zinc oxide) 15 mg oral tablet",FALSE,1,TRUE,2016-08-28,9006493
"venetoclax 10 mg and venetoclax 50 mg and venetoclax 100 mg NA",FALSE,1,FALSE,2016-10-31,9006494
"cholestyramine resin 4 g oral suspension",FALSE,1,FALSE,2016-12-23,9006495
"mifepristone 200 mg and misoprostol 200 mcg NA",FALSE,1,FALSE,2017-01-10,9006496
"avobenzone 3 % and homosalate 8 % and octinoxate 7.5 % and octisalate 4.5 % and octocrylene 5 % cutaneous cream",FALSE,1,FALSE,2017-01-13,9006497
"benzoyl peroxide 2.5 % and benzoyl peroxide 5 % NA",FALSE,1,FALSE,2017-01-30,9006498
"benzoyl peroxide 3.5 % and benzoyl peroxide 2.5 % NA",FALSE,1,FALSE,2017-01-30,9006499
"NA 3.75 mg per mL oral solution",FALSE,1,FALSE,2017-03-23,9006500
"octinoxate 7 % and titanium dioxide 7.1 % and zinc oxide 4.2 % lotion",FALSE,1,FALSE,2017-04-05,9006501
"avobenzone 2 % and homosalate 5 % and octisalate 5 % and octocrylene 2 % cutaneous emulsion",FALSE,1,FALSE,2017-04-06,9006502
"NA 100 mg per vial powder for solution for injection",FALSE,1,FALSE,2017-05-24,9006503
"vitamin A (retinyl palmitate) 100000 unit and vitamin E (dl-alpha tocopheryl acetate) 20 unit oral capsule",FALSE,1,FALSE,2017-05-26,9006504
"vitamin A (retinyl palmitate) 200000 unit and vitamin E (dl-alpha tocopheryl acetate) 40 unit oral capsule",FALSE,1,FALSE,2017-05-26,9006505
"NA 500 mg per vial powder for solution for injection",FALSE,1,FALSE,2017-05-29,9006506
"gramicidin 0.025 mg per mL and polymyxin b sulfate 10000 unit per mL ophthalmic/otic drops",FALSE,1,FALSE,2017-06-01,9006507
"octinoxate 7.5 % and octisalate 2 % and octocrylene 2 % and titanium dioxide 3 % and zinc oxide 3 % cutaneous cream",FALSE,1,FALSE,2017-06-15,9006508
"octinoxate 6.6 % and octisalate 4.4 % cutaneous stick",FALSE,1,FALSE,2017-06-27,9006509
"benzalkonium chloride 0.1212 % and didecyl dimethyl ammonium chloride 0.0545 % and dioctyl dimethyl ammonium chloride 0.0364 % and octyl decyl dimethyl ammonium chloride 0.0909 % NA",FALSE,1,FALSE,2017-06-30,9006510
"octinoxate 2.9 % and titanium dioxide 1.6 % cutaneous liquid",FALSE,1,FALSE,2017-07-01,9006511
"octinoxate 5 % and titanium dioxide 3.1 % and zinc oxide 2.2 % cutaneous liquid",FALSE,1,FALSE,2017-07-01,9006512
"octinoxate 7.5 % and titanium dioxide 3.1 % lotion",FALSE,1,FALSE,2017-07-03,9006513
"camphor 30 mg per g cutaneous cream",FALSE,1,FALSE,NA,9006514
