"ntp_formal_name","ccdd","n_mp","greater_than_5_AIs","ntp_status_effective_time","ntp_code"
"stiripentol 500 mg per pck oral suspension",FALSE,1,FALSE,2013-05-01,9006416
"benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % NA",FALSE,3,FALSE,2013-08-08,9006417
"meningococcal polysaccharide antigen group a 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group c 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group w-135 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group y 5 mcg per 0.5 mL and tetanus toxoid 44 mcg per 0.5 mL NA",FALSE,1,FALSE,2013-08-22,9006418
"benzoyl peroxide 5 % and salicylic acid 2 % NA",FALSE,1,FALSE,2013-11-15,9006419
"avobenzone 3 % and avobenzone 3 % and homosalate 10 % and octinoxate 4 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 2.75 % and octocrylene 2.79 % NA",FALSE,1,TRUE,2014-03-31,9006420
"avobenzone 3 % and homosalate 10 % and octinoxate 4 % and octocrylene 2.75 % NA",FALSE,1,FALSE,2014-03-31,9006421
"avobenzone 3 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 2.79 % NA",FALSE,1,FALSE,2014-03-31,9006422
"chlorpheniramine maleate 2 mg and ibuprofen 200 mg and ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg NA",FALSE,2,FALSE,2014-05-23,9006423
"diphenhydramine hydrochloride 25 mg and ibuprofen 200 mg and ibuprofen 200 mg NA",FALSE,1,FALSE,2014-06-02,9006424
"apremilast 10 mg and apremilast 20 mg and apremilast 30 mg NA",FALSE,1,FALSE,2014-11-27,9006425
"dasabuvir (dasabuvir sodium monohydrate) 250 mg and ombitasvir 12.5 mg and paritaprevir 75 mg and ritonavir 50 mg NA",FALSE,1,FALSE,2015-01-06,9006426
"avobenzone 3 % and homosalate 2.5 % and octisalate 5 % and octocrylene 2.7 % NA",FALSE,2,FALSE,2015-02-02,9006427
"benzoyl peroxide 2.5 % NA",FALSE,2,FALSE,2015-02-02,9006428
"colesevelam hydrochloride 3.75 g per pck oral suspension",FALSE,1,FALSE,2015-04-02,9006429
"tolvaptan 45 mg and tolvaptan 15 mg oral tablet",FALSE,1,FALSE,2015-06-01,9006430
"tolvaptan 60 mg and tolvaptan 30 mg oral tablet",FALSE,1,FALSE,2015-06-01,9006431
"tolvaptan 90 mg and tolvaptan 30 mg oral tablet",FALSE,1,FALSE,2015-06-01,9006432
"octinoxate 7.5 % and zinc oxide 9 % NA",FALSE,1,FALSE,2015-07-03,9006433
"pasireotide (pasireotide pamoate) 40 mg per vial NA",FALSE,1,FALSE,2015-08-04,9006434
"pasireotide (pasireotide pamoate) 60 mg per vial NA",FALSE,1,FALSE,2015-08-04,9006435
"octinoxate 7.5 % and zinc oxide 10.5 % NA",FALSE,4,FALSE,2015-08-24,9006436
"benzoyl peroxide 5 % NA",FALSE,1,FALSE,2015-08-25,9006437
"follitropin alfa 150 unit per vial and lutropin alfa 75 unit per vial NA",FALSE,1,FALSE,2015-10-22,9006438
"pasireotide (pasireotide pamoate) 20 mg per vial NA",FALSE,1,FALSE,2016-01-28,9006439
"magnesium chloride 3.05 g per l and sodium bicarbonate 2.12 g per l and sodium chloride 7.14 g per l NA",FALSE,1,FALSE,2016-06-18,9006440
"venetoclax 10 mg and venetoclax 50 mg and venetoclax 100 mg NA",FALSE,1,FALSE,2016-10-31,9006441
"cholestyramine resin 4 g oral suspension",FALSE,1,FALSE,2016-12-23,9006442
"mifepristone 200 mg and misoprostol 200 mcg NA",FALSE,1,FALSE,2017-01-10,9006443
"avobenzone 3 % and homosalate 8 % and octinoxate 7.5 % and octisalate 4.5 % and octocrylene 5 % cutaneous cream",FALSE,1,FALSE,2017-01-13,9006444
"benzoyl peroxide 2.5 % and benzoyl peroxide 5 % NA",FALSE,1,FALSE,2017-01-30,9006445
"benzoyl peroxide 3.5 % and benzoyl peroxide 2.5 % NA",FALSE,1,FALSE,2017-01-30,9006446
"NA 3.75 mg per mL oral solution",FALSE,1,FALSE,2017-03-23,9006447
"octinoxate 7 % and titanium dioxide 7.1 % and zinc oxide 4.2 % lotion",FALSE,1,FALSE,2017-04-05,9006448
"avobenzone 2 % and homosalate 5 % and octisalate 5 % and octocrylene 2 % cutaneous emulsion",FALSE,1,FALSE,2017-04-06,9006449
"NA 100 mg per vial powder for solution for injection",FALSE,1,FALSE,2017-05-24,9006450
"NA 500 mg per vial powder for solution for injection",FALSE,1,FALSE,2017-05-29,9006451
"gramicidin 0.025 mg per mL and polymyxin b sulfate 10000 unit per mL ophthalmic/otic drops",FALSE,1,FALSE,2017-06-01,9006452
"octinoxate 7.5 % and octisalate 2 % and octocrylene 2 % and titanium dioxide 3 % and zinc oxide 3 % cutaneous cream",FALSE,1,FALSE,2017-06-15,9006453
"octinoxate 6.6 % and octisalate 4.4 % cutaneous stick",FALSE,1,FALSE,2017-06-27,9006454
"benzalkonium chloride 0.1212 % and didecyl dimethyl ammonium chloride 0.0545 % and dioctyl dimethyl ammonium chloride 0.0364 % and octyl decyl dimethyl ammonium chloride 0.0909 % NA",FALSE,1,FALSE,2017-06-30,9006455
"octinoxate 2.9 % and titanium dioxide 1.6 % cutaneous liquid",FALSE,1,FALSE,2017-07-01,9006456
"octinoxate 5 % and titanium dioxide 3.1 % and zinc oxide 2.2 % cutaneous liquid",FALSE,1,FALSE,2017-07-01,9006457
"octinoxate 7.5 % and titanium dioxide 3.1 % lotion",FALSE,1,FALSE,2017-07-03,9006458
"camphor 30 mg per g cutaneous cream",FALSE,1,FALSE,NA,9006459
