mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"02467135","ONIVYDE (irinotécan (octasulfate de sucrose d'irinotécan liposomal) 43 mg par 10 mL suspension injectable fiole) SERVIER CANADA INC","irinotécan (octasulfate de sucrose d'irinotécan liposomal) 43 mg par 10 mL suspension injectable fiole","irinotécan (liposomal)","ADDED"
"02473119","HYDRALAX (polyéthylèneglycol 3350 100 % poudre pour solution orale) JUNO OTC INC","polyéthylèneglycol 3350 100 % poudre pour solution orale","polyéthylèneglycol 3350","ADDED"
"02476142","AG-PRAVASTATIN (pravastatine sodique 10 mg comprimé oral) ANGITA PHARMA INC.","pravastatine sodique 10 mg comprimé oral","pravastatine","ADDED"
"02476150","AG-PRAVASTATIN (pravastatine sodique 20 mg comprimé oral) ANGITA PHARMA INC.","pravastatine sodique 20 mg comprimé oral","pravastatine","ADDED"
"02476169","AG-PRAVASTATIN (pravastatine sodique 40 mg comprimé oral) ANGITA PHARMA INC.","pravastatine sodique 40 mg comprimé oral","pravastatine","ADDED"
"02478382","TRUXIMA (rituximab 100 mg par 10 mL solution injectable fiole) CELLTRION HEALTHCARE CO LTD","rituximab 100 mg par 10 mL solution injectable fiole","rituximab","ADDED"
"02478390","TRUXIMA (rituximab 500 mg par 50 mL solution injectable fiole) CELLTRION HEALTHCARE CO LTD","rituximab 500 mg par 50 mL solution injectable fiole","rituximab","ADDED"
"02479036","SMOOTH AND SILKY LISSE ET SOYEUX DANDRUFF PYRITHIONE ZINC SHAMPOO (pyrithione zincique 1 % shampoing) APOLLO HEALTH AND BEAUTY CARE INC.","pyrithione zincique 1 % shampoing","pyrithione zincique","ADDED"
"02479044","ORIGINAL / ORIGINALE DANDRUFF PYRITHIONE ZINC SHAMPOO & CONDITIONER (pyrithione zincique 1 % shampoing) APOLLO HEALTH AND BEAUTY CARE INC.","pyrithione zincique 1 % shampoing","pyrithione zincique","ADDED"
"02479052","GREEN APPLE POMME VERTE DANDRUFF PYRITHIONE ZINC SHAMPOO (pyrithione zincique 1 % shampoing) APOLLO HEALTH AND BEAUTY CARE INC.","pyrithione zincique 1 % shampoing","pyrithione zincique","ADDED"
"02479508","MINT-ATORVASTATIN (atorvastatine (atorvastatine calcique) 10 mg comprimé oral) MINT PHARMACEUTICALS INC","atorvastatine (atorvastatine calcique) 10 mg comprimé oral","atorvastatine","ADDED"
"02479516","MINT-ATORVASTATIN (atorvastatine (atorvastatine calcique) 20 mg comprimé oral) MINT PHARMACEUTICALS INC","atorvastatine (atorvastatine calcique) 20 mg comprimé oral","atorvastatine","ADDED"
"02479524","MINT-ATORVASTATIN (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) MINT PHARMACEUTICALS INC","atorvastatine (atorvastatine calcique) 40 mg comprimé oral","atorvastatine","ADDED"
"02480794","HERZUMA (trastuzumab 440 mg par fiole poudre pour solution injectable avec solution diluante) CELLTRION HEALTHCARE CO LTD","trastuzumab 440 mg par fiole poudre pour solution injectable avec solution diluante","trastuzumab","ADDED"
"02481278","LINEZOLID INJECTION (linézolide 600 mg par 300 mL solution injectable sac) JAMP PHARMA CORPORATION","linézolide 600 mg par 300 mL solution injectable sac","linézolide","ADDED"
"02481367","VELTASSA (patiromère (patiromère sorbitex calcique) 16,8 g par sachet poudre pour suspension orale) VIFOR FRESENIUS MEDICAL CARE RENAL PHARMA LTD","patiromère (patiromère sorbitex calcique) 16,8 g par sachet poudre pour suspension orale","patiromère","ADDED"
"02482681","MORPHINE SULFATE INJECTION, USP (sulfate de morphine 2 mg par 1 mL solution injectable fiole) FRESENIUS KABI CANADA LTD","sulfate de morphine 2 mg par 1 mL solution injectable fiole","morphine","ADDED"
"02482746","MORPHINE SULFATE INJECTION, USP (sulfate de morphine 10 mg par 1 mL solution injectable fiole) FRESENIUS KABI CANADA LTD","sulfate de morphine 10 mg par 1 mL solution injectable fiole","morphine","ADDED"
"02483874","BUDESONIDE (budésonide 3 mg capsule orale à libération prolongée) TILLOTTS PHARMA GMBH","budésonide 3 mg capsule orale à libération prolongée","budésonide","ADDED"
"02485907","MINT-ENTECAVIR (entécavir (entécavir monohydraté) 0,5 mg comprimé oral) MINT PHARMACEUTICALS INC","entécavir 0,5 mg comprimé oral","entécavir","ADDED"
"02486989","CASPOFUNGIN FOR INJECTION (caspofungine (acétate de caspofungine) 50 mg par fiole poudre pour solution injectable) FRESENIUS KABI CANADA LTD","caspofungine (acétate de caspofungine) 50 mg par fiole poudre pour solution injectable","caspofungine","ADDED"
"02486997","CASPOFUNGIN FOR INJECTION (caspofungine (acétate de caspofungine) 70 mg par fiole poudre pour solution injectable) FRESENIUS KABI CANADA LTD","caspofungine (acétate de caspofungine) 70 mg par fiole poudre pour solution injectable","caspofungine","ADDED"
"02487497","CABAZITAXEL FOR INJECTION (cabazitaxel 45 mg par 4,5 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","cabazitaxel 45 mg par 4,5 mL solution injectable fiole","cabazitaxel","ADDED"
"02487500","CABAZITAXEL FOR INJECTION (cabazitaxel 60 mg par 6 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","cabazitaxel 60 mg par 6 mL solution injectable fiole","cabazitaxel","ADDED"
"02488183","M-MONTELUKAST (montélukast (montélukast sodique) 10 mg comprimé oral) MANTRA PHARMA INC","montélukast (montélukast sodique) 10 mg comprimé oral","montélukast","ADDED"
"02488744","OLMESARTAN (olmésartan médoxomil 20 mg comprimé oral) PRO DOC LIMITEE","olmésartan médoxomil 20 mg comprimé oral","olmésartan","ADDED"
"02488752","OLMESARTAN (olmésartan médoxomil 40 mg comprimé oral) PRO DOC LIMITEE","olmésartan médoxomil 40 mg comprimé oral","olmésartan","ADDED"
"02489384","NRA-RIZATRIPTAN ODT (rizatriptan (benzoate de rizatriptan) 10 mg comprimé orodispersible) NORA PHARMA INC","rizatriptan (benzoate de rizatriptan) 10 mg comprimé orodispersible","rizatriptan","ADDED"
"02489783","ZEJULA (niraparib (tosylate de niraparib) 100 mg capsule orale) GLAXOSMITHKLINE INC","niraparib (tosylate de niraparib) 100 mg capsule orale","niraparib","ADDED"
"02489805","M-LANSOPRAZOLE (lansoprazole 15 mg capsule gastrorésistante) MANTRA PHARMA INC","lansoprazole 15 mg capsule gastrorésistante","lansoprazole","ADDED"
"02489813","M-LANSOPRAZOLE (lansoprazole 30 mg capsule gastrorésistante) MANTRA PHARMA INC","lansoprazole 30 mg capsule gastrorésistante","lansoprazole","ADDED"
"02489821","NRA-MONTELUKAST (montélukast (montélukast sodique) 10 mg comprimé oral) NORA PHARMA INC","montélukast (montélukast sodique) 10 mg comprimé oral","montélukast","ADDED"
"02489961","ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral) PRO DOC LIMITEE","élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral","élétriptan","ADDED"
"02489988","ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 40 mg comprimé oral) PRO DOC LIMITEE","élétriptan (bromhydrate d'élétriptan) 40 mg comprimé oral","élétriptan","ADDED"
"02490781","AMLODIPINE (amlodipine (bésylate d'amlodipine) 2,5 mg comprimé oral) ALTAMED PHARMA","amlodipine (bésylate d'amlodipine) 2,5 mg comprimé oral","amlodipine","ADDED"
"02490803","AMLODIPINE (amlodipine (bésylate d'amlodipine) 5 mg comprimé oral) ALTAMED PHARMA","amlodipine (bésylate d'amlodipine) 5 mg comprimé oral","amlodipine","ADDED"
"02490811","AMLODIPINE (amlodipine (bésylate d'amlodipine) 10 mg comprimé oral) ALTAMED PHARMA","amlodipine (bésylate d'amlodipine) 10 mg comprimé oral","amlodipine","ADDED"
"02491591","APO-PRUCALOPRIDE (prucalopride (succinate de prucalopride) 1 mg comprimé oral) APOTEX INC","prucalopride (succinate de prucalopride) 1 mg comprimé oral","prucalopride","ADDED"
"02491605","APO-PRUCALOPRIDE (prucalopride (succinate de prucalopride) 2 mg comprimé oral) APOTEX INC","prucalopride (succinate de prucalopride) 2 mg comprimé oral","prucalopride","ADDED"
"02492768","ARSENIC TRIOXIDE FOR INJECTION (trioxyde d'arsénic 10 mg par 10 mL solution injectable fiole) STERIMAX INC","trioxyde d'arsénic 10 mg par 10 mL solution injectable fiole","trioxyde d'arsénic","ADDED"
"02492873","2IN1 MEN ADVANCED SERIES BOURBON (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC","pyrithione zincique 1 % shampoing","pyrithione zincique","ADDED"
"02492881","2IN1 MEN ADVANCED SERIES SAGE & MINT (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC","pyrithione zincique 1 % shampoing","pyrithione zincique","ADDED"
"02492903","2IN1 MEN ADVANCED SERIES SANDALWOOD (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC","pyrithione zincique 1 % shampoing","pyrithione zincique","ADDED"
"02492989","NUCALA PRE-FILLED AUTOINJECTOR (mépolizumab 100 mg par 1 mL solution injectable seringue) GLAXOSMITHKLINE INC","mépolizumab 100 mg par 1 mL solution injectable seringue","mépolizumab","ADDED"
"02492997","NUCALA PRE-FILLED SYRINGE (mépolizumab 100 mg par 1 mL solution injectable seringue) GLAXOSMITHKLINE INC","mépolizumab 100 mg par 1 mL solution injectable seringue","mépolizumab","ADDED"
"02493284","TEA TREE OIL 2IN1 (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC","pyrithione zincique 1 % shampoing","pyrithione zincique","ADDED"
"02493292","TEA TREE OIL DAILY SHAMPOO (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC","pyrithione zincique 1 % shampoing","pyrithione zincique","ADDED"
"02493721","ALOE VERA 2IN1 (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC","pyrithione zincique 1 % shampoing","pyrithione zincique","ADDED"
"02494035","SANDOZ BISOPROLOL TABLETS (fumarate de bisoprolol 5 mg comprimé oral) SANDOZ CANADA INCORPORATED","fumarate de bisoprolol 5 mg comprimé oral","bisoprolol","ADDED"
"02494043","SANDOZ BISOPROLOL TABLETS (fumarate de bisoprolol 10 mg comprimé oral) SANDOZ CANADA INCORPORATED","fumarate de bisoprolol 10 mg comprimé oral","bisoprolol","ADDED"
"02495155","RINVOQ (upadacitinib 15 mg comprimé oral à libération prolongée) ABBVIE CORPORATION","upadacitinib 15 mg comprimé oral à libération prolongée","upadacitinib","ADDED"
"77700563","IRINOTECAN HYDROCHLORIDE INJECTION (chlorhydrate d'irinotécan (chlorhydrate trihydraté d'irinotécan) 40 mg par 2 mL solution injectable fiole) TELIGENT OU","chlorhydrate d'irinotécan 40 mg par 2 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700564","IRINOTECAN HYDROCHLORIDE INJECTION (chlorhydrate d'irinotécan (chlorhydrate trihydraté d'irinotécan) 100 mg par 5 mL solution injectable fiole) TELIGENT OU","chlorhydrate d'irinotécan 100 mg par 5 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700565","IRINOTECAN HYDROCHLORIDE INJECTION (chlorhydrate d'irinotécan (chlorhydrate trihydraté d'irinotécan) 500 mg par 25 mL solution injectable fiole) TELIGENT OU","chlorhydrate d'irinotécan 500 mg par 25 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700566","IRINOTECAN HYDROCHLORIDE INJECTION (chlorhydrate d'irinotécan (chlorhydrate trihydraté d'irinotécan) 300 mg par 15 mL solution injectable fiole) TELIGENT OU","chlorhydrate d'irinotécan 300 mg par 15 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700865","IRINOTECAN HYDROCHLORIDE INJECTION USP (chlorhydrate d'irinotécan 40 mg par 2 mL solution injectable fiole) PFIZER CANADA ULC","chlorhydrate d'irinotécan 40 mg par 2 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700866","IRINOTECAN HYDROCHLORIDE INJECTION USP (chlorhydrate d'irinotécan 100 mg par 5 mL solution injectable fiole) PFIZER CANADA ULC","chlorhydrate d'irinotécan 100 mg par 5 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700867","IRINOTECAN HYDROCHLORIDE INJECTION USP (chlorhydrate d'irinotécan 500 mg par 25 mL solution injectable fiole) PFIZER CANADA ULC","chlorhydrate d'irinotécan 500 mg par 25 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700872","IRINOTECAN FOR INJECTION (chlorhydrate d'irinotécan 40 mg par 2 mL solution injectable fiole) TEVA CANADA LIMITED","chlorhydrate d'irinotécan 40 mg par 2 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700873","IRINOTECAN FOR INJECTION (chlorhydrate d'irinotécan 500 mg par 25 mL solution injectable fiole) TEVA CANADA LIMITED","chlorhydrate d'irinotécan 500 mg par 25 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700874","IRINOTECAN FOR INJECTION (chlorhydrate d'irinotécan 100 mg par 5 mL solution injectable fiole) TEVA CANADA LIMITED","chlorhydrate d'irinotécan 100 mg par 5 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700879","IRINOTECAN HYDROCHLORIDE INJECTION USP (chlorhydrate d'irinotécan (chlorhydrate trihydraté d'irinotécan) 500 mg par 25 mL solution injectable fiole) ACCORD HEALTHCARE INC","chlorhydrate d'irinotécan 500 mg par 25 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700880","IRINOTECAN HYDROCHLORIDE INJECTION USP (chlorhydrate d'irinotécan (chlorhydrate trihydraté d'irinotécan) 40 mg par 2 mL solution injectable fiole) ACCORD HEALTHCARE INC","chlorhydrate d'irinotécan 40 mg par 2 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700881","IRINOTECAN HYDROCHLORIDE INJECTION USP (chlorhydrate d'irinotécan (chlorhydrate trihydraté d'irinotécan) 100 mg par 5 mL solution injectable fiole) ACCORD HEALTHCARE INC","chlorhydrate d'irinotécan 100 mg par 5 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700892","IRINOTECAN (chlorhydrate d'irinotécan 100 mg par 5 mL solution injectable fiole) PFIZER CANADA ULC","chlorhydrate d'irinotécan 100 mg par 5 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700893","IRINOTECAN (chlorhydrate d'irinotécan 300 mg par 15 mL solution injectable fiole) PFIZER CANADA ULC","chlorhydrate d'irinotécan 300 mg par 15 mL solution injectable fiole","irinotécan (classique)","ADDED"
"77700894","IRINOTECAN (chlorhydrate d'irinotécan 40 mg par 2 mL solution injectable fiole) PFIZER CANADA ULC","chlorhydrate d'irinotécan 40 mg par 2 mL solution injectable fiole","irinotécan (classique)","ADDED"
