"tm_code","tm_formal_name","ntp_code","ntp_formal_name","mp_code","mp_formal_name"
"8000030","triamcinolone acetonide","9000071","triamcinolone acetonide 200 mg per 5 mL suspension for injection vial","01977563","TRIAMCINOLONE ACETONIDE SUSPENSION (triamcinolone acetonide 200 mg per 5 mL suspension for injection vial) STERIMAX INC"
"8000185","paroxetine","9000488","paroxetine (paroxetine hydrochloride) 30 mg oral tablet","01940473","PAXIL TAB 30MG (paroxetine (paroxetine hydrochloride) 30 mg oral tablet) GLAXOSMITHKLINE INC"
"8000185","paroxetine","9000487","paroxetine (paroxetine hydrochloride) 20 mg oral tablet","01940481","PAXIL TAB 20MG (paroxetine (paroxetine hydrochloride) 20 mg oral tablet) GLAXOSMITHKLINE INC"
"8000071","morphine","9010749","morphine sulfate 5 mg per 5 mL solution for injection ampoule","02021048","MORPHINE LP EPIDURAL (morphine sulfate 5 mg per 5 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED"
"8000218","naproxen","9000484","naproxen sodium 550 mg oral tablet","01940309","APO-NAPRO-NA DS (naproxen sodium 550 mg oral tablet) APOTEX INC"
"8000054","carbidopa and levodopa","9000458","carbidopa 25 mg and levodopa 100 mg prolonged-release oral tablet","02028786","SINEMET CR 100/25 (carbidopa 25 mg and levodopa 100 mg prolonged-release oral tablet) MERCK CANADA INC"
"8001044","acetaminophen","9006712","acetaminophen 325 mg oral tablet","02022214","ACÉTAMINOPHÈNE COMPRIMÉ TABLET 325 (acetaminophen 325 mg oral tablet) LABORATOIRE RIVA INC"
"8001044","acetaminophen","9006752","acetaminophen 500 mg oral tablet","02022222","ACÉTAMINOPHÈNE COMPRIMÉ TABLET 500 (acetaminophen 500 mg oral tablet) LABORATOIRE RIVA INC"
"8000071","morphine","9010736","morphine sulfate 200 mg prolonged-release oral tablet","02014327","MS CONTIN SRT 200MG (morphine sulfate 200 mg prolonged-release oral tablet) PURDUE PHARMA"
"8000071","morphine","9010714","morphine sulfate 10 mg oral tablet","02014211","MS.IR (morphine sulfate 10 mg oral tablet) PURDUE PHARMA"
"8000071","morphine","9010744","morphine sulfate 30 mg prolonged-release oral tablet","02014297","MS CONTIN SRT 30MG (morphine sulfate 30 mg prolonged-release oral tablet) PURDUE PHARMA"
"8000071","morphine","9010722","morphine sulfate 100 mg prolonged-release oral tablet","02014319","MS CONTIN SRT 100MG (morphine sulfate 100 mg prolonged-release oral tablet) PURDUE PHARMA"
"8000164","ethinyl estradiol and norgestimate","9009398","ethinyl estradiol 35 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet","02028700","TRI-CYCLEN TABLETS - 21-DAY (ethinyl estradiol 35 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet) JANSSEN INC"
"8000164","ethinyl estradiol and norgestimate","9009399","ethinyl estradiol 35 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet with lactose oral tablet","02029421","TRI-CYCLEN TABLETS - 28-DAY (ethinyl estradiol 35 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet with lactose oral tablet) JANSSEN INC"
"8001044","acetaminophen","9006784","acetaminophen 80 mg chewable tablet","02017458","ACETAMINOPHENE 80MGCO.CROQUABLE POUR ENFANT (acetaminophen 80 mg chewable tablet) LABORATOIRE RIVA INC"
"8000168","insulin isophane human","9000471","insulin isophane human 100 unit per mL suspension for injection 10 mL vial","02024225","NOVOLIN GE NPH (insulin isophane human biosynthetic 100 unit per mL suspension for injection 10 mL vial) NOVO NORDISK CANADA INC"
"8000865","insulin injection human biosynthetic and insulin isophane human","9010051","insulin injection human biosynthetic 40 unit per mL and insulin isophane human 60 unit per mL suspension for injection","02024314","NOVOLIN GE 40/60 PENFILL (insulin injection human biosynthetic 40 unit per mL and insulin isophane human biosynthetic 60 unit per mL suspension for injection) NOVO NORDISK CANADA INC"
"8000865","insulin injection human biosynthetic and insulin isophane human","9010050","insulin injection human biosynthetic 30 unit per mL and insulin isophane human 70 unit per mL suspension for injection","02025248","NOVOLIN GE 30/70 PENFILL (insulin injection human biosynthetic 30 unit per mL and insulin isophane human biosynthetic 70 unit per mL suspension for injection) NOVO NORDISK CANADA INC"
"8000168","insulin isophane human","9000426","insulin isophane human 100 unit per mL suspension for injection 3 mL cartridge","02024268","NOVOLIN GE NPH PENFILL (insulin isophane human biosynthetic 100 unit per mL suspension for injection 3 mL cartridge) NOVO NORDISK CANADA INC"
"8000865","insulin injection human biosynthetic and insulin isophane human","9010050","insulin injection human biosynthetic 30 unit per mL and insulin isophane human 70 unit per mL suspension for injection","02024217","NOVOLIN GE 30/70 (insulin injection human biosynthetic 30 unit per mL and insulin isophane human biosynthetic 70 unit per mL suspension for injection) NOVO NORDISK CANADA INC"
"8000865","insulin injection human biosynthetic and insulin isophane human","9010052","insulin injection human biosynthetic 50 unit per mL and insulin isophane human 50 unit per mL suspension for injection","02024322","NOVOLIN GE 50/50 PENFILL (insulin injection human biosynthetic 50 unit per mL and insulin isophane human biosynthetic 50 unit per mL suspension for injection) NOVO NORDISK CANADA INC"
"8000872","benazepril","9007801","benazepril hydrochloride 20 mg oral tablet","00885851","LOTENSIN 20MG (benazepril hydrochloride 20 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC"
"8000837","acetaminophen and caffeine","9006730","acetaminophen 500 mg and caffeine 65 mg oral tablet","01990675","EXCEDRIN EXTRA STRENGTH (acetaminophen 500 mg and caffeine 65 mg oral tablet) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."
"8000873","bumetanide","9008010","bumetanide 5 mg oral tablet","00728276","BURINEX TAB 5MG (bumetanide 5 mg oral tablet) LEO PHARMA INC"
"8000873","bumetanide","9008009","bumetanide 1 mg oral tablet","00728284","BURINEX TAB 1MG (bumetanide 1 mg oral tablet) LEO PHARMA INC"
"8000179","desogestrel and ethinyl estradiol","9008751","desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet","02042487","MARVELON 21 (desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet) MERCK CANADA INC"
"8000179","desogestrel and ethinyl estradiol","9008752","desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet with lactose oral tablet","02042479","MARVELON 28 (desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet with lactose oral tablet) MERCK CANADA INC"
"8000161","clobetasol","9000410","clobetasol propionate 0.05 % cutaneous cream","02024187","MYLAN-CLOBETASOL CREAM (clobetasol propionate 0.05 % cutaneous cream) MYLAN PHARMACEUTICALS ULC"
"8000161","clobetasol","9000411","clobetasol propionate 0.05 % cutaneous ointment","02026767","MYLAN-CLOBETASOL OINTMENT (clobetasol propionate 0.05 % cutaneous ointment) MYLAN PHARMACEUTICALS ULC"
"8001044","acetaminophen","9006752","acetaminophen 500 mg oral tablet","01962353","ACETAMINOPHEN CAPLETS EXTRA STRENGTH (acetaminophen 500 mg oral tablet) TANTA PHARMACEUTICALS INC"
"8000118","enalapril","9009208","enalapril maleate 2.5 mg oral tablet","02020025","APO-ENALAPRIL TAB 2.5MG (enalapril maleate 2.5 mg oral tablet) APOTEX INC"
"8000118","enalapril","9009211","enalapril maleate 5 mg oral tablet","02019884","APO-ENALAPRIL TAB 5MG (enalapril maleate 5 mg oral tablet) APOTEX INC"
"8000118","enalapril","9009207","enalapril maleate 10 mg oral tablet","02019892","APO-ENALAPRIL TAB 10MG (enalapril maleate 10 mg oral tablet) APOTEX INC"
"8000118","enalapril","9009209","enalapril maleate 20 mg oral tablet","02019906","APO-ENALAPRIL TAB 20MG (enalapril maleate 20 mg oral tablet) APOTEX INC"
"8000071","morphine","9010764","morphine sulfate 60 mg prolonged-release oral tablet","02014300","MS CONTIN SRT 60MG (morphine sulfate 60 mg prolonged-release oral tablet) PURDUE PHARMA"
"8000071","morphine","9010725","morphine sulfate 15 mg prolonged-release oral tablet","02015439","MS CONTIN SRT 15MG (morphine sulfate 15 mg prolonged-release oral tablet) PURDUE PHARMA"
"8000791","betamethasone dipropionate","9000086","betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream","00849650","TEVA-TOPILENE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) TEVA CANADA LIMITED"
"8001044","acetaminophen","9006659","acetaminophen 160 mg chewable tablet","01996169","ACETAMINOPHENE COMPRIMES CROQUABLES 160MG (acetaminophen 160 mg chewable tablet) LABORATOIRES TRIANON INC"
"8001044","acetaminophen","9006660","acetaminophen 160 mg oral tablet","02017431","ACETAMINOPHENE 160MGCO.CROQUABLE POUR ENFANT (acetaminophen 160 mg oral tablet) LABORATOIRE RIVA INC"
"8001044","acetaminophen","9006712","acetaminophen 325 mg oral tablet","00743542","ACETAMINOPHEN 325 MG USP REGULAR STRENGTH (acetaminophen 325 mg oral tablet) PHARMETICS (2011) INC"
"8000857","dextromethorphan hydrobromide and guaifenesin","9008815","dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 100 mg per 5 mL syrup","00833258","EXPECTORANT DM COUGH SYRUP (dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 100 mg per 5 mL syrup) TANTA PHARMACEUTICALS INC"
"8000821","guaifenesin","9009733","guaifenesin 100 mg per 5 mL syrup","00813095","EXPECTORANT COUGH FORMULA SYR 100MG/5ML (guaifenesin 100 mg per 5 mL syrup) TANTA PHARMACEUTICALS INC"
"8001045","docusate","9009107","docusate sodium 100 mg oral capsule","01994344","SOFLAX CAPSULES 100MG (docusate sodium 100 mg oral capsule) PHARMASCIENCE INC"
"8000876","ibuprofen and pseudoephedrine hydrochloride","9009976","ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral tablet","02036312","ADVIL COLD AND SINUS (ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"
"8000809","chlorhexidine","9008331","chlorhexidine gluconate 4 % cutaneous gel","01994042","HENRY SCHEIN ANTIMICROBIAL SKIN CLEANSER (chlorhexidine gluconate 4 % cutaneous gel) ABJ CUSTOM PACKAGING"
"8000071","morphine","9010743","morphine sulfate 30 mg prolonged-release oral capsule","02019949","M-ESLON (morphine sulfate 30 mg prolonged-release oral capsule) ETHYPHARM INC"
"8000073","amoxicillin","9007157","amoxicillin 250 mg chewable tablet","02036355","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 250 mg chewable tablet) TEVA CANADA LIMITED"
"8000869","acetaminophen and methocarbamol","9006704","acetaminophen 325 mg and methocarbamol 400 mg oral tablet","02026805","ROBAXACET (acetaminophen 325 mg and methocarbamol 400 mg oral tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"
"8000188","terbinafine","9000494","terbinafine hydrochloride 1 % cutaneous cream","02031094","LAMISIL CRM 1% (terbinafine hydrochloride 1 % cutaneous cream) NOVARTIS PHARMACEUTICALS CANADA INC"
"8000071","morphine","9010721","morphine sulfate 100 mg prolonged-release oral capsule","02019965","M-ESLON (morphine sulfate 100 mg prolonged-release oral capsule) ETHYPHARM INC"
"8000071","morphine","9010763","morphine sulfate 60 mg prolonged-release oral capsule","02019957","M-ESLON (morphine sulfate 60 mg prolonged-release oral capsule) ETHYPHARM INC"
"8000071","morphine","9010718","morphine sulfate 10 mg prolonged-release oral capsule","02019930","M-ESLON (morphine sulfate 10 mg prolonged-release oral capsule) ETHYPHARM INC"
"8000183","mesalazine","9010498","mesalazine 400 mg gastro-resistant tablet","01997580","ASACOL (mesalazine 400 mg gastro-resistant tablet) WARNER CHILCOTT CANADA CO"
"8000218","naproxen","9000483","naproxen 500 mg suppository","02017237","PMS-NAPROXEN (naproxen 500 mg suppository) PHARMASCIENCE INC"
"8000134","budesonide","9000457","budesonide 100 mcg per actuation nasal powder","02035324","RHINOCORT TURBUHALER 100 MCG/DOSE (budesonide 100 mcg per actuation nasal powder) ASTRAZENECA CANADA INC"
"8000061","clonazepam","9000459","clonazepam 1 mg oral tablet","02048728","PMS-CLONAZEPAM TAB 1.0MG (clonazepam 1 mg oral tablet) PHARMASCIENCE INC"
"8000061","clonazepam","9000097","clonazepam 0.5 mg oral tablet","02048701","PMS-CLONAZEPAM TAB 0.5MG (clonazepam 0.5 mg oral tablet) PHARMASCIENCE INC"
"8000061","clonazepam","9000098","clonazepam 2 mg oral tablet","02048736","PMS-CLONAZEPAM TAB 2MG (clonazepam 2 mg oral tablet) PHARMASCIENCE INC"
"8001044","acetaminophen","9006670","acetaminophen 160 mg suppository","02046679","PMS-ACETAMINOPHEN SUPPOSITORIES 160MG (acetaminophen 160 mg suppository) PHARMASCIENCE INC"
"8001044","acetaminophen","9006722","acetaminophen 325 mg suppository","02046687","PMS-ACETAMINOPHEN SUPPOSITORIES 325MG (acetaminophen 325 mg suppository) PHARMASCIENCE INC"
"8001044","acetaminophen","9006657","acetaminophen 120 mg suppository","02046660","PMS-ACETAMINOPHEN SUPPOSITORIES 120MG (acetaminophen 120 mg suppository) PHARMASCIENCE INC"
"8001044","acetaminophen","9006782","acetaminophen 650 mg suppository","02046695","PMS-ACETAMINOPHEN SUPPOSITORIES 650MG (acetaminophen 650 mg suppository) PHARMASCIENCE INC"
"8000023","acetaminophen and caffeine and codeine","9000243","acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet","02028174","ACETAMINOPHEN, CAFFEINE & CODEINE (acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet) PHARMASCIENCE INC"
"8000023","acetaminophen and caffeine and codeine","9000243","acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet","02025337","ACETAMINOPHEN, CAFFEINE & CODEINE (acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet) PHARMASCIENCE INC"
"8000795","acetylsalicylic acid","9006943","acetylsalicylic acid 325 mg gastro-resistant tablet","02050161","ENTROPHEN 325MG CAPLETS (acetylsalicylic acid 325 mg gastro-resistant tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"
"8000135","clonidine","9000347","clonidine hydrochloride 0.2 mg oral tablet","02046148","TEVA-CLONIDINE (clonidine hydrochloride 0.2 mg oral tablet) TEVA CANADA LIMITED"
"8000135","clonidine","9000346","clonidine hydrochloride 0.1 mg oral tablet","02046121","TEVA-CLONIDINE (clonidine hydrochloride 0.1 mg oral tablet) TEVA CANADA LIMITED"
"8000012","hydroxychloroquine","9000018","hydroxychloroquine sulfate 200 mg oral tablet","02017709","PLAQUENIL (hydroxychloroquine sulfate 200 mg oral tablet) SANOFI-AVENTIS CANADA INC"
"8000044","nitroglycerin","9010879","nitroglycerin 0.8 mg per hour transdermal patch","02011271","NITRO-DUR 0.8 (nitroglycerin 0.8 mg per hour transdermal patch) MERCK CANADA INC"
"8000184","metformin","9000473","metformin hydrochloride 500 mg oral tablet","02045710","TEVA-METFORMIN (metformin hydrochloride 500 mg oral tablet) TEVA CANADA LIMITED"
"8000050","nitrofurantoin","9000485","nitrofurantoin 100 mg oral capsule","02063662","MACROBID (nitrofurantoin 100 mg oral capsule) ALLERGAN PHARMA CO."
"8000883","calcium chloride and magnesium chloride and potassium chloride and sodium acetate and sodium chloride and sodium citrate","9008061","calcium chloride 0.048 % and magnesium chloride 0.03 % and potassium chloride 0.075 % and sodium acetate 0.39 % and sodium chloride 0.64 % and sodium citrate 0.17 % solution for injection","02007967","AMO ENDOSOL SOLUTION (calcium chloride 0.048 % and magnesium chloride 0.03 % and potassium chloride 0.075 % and sodium acetate 0.39 % and sodium chloride 0.64 % and sodium citrate 0.17 % solution for injection) AMO CANADA COMPANY"
"8001044","acetaminophen","9006657","acetaminophen 120 mg suppository","01919385","ABENOL (acetaminophen 120 mg suppository) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"
"8001044","acetaminophen","9006722","acetaminophen 325 mg suppository","01919393","ABENOL (acetaminophen 325 mg suppository) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"
"8001044","acetaminophen","9006782","acetaminophen 650 mg suppository","01919407","ABENOL (acetaminophen 650 mg suppository) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"
"8000866","mupirocin","9010770","mupirocin 2 % cutaneous ointment","01916947","BACTROBAN (mupirocin 2 % cutaneous ointment) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."
"8000154","amoxicillin and clavulanic acid","9000991","amoxicillin 125 mg per 5 mL and clavulanic acid (potassium clavulanate) 31.25 mg per 5 mL oral suspension","01916882","CLAVULIN 125 F ORAL SUS (amoxicillin (amoxicillin trihydrate) 125 mg per 5 mL and clavulanic acid (clavulanate potassium) 31.25 mg per 5 mL oral suspension) GLAXOSMITHKLINE INC"
"8000154","amoxicillin and clavulanic acid","9000992","amoxicillin 250 mg per 5 mL and clavulanic acid (potassium clavulanate) 62.5 mg per 5 mL oral suspension","01916874","CLAVULIN 250 F ORAL SUS (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL and clavulanic acid (clavulanate potassium) 62.5 mg per 5 mL oral suspension) GLAXOSMITHKLINE INC"
"8000162","dextroamphetamine","9000415","dextroamphetamine sulfate 15 mg prolonged-release oral capsule","01924567","DEXEDRINE SPANSULE SRC 15MG (dextroamphetamine sulfate 15 mg prolonged-release oral capsule) PALADIN LABS INC"
"8000162","dextroamphetamine","9000414","dextroamphetamine sulfate 10 mg prolonged-release oral capsule","01924559","DEXEDRINE SPANSULE SRC 10MG (dextroamphetamine sulfate 10 mg prolonged-release oral capsule) PALADIN LABS INC"
"8000162","dextroamphetamine","9000416","dextroamphetamine sulfate 5 mg oral tablet","01924516","DEXEDRINE TABLETS (5MG) (dextroamphetamine sulfate 5 mg oral tablet) PALADIN LABS INC"
"8000030","triamcinolone acetonide","9000072","triamcinolone acetonide 40 mg per 1 mL suspension for injection vial","700022","KENALOG-40 INJECTION 40MG/ML (triamcinolone acetonide 40 mg per 1 mL suspension for injection vial) BRISTOL-MYERS SQUIBB CANADA"
"8000030","triamcinolone acetonide","9000071","triamcinolone acetonide 200 mg per 5 mL suspension for injection vial","700023","KENALOG-40 INJECTION 40MG/ML (triamcinolone acetonide 200 mg per 5 mL suspension for injection vial) BRISTOL-MYERS SQUIBB CANADA"
"8000030","triamcinolone acetonide","9000041","triamcinolone acetonide 50 mg per 5 mL suspension for injection vial","01999761","KENALOG-10 INJECTION 10MG/ML (triamcinolone acetonide 50 mg per 5 mL suspension for injection vial) BRISTOL-MYERS SQUIBB CANADA"
"8000095","acyclovir","9000453","acyclovir 5 % cutaneous cream","02039524","ZOVIRAX (acyclovir 5 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C."
"8000066","baclofen","9000104","baclofen 10 mg oral tablet","02063735","PMS-BACLOFEN (baclofen 10 mg oral tablet) PHARMASCIENCE INC"
"8000066","baclofen","9000218","baclofen 20 mg oral tablet","02063743","PMS-BACLOFEN TAB 20MG (baclofen 20 mg oral tablet) PHARMASCIENCE INC"
"8000073","amoxicillin","9007152","amoxicillin 125 mg chewable tablet","02036347","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 125 mg chewable tablet) TEVA CANADA LIMITED"
"8000044","nitroglycerin","9010877","nitroglycerin 0.6 mg per hour transdermal patch","02046156","TRANSDERM-NITRO 0.6 (nitroglycerin 0.6 mg per hour transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC"
"8000165","felodipine","9000518","felodipine 2.5 mg prolonged-release oral tablet","02057778","PLENDIL 2.5 MG (felodipine 2.5 mg prolonged-release oral tablet) ASTRAZENECA CANADA INC"
"8000065","acetaminophen and codeine","9000194","acetaminophen 300 mg and codeine phosphate 30 mg oral tablet","01999648","ACET CODEINE 30 (acetaminophen 300 mg and codeine phosphate 30 mg oral tablet) PHARMASCIENCE INC"
"8000065","acetaminophen and codeine","9000103","acetaminophen 300 mg and codeine phosphate 60 mg oral tablet","01999656","ACET CODEINE 60 (acetaminophen 300 mg and codeine phosphate 60 mg oral tablet) PHARMASCIENCE INC"
"8000124","verapamil","9012356","verapamil hydrochloride 180 mg prolonged-release oral tablet","01934317","ISOPTIN SR (verapamil hydrochloride 180 mg prolonged-release oral tablet) BGP PHARMA ULC"
"8000834","gramicidin and neomycin (neomycin sulfate) and nystatin and triamcinolone acetonide","9009722","gramicidin 0.25 mg per g and neomycin (neomycin sulfate) 2.5 mg per g and nystatin 100000 unit per g and triamcinolone acetonide 1 mg per g cutaneous cream","02022818","THERADERM CREAM (gramicidin 0.25 mg per g and neomycin (neomycin sulfate) 2.5 mg per g and nystatin 100000 unit per g and triamcinolone acetonide 1 mg per g cutaneous cream) BIMEDA-MTC ANIMAL HEALTH INC"
"8000008","hydrocortisone","9000042","hydrocortisone (hydrocortisone sodium succinate) 1 g per vial powder for solution for injection","00878626","HYDROCORTISONE SODIUM SUCCINATE INJECTION (hydrocortisone (hydrocortisone sodium succinate) 1 g per vial powder for solution for injection) TEVA CANADA LIMITED"
"8000008","hydrocortisone","9000038","hydrocortisone (hydrocortisone sodium succinate) 500 mg per vial powder for solution for injection","00878618","HYDROCORTISONE SODIUM SUCCINATE FOR INJECTION (hydrocortisone (hydrocortisone sodium succinate) 500 mg per vial powder for solution for injection) TEVA CANADA LIMITED"
"8000008","hydrocortisone","9000029","hydrocortisone (hydrocortisone sodium succinate) 250 mg per vial powder for solution for injection","00872539","HYDROCORTISONE SODIUM SUCCINATE FOR INJECTION (hydrocortisone (hydrocortisone sodium succinate) 250 mg per vial powder for solution for injection) TEVA CANADA LIMITED"
"8000008","hydrocortisone","9000022","hydrocortisone (hydrocortisone sodium succinate) 100 mg per vial powder for solution for injection","00872520","HYDROCORTISONE SODIUM SUCCINATE FOR INJECTION (hydrocortisone (hydrocortisone sodium succinate) 100 mg per vial powder for solution for injection) TEVA CANADA LIMITED"
"8000884","codeine and guaifenesin and pseudoephedrine hydrochloride and triprolidine hydrochloride","9008563","codeine phosphate 10 mg per 5 mL and guaifenesin 100 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL and triprolidine hydrochloride 2 mg per 5 mL syrup","02053403","RATIO-COTRIDIN EXPECTORANT (codeine phosphate 10 mg per 5 mL and guaifenesin 100 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL and triprolidine hydrochloride 2 mg per 5 mL syrup) TEVA CANADA LIMITED"
"8000021","conjugated estrogens","9000511","conjugated estrogens 0.625 mg per g vaginal cream","02043440","PREMARIN VAGINAL CREAM (conjugated estrogens 0.625 mg per g vaginal cream) PFIZER CANADA INC"
"8000198","digoxin","9006236","digoxin 1 mg per 2 mL solution for injection ampoule","02048264","DIGOXIN INJECTION C.S.D. (digoxin 1 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED"
"8000809","chlorhexidine","9008303","chlorhexidine acetate 10 % NA","02046245","PREVORA STAGE 1 (chlorhexidine acetate 10 % NA) CHX TECHNOLOGIES INC"
"8000828","acetaminophen and codeine and doxylamine","9006693","acetaminophen 325 mg and codeine phosphate 8 mg and doxylamine succinate 5 mg oral tablet","02047667","MERSYNDOL WITH CODEINE (acetaminophen 325 mg and codeine phosphate 8 mg and doxylamine succinate 5 mg oral tablet) SANOFI-AVENTIS CANADA INC"
"8000095","acyclovir","9000501","acyclovir 400 mg oral tablet","02078635","RATIO-ACYCLOVIR (acyclovir 400 mg oral tablet) TEVA CANADA LIMITED"
"8000095","acyclovir","9000500","acyclovir 200 mg oral tablet","02078627","RATIO-ACYCLOVIR (acyclovir 200 mg oral tablet) TEVA CANADA LIMITED"
"8000154","amoxicillin and clavulanic acid","9000402","amoxicillin 500 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet","01916858","CLAVULIN 500 F TAB (amoxicillin (amoxicillin trihydrate) 500 mg and clavulanic acid (clavulanate potassium) 125 mg oral tablet) GLAXOSMITHKLINE INC"
"8000196","cyclobenzaprine","9000513","cyclobenzaprine hydrochloride 10 mg oral tablet","02080052","TEVA-CYCLOBENZAPRINE (cyclobenzaprine hydrochloride 10 mg oral tablet) TEVA CANADA LIMITED"
"8000205","minocycline","9000536","minocycline (minocycline hydrochloride) 100 mg oral capsule","02084104","APO-MINOCYCLINE CAP 100MG (minocycline (minocycline hydrochloride) 100 mg oral capsule) APOTEX INC"
"8000205","minocycline","9000537","minocycline (minocycline hydrochloride) 50 mg oral capsule","02084090","APO-MINOCYCLINE CAP 50MG (minocycline (minocycline hydrochloride) 50 mg oral capsule) APOTEX INC"
"8000036","clindamycin","9008460","clindamycin (clindamycin phosphate) 20 mg per g vaginal cream","02060604","DALACIN VAGINAL CREAM 20 MG (clindamycin (clindamycin phosphate) 20 mg per g vaginal cream) PFIZER CANADA INC"
"8000200","gabapentin","9000519","gabapentin 100 mg oral capsule","02084260","NEURONTIN CAP 100MG (gabapentin 100 mg oral capsule) PFIZER CANADA INC"
"8000200","gabapentin","9000520","gabapentin 300 mg oral capsule","02084279","NEURONTIN CAP 300MG (gabapentin 300 mg oral capsule) PFIZER CANADA INC"
"8000822","hydrocortisone and pramoxine hydrochloride","9009885","hydrocortisone (hydrocortisone acetate) 1 % and pramoxine hydrochloride 1 % lotion","01954210","PRAMOX HC LOTION (hydrocortisone (hydrocortisone acetate) 1 % and pramoxine hydrochloride 1 % lotion) DERMTEK PHARMA INC"
"8000071","morphine","9010747","morphine sulfate 5 mg oral tablet","02014203","MS.IR (morphine sulfate 5 mg oral tablet) PURDUE PHARMA"
"8000109","lorazepam","9000531","lorazepam 1 mg sublingual tablet","02041464","ATIVAN (lorazepam 1 mg sublingual tablet) PFIZER CANADA INC"
"8000086","propranolol","9000543","propranolol hydrochloride 80 mg prolonged-release oral capsule","02042258","INDERAL-LA (propranolol hydrochloride 80 mg prolonged-release oral capsule) PFIZER CANADA INC"
"8000086","propranolol","9000541","propranolol hydrochloride 120 mg prolonged-release oral capsule","02042266","INDERAL-LA (propranolol hydrochloride 120 mg prolonged-release oral capsule) PFIZER CANADA INC"
"8000882","bupivacaine hydrochloride and epinephrine","9008015","bupivacaine hydrochloride 2.5 mg per mL and epinephrine (epinephrine bitartrate) 5 mcg per mL solution for injection","01976184","SENSORCAINE WITH EPINEPHRINE (bupivacaine hydrochloride 2.5 mg per mL and epinephrine (epinephrine bitartrate) 5 mcg per mL solution for injection) ASPEN PHARMACARE CANADA INC."
"8000882","bupivacaine hydrochloride and epinephrine","9008018","bupivacaine hydrochloride 5 mg per mL and epinephrine (epinephrine bitartrate) 5 mcg per mL solution for injection","01976206","SENSORCAINE WITH EPINEPHRINE (bupivacaine hydrochloride 5 mg per mL and epinephrine (epinephrine bitartrate) 5 mcg per mL solution for injection) ASPEN PHARMACARE CANADA INC."
"8000200","gabapentin","9000521","gabapentin 400 mg oral capsule","02084287","NEURONTIN CAP 400MG (gabapentin 400 mg oral capsule) PFIZER CANADA INC"
"8000881","budesonide and sodium chloride","9008001","budesonide 2.3 mg and sodium chloride 115 mL NA","02052431","ENTOCORT ENEMA (budesonide 2.3 mg and sodium chloride 115 mL NA) TILLOTTS PHARMA GMBH"
