mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"02485486","CLINDAMYCIN INJECTION IN 5% DEXTROSE (clindamycine (phosphate de clindamycine) 900 mg par 50 mL solution injectable sac) BAXTER CORPORATION","clindamycine (phosphate de clindamycine) 900 mg par 50 mL solution injectable sac","clindamycine","ADDED"
"02485575","NIVESTYM (filgrastim 300 mcg par 0,5 mL solution injectable seringue) PFIZER CANADA ULC","filgrastim 300 mcg par 0,5 mL solution injectable seringue","filgrastim (classique)","ADDED"
"02485583","NIVESTYM (filgrastim 480 mcg par 0,8 mL solution injectable seringue) PFIZER CANADA ULC","filgrastim 480 mcg par 0,8 mL solution injectable seringue","filgrastim (classique)","ADDED"
"02485591","NIVESTYM (filgrastim 300 mcg par 1 mL solution injectable fiole) PFIZER CANADA ULC","filgrastim 300 mcg par 1 mL solution injectable fiole","filgrastim (classique)","ADDED"
"02485656","NIVESTYM (filgrastim 480 mcg par 1,6 mL solution injectable fiole) PFIZER CANADA ULC","filgrastim 480 mcg par 1,6 mL solution injectable fiole","filgrastim (classique)","ADDED"
"02485680","NOREPINEPHRINE BITARTRATE INJECTION USP (norépinéphrine (bitartrate de norépinéphrine) 4 mg par 4 mL solution injectable ampoule) GENERIC MEDICAL PARTNERS INC","norépinéphrine (bitartrate de norépinéphrine) 4 mg par 4 mL solution injectable ampoule","norépinéphrine","ADDED"
"02491311","METHOTREXATE SUBCUTANEOUS (méthotrexate (méthotrexate sodique) 15 mg par 0,3 mL solution injectable seringue) ACCORD HEALTHCARE INC","méthotrexate (méthotrexate sodique) 15 mg par 0,3 mL solution injectable seringue","méthotrexate","ADDED"
"02493780","ACARBOSE TABLETS (acarbose 50 mg comprimé oral) STRIDES PHARMA CANADA INC","acarbose 50 mg comprimé oral","acarbose","ADDED"
"02493799","ACARBOSE TABLETS (acarbose 100 mg comprimé oral) STRIDES PHARMA CANADA INC","acarbose 100 mg comprimé oral","acarbose","ADDED"
"02495635","CABAZITAXEL FOR INJECTION (cabazitaxel 60 mg par 1,5 mL solution injectable fiole avec solution diluante) DR REDDY'S LABORATORIES LTD","cabazitaxel 60 mg par 1,5 mL solution injectable fiole avec solution diluante","cabazitaxel","ADDED"
"02496232","MAR-TRANEXAMIC ACID (acide tranexamique 500 mg comprimé oral) MARCAN PHARMACEUTICALS INC","acide tranexamique 500 mg comprimé oral","acide tranexamique","ADDED"
"02496933","AVSOLA (infliximab 100 mg par fiole poudre pour solution injectable) AMGEN CANADA INC","infliximab 100 mg par fiole poudre pour solution injectable","infliximab","ADDED"
"02497441","MINT-OSELTAMIVIR (oseltamivir (phosphate d'oseltamivir) 30 mg capsule orale) MINT PHARMACEUTICALS INC","oseltamivir (phosphate d'oseltamivir) 30 mg capsule orale","oseltamivir","ADDED"
"02497476","MINT-OSELTAMIVIR (oseltamivir (phosphate d'oseltamivir) 75 mg capsule orale) MINT PHARMACEUTICALS INC","oseltamivir (phosphate d'oseltamivir) 75 mg capsule orale","oseltamivir","ADDED"
"77700895","SUCCINYLCHOLINE CHLORIDE INJECTION USP (chlorure de succinylcholine 400 mg par 20 mL solution injectable fiole) TELIGENT OU","chlorure de succinylcholine 400 mg par 20 mL solution injectable fiole","succinylcholine","mp_fr_description: ""SUCCINYLCHOLINE CHLORIDE INJECTION (chlorure de succinylcholine 400 mg par 20 mL solution injectable fiole) TELIGENT OU"" -> ""SUCCINYLCHOLINE CHLORIDE INJECTION USP (chlorure de succinylcholine 400 mg par 20 mL solution injectable fiole) TELIGENT OU"""
"77700896","SUCCINYLCHOLINE CHLORIDE INJECTION USP (chlorure de succinylcholine 200 mg par 10 mL solution injectable fiole) TELIGENT OU","chlorure de succinylcholine 200 mg par 10 mL solution injectable fiole","succinylcholine","mp_fr_description: ""SUCCINYLCHOLINE CHLORIDE INJECTION (chlorure de succinylcholine 200 mg par 10 mL solution injectable fiole) TELIGENT OU"" -> ""SUCCINYLCHOLINE CHLORIDE INJECTION USP (chlorure de succinylcholine 200 mg par 10 mL solution injectable fiole) TELIGENT OU"""
"77701017","RUXIENCE (rituximab 500 mg par 50 mL solution injectable fiole) PFIZER CANADA ULC","rituximab 500 mg par 50 mL solution injectable fiole","rituximab","ADDED"
"77701018","RUXIENCE (rituximab 100 mg par 10 mL solution injectable fiole) PFIZER CANADA ULC","rituximab 100 mg par 10 mL solution injectable fiole","rituximab","ADDED"
