mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
"02496003","TARO-TESTOSTERONE CYPIONATE INJECTION (cypionate de testostérone 1000 mg par 10 mL solution injectable fiole) TARO PHARMACEUTICALS INC","cypionate de testostérone 1000 mg par 10 mL solution injectable fiole","testostérone","ADDED"
"02496356","AG-EMTRICITABINE / TENOFOVIR DISOPROXIL FUMARATE (emtricitabine 200 mg et fumarate de ténofovir disoproxil 300 mg comprimé oral) ANGITA PHARMA INC.","emtricitabine 200 mg et fumarate de ténofovir disoproxil 300 mg comprimé oral","emtricitabine et ténofovir disoproxil","ADDED"
"02496534","M-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral) MANTRA PHARMA INC","rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral","rosuvastatine","ADDED"
"02496542","M-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral) MANTRA PHARMA INC","rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral","rosuvastatine","ADDED"
"02496550","M-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral) MANTRA PHARMA INC","rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral","rosuvastatine","ADDED"
"02496569","M-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral) MANTRA PHARMA INC","rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral","rosuvastatine","ADDED"
"02498022","MIDAZOLAM INJECTION USP (midazolam 100 mg par 100 mL solution injectable sac) STERINOVA INC.","midazolam 100 mg par 100 mL solution injectable sac","midazolam","ADDED"
"02498049","IBSRELA (ténapanor (chlorhydrate de ténapanor) 50 mg comprimé oral) KNIGHT THERAPEUTICS INC.","ténapanor (chlorhydrate de ténapanor) 50 mg comprimé oral","ténapanor","ADDED"
"02500213","AURO-BUSPIRONE (chlorhydrate de buspirone 10 mg comprimé oral) AURO PHARMA INC","chlorhydrate de buspirone 10 mg comprimé oral","buspirone","ADDED"
"02500264","KYNMOBI (chlorhydrate d'apomorphine 10 mg film sublinguale) SUNOVION PHARMACEUTICALS CANADA INC","chlorhydrate d'apomorphine 10 mg film sublinguale","apomorphine","ADDED"
"02500272","KYNMOBI (chlorhydrate d'apomorphine 15 mg film sublinguale) SUNOVION PHARMACEUTICALS CANADA INC","chlorhydrate d'apomorphine 15 mg film sublinguale","apomorphine","ADDED"
"02500280","KYNMOBI (chlorhydrate d'apomorphine 20 mg film sublinguale) SUNOVION PHARMACEUTICALS CANADA INC","chlorhydrate d'apomorphine 20 mg film sublinguale","apomorphine","ADDED"
"02500299","KYNMOBI (chlorhydrate d'apomorphine 25 mg film sublinguale) SUNOVION PHARMACEUTICALS CANADA INC","chlorhydrate d'apomorphine 25 mg film sublinguale","apomorphine","ADDED"
"02500302","KYNMOBI (chlorhydrate d'apomorphine 30 mg film sublinguale) SUNOVION PHARMACEUTICALS CANADA INC","chlorhydrate d'apomorphine 30 mg film sublinguale","apomorphine","ADDED"
"02501244","ENERZAIR BREEZHALER (glycopyrronium (bromure de glycopyrronium) 50 mcg et indacatérol (acétate d'indacatérol) 150 mcg et furoate de mométasone 160 mcg poudre pour inhalation en capsule) NOVARTIS PHARMACEUTICALS CANADA INC","glycopyrronium (bromure de glycopyrronium) 50 mcg et indacatérol (acétate d'indacatérol) 150 mcg et furoate de mométasone 160 mcg poudre pour inhalation en capsule","glycopyrronium et indacatérol et mométasone","ADDED"
"02501600","INQOVI (cédazuridine 100 mg et décitamine 35 mg comprimé oral) OTSUKA PHARMACEUTICAL CO LTD","cédazuridine 100 mg et décitamine 35 mg comprimé oral","cédazuridine et décitamine","ADDED"
"02502143","VEKLURY (remdésivir 100 mg par fiole poudre pour solution injectable) GILEAD SCIENCES CANADA INC","remdésivir 100 mg par fiole poudre pour solution injectable","remdésivir","ADDED"
"02502720","PYRITHIONE ZINC DANDRUFF CONDITIONER SUPRÊME COLOUR PROTECT (pyrithione zincique 0,5 % shampoing) PROCTER & GAMBLE INC","pyrithione zincique 0,5 % shampoing","pyrithione zincique","ADDED"
"02502763","PYRITHIONE ZINC DANDRUFF SHAMPOO SUPRÊME COLOUR PROTECT (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC","pyrithione zincique 1 % shampoing","pyrithione zincique","ADDED"
"77701006","ZYCLARA (imiquimod 3,75 % crème cutanée pompe) BAUSCH HEALTH, CANADA INC.","imiquimod 3,75 % crème cutanée pompe","imiquimod","mp_fr_description: ""ZYCLARA (imiquimod 3,75 % crème cutanée pompe) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ZYCLARA (imiquimod 3,75 % crème cutanée pompe) BAUSCH HEALTH, CANADA INC."""
"77701007","ZYCLARA (imiquimod 3,75 % crème cutanée sachet) BAUSCH HEALTH, CANADA INC.","imiquimod 3,75 % crème cutanée sachet","imiquimod","mp_fr_description: ""ZYCLARA (imiquimod 3,75 % crème cutanée sachet) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""ZYCLARA (imiquimod 3,75 % crème cutanée sachet) BAUSCH HEALTH, CANADA INC."""
"77701021","METHOTREXATE INJECTION BP WITH PRESERVATIVE (MULTIDOSE VIALS) (méthotrexate (méthotrexate sodique) 50 mg par 2 mL solution injectable fiole) ACCORD HEALTHCARE INC","méthotrexate (méthotrexate sodique) 50 mg par 2 mL solution injectable fiole","méthotrexate","ADDED"
"77701022","METHOTREXATE INJECTION BP WITH PRESERVATIVE (MULTIDOSE VIALS) (méthotrexate (méthotrexate sodique) 500 mg par 20 mL solution injectable fiole) ACCORD HEALTHCARE INC","méthotrexate (méthotrexate sodique) 500 mg par 20 mL solution injectable fiole","méthotrexate","ADDED"
"77701023","ACYCLOVIR SODIUM INJECTION (acyclovir (acyclovir sodique) 1000 mg par 20 mL solution injectable fiole) AURO PHARMA INC","acyclovir (acyclovir sodique) 1000 mg par 20 mL solution injectable fiole","acyclovir","ADDED"
"77701024","ACYCLOVIR SODIUM INJECTION (acyclovir (acyclovir sodique) 500 mg par 10 mL solution injectable fiole) AURO PHARMA INC","acyclovir (acyclovir sodique) 500 mg par 10 mL solution injectable fiole","acyclovir","ADDED"
